tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,c8162bc6c16428e8_score,player_6899bd80_x,player_6899bd80_y,player_6899bd80_move_target,player_6899bd80_item,player_6899bd80_score,player_6899bd80_cut_speed,player_6899bd80_speed,player_c1ef807d_x,player_c1ef807d_y,player_c1ef807d_move_target,player_c1ef807d_item,player_c1ef807d_score,player_c1ef807d_cut_speed,player_c1ef807d_speed,87ccff86a42f1346_score,2fcd453657f84cd6_message,4e62d4bf7b8723ad_score
5593,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0,,,4.0
5594,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0,,,4.0
5595,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0,,,4.0
5596,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0,,,4.0
5597,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0,,,4.0
5598,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0,,,4.0
5599,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0,,,4.0
5600,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0,,,4.0
5601,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0,,,4.0
5602,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0,,,4.0
5603,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0,,,4.0
5604,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,3,1.0,30.0,,,4.0
5605,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,41.250000000000284,,tomato_cut,3,1.0,30.0,,,4.0
5606,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,42.50000000000057,,tomato_cut,3,1.0,30.0,,,4.0
5607,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,43.75000000000085,,tomato_cut,3,1.0,30.0,,,4.0
5608,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,45.00000000000114,,tomato_cut,3,1.0,30.0,,,4.0
5609,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,46.25000000000142,,tomato_cut,3,1.0,30.0,,,4.0
5610,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,47.500000000001705,,tomato_cut,3,1.0,30.0,,,4.0
5611,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,48.75000000000199,,tomato_cut,3,1.0,30.0,,,4.0
5612,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,50.000000000002274,,tomato_cut,3,1.0,30.0,,,4.0
5613,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,51.25000000000256,,tomato_cut,3,1.0,30.0,,,4.0
5614,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,52.50000000000284,,tomato_cut,3,1.0,30.0,,,4.0
5615,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,53.750000000003126,,tomato_cut,3,1.0,30.0,,,4.0
5616,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,55.00000000000341,,tomato_cut,3,1.0,30.0,,,4.0
5617,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,56.250000000003695,,tomato_cut,3,1.0,30.0,,,4.0
5618,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,57.50000000000398,,tomato_cut,3,1.0,30.0,,,4.0
5619,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,58.75000000000426,,tomato_cut,3,1.0,30.0,,,4.0
5620,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,60.00000000000455,,tomato_cut,3,1.0,30.0,,,4.0
5621,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,61.25000000000483,,tomato_cut,3,1.0,30.0,,,4.0
5622,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,62.500000000005116,,tomato_cut,3,1.0,30.0,,,4.0
5623,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,63.7500000000054,,tomato_cut,3,1.0,30.0,,,4.0
5624,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,65.00000000000568,,tomato_cut,3,1.0,30.0,,,4.0
5625,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,66.25000000000597,,tomato_cut,3,1.0,30.0,,,4.0
5626,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,67.50000000000625,,tomato_cut,3,1.0,30.0,,,4.0
5627,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,1,1.0,30.0,24.0,68.75000000000654,,tomato_cut,3,1.0,30.0,,,4.0
5628,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,89.25000000000028,40.0,,,1,1.0,30.0,24.0,70.00000000000682,,tomato_cut,3,1.0,30.0,,,4.0
5629,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,90.50000000000057,40.0,,,1,1.0,30.0,24.0,71.2500000000071,,tomato_cut,3,1.0,30.0,,,4.0
5630,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,91.75000000000085,40.0,,,1,1.0,30.0,24.0,72.50000000000739,,tomato_cut,3,1.0,30.0,,,4.0
5631,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.00000000000114,40.0,,,1,1.0,30.0,24.0,73.75000000000767,,tomato_cut,3,1.0,30.0,,,4.0
5632,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,94.25000000000142,40.0,,,1,1.0,30.0,24.0,75.00000000000796,,tomato_cut,3,1.0,30.0,,,4.0
5633,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,95.5000000000017,40.0,,,1,1.0,30.0,24.0,76.25000000000824,,tomato_cut,3,1.0,30.0,,,4.0
5634,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.75000000000199,40.0,,,1,1.0,30.0,24.0,77.50000000000853,,tomato_cut,3,1.0,30.0,,,4.0
5635,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.00000000000227,40.0,,,1,1.0,30.0,24.0,78.75000000000881,,tomato_cut,3,1.0,30.0,,,4.0
5636,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.25000000000256,40.0,,,1,1.0,30.0,24.0,80.0000000000091,,tomato_cut,3,1.0,30.0,,,4.0
5637,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,100.50000000000284,40.0,,,1,1.0,30.0,24.0,81.25000000000938,,tomato_cut,3,1.0,30.0,,,4.0
5638,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.75000000000313,40.0,,,1,1.0,30.0,24.0,82.50000000000966,,tomato_cut,3,1.0,30.0,,,4.0
5639,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.00000000000341,40.0,,,1,1.0,30.0,24.0,83.75000000000995,,tomato_cut,3,1.0,30.0,,,4.0
5640,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.2500000000037,40.0,,,1,1.0,30.0,24.0,85.00000000001023,,tomato_cut,3,1.0,30.0,,,4.0
5641,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.50000000000398,40.0,,,1,1.0,30.0,24.0,86.25000000001052,,tomato_cut,3,1.0,30.0,,,4.0
5642,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.75000000000426,40.0,,,1,1.0,30.0,24.0,87.5000000000108,,tomato_cut,3,1.0,30.0,,,4.0
5643,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.00000000000455,40.0,,,1,1.0,30.0,24.0,88.0,,tomato_cut,3,1.0,30.0,,,4.0
5644,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.25000000000483,40.0,,,1,1.0,30.0,24.0,88.0,,,3,1.0,30.0,,,4.0
5645,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.50000000000512,40.0,,,1,1.0,30.0,24.0,88.0,,,3,1.0,30.0,,,4.0
5646,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.7500000000054,40.0,,,1,1.0,30.0,24.0,88.0,,,3,1.0,30.0,,,4.0
5647,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.00000000000568,40.0,,,1,1.0,30.0,24.0,88.0,,,3,1.0,30.0,,,4.0
5648,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.25000000000597,40.0,,,1,1.0,30.0,24.0,88.0,,,3,1.0,30.0,,,4.0
5649,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.50000000000625,40.0,,,1,1.0,30.0,24.0,88.0,,,3,1.0,30.0,,,4.0
5650,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.75000000000654,40.0,,,1,1.0,30.0,24.0,88.0,,,3,1.0,30.0,,,4.0
5651,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.00000000000682,40.0,,,1,1.0,30.0,24.0,88.0,,,3,1.0,30.0,,,4.0
