tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,cd751abdbb052b19_score,player_faa3c6b9_x,player_faa3c6b9_y,player_faa3c6b9_move_target,player_faa3c6b9_item,player_faa3c6b9_score,player_faa3c6b9_cut_speed,player_faa3c6b9_speed,player_875bfcce_x,player_875bfcce_y,player_875bfcce_move_target,player_875bfcce_item,player_875bfcce_score,player_875bfcce_cut_speed,player_875bfcce_speed,d3e3231bacd48511_score,2bd2750151ffe5c0_message,c48ad2ea53bdad8b_score
5497,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.796266114866114,24.179208272259245,,,2,1.0,30.0,111.7500000000054,40.0,,,3,1.0,30.0,,,5.0
5498,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.5463577884224,24.164069729202254,,,2,1.0,30.0,113.00000000000568,40.0,,,3,1.0,30.0,,,5.0
5499,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.29644946197868,24.148931186145262,,,2,1.0,30.0,114.25000000000597,40.0,,,3,1.0,30.0,,,5.0
5500,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.046541135534966,24.13379264308827,,,2,1.0,30.0,115.50000000000625,40.0,,,3,1.0,30.0,,,5.0
5501,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.79663280909125,24.11865410003119,,,2,1.0,30.0,116.75000000000654,40.0,,,3,1.0,30.0,,,5.0
5502,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.546724482647534,24.103515556974024,,,2,1.0,30.0,118.00000000000682,40.0,,,3,1.0,30.0,,,5.0
5503,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.296816156203615,24.088377013916855,,,2,1.0,30.0,119.2500000000071,40.0,,,3,1.0,30.0,,,5.0
5504,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.046907829759544,24.073238470859685,,,2,1.0,30.0,120.29803951736653,39.50810911865716,,,3,1.0,30.0,,,5.0
5505,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.796999503315472,24.058099927802516,,,2,1.0,30.0,121.18739579836529,38.62973254483066,,,3,1.0,30.0,,,5.0
5506,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.5470911768714,24.042961384745347,,,2,1.0,30.0,122.07675207936404,37.75135597100416,,,3,1.0,30.0,,,5.0
5507,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.29718285042733,24.027822841688177,,,2,1.0,30.0,122.9661083603628,36.87297939717766,,,3,1.0,30.0,,,5.0
5508,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.04727452398326,24.012684298631005,,,2,1.0,30.0,123.85546464136155,35.99460282335116,,,3,1.0,30.0,,,5.0
5509,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,124.7448209223603,35.11622624952466,,,3,1.0,30.0,,,5.0
5510,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,125.63417720335906,34.23784967569816,,,3,1.0,30.0,,,5.0
5511,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,126.52353348435781,33.35947310187166,,,3,1.0,30.0,,,5.0
5512,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,127.41288976535657,32.48109652804516,,,3,1.0,30.0,,,5.0
5513,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,128.30224604635532,31.602719954218657,,,3,1.0,30.0,,,5.0
5514,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,129.19160232735408,30.724343380392156,,,3,1.0,30.0,,,5.0
5515,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,130.08095860835283,29.845966806565656,,,3,1.0,30.0,,,5.0
5516,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,130.97031488935158,28.967590232739155,,,3,1.0,30.0,,,5.0
5517,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,131.85967117035034,28.089213658912655,,,3,1.0,30.0,,,5.0
5518,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,132.7490274513491,27.210837085086226,,,3,1.0,30.0,,,5.0
5519,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,133.63838373234785,26.33246051126008,,,3,1.0,30.0,,,5.0
5520,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,134.5277400133466,25.454083937433936,,,3,1.0,30.0,,,5.0
5521,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,135.41709629434553,24.57570736360819,,,3,1.0,30.0,,,5.0
5522,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,136.0,24.0,,,3,1.0,30.0,,,5.0
5523,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5524,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5525,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5526,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5527,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5528,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5529,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5530,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5531,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.24999999999993,24.0,,tomato_cut,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5532,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.499999999999858,24.0,,tomato_cut,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5533,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.749999999999787,24.0,,tomato_cut,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5534,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.999999999999716,24.0,,tomato_cut,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5535,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.249999999999645,24.0,,tomato_cut,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5536,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.499999999999574,24.0,,tomato_cut,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5537,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.749999999999716,24.0,,tomato_cut,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5538,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.0,24.0,,tomato_cut,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5539,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.250000000000284,24.0,,tomato_cut,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5540,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.50000000000057,24.0,,tomato_cut,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5541,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.75000000000085,24.0,,tomato_cut,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5542,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.00000000000114,24.0,,tomato_cut,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5543,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,tomato_cut,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5544,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5545,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5546,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5547,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5548,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5549,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5550,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,2,1.0,30.0,136.0,24.0,,plate,3,1.0,30.0,,,5.0
5551,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,2,1.0,30.0,134.75000000000114,24.0,,plate,3,1.0,30.0,,,5.0
5552,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,2,1.0,30.0,133.50000000000227,24.0,,plate,3,1.0,30.0,,,5.0
5553,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,2,1.0,30.0,132.2500000000034,24.0,,plate,3,1.0,30.0,,,5.0
5554,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,2,1.0,30.0,131.00000000000455,24.0,,plate,3,1.0,30.0,,,5.0
5555,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,2,1.0,30.0,129.75000000000568,24.0,,plate,3,1.0,30.0,,,5.0
5556,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,2,1.0,30.0,128.50000000000682,24.0,,plate,3,1.0,30.0,,,5.0
5557,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,2,1.0,30.0,127.2500000000071,24.0,,plate,3,1.0,30.0,,,5.0
5558,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,2,1.0,30.0,126.00000000000682,24.0,,plate,3,1.0,30.0,,,5.0
5559,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.0,24.0,,,2,1.0,30.0,124.75000000000654,24.0,,plate,3,1.0,30.0,,,5.0
