tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,79c074ebe465e122_score,player_e64d24ba_x,player_e64d24ba_y,player_e64d24ba_move_target,player_e64d24ba_item,player_e64d24ba_score,player_e64d24ba_cut_speed,player_e64d24ba_speed,player_3a3c9e36_x,player_3a3c9e36_y,player_3a3c9e36_move_target,player_3a3c9e36_item,player_3a3c9e36_score,player_3a3c9e36_cut_speed,player_3a3c9e36_speed,21711e4bb92e923a_score,a05dc42d59b2fcda_message,dac2955081bf7b83_score
5864,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,133.50000000000227,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5865,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,132.2500000000034,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5866,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,131.00000000000455,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5867,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,129.75000000000568,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5868,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.50000000000682,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5869,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,127.2500000000071,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5870,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.00000000000682,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5871,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.75000000000654,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5872,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.50000000000625,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5873,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.25000000000597,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5874,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.00000000000568,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5875,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.7500000000054,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5876,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.50000000000512,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5877,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.25000000000483,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5878,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.00000000000455,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5879,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.75000000000426,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5880,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.50000000000398,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5881,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.2500000000037,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5882,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.00000000000341,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5883,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.75000000000313,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5884,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.50000000000284,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5885,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.25000000000256,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5886,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.00000000000227,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5887,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.75000000000199,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5888,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.5000000000017,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5889,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.25000000000142,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5890,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.00000000000114,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5891,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.75000000000085,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5892,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.50000000000057,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5893,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.25000000000028,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5894,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.0,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5895,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,94.74999999999972,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5896,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.49999999999943,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5897,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,92.24999999999915,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5898,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,90.99999999999886,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5899,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,89.74999999999858,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5900,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.4999999999983,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5901,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,87.24999999999801,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5902,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.99999999999773,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5903,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.74999999999744,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5904,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.49999999999716,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5905,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.24999999999687,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5906,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.99999999999659,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5907,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.7499999999963,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5908,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.49999999999602,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5909,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.24999999999574,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5910,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.99999999999545,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5911,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.74999999999517,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5912,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.49999999999488,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5913,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.2499999999946,24.0,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5914,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.34621797023578,24.84324151087344,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5915,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.45686168923703,25.72161808469994,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5916,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.56750540823828,26.59999465852644,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5917,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.67814912723952,27.47837123235294,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5918,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.78879284624077,28.356747806179442,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5919,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.89943656524201,29.235124380005942,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5920,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.01008028424326,30.113500953832443,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5921,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.1207240032445,30.991877527658943,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5922,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.23136772224575,31.870254101485443,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5923,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.34201144124647,32.748630675311944,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5924,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.452655160247005,33.627007249138444,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5925,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.56329887924754,34.505383822964944,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5926,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.673942598248075,35.383760396791445,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5927,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.78458631724861,36.262136970617945,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5928,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.895230036249146,37.140513544444445,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5929,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.00587375524984,38.018890118270946,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
5930,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.11651747425088,38.897266692097446,,plate,2,1.0,30.0,88.0,40.0,,,5,1.0,30.0,,,7.0
