tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,25f06638b8a897cc_score,player_6180c6d8_x,player_6180c6d8_y,player_6180c6d8_move_target,player_6180c6d8_item,player_6180c6d8_score,player_6180c6d8_cut_speed,player_6180c6d8_speed,player_d33023ac_x,player_d33023ac_y,player_d33023ac_move_target,player_d33023ac_item,player_d33023ac_score,player_d33023ac_cut_speed,player_d33023ac_speed,a803f1a33369268a_score,0fba9bd9fc424812_message,2ada98219c948565_score
5710,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_salad,4,1.0,30.0,127.2500000000071,24.0,,plate,1,1.0,30.0,,,5.0
5711,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_salad,4,1.0,30.0,126.00000000000682,24.0,,plate,1,1.0,30.0,,,5.0
5712,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_salad,4,1.0,30.0,124.75000000000654,24.0,,plate,1,1.0,30.0,,,5.0
5713,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_salad,4,1.0,30.0,123.50000000000625,24.0,,plate,1,1.0,30.0,,,5.0
5714,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.88388347648305,39.11611652351695,,tomato_salad,4,1.0,30.0,122.25000000000597,24.0,,plate,1,1.0,30.0,,,5.0
5715,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.7677669529661,38.2322330470339,,tomato_salad,4,1.0,30.0,121.00000000000568,24.0,,plate,1,1.0,30.0,,,5.0
5716,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.65165042944915,37.34834957055085,,tomato_salad,4,1.0,30.0,119.8763439699661,24.30755190613945,,plate,1,1.0,30.0,,,5.0
5717,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.535533905932198,36.4644660940678,,tomato_salad,4,1.0,30.0,118.9873267412821,25.186271637966456,,plate,1,1.0,30.0,,,5.0
5718,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.419417382415247,35.58058261758475,,tomato_salad,4,1.0,30.0,118.0983095125981,26.06499136979346,,plate,1,1.0,30.0,,,5.0
5719,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.303300858898297,34.6966991411017,,tomato_salad,4,1.0,30.0,117.20929228391411,26.943711101620465,,plate,1,1.0,30.0,,,5.0
5720,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.187184335381346,33.812815664618654,,tomato_salad,4,1.0,30.0,116.32027505523011,27.82243083344747,,plate,1,1.0,30.0,,,5.0
5721,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.071067811864395,32.928932188135605,,tomato_salad,4,1.0,30.0,115.43125782654612,28.70115056527412,,plate,1,1.0,30.0,,,5.0
5722,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.954951288347445,32.045048711652555,,tomato_salad,4,1.0,30.0,114.54224059786175,29.57987029710077,,plate,1,1.0,30.0,,,5.0
5723,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.838834764830494,31.161165235169506,,tomato_salad,4,1.0,30.0,113.6532233691772,30.458590028927418,,plate,1,1.0,30.0,,,5.0
5724,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.722718241313544,30.277281758686456,,tomato_salad,4,1.0,30.0,112.76420614049265,31.337309760754067,,plate,1,1.0,30.0,,,5.0
5725,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.60660171779659,29.393398282203407,,tomato_salad,4,1.0,30.0,111.87518891180801,32.2160294925808,,plate,1,1.0,30.0,,,5.0
5726,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.49048519427964,28.509514805720357,,tomato_salad,4,1.0,30.0,110.98617168312309,33.094749224407806,,plate,1,1.0,30.0,,,5.0
5727,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.37436867076269,27.625631329237308,,tomato_salad,4,1.0,30.0,110.09715445443817,33.97346895623481,,plate,1,1.0,30.0,,,5.0
5728,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.25825214724574,26.74174785275426,,tomato_salad,4,1.0,30.0,109.20813722575326,34.852188688061815,,plate,1,1.0,30.0,,,5.0
5729,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.14213562372879,25.85786437627121,,tomato_salad,4,1.0,30.0,108.31911999706834,35.73090841988882,,plate,1,1.0,30.0,,,5.0
5730,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.02601910021184,24.97398089978816,,tomato_salad,4,1.0,30.0,107.43010276838343,36.609628151715825,,plate,1,1.0,30.0,,,5.0
5731,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.95382555869017,24.194346815316237,,tomato_salad,4,1.0,30.0,106.54108553969851,37.48834788354283,,plate,1,1.0,30.0,,,5.0
5732,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.203733885133886,24.179208272259245,,tomato_salad,4,1.0,30.0,105.6520683110136,38.367067615369834,,plate,1,1.0,30.0,,,5.0
5733,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.4536422115776,24.164069729202254,,tomato_salad,4,1.0,30.0,104.76305108232869,39.24578734719684,,plate,1,1.0,30.0,,,5.0
5734,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,43.70355053802132,24.148931186145262,,tomato_salad,4,1.0,30.0,103.74411162538074,39.81349821690576,,plate,1,1.0,30.0,,,5.0
5735,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,44.953458864465034,24.13379264308827,,tomato_salad,4,1.0,30.0,102.49419931818743,39.82830444284919,,plate,1,1.0,30.0,,,5.0
5736,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,46.20336719090875,24.11865410003119,,tomato_salad,4,1.0,30.0,101.24428701099411,39.84311066879262,,plate,1,1.0,30.0,,,5.0
5737,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,47.453275517352466,24.103515556974024,,tomato_salad,4,1.0,30.0,99.9943747038008,39.85791689473605,,plate,1,1.0,30.0,,,5.0
5738,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,48.70318384379618,24.08837701391686,,tomato_salad,4,1.0,30.0,98.74446239660749,39.87272312067948,,plate,1,1.0,30.0,,,5.0
5739,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.9530921702399,24.073238470859692,,tomato_salad,4,1.0,30.0,97.49455008941418,39.88752934662291,,plate,1,1.0,30.0,,,5.0
5740,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.203000496683615,24.058099927802527,,tomato_salad,4,1.0,30.0,96.24463778222086,39.902335572566344,,plate,1,1.0,30.0,,,5.0
5741,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,52.45290882312733,24.04296138474536,,tomato_salad,4,1.0,30.0,94.99472547502755,39.917141798509775,,plate,1,1.0,30.0,,,5.0
5742,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,53.70281714957105,24.027822841688195,,tomato_salad,4,1.0,30.0,93.74481316783424,39.931948024453206,,plate,1,1.0,30.0,,,5.0
5743,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.95272547601476,24.01268429863103,,tomato_salad,4,1.0,30.0,92.49490086064093,39.94675425039664,,plate,1,1.0,30.0,,,5.0
5744,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.20266313364169,24.00233106509779,,tomato_salad,4,1.0,30.0,91.24498855344761,39.96156047634007,,plate,1,1.0,30.0,,,5.0
5745,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.45266312003295,24.002146614302884,,tomato_salad,4,1.0,30.0,89.9950762462543,39.97636670228327,,plate,1,1.0,30.0,,,5.0
5746,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.70266310642421,24.00196216350798,,tomato_salad,4,1.0,30.0,88.74516393906099,39.99117292822635,,plate,1,1.0,30.0,,,5.0
5747,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.95266309281547,24.001777712713075,,tomato_salad,4,1.0,30.0,87.49520253103098,39.99778761283382,,plate,1,1.0,30.0,,,5.0
5748,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.20266307920673,24.00159326191817,,tomato_salad,4,1.0,30.0,86.24520254377215,39.997966086391884,,plate,1,1.0,30.0,,,5.0
5749,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.45266306559799,24.001408811123397,,tomato_salad,4,1.0,30.0,84.99520255651332,39.99814455994995,,plate,1,1.0,30.0,,,5.0
5750,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.70266305198925,24.00122436032867,,tomato_salad,4,1.0,30.0,83.74520256925449,39.998323033508015,,plate,1,1.0,30.0,,,5.0
5751,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.95266303837997,24.001039909533944,,tomato_salad,4,1.0,30.0,82.49520258199566,39.99850150706608,,plate,1,1.0,30.0,,,5.0
5752,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.20266302477052,24.000855458739217,,tomato_salad,4,1.0,30.0,81.24520259473682,39.998679980624146,,plate,1,1.0,30.0,,,5.0
5753,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.45266301116106,24.00067100794449,,tomato_salad,4,1.0,30.0,79.99520260747799,39.99885845418221,,plate,1,1.0,30.0,,,5.0
5754,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.70266299755161,24.000486557149763,,tomato_salad,4,1.0,30.0,78.74520262021916,39.99903692774028,,plate,1,1.0,30.0,,,5.0
5755,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.95266298394216,24.000302106355036,,tomato_salad,4,1.0,30.0,77.49520263296033,39.99921540129834,,plate,1,1.0,30.0,,,5.0
5756,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.20266297033271,24.00011765556031,,tomato_salad,4,1.0,30.0,76.2452026457015,39.99939387485641,,plate,1,1.0,30.0,,,5.0
5757,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.26509110289965,24.456822525621213,,tomato_salad,4,1.0,30.0,74.99520265844266,39.999572348414475,,plate,1,1.0,30.0,,,5.0
5758,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.15437598578325,25.335271384164237,,tomato_salad,4,1.0,30.0,73.74520267118383,39.99975082197275,,plate,1,1.0,30.0,,,5.0
5759,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.04366086866685,26.21372024270726,,tomato_salad,4,1.0,30.0,72.495202683925,39.99992929553117,,plate,1,1.0,30.0,,,5.0
5760,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.93294575155045,27.092169101250285,,tomato_salad,4,1.0,30.0,71.5193913528273,40.66763899269328,,plate,1,1.0,30.0,,,5.0
5761,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.82223063443405,27.97061795979331,,tomato_salad,4,1.0,30.0,70.6301659131489,41.54614802362497,,plate,1,1.0,30.0,,,5.0
5762,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.71151551731765,28.849066818336333,,tomato_salad,4,1.0,30.0,69.7409404734705,42.42465705455686,,plate,1,1.0,30.0,,,5.0
5763,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.60080040020125,29.727515676879356,,tomato_salad,4,1.0,30.0,68.8517150337921,43.303166085489146,,plate,1,1.0,30.0,,,5.0
5764,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.49008528308485,30.60596453542238,,tomato_salad,4,1.0,30.0,67.9624895941137,44.181675116421424,,plate,1,1.0,30.0,,,5.0
5765,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.37937016596845,31.484413393965404,,tomato_salad,4,1.0,30.0,67.07326415443531,45.0601841473537,,plate,1,1.0,30.0,,,5.0
5766,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.26865504885205,32.36286225250858,,tomato_salad,4,1.0,30.0,66.18403871475691,45.93869317828598,,plate,1,1.0,30.0,,,5.0
5767,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.15793993173565,33.24131111105196,,tomato_salad,4,1.0,30.0,65.29481327507851,46.817202209218266,,plate,1,1.0,30.0,,,5.0
5768,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.04722481461926,34.119759969595336,,tomato_salad,4,1.0,30.0,64.40558783540011,47.695711240150544,,plate,1,1.0,30.0,,,5.0
5769,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.93650969750286,34.998208828138715,,tomato_salad,4,1.0,30.0,63.516362395721714,48.57422027108282,,plate,1,1.0,30.0,,,5.0
5770,test,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.82579458038605,35.876657686682094,,tomato_salad,4,1.0,30.0,62.627136956043316,49.4527293020151,,plate,1,1.0,30.0,,,5.0
