tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,be2d68ed0e71bf6d_score,player_7c571b5f_x,player_7c571b5f_y,player_7c571b5f_move_target,player_7c571b5f_item,player_7c571b5f_score,player_7c571b5f_cut_speed,player_7c571b5f_speed,player_ae41d8dd_x,player_ae41d8dd_y,player_ae41d8dd_move_target,player_ae41d8dd_item,player_ae41d8dd_score,player_ae41d8dd_cut_speed,player_ae41d8dd_speed
3471,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,72.0,,tomato_salad,2,1.0,30.0,88.0,72.0,,,1,1.0,30.0
3472,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,72.0,,,1,1.0,30.0
3473,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,72.0,,,1,1.0,30.0
3474,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,72.0,,,1,1.0,30.0
3475,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,70.74999999999972,,,1,1.0,30.0
3476,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,69.49999999999943,,,1,1.0,30.0
3477,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,68.24999999999915,,,1,1.0,30.0
3478,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,66.99999999999886,,,1,1.0,30.0
3479,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,65.74999999999858,,,1,1.0,30.0
3480,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,64.4999999999983,,,1,1.0,30.0
3481,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,63.24999999999801,,,1,1.0,30.0
3482,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,61.999999999997726,,,1,1.0,30.0
3483,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,60.74999999999744,,,1,1.0,30.0
3484,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,59.49999999999716,,,1,1.0,30.0
3485,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,58.249999999996874,,,1,1.0,30.0
3486,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,56.99999999999659,,,1,1.0,30.0
3487,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,55.749999999996305,,,1,1.0,30.0
3488,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,54.49999999999602,,,1,1.0,30.0
3489,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,53.24999999999574,,,1,1.0,30.0
3490,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,51.99999999999545,,,1,1.0,30.0
3491,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,50.74999999999517,,,1,1.0,30.0
3492,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,49.499999999994884,,,1,1.0,30.0
3493,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,48.2499999999946,,,1,1.0,30.0
3494,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,46.999999999994316,,,1,1.0,30.0
3495,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,45.74999999999403,,,1,1.0,30.0
3496,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,44.49999999999375,,,1,1.0,30.0
3497,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,43.24999999999346,,,1,1.0,30.0
3498,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,41.99999999999318,,,1,1.0,30.0
3499,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.0,40.749999999992895,,,1,1.0,30.0
3500,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,88.49189088134324,39.70196048263347,,,1,1.0,30.0
3501,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,89.37026745517045,38.812604201634024,,,1,1.0,30.0
3502,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,90.24864402899766,37.92324792063456,,,1,1.0,30.0
3503,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,91.12702060282487,37.033891639635094,,,1,1.0,30.0
3504,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,92.00539717665208,36.14453535863563,,,1,1.0,30.0
3505,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,92.88377375047929,35.255179077636164,,,1,1.0,30.0
3506,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,93.7621503243065,34.3658227966367,,,1,1.0,30.0
3507,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,94.64052689813371,33.476466515637235,,,1,1.0,30.0
3508,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,95.51890347196093,32.58711023463777,,,1,1.0,30.0
3509,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,96.39728004578814,31.697753953638426,,,1,1.0,30.0
3510,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,97.27565661961488,30.808397672639316,,,1,1.0,30.0
3511,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,98.15403319344124,29.919041391640206,,,1,1.0,30.0
3512,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,99.03240976726761,29.029685110641097,,,1,1.0,30.0
3513,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,99.91078634109397,28.140328829641987,,,1,1.0,30.0
3514,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,100.78916291492033,27.250972548642878,,,1,1.0,30.0
3515,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,101.66753948874668,26.361616267643768,,,1,1.0,30.0
3516,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,102.54591606257304,25.47225998664466,,,1,1.0,30.0
3517,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,103.4242926363994,24.58290370564555,,,1,1.0,30.0
3518,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,,1,1.0,30.0
3519,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3520,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3521,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3522,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3523,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3524,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3525,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3526,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3527,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3528,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3529,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3530,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3531,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,70.74999999999972,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3532,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,69.49999999999943,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3533,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,68.24999999999915,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3534,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,66.99999999999886,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3535,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,65.74999999999858,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3536,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,64.4999999999983,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3537,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,63.24999999999801,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3538,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,61.999999999997726,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3539,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,60.74999999999744,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3540,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,59.49999999999716,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3541,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,58.249999999996874,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3542,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.99999999999659,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3543,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,55.749999999996305,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3544,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,54.49999999999602,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3545,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.916666666666661,3,3,2,tomato_cut,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,53.24999999999574,,,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
