tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,c7a181a523857c43_score,player_d2529476_x,player_d2529476_y,player_d2529476_move_target,player_d2529476_item,player_d2529476_score,player_d2529476_cut_speed,player_d2529476_speed,player_d6b1c39d_x,player_d6b1c39d_y,player_d6b1c39d_move_target,player_d6b1c39d_item,player_d6b1c39d_score,player_d6b1c39d_cut_speed,player_d6b1c39d_speed,6e4c666bd0e58f7c_score,432e0062c4bb5d14_message,2f2a341a916d3d0b_score
5930,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000014688121688,80.26997590829032,,tomato,2,1.0,30.0,24.252089683018884,120.24617439747526,,tomato,2,1.0,30.0,,,4.0
5931,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00001246802416,79.01997590829288,,tomato,2,1.0,30.0,24.184034045276977,119.01886288054689,,tomato,2,1.0,30.0,,,4.0
5932,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00001024792663,77.76997590829544,,tomato,2,1.0,30.0,24.168718286018095,117.76895671306099,,tomato,2,1.0,30.0,,,4.0
5933,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000802782923,76.519975908298,,tomato,2,1.0,30.0,24.153402526759212,116.51905054557508,,tomato,2,1.0,30.0,,,4.0
5934,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000580773188,75.26997590830055,,tomato,2,1.0,30.0,24.13808676750033,115.26914437808918,,tomato,2,1.0,30.0,,,4.0
5935,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000358763453,74.01997590830311,,tomato,2,1.0,30.0,24.122771008241447,114.01923821060328,,tomato,2,1.0,30.0,,,4.0
5936,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000136753718,72.76997590830567,,tomato,2,1.0,30.0,24.107455248982593,112.76933204311737,,tomato,2,1.0,30.0,,,4.0
5937,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000331859017,71.51997590830669,,tomato,2,1.0,30.0,24.09213948972388,111.51942587563147,,tomato,2,1.0,30.0,,,4.0
5938,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000030513053,70.2699759083064,,tomato,2,1.0,30.0,24.076823730465172,110.26951970814557,,tomato,2,1.0,30.0,,,4.0
5939,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000278402045,69.01997590830612,,tomato,2,1.0,30.0,24.061507971206463,109.01961354065966,,tomato,2,1.0,30.0,,,4.0
5940,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000025167356,67.76997590830584,,tomato,2,1.0,30.0,24.04619221194775,107.76970737317376,,tomato,2,1.0,30.0,,,4.0
5941,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000224945072,66.51997590830555,,tomato,2,1.0,30.0,24.030876452689043,106.51980120568786,,tomato,2,1.0,30.0,,,4.0
5942,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000198216622,65.26997590830527,,tomato,2,1.0,30.0,24.015560693430334,105.26989503820195,,tomato,2,1.0,30.0,,,4.0
5943,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000171488313,64.01997590830499,,tomato,2,1.0,30.0,24.002363323845177,104.0199757360684,,tomato,2,1.0,30.0,,,4.0
5944,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000144760005,62.7699759083047,,tomato,2,1.0,30.0,24.002178919397554,102.76997574967075,,tomato,2,1.0,30.0,,,4.0
5945,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000118031696,61.51997590830442,,tomato,2,1.0,30.0,24.00199451494993,101.5199757632731,,tomato,2,1.0,30.0,,,4.0
5946,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000091303388,60.26997590830413,,tomato,2,1.0,30.0,24.001810110502337,100.26997577687544,,tomato,2,1.0,30.0,,,4.0
5947,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000006457508,59.01997590830385,,tomato,2,1.0,30.0,24.00162570605489,99.01997579047779,,tomato,2,1.0,30.0,,,4.0
5948,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000003784677,57.769975908303564,,tomato,2,1.0,30.0,24.001441301607446,97.76997580408013,,tomato,2,1.0,30.0,,,4.0
5949,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000011118463,56.51997590830328,,tomato,2,1.0,30.0,24.00125689716,96.51997581768248,,tomato,2,1.0,30.0,,,4.0
5950,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000003930914,55.269975908302996,,tomato,2,1.0,30.0,24.001072492712556,95.26997583128482,,tomato,2,1.0,30.0,,,4.0
5951,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000000360904,54.01997590830271,,tomato,2,1.0,30.0,24.00088808826511,94.01997584488717,,tomato,2,1.0,30.0,,,4.0
5952,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000003287163,52.76997590830243,,tomato,2,1.0,30.0,24.000703683817665,92.76997585848952,,tomato,2,1.0,30.0,,,4.0
5953,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000002965287,51.51997590830214,,tomato,2,1.0,30.0,24.00051927937022,91.51997587209186,,tomato,2,1.0,30.0,,,4.0
5954,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000000264341,50.26997590830186,,tomato,2,1.0,30.0,24.000334874922775,90.26997588569421,,tomato,2,1.0,30.0,,,4.0
5955,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000002321535,49.019975908301575,,tomato,2,1.0,30.0,24.00015047047533,89.01997589929655,,tomato,2,1.0,30.0,,,4.0
5956,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000000199967,47.76997590830129,,tomato,2,1.0,30.0,24.000028008706856,87.76997590827497,,tomato,2,1.0,30.0,,,4.0
5957,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000000167797,46.51997590830101,,tomato,2,1.0,30.0,24.000025788609328,86.51997590827753,,tomato,2,1.0,30.0,,,4.0
5958,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000001356273,45.26997590830072,,tomato,2,1.0,30.0,24.0000235685118,85.26997590828009,,tomato,2,1.0,30.0,,,4.0
5959,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000001034575,44.01997590830044,,tomato,2,1.0,30.0,24.000021348414272,84.01997590828265,,tomato,2,1.0,30.0,,,4.0
5960,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000000712877,42.769975908300154,,tomato,2,1.0,30.0,24.000019128316744,82.7699759082852,,tomato,2,1.0,30.0,,,4.0
5961,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000000039118,41.51997590829987,,tomato,2,1.0,30.0,24.000016908219216,81.51997590828776,,tomato,2,1.0,30.0,,,4.0
5962,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000000006948,40.269975908299585,,tomato,2,1.0,30.0,24.000014688121688,80.26997590829032,,tomato,2,1.0,30.0,,,4.0
5963,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000000046505,39.0199759082993,,tomato,2,1.0,30.0,24.00001246802416,79.01997590829288,,tomato,2,1.0,30.0,,,4.0
5964,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000000042597,37.76997590829902,,tomato,2,1.0,30.0,24.00001024792663,77.76997590829544,,tomato,2,1.0,30.0,,,4.0
5965,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000000003869,36.51997590829873,,tomato,2,1.0,30.0,24.00000802782923,76.519975908298,,tomato,2,1.0,30.0,,,4.0
5966,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000000003478,35.26997590829845,,tomato,2,1.0,30.0,24.00000580773188,75.26997590830055,,tomato,2,1.0,30.0,,,4.0
5967,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000000030873,34.019975908298164,,tomato,2,1.0,30.0,24.00000358763453,74.01997590830311,,tomato,2,1.0,30.0,,,4.0
5968,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000000026965,32.76997590829788,,tomato,2,1.0,30.0,24.00000136753718,72.76997590830567,,tomato,2,1.0,30.0,,,4.0
5969,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000000023057,31.519975908297734,,tomato,2,1.0,30.0,24.000000331859017,71.51997590830669,,tomato,2,1.0,30.0,,,4.0
5970,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000000001915,30.269975908297805,,tomato,2,1.0,30.0,24.00000030513053,70.2699759083064,,tomato,2,1.0,30.0,,,4.0
5971,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000000001524,29.019975908297877,,tomato,2,1.0,30.0,24.000000278402045,69.01997590830612,,tomato,2,1.0,30.0,,,4.0
5972,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000000011333,27.769975908297948,,tomato,2,1.0,30.0,24.00000025167356,67.76997590830584,,tomato,2,1.0,30.0,,,4.0
5973,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000000000752,26.51997590829802,,tomato,2,1.0,30.0,24.000000224945072,66.51997590830555,,tomato,2,1.0,30.0,,,4.0
5974,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000000000379,25.26997590829809,,tomato,2,1.0,30.0,24.000000198216622,65.26997590830527,,tomato,2,1.0,30.0,,,4.0
5975,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato,2,1.0,30.0,24.000000171488313,64.01997590830499,,tomato,2,1.0,30.0,,,4.0
5976,test,False,0,1,tomato,0.0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,24.000000144760005,62.7699759083047,,tomato,2,1.0,30.0,,,4.0
5977,test,False,0,1,tomato,0.041666666666666664,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,24.000000118031696,61.51997590830442,,tomato,2,1.0,30.0,,,4.0
5978,test,False,0,1,tomato,0.08333333333333333,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,24.000000091303388,60.26997590830413,,tomato,2,1.0,30.0,,,4.0
5979,test,False,0,1,tomato,0.125,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,24.00000006457508,59.01997590830385,,tomato,2,1.0,30.0,,,4.0
5980,test,False,0,1,tomato,0.16666666666666666,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,24.00000003784677,57.769975908303564,,tomato,2,1.0,30.0,,,4.0
5981,test,False,0,1,tomato,0.20833333333333331,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,24.000000011118463,56.51997590830328,,tomato,2,1.0,30.0,,,4.0
5982,test,False,0,1,tomato,0.24999999999999997,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,24.000000003930914,55.269975908302996,,tomato,2,1.0,30.0,,,4.0
5983,test,False,0,1,tomato,0.29166666666666663,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,24.00000000360904,54.01997590830271,,tomato,2,1.0,30.0,,,4.0
5984,test,False,0,1,tomato,0.3333333333333333,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,24.000000003287163,52.76997590830243,,tomato,2,1.0,30.0,,,4.0
5985,test,False,0,1,tomato,0.375,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,24.000000002965287,51.51997590830214,,tomato,2,1.0,30.0,,,4.0
5986,test,False,0,1,tomato,0.4166666666666667,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,24.00000000264341,50.26997590830186,,tomato,2,1.0,30.0,,,4.0
5987,test,False,0,1,tomato,0.45833333333333337,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,24.000000002321535,49.019975908301575,,tomato,2,1.0,30.0,,,4.0
5988,test,False,0,1,tomato,0.5,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,24.00000000199967,47.76997590830129,,tomato,2,1.0,30.0,,,4.0
5989,test,False,0,1,tomato,0.5416666666666666,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,24.00000000167797,46.51997590830101,,tomato,2,1.0,30.0,,,4.0
5990,test,False,0,1,tomato,0.5833333333333333,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,24.000000001356273,45.26997590830072,,tomato,2,1.0,30.0,,,4.0
5991,test,False,0,1,tomato,0.6249999999999999,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,24.000000001034575,44.01997590830044,,tomato,2,1.0,30.0,,,4.0
5992,test,False,0,1,tomato,0.6666666666666665,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,24.000000000712877,42.769975908300154,,tomato,2,1.0,30.0,,,4.0
