tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,fe18460a9a210c1a_score,player_66f4aa0d_x,player_66f4aa0d_y,player_66f4aa0d_move_target,player_66f4aa0d_item,player_66f4aa0d_score,player_66f4aa0d_cut_speed,player_66f4aa0d_speed,player_cd24f9e3_x,player_cd24f9e3_y,player_cd24f9e3_move_target,player_cd24f9e3_item,player_cd24f9e3_score,player_cd24f9e3_cut_speed,player_cd24f9e3_speed,5ca924147e1d26a5_score,598a45dc75d4fd1a_message,3625d2e4b69eaae5_score
4597,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.2036570533478,121.0256162729428,,tomato,1,1.0,30.0,29.836479124155716,37.53254977576936,,,1,1.0,30.0,,,2.0
4598,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.082238844100953,121.91476982377539,,tomato,1,1.0,30.0,29.45979186589726,38.72444184700121,,,1,1.0,30.0,,,2.0
4599,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.960820634854283,122.80392337460798,,tomato,1,1.0,30.0,29.083104607638802,39.91633391823306,,,1,1.0,30.0,,,2.0
4600,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.839402425607613,123.69307692544002,,tomato,1,1.0,30.0,28.706417349380345,41.108225989464906,,,1,1.0,30.0,,,2.0
4601,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.717984216360943,124.58223047627206,,tomato,1,1.0,30.0,28.32973009112189,42.300118060696754,,,1,1.0,30.0,,,2.0
4602,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.596566007114273,125.4713840271041,,tomato,1,1.0,30.0,27.95304283286343,43.4920101319286,,,1,1.0,30.0,,,2.0
4603,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.475147797867603,126.36053757793613,,tomato,1,1.0,30.0,27.576355574604975,44.68390220316045,,,1,1.0,30.0,,,2.0
4604,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.353729588620933,127.24969112876815,,tomato,1,1.0,30.0,27.199668316346518,45.8757942743923,,,1,1.0,30.0,,,2.0
4605,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.23231137937417,128.13884467960023,,tomato,1,1.0,30.0,26.82298105808794,47.067686345624146,,,1,1.0,30.0,,,2.0
4606,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.11089317012714,129.02799823043281,,tomato,1,1.0,30.0,26.446293799829338,48.259578416855994,,,1,1.0,30.0,,,2.0
4607,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.27371164986381,128.56935546838045,,tomato,1,1.0,30.0,26.06960654157074,49.45147048808784,,,1,1.0,30.0,,,2.0
4608,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.436530129600484,128.1107127063281,,tomato,1,1.0,30.0,25.692919283312136,50.64336255931969,,,1,1.0,30.0,,,2.0
4609,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.599348609337156,127.65206994427572,,tomato,1,1.0,30.0,25.316232025053534,51.83525463055154,,,1,1.0,30.0,,,2.0
4610,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.39209356066253,126.68560450663776,,tomato,1,1.0,30.0,24.939544766794935,53.02714670178339,,,1,1.0,30.0,,,2.0
4611,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.184838511988566,125.7191390689998,,tomato,1,1.0,30.0,24.562857508536332,54.219038773015235,,,1,1.0,30.0,,,2.0
4612,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.97758346331465,124.75267363136183,,tomato,1,1.0,30.0,24.18617025027773,55.41093084424708,,,1,1.0,30.0,,,2.0
4613,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.77032841464074,123.78620819372387,,tomato,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,2.0
4614,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.56307336596682,122.8197427560859,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4615,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.35581831729291,121.85327731844794,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4616,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.48450993271097,120.95699516479513,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4617,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.613201548129034,120.06071301114233,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4618,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.7418931635471,119.16443085748952,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4619,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.87058477896516,118.26814870383672,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4620,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.99927639438322,117.37186655018391,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4621,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.127968009801286,116.4755843965311,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4622,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.25665962521935,115.5793022428783,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4623,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.38535124063741,114.6830200892255,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4624,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.514042856055475,113.78673793557269,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4625,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.64273447147354,112.89045578191988,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4626,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.771426086891505,111.99417362826708,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4627,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.900117702309473,111.09789147461427,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4628,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.028809317727536,110.20160932096147,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4629,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.1575009331456,109.30532716730866,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4630,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.286192548563662,108.40904501365586,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4631,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.414884163981725,107.51276286000305,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4632,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.543575779399788,106.61648070635025,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4633,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.67226739481785,105.72019855269744,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4634,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.800959010235914,104.82391639904463,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4635,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.18662020328618,103.82154497556583,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4636,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.171877077477998,102.57163192249307,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4637,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.157133951669817,101.32171886942031,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4638,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.142390825861636,100.07180581634755,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4639,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.127647700053455,98.82189276327479,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4640,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.112904574245274,97.57197971020203,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4641,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.098161448437093,96.32206665712927,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4642,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.083418322628912,95.07215360405651,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4643,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.06867519682073,93.82224055098375,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4644,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.05393207101255,92.57232749791099,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4645,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.03918894520437,91.32241444483823,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4646,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.02444581939619,90.07250139176547,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4647,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.009702693588007,88.82258833869271,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4648,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,88.0,,tomato,1,1.0,30.0,24.0,56.0,,tomato_salad,1,1.0,30.0,,,2.0
4649,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,88.0,,,1,1.0,30.0,24.0,54.749999999999716,,tomato_salad,1,1.0,30.0,,,2.0
4650,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,88.0,,,1,1.0,30.0,24.0,53.49999999999943,,tomato_salad,1,1.0,30.0,,,2.0
4651,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,88.0,,,1,1.0,30.0,24.0,52.24999999999915,,tomato_salad,1,1.0,30.0,,,2.0
4652,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,88.0,,,1,1.0,30.0,24.0,50.99999999999886,,tomato_salad,1,1.0,30.0,,,2.0
4653,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,88.0,,,1,1.0,30.0,24.0,49.74999999999858,,tomato_salad,1,1.0,30.0,,,2.0
4654,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,88.0,,,1,1.0,30.0,24.0,48.499999999998295,,tomato_salad,1,1.0,30.0,,,2.0
4655,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,88.0,,,1,1.0,30.0,24.0,47.24999999999801,,tomato_salad,1,1.0,30.0,,,2.0
4656,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,88.0,,,1,1.0,30.0,24.0,45.999999999997726,,tomato_salad,1,1.0,30.0,,,2.0
4657,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,88.0,,,1,1.0,30.0,24.0,44.74999999999744,,tomato_salad,1,1.0,30.0,,,2.0
4658,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,88.0,,,1,1.0,30.0,24.0,43.49999999999716,,tomato_salad,1,1.0,30.0,,,2.0
4659,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,88.0,,,1,1.0,30.0,24.0,42.249999999996874,,tomato_salad,1,1.0,30.0,,,2.0
