tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,7269fa437d1e74b9_score,player_1fb44e25_x,player_1fb44e25_y,player_1fb44e25_move_target,player_1fb44e25_item,player_1fb44e25_score,player_1fb44e25_cut_speed,player_1fb44e25_speed,player_f6d518fb_x,player_f6d518fb_y,player_f6d518fb_move_target,player_f6d518fb_item,player_f6d518fb_score,player_f6d518fb_cut_speed,player_f6d518fb_speed
3881,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,56.0,,,1,1.0,12.0,56.31621556657754,39.8798317388366,,,7,0.2,30.0
3882,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,56.0,,,1,1.0,12.0,57.19459214040404,38.990475457837135,,,7,0.2,30.0
3883,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,56.0,,,1,1.0,12.0,58.07296871423054,38.10111917683767,,,7,0.2,30.0
3884,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,56.0,,,1,1.0,12.0,58.95134528805704,37.211762895838206,,,7,0.2,30.0
3885,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,56.0,,,1,1.0,12.0,59.82972186188354,36.32240661483874,,,7,0.2,30.0
3886,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,56.0,,,1,1.0,12.0,60.70809843571004,35.433050333839276,,,7,0.2,30.0
3887,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,56.0,,,1,1.0,12.0,61.58647500953654,34.543694052839896,,,7,0.2,30.0
3888,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,56.0,,,1,1.0,12.0,62.46485158336304,33.654337771840936,,,7,0.2,30.0
3889,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,56.0,,,1,1.0,12.0,63.34322815718954,32.76498149084197,,,7,0.2,30.0
3890,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,56.0,,,1,1.0,12.0,64.22160473101623,31.87562520984293,,,7,0.2,30.0
3891,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,55.499999999999744,,,1,1.0,12.0,65.09998130484344,30.98626892884382,,,7,0.2,30.0
3892,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,54.99999999999949,,,1,1.0,12.0,65.97835787867065,30.09691264784471,,,7,0.2,30.0
3893,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,54.49999999999923,,,1,1.0,12.0,66.8567344524977,29.2075563668456,,,7,0.2,30.0
3894,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,53.99999999999898,,,1,1.0,12.0,67.73511102632406,28.31820008584649,,,7,0.2,30.0
3895,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,53.49999999999872,,,1,1.0,12.0,68.61348760015042,27.428843804847382,,,7,0.2,30.0
3896,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,52.999999999998465,,,1,1.0,12.0,69.4918641739768,26.539487523848273,,,7,0.2,30.0
3897,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,52.49999999999821,,,1,1.0,12.0,70.37024074780315,25.650131242849163,,,7,0.2,30.0
3898,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,51.999999999997954,,,1,1.0,12.0,71.24861732162951,24.760774961850053,,,7,0.2,30.0
3899,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,51.4999999999977,,,1,1.0,12.0,72.0,24.0,,,7,0.2,30.0
3900,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,50.99999999999744,,,1,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3901,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,50.499999999997186,,,1,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3902,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,49.99999999999693,,,1,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3903,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,49.499999999996675,,,1,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3904,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,48.99999999999642,,,1,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3905,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,48.49999999999616,,,1,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3906,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,47.99999999999591,,,1,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3907,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,47.49999999999565,,,1,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3908,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,46.999999999995396,,,1,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3909,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,46.49999999999514,,,1,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3910,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,45.999999999994884,,,1,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3911,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,45.49999999999463,,,1,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3912,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,44.99999999999437,,,1,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3913,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,44.49999999999412,,,1,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3914,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,43.99999999999386,,,1,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3915,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,43.499999999993605,,,1,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3916,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,42.99999999999335,,,1,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3917,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,42.49999999999309,,,1,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3918,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,41.99999999999284,,,1,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3919,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,41.49999999999258,,,1,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3920,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,40.999999999992326,,,1,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3921,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,40.49999999999207,,,1,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3922,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,39.999999999991815,,,1,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3923,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,39.49999999999156,,,1,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3924,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,38.9999999999913,,,1,1.0,12.0,72.0,24.0,,tomato,7,0.2,30.0
3925,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,38.49999999999105,,,1,1.0,12.0,72.0,25.24999999999993,,tomato,7,0.2,30.0
3926,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,37.99999999999079,,,1,1.0,12.0,72.0,26.499999999999858,,tomato,7,0.2,30.0
3927,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,37.499999999990536,,,1,1.0,12.0,72.0,27.749999999999787,,tomato,7,0.2,30.0
3928,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,36.99999999999028,,,1,1.0,12.0,72.0,28.999999999999716,,tomato,7,0.2,30.0
3929,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,36.499999999990024,,,1,1.0,12.0,72.0,30.249999999999645,,tomato,7,0.2,30.0
3930,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,35.99999999998977,,,1,1.0,12.0,72.0,31.499999999999574,,tomato,7,0.2,30.0
3931,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,35.49999999998951,,,1,1.0,12.0,72.0,32.749999999999716,,tomato,7,0.2,30.0
3932,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,34.99999999998926,,,1,1.0,12.0,72.0,34.0,,tomato,7,0.2,30.0
3933,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,34.499999999989,,,1,1.0,12.0,72.0,35.250000000000284,,tomato,7,0.2,30.0
3934,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,33.999999999988745,,,1,1.0,12.0,72.0,36.50000000000057,,tomato,7,0.2,30.0
3935,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,33.49999999998849,,,1,1.0,12.0,72.0,37.75000000000085,,tomato,7,0.2,30.0
3936,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,32.99999999998823,,,1,1.0,12.0,72.0,39.00000000000114,,tomato,7,0.2,30.0
3937,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,32.49999999998798,,,1,1.0,12.0,72.0,40.25000000000142,,tomato,7,0.2,30.0
3938,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,31.999999999987725,,,1,1.0,12.0,72.0,41.500000000001705,,tomato,7,0.2,30.0
3939,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,31.499999999987825,,,1,1.0,12.0,72.0,42.75000000000199,,tomato,7,0.2,30.0
3940,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,30.999999999987924,,,1,1.0,12.0,72.0,44.000000000002274,,tomato,7,0.2,30.0
3941,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,30.499999999988024,,,1,1.0,12.0,72.0,45.25000000000256,,tomato,7,0.2,30.0
3942,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,29.999999999988123,,,1,1.0,12.0,72.0,46.50000000000284,,tomato,7,0.2,30.0
3943,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,29.499999999988223,,,1,1.0,12.0,72.0,47.750000000003126,,tomato,7,0.2,30.0
3944,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,28.999999999988322,,,1,1.0,12.0,72.0,49.00000000000341,,tomato,7,0.2,30.0
3945,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,28.49999999998842,,,1,1.0,12.0,72.0,50.250000000003695,,tomato,7,0.2,30.0
3946,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,27.99999999998852,,,1,1.0,12.0,72.0,51.50000000000398,,tomato,7,0.2,30.0
3947,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,27.49999999998862,,,1,1.0,12.0,72.0,52.75000000000426,,tomato,7,0.2,30.0
3948,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,26.99999999998872,,,1,1.0,12.0,72.0,54.00000000000455,,tomato,7,0.2,30.0
3949,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,26.49999999998882,,,1,1.0,12.0,72.0,55.25000000000483,,tomato,7,0.2,30.0
3950,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,25.99999999998892,,,1,1.0,12.0,71.50810911865676,56.29803951736466,,tomato,7,0.2,30.0
3951,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,25.49999999998902,,,1,1.0,12.0,70.62973254482955,57.18739579836412,,tomato,7,0.2,30.0
3952,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,24.999999999989118,,,1,1.0,12.0,69.75135597100234,58.07675207936359,,tomato,7,0.2,30.0
3953,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,24.499999999989218,,,1,1.0,12.0,68.87297939717513,58.96610836036305,,tomato,7,0.2,30.0
3954,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,24.0,,,1,1.0,12.0,67.99460282334792,59.855464641362516,,tomato,7,0.2,30.0
3955,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,24.0,,tomato,1,1.0,12.0,67.11622624952071,60.74482092236198,,tomato,7,0.2,30.0
3956,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,24.0,,tomato,1,1.0,12.0,66.2378496756935,61.634177203361446,,tomato,7,0.2,30.0
3957,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,24.0,,tomato,1,1.0,12.0,65.35947310186661,62.52353348436091,,tomato,7,0.2,30.0
3958,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,24.0,,tomato,1,1.0,12.0,64.4810965280399,63.412889765360376,,tomato,7,0.2,30.0
3959,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,24.0,,tomato,1,1.0,12.0,63.6027199542133,64.3022460463596,,tomato,7,0.2,30.0
3960,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0,24.0,,tomato,1,1.0,12.0,62.7243433803868,65.19160232735835,,tomato,7,0.2,30.0
