tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,857b21f31baaf438_score,player_835f5e5d_x,player_835f5e5d_y,player_835f5e5d_move_target,player_835f5e5d_item,player_835f5e5d_score,player_835f5e5d_cut_speed,player_835f5e5d_speed,player_ff6c077e_x,player_ff6c077e_y,player_ff6c077e_move_target,player_ff6c077e_item,player_ff6c077e_score,player_ff6c077e_cut_speed,player_ff6c077e_speed
3259,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,45.999999999997726,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3260,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,44.74999999999744,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3261,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,43.49999999999716,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3262,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,42.249999999996874,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3263,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,40.99999999999659,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3264,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,39.749999999996305,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3265,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,38.49999999999602,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3266,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,37.24999999999574,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3267,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,35.99999999999545,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3268,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,34.74999999999517,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3269,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,33.499999999994884,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3270,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,32.2499999999946,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3271,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,30.999999999994603,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3272,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,29.749999999994674,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3273,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,28.499999999994746,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3274,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,27.249999999994817,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3275,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,25.999999999994888,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3276,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.74999999999496,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3277,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3278,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3279,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3280,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3281,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3282,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3283,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3284,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3285,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3286,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3287,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3288,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3289,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3290,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3291,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3292,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3293,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3294,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3295,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3296,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3297,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3298,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3299,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3300,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,24.0,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3301,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,87.11611652351695,24.88388347648305,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3302,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,86.2322330470339,25.7677669529661,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3303,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,85.34834957055085,26.65165042944915,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3304,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,84.4644660940678,27.535533905932198,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3305,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,83.58058261758475,28.419417382415247,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3306,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,82.6966991411017,29.303300858898297,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3307,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,81.81281566461865,30.187184335381346,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3308,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,80.9289321881356,31.071067811864395,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3309,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,80.04504871165256,31.954951288347445,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3310,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,79.1611652351695,32.838834764830494,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3311,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,78.27728175868646,33.722718241313544,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3312,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,77.3933982822034,34.60660171779659,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3313,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,76.50951480572036,35.49048519427964,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3314,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,75.62563132923731,36.37436867076269,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3315,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,74.74174785275426,37.25825214724574,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3316,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,73.85786437627121,38.14213562372879,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3317,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.97398089978816,39.02601910021184,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3318,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,tomato,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3319,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3320,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3321,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3322,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3323,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3324,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3325,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3326,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3327,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3328,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3329,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3330,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3331,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3332,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3333,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
3334,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.1249999999999973,3,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,4,1.0,30.0,72.0,56.0,,,2,1.0,30.0
