tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,34fd941e54a8ccf8_score,player_f928e741_x,player_f928e741_y,player_f928e741_move_target,player_f928e741_item,player_f928e741_score,player_f928e741_cut_speed,player_f928e741_speed,player_8c3238c4_x,player_8c3238c4_y,player_8c3238c4_move_target,player_8c3238c4_item,player_8c3238c4_score,player_8c3238c4_cut_speed,player_8c3238c4_speed
3051,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,84.50000000000318,,tomato,0,1.0,12.0,75.44543648262709,52.55456351737291,,,6,0.2,30.0
3052,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,84.00000000000364,,tomato,0,1.0,12.0,76.32931995911014,51.67068004088986,,,6,0.2,30.0
3053,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,83.50000000000409,,tomato,0,1.0,12.0,77.21320343559319,50.786796564406814,,,6,0.2,30.0
3054,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,83.00000000000455,,tomato,0,1.0,12.0,78.09708691207624,49.902913087923764,,,6,0.2,30.0
3055,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,82.500000000005,,tomato,0,1.0,12.0,78.98097038855929,49.019029611440715,,,6,0.2,30.0
3056,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,82.00000000000546,,tomato,0,1.0,12.0,79.86485386504233,48.135146134957665,,,6,0.2,30.0
3057,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,81.50000000000591,,tomato,0,1.0,12.0,80.74873734152538,47.251262658474616,,,6,0.2,30.0
3058,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,81.00000000000637,,tomato,0,1.0,12.0,81.63262081800843,46.367379181991566,,,6,0.2,30.0
3059,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,80.50000000000682,,tomato,0,1.0,12.0,82.51650429449148,45.48349570550852,,,6,0.2,30.0
3060,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,80.00000000000728,,tomato,0,1.0,12.0,83.40038777097453,44.59961222902547,,,6,0.2,30.0
3061,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,79.50000000000773,,tomato,0,1.0,12.0,84.28427124745758,43.71572875254242,,,6,0.2,30.0
3062,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,79.00000000000819,,tomato,0,1.0,12.0,85.16815472394063,42.83184527605937,,,6,0.2,30.0
3063,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,78.50000000000864,,tomato,0,1.0,12.0,86.05203820042368,41.94796179957632,,,6,0.2,30.0
3064,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,78.0000000000091,,tomato,0,1.0,12.0,86.93592167690673,41.06407832309327,,,6,0.2,30.0
3065,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,77.50000000000955,,tomato,0,1.0,12.0,87.81980515338978,40.18019484661022,,,6,0.2,30.0
3066,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,77.00000000001,,tomato,0,1.0,12.0,88.70368862987283,39.29631137012717,,,6,0.2,30.0
3067,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,76.50000000001046,,tomato,0,1.0,12.0,89.58757210635588,38.41242789364412,,,6,0.2,30.0
3068,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,76.00000000001091,,tomato,0,1.0,12.0,90.47145558283893,37.52854441716107,,,6,0.2,30.0
3069,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,75.50000000001137,,tomato,0,1.0,12.0,91.35533905932198,36.64466094067802,,,6,0.2,30.0
3070,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,75.00000000001182,,tomato,0,1.0,12.0,92.23922253580503,35.76077746419497,,,6,0.2,30.0
3071,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,74.50000000001228,,tomato,0,1.0,12.0,93.12310601228808,34.876893987711924,,,6,0.2,30.0
3072,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,74.00000000001273,,tomato,0,1.0,12.0,94.00698948877113,33.993010511228874,,,6,0.2,30.0
3073,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,73.50000000001319,,tomato,0,1.0,12.0,94.89087296525418,33.109127034745825,,,6,0.2,30.0
3074,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,73.00000000001364,,tomato,0,1.0,12.0,95.77475644173722,32.225243558262775,,,6,0.2,30.0
3075,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,72.5000000000141,,tomato,0,1.0,12.0,96.65863991822027,31.341360081779726,,,6,0.2,30.0
3076,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,72.00000000001455,,tomato,0,1.0,12.0,97.54252339470332,30.457476605296677,,,6,0.2,30.0
3077,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,71.500000000015,,tomato,0,1.0,12.0,98.42640687118637,29.573593128813627,,,6,0.2,30.0
3078,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,71.00000000001546,,tomato,0,1.0,12.0,99.31029034766942,28.689709652330578,,,6,0.2,30.0
3079,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,70.50000000001592,,tomato,0,1.0,12.0,100.19417382415247,27.80582617584753,,,6,0.2,30.0
3080,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,70.00000000001637,,tomato,0,1.0,12.0,101.07805730063552,26.92194269936448,,,6,0.2,30.0
3081,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,69.50000000001683,,tomato,0,1.0,12.0,101.96194077711857,26.03805922288143,,,6,0.2,30.0
3082,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,69.00000000001728,,tomato,0,1.0,12.0,102.84582425360162,25.15417574639838,,,6,0.2,30.0
3083,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,68.50000000001774,,tomato,0,1.0,12.0,103.72970773008467,24.27029226991533,,,6,0.2,30.0
3084,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,68.00000000001819,,tomato,0,1.0,12.0,104.0,24.0,,,6,0.2,30.0
3085,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,67.50000000001864,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3086,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,67.0000000000191,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3087,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,66.50000000001955,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3088,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,66.00000000002001,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3089,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,65.50000000002046,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3090,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,65.00000000002092,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3091,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,64.50000000002137,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3092,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,64.00000000002183,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3093,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,63.50000000002157,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3094,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,63.000000000021316,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3095,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,62.50000000002106,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3096,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,62.000000000020805,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3097,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,61.50000000002055,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3098,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,61.00000000002029,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3099,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,60.50000000002004,,tomato,0,1.0,12.0,104.0,24.0,,plate,6,0.2,30.0
3100,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,60.00000000001978,,tomato,0,1.0,12.0,102.74999999999972,24.0,,plate,6,0.2,30.0
3101,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,59.500000000019526,,tomato,0,1.0,12.0,101.49999999999943,24.0,,plate,6,0.2,30.0
3102,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,59.00000000001927,,tomato,0,1.0,12.0,100.24999999999915,24.0,,plate,6,0.2,30.0
3103,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,58.500000000019014,,tomato,0,1.0,12.0,98.99999999999886,24.0,,plate,6,0.2,30.0
3104,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,58.00000000001876,,tomato,0,1.0,12.0,97.74999999999858,24.0,,plate,6,0.2,30.0
3105,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,57.5000000000185,,tomato,0,1.0,12.0,96.4999999999983,24.0,,plate,6,0.2,30.0
3106,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,57.00000000001825,,tomato,0,1.0,12.0,95.24999999999801,24.0,,plate,6,0.2,30.0
3107,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.50000000001799,,tomato,0,1.0,12.0,93.99999999999773,24.0,,plate,6,0.2,30.0
3108,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.000000000017735,,tomato,0,1.0,12.0,92.74999999999744,24.0,,plate,6,0.2,30.0
3109,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,55.50000000001748,,tomato,0,1.0,12.0,91.49999999999716,24.0,,plate,6,0.2,30.0
3110,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,55.000000000017224,,tomato,0,1.0,12.0,90.24999999999687,24.0,,plate,6,0.2,30.0
3111,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,54.50000000001697,,tomato,0,1.0,12.0,88.99999999999659,24.0,,plate,6,0.2,30.0
3112,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,54.00000000001671,,tomato,0,1.0,12.0,87.7499999999963,24.0,,plate,6,0.2,30.0
3113,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,53.500000000016456,,tomato,0,1.0,12.0,86.49999999999602,24.0,,plate,6,0.2,30.0
3114,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,53.0000000000162,,tomato,0,1.0,12.0,85.24999999999574,24.0,,plate,6,0.2,30.0
3115,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,52.500000000015945,,tomato,0,1.0,12.0,83.99999999999545,24.0,,plate,6,0.2,30.0
3116,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,52.00000000001569,,tomato,0,1.0,12.0,82.74999999999517,24.0,,plate,6,0.2,30.0
3117,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,51.50000000001543,,tomato,0,1.0,12.0,81.49999999999488,24.0,,plate,6,0.2,30.0
3118,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,51.00000000001518,,tomato,0,1.0,12.0,80.2499999999946,24.0,,plate,6,0.2,30.0
3119,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,50.50000000001492,,tomato,0,1.0,12.0,78.99999999999432,24.0,,plate,6,0.2,30.0
3120,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,50.000000000014666,,tomato,0,1.0,12.0,77.74999999999403,24.0,,plate,6,0.2,30.0
3121,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,49.50000000001441,,tomato,0,1.0,12.0,76.49999999999375,24.0,,plate,6,0.2,30.0
3122,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,49.000000000014154,,tomato,0,1.0,12.0,75.24999999999346,24.0,,plate,6,0.2,30.0
3123,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,48.5000000000139,,tomato,0,1.0,12.0,73.99999999999318,24.0,,plate,6,0.2,30.0
3124,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,48.00000000001364,,tomato,0,1.0,12.0,72.7499999999929,24.0,,plate,6,0.2,30.0
3125,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,47.50000000001339,,tomato,0,1.0,12.0,71.70196048263347,24.49189088134284,,plate,6,0.2,30.0
3126,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,plate,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,47.00000000001313,,tomato,0,1.0,12.0,70.81260420163471,25.37026745516934,,plate,6,0.2,30.0
