tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,e8d01824caabd6f4_score,player_05902f17_x,player_05902f17_y,player_05902f17_move_target,player_05902f17_item,player_05902f17_score,player_05902f17_cut_speed,player_05902f17_speed,player_e1848c98_x,player_e1848c98_y,player_e1848c98_move_target,player_e1848c98_item,player_e1848c98_score,player_e1848c98_cut_speed,player_e1848c98_speed
3557,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,101.4918641739656,26.53948752385554,,,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3558,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,101.9310524608793,26.094809383356164,,,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3559,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,102.37024074779302,25.650131242856787,,,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3560,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,102.80942903470672,25.20545310235741,,,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3561,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,103.24861732162043,24.760774961858033,,,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3562,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,103.68780560853413,24.316096821358656,,,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3563,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,104.0,24.0,,,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3564,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,104.0,24.0,,plate,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3565,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,104.0,24.0,,plate,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3566,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,104.0,24.0,,plate,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3567,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,104.0,24.0,,plate,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3568,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,104.0,24.0,,plate,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3569,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,104.0,24.0,,plate,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3570,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,104.0,24.0,,plate,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3571,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,104.0,24.0,,plate,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3572,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,104.0,24.0,,plate,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3573,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,104.0,24.0,,plate,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3574,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,104.0,24.0,,plate,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3575,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,104.0,24.0,,plate,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3576,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,104.0,24.0,,plate,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3577,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,104.0,24.0,,plate,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3578,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,104.0,24.0,,plate,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3579,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,104.0,24.0,,plate,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3580,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,104.0,24.0,,plate,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3581,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,104.0,24.0,,plate,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3582,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,104.0,24.0,,plate,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3583,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,104.0,24.0,,plate,7,1.0,15.0,40.0,24.0,,,0,0.5,30.0
3584,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,103.37500000000057,24.0,,plate,7,1.0,15.0,40.0,25.24999999999993,,,0,0.5,30.0
3585,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,102.75000000000114,24.0,,plate,7,1.0,15.0,40.0,26.499999999999858,,,0,0.5,30.0
3586,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,102.1250000000017,24.0,,plate,7,1.0,15.0,40.0,27.749999999999787,,,0,0.5,30.0
3587,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,101.50000000000227,24.0,,plate,7,1.0,15.0,40.0,28.999999999999716,,,0,0.5,30.0
3588,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,100.87500000000284,24.0,,plate,7,1.0,15.0,40.0,30.249999999999645,,,0,0.5,30.0
3589,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,100.25000000000341,24.0,,plate,7,1.0,15.0,40.0,31.499999999999574,,,0,0.5,30.0
3590,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,99.62500000000398,24.0,,plate,7,1.0,15.0,40.0,32.749999999999716,,,0,0.5,30.0
3591,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,99.00000000000455,24.0,,plate,7,1.0,15.0,40.0,34.0,,,0,0.5,30.0
3592,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,98.37500000000512,24.0,,plate,7,1.0,15.0,40.0,35.250000000000284,,,0,0.5,30.0
3593,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,97.75000000000568,24.0,,plate,7,1.0,15.0,40.0,36.50000000000057,,,0,0.5,30.0
3594,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,97.12500000000625,24.0,,plate,7,1.0,15.0,40.0,37.75000000000085,,,0,0.5,30.0
3595,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,96.50000000000682,24.0,,plate,7,1.0,15.0,40.0,39.00000000000114,,,0,0.5,30.0
3596,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,95.87500000000739,24.0,,plate,7,1.0,15.0,40.0,40.25000000000142,,,0,0.5,30.0
3597,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,95.25000000000796,24.0,,plate,7,1.0,15.0,40.0,41.500000000001705,,,0,0.5,30.0
3598,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,94.62500000000853,24.0,,plate,7,1.0,15.0,40.0,42.75000000000199,,,0,0.5,30.0
3599,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,94.0000000000091,24.0,,plate,7,1.0,15.0,40.0,44.000000000002274,,,0,0.5,30.0
3600,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,93.37500000000966,24.0,,plate,7,1.0,15.0,40.0,45.25000000000256,,,0,0.5,30.0
3601,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,92.75000000001023,24.0,,plate,7,1.0,15.0,40.0,46.50000000000284,,,0,0.5,30.0
3602,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,92.1250000000108,24.0,,plate,7,1.0,15.0,40.0,47.750000000003126,,,0,0.5,30.0
3603,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,91.50000000001137,24.0,,plate,7,1.0,15.0,40.0,49.00000000000341,,,0,0.5,30.0
3604,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,90.87500000001194,24.0,,plate,7,1.0,15.0,40.0,50.250000000003695,,,0,0.5,30.0
3605,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,90.2500000000125,24.0,,plate,7,1.0,15.0,40.0,51.50000000000398,,,0,0.5,30.0
3606,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,89.62500000001307,24.0,,plate,7,1.0,15.0,40.0,52.75000000000426,,,0,0.5,30.0
3607,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,89.00000000001364,24.0,,plate,7,1.0,15.0,40.0,54.00000000000455,,,0,0.5,30.0
3608,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,88.37500000001421,24.0,,plate,7,1.0,15.0,40.0,55.25000000000483,,,0,0.5,30.0
3609,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,87.87808868441493,24.31188458816398,,plate,7,1.0,15.0,40.0,56.0,,,0,0.5,30.0
3610,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,87.4334952821622,24.751158656000573,,plate,7,1.0,15.0,40.0,56.0,,tomato,0,0.5,30.0
3611,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,86.98890187990946,25.190432723837166,,plate,7,1.0,15.0,40.0,56.0,,tomato,0,0.5,30.0
3612,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,86.54430847765673,25.629706791673758,,plate,7,1.0,15.0,40.0,56.0,,tomato,0,0.5,30.0
3613,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,86.09971507540399,26.06898085951035,,plate,7,1.0,15.0,40.0,56.0,,tomato,0,0.5,30.0
3614,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,85.65512167315126,26.508254927346943,,plate,7,1.0,15.0,40.0,56.0,,tomato,0,0.5,30.0
3615,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,85.21052827089852,26.947528995183536,,plate,7,1.0,15.0,40.0,56.0,,tomato,0,0.5,30.0
3616,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,84.76593486864579,27.38680306302013,,plate,7,1.0,15.0,40.0,56.0,,tomato,0,0.5,30.0
3617,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,84.32134146639305,27.82607713085672,,plate,7,1.0,15.0,40.0,56.0,,tomato,0,0.5,30.0
3618,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,83.87674806414032,28.265351198693313,,plate,7,1.0,15.0,40.0,56.0,,tomato,0,0.5,30.0
3619,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,83.43215466188758,28.704625266529906,,plate,7,1.0,15.0,40.0,56.0,,tomato,0,0.5,30.0
3620,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,82.98756125963484,29.14389933436677,,plate,7,1.0,15.0,40.0,54.749999999999716,,tomato,0,0.5,30.0
3621,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,82.54296785738211,29.583173402203716,,plate,7,1.0,15.0,40.0,53.49999999999943,,tomato,0,0.5,30.0
3622,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,82.09837445512937,30.022447470040664,,plate,7,1.0,15.0,40.0,52.24999999999915,,tomato,0,0.5,30.0
3623,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,81.65378105287664,30.46172153787761,,plate,7,1.0,15.0,40.0,50.99999999999886,,tomato,0,0.5,30.0
3624,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,81.2091876506239,30.90099560571456,,plate,7,1.0,15.0,40.0,49.74999999999858,,tomato,0,0.5,30.0
3625,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,80.76459424837117,31.340269673551507,,plate,7,1.0,15.0,40.0,48.499999999998295,,tomato,0,0.5,30.0
3626,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,80.32000084611843,31.779543741388455,,plate,7,1.0,15.0,40.0,47.24999999999801,,tomato,0,0.5,30.0
3627,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,79.8754074438657,32.2188178092254,,plate,7,1.0,15.0,40.0,45.999999999997726,,tomato,0,0.5,30.0
3628,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,79.43081404161296,32.65809187706235,,plate,7,1.0,15.0,40.0,44.74999999999744,,tomato,0,0.5,30.0
3629,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,78.98622063936045,33.097365944899295,,plate,7,1.0,15.0,40.0,43.49999999999716,,tomato,0,0.5,30.0
3630,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,78.54162723710837,33.53664001273624,,plate,7,1.0,15.0,40.0,42.249999999996874,,tomato,0,0.5,30.0
3631,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,78.09703383485629,33.97591408057319,,plate,7,1.0,15.0,40.0,40.99999999999659,,tomato,0,0.5,30.0
3632,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,77.65244043260421,34.41518814841014,,plate,7,1.0,15.0,39.68378443342246,39.8798317388366,,tomato,0,0.5,30.0
3633,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,77.20784703035213,34.854462216247086,,plate,7,1.0,15.0,38.80540785959596,38.990475457837135,,tomato,0,0.5,30.0
