tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,50a0e8a199a000d3_score,player_63f2058c_x,player_63f2058c_y,player_63f2058c_move_target,player_63f2058c_item,player_63f2058c_score,player_63f2058c_cut_speed,player_63f2058c_speed,player_2f4657b9_x,player_2f4657b9_y,player_2f4657b9_move_target,player_2f4657b9_item,player_2f4657b9_score,player_2f4657b9_cut_speed,player_2f4657b9_speed,b87dd91827dd50da_score,6757694697b33c4d_message,dd7e206c09f1aa5e_score
6843,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,42.768848335161294,133.19771336484195,,tomato,1,1.0,30.0,,,1.0
6844,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,41.8902858073576,134.08688594917894,,tomato,1,1.0,30.0,,,1.0
6845,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,41.011723279553905,134.9760585335172,,tomato,1,1.0,30.0,,,1.0
6846,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,40.132035626992916,135.74187912133758,,tomato,1,1.0,30.0,,,1.0
6847,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,39.23739988837073,134.86888032684865,,tomato,1,1.0,30.0,,,1.0
6848,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,38.34276414974855,133.99588153235973,,tomato,1,1.0,30.0,,,1.0
6849,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,37.44812841112636,133.1228827378708,,tomato,1,1.0,30.0,,,1.0
6850,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,36.55349267250418,132.2498839433819,,tomato,1,1.0,30.0,,,1.0
6851,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,35.65885693388199,131.37688514889297,,tomato,1,1.0,30.0,,,1.0
6852,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,34.76422119525981,130.50388635440405,,tomato,1,1.0,30.0,,,1.0
6853,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,33.86958545663762,129.63088755991512,,tomato,1,1.0,30.0,,,1.0
6854,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,32.97494971801544,128.7578887654262,,tomato,1,1.0,30.0,,,1.0
6855,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,32.08031397939325,127.88488997093728,,tomato,1,1.0,30.0,,,1.0
6856,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,31.185678240771068,127.01189117644836,,tomato,1,1.0,30.0,,,1.0
6857,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,30.291042502148883,126.13889238195944,,tomato,1,1.0,30.0,,,1.0
6858,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,29.3964067635267,125.26589358747052,,tomato,1,1.0,30.0,,,1.0
6859,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,28.501771024904514,124.3928947929816,,tomato,1,1.0,30.0,,,1.0
6860,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,27.60713528628233,123.51989599849267,,tomato,1,1.0,30.0,,,1.0
6861,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,26.712499547660144,122.64689720400375,,tomato,1,1.0,30.0,,,1.0
6862,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,25.817863809038116,121.77389840951483,,tomato,1,1.0,30.0,,,1.0
6863,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.923228070416286,120.90089961502531,,tomato,1,1.0,30.0,,,1.0
6864,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.195661041159017,119.95628844524526,,tomato,1,1.0,30.0,,,1.0
6865,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.18033429919277,118.70638241238447,,tomato,1,1.0,30.0,,,1.0
6866,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.16500755722652,117.45647637952368,,tomato,1,1.0,30.0,,,1.0
6867,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.14968081526027,116.20657034666289,,tomato,1,1.0,30.0,,,1.0
6868,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.134354073294023,114.9566643138021,,tomato,1,1.0,30.0,,,1.0
6869,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.119027331327775,113.7067582809413,,tomato,1,1.0,30.0,,,1.0
6870,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.103700589361527,112.45685224808051,,tomato,1,1.0,30.0,,,1.0
6871,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.088373847395278,111.20694621521972,,tomato,1,1.0,30.0,,,1.0
6872,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.073047105428962,109.95704018235892,,tomato,1,1.0,30.0,,,1.0
6873,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.057720363462533,108.70713414949813,,tomato,1,1.0,30.0,,,1.0
6874,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.0423936214961,107.45722811663734,,tomato,1,1.0,30.0,,,1.0
6875,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.02706687952967,106.20732208377655,,tomato,1,1.0,30.0,,,1.0
6876,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.011740137563237,104.95741605091575,,tomato,1,1.0,30.0,,,1.0
6877,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.002318856512165,103.70747337618279,,tomato,1,1.0,30.0,,,1.0
6878,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.00213432202101,102.45747338980361,,tomato,1,1.0,30.0,,,1.0
6879,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.001949787529856,101.20747340342443,,tomato,1,1.0,30.0,,,1.0
6880,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.001765253038702,99.95747341704525,,tomato,1,1.0,30.0,,,1.0
6881,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.001580718547547,98.70747343066607,,tomato,1,1.0,30.0,,,1.0
6882,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.001396184056276,97.45747344428689,,tomato,1,1.0,30.0,,,1.0
6883,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.001211649564944,96.20747345790771,,tomato,1,1.0,30.0,,,1.0
6884,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.00102711507361,94.95747347152853,,tomato,1,1.0,30.0,,,1.0
6885,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.00084258058228,93.70747348514935,,tomato,1,1.0,30.0,,,1.0
6886,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.000658046090948,92.45747349877017,,tomato,1,1.0,30.0,,,1.0
6887,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.000473511599616,91.20747351239099,,tomato,1,1.0,30.0,,,1.0
6888,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.000288977108283,89.95747352601181,,tomato,1,1.0,30.0,,,1.0
6889,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.00010444261695,88.70747353963263,,tomato,1,1.0,30.0,,,1.0
6890,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.000027472709935,87.45747354521868,,tomato,1,1.0,30.0,,,1.0
6891,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.00002525107337,86.20747354522123,,tomato,1,1.0,30.0,,,1.0
6892,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.000023029436807,84.95747354522379,,tomato,1,1.0,30.0,,,1.0
6893,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.000020807800244,83.70747354522635,,tomato,1,1.0,30.0,,,1.0
6894,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.00001858616368,82.45747354522891,,tomato,1,1.0,30.0,,,1.0
6895,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.000016364527117,81.20747354523147,,tomato,1,1.0,30.0,,,1.0
6896,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.000014142890553,79.95747354523402,,tomato,1,1.0,30.0,,,1.0
6897,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.00001192125399,78.70747354523658,,tomato,1,1.0,30.0,,,1.0
6898,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.000009699617443,77.45747354523914,,tomato,1,1.0,30.0,,,1.0
6899,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.000007477981057,76.2074735452417,,tomato,1,1.0,30.0,,,1.0
6900,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.00000525634467,74.95747354524426,,tomato,1,1.0,30.0,,,1.0
6901,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.000003034708286,73.70747354524681,,tomato,1,1.0,30.0,,,1.0
6902,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.0000008130719,72.45747354524937,,tomato,1,1.0,30.0,,,1.0
6903,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.00000032539844,71.20747354524968,,tomato,1,1.0,30.0,,,1.0
6904,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.000000298651834,69.9574735452494,,tomato,1,1.0,30.0,,,1.0
6905,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.00000027190523,68.70747354524912,,tomato,1,1.0,30.0,,,1.0
6906,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.000000245158624,67.45747354524883,,tomato,1,1.0,30.0,,,1.0
6907,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.00000021841202,66.20747354524855,,tomato,1,1.0,30.0,,,1.0
6908,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,30.0,24.000000191665414,64.95747354524826,,tomato,1,1.0,30.0,,,1.0
