tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,10e572cde0c52df6_score,player_2898be41_x,player_2898be41_y,player_2898be41_move_target,player_2898be41_item,player_2898be41_score,player_2898be41_cut_speed,player_2898be41_speed,player_ecec037c_x,player_ecec037c_y,player_ecec037c_move_target,player_ecec037c_item,player_ecec037c_score,player_ecec037c_cut_speed,player_ecec037c_speed
3792,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5916666666666635,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,78.95475744003011,40.111503656038074,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3793,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5999999999999968,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,79.45471945361635,40.10534046118476,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3794,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.60833333333333,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,79.95468146720259,40.099177266331445,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3795,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6166666666666634,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,80.45464348078883,40.09301407147813,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3796,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6249999999999967,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,80.95460549437507,40.086850876624815,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3797,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.63333333333333,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,81.45456750796131,40.08068768177129,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3798,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6416666666666633,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,81.95452952154756,40.07452448691762,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3799,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6499999999999966,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,82.4544915351338,40.06836129206395,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3800,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6583333333333299,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,82.95445354872004,40.06219809721028,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3801,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6666666666666632,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,83.45441556230628,40.05603490235661,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3802,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6749999999999965,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,83.95437757589252,40.04987170750294,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3803,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6833333333333298,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,84.45433958947876,40.04370851264927,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3804,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.691666666666663,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,84.954301603065,40.0375453177956,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3805,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6999999999999964,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,85.45426361665125,40.03138212294193,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3806,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7083333333333297,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,85.95422563023749,40.02521892808826,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3807,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.716666666666663,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,86.45418764382373,40.01905573323459,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3808,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7249999999999963,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,86.95414965740997,40.01289253838092,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3809,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7333333333333296,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.45411167099621,40.00672934352725,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3810,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.741666666666663,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.91078658764536,39.89698841044266,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3811,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7499999999999962,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.26645827810796,39.5455660881526,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3812,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7583333333333295,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.6221299685696,39.194143765862535,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3813,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7666666666666628,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.97780165903114,38.84272144357247,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3814,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7749999999999961,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,89.33347334949268,38.49129912128241,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3815,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7833333333333294,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,89.68914503995423,38.13987679899235,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3816,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7916666666666627,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,90.04481673041577,37.788454476702285,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3817,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.799999999999996,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,90.40048842087731,37.43703215441222,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3818,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8083333333333294,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,90.75616011133886,37.08560983212216,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3819,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8166666666666627,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,91.11183180180039,36.7341875098321,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3820,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.824999999999996,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,91.46750349226194,36.382765187542034,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3821,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8333333333333293,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,91.82317518272347,36.03134286525197,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3822,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8416666666666626,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,92.17884687318502,35.67992054296191,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3823,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8499999999999959,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,92.53451856364656,35.32849822067185,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3824,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8583333333333292,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,92.8901902541081,34.977075898381784,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3825,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8666666666666625,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,93.24586194456964,34.62565357609172,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3826,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8749999999999958,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,93.60153363503119,34.27423125380166,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3827,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,93.95720532549274,33.9228089315116,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3828,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8916666666666624,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,94.31287701595427,33.571386609221534,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3829,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8999999999999957,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,94.66854870641582,33.21996428693147,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3830,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.908333333333329,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,95.02422039687735,32.86854196464141,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3831,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9166666666666623,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,95.3798920873389,32.517119642351346,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3832,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9249999999999956,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,95.73556377780044,32.165697320061284,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3833,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.933333333333329,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,96.09123546826217,31.814274997771033,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3834,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9416666666666622,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,96.44690715872407,31.462852675480615,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3835,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9499999999999955,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,96.80257884918598,31.111430353190197,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3836,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9583333333333288,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,97.15825053964788,30.76000803089978,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3837,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9666666666666621,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,97.51392223010978,30.408585708609362,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3838,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9749999999999954,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,97.86959392057167,30.057163386318944,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3839,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9833333333333287,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,98.22526561103358,29.705741064028526,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3840,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.991666666666662,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,98.58093730149548,29.35431874173811,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3841,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9999999999999953,1,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,98.93660899195739,29.00289641944769,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3842,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.008333333333329,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,99.29228068241929,28.651474097157273,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3843,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.016666666666662,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,99.64795237288119,28.300051774866855,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3844,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.0249999999999955,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,100.0036240633431,27.948629452576437,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3845,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.0333333333333288,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,100.35929575380499,27.59720713028602,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3846,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.041666666666662,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,100.71496744426689,27.2457848079956,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3847,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.0499999999999954,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,101.0706391347288,26.894362485705184,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3848,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.0583333333333287,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,101.4263108251907,26.542940163414766,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3849,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.066666666666662,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,101.7819825156526,26.191517841124348,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3850,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.0749999999999953,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,102.1376542061145,25.84009551883393,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3851,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.0833333333333286,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,102.49332589657641,25.488673196543512,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3852,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.091666666666662,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,102.8489975870383,25.137250874253095,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3853,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.099999999999995,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,103.2046692775002,24.785828551962677,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3854,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.1083333333333285,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,103.5603409679621,24.43440622967226,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3855,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.116666666666662,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3856,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.124999999999995,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3857,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.1333333333333284,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3858,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.1416666666666617,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3859,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.149999999999995,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3860,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.1583333333333283,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3861,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.1666666666666616,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3862,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.174999999999995,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3863,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.1833333333333282,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3864,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.1916666666666615,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,103.50000000000045,24.0,,plate,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3865,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.199999999999995,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,103.00000000000091,24.0,,plate,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3866,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.208333333333328,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,102.50000000000136,24.0,,plate,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3867,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.2166666666666615,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,102.00000000000182,24.0,,plate,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3868,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.2249999999999948,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,101.50000000000227,24.0,,plate,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3869,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.233333333333328,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,101.00000000000273,24.0,,plate,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3870,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.2416666666666614,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,100.50000000000318,24.0,,plate,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
3871,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.2499999999999947,2,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,100.00000000000364,24.0,,plate,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
