tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,97272097a18b346f_score,player_2545216d_x,player_2545216d_y,player_2545216d_move_target,player_2545216d_item,player_2545216d_score,player_2545216d_cut_speed,player_2545216d_speed,player_5dcc1e4c_x,player_5dcc1e4c_y,player_5dcc1e4c_move_target,player_5dcc1e4c_item,player_5dcc1e4c_score,player_5dcc1e4c_cut_speed,player_5dcc1e4c_speed
3459,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.34723352523659,71.6485363532179,,plate,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3460,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,plate,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3461,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3462,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3463,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3464,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3465,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3466,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3467,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3468,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3469,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3470,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3471,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3472,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3473,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3474,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3475,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3476,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3477,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3478,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3479,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,72.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3480,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.44194173824224,71.55805826175776,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3481,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.88388347648447,71.11611652351553,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3482,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.3258252147267,70.6741747852733,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3483,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.76776695296894,70.23223304703106,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3484,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.20970869121118,69.79029130878882,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3485,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.65165042945341,69.34834957054659,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3486,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.09359216769565,68.90640783230435,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3487,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.53553390593788,68.46446609406212,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3488,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.97747564418012,68.02252435581988,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3489,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.41941738242235,67.58058261757765,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3490,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.86135912066459,67.13864087933541,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3491,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.30330085890682,66.69669914109318,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3492,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.74524259714906,66.25475740285094,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3493,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.1871843353913,65.8128156646087,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3494,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.62912607363353,65.37087392636647,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3495,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.07106781187576,64.92893218812424,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3496,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.513009550118,64.486990449882,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3497,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.95495128836023,64.04504871163977,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3498,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.39689302660247,63.60310697339817,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3499,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.8388347648447,63.161165235156645,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3500,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.28077650308694,62.71922349691512,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3501,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.72271824132832,62.277281758673595,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3502,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.16465997956972,61.83534002043207,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3503,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.6066017178111,61.393398282190546,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3504,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.0485434560525,60.95145654394902,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3505,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.49048519429388,60.5095148057075,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3506,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.93242693253526,60.06757306746597,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3507,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,84.37436867077666,59.62563132922445,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3508,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,84.81631040901806,59.18368959098292,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3509,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,85.25825214725944,58.7417478527414,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3510,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,85.70019388550082,58.29980611449987,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3511,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,86.14213562374222,57.85786437625835,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3512,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,86.58407736198362,57.41592263801682,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3513,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.026019100225,56.9739808997753,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3514,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.4679608384664,56.532039161533774,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3515,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.80565318469668,56.046174441296884,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3516,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.81322245622518,55.42122027807467,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3517,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.82079172775367,54.79626611485246,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3518,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.82836099928217,54.171311951630244,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3519,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.83593027081066,53.54635778840803,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3520,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.84349954233916,52.92140362518582,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3521,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.85106881386766,52.296449461963604,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3522,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.85863808539615,51.67149529874139,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3523,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.86620735692465,51.04654113551918,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3524,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.87377662845314,50.421586972296964,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3525,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.88134589998154,49.79663280907475,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3526,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.88891517150932,49.17167864585254,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3527,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.89648444303712,48.546724482630324,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3528,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.90405371456491,47.92177031940811,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3529,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.9116229860927,47.2968161561859,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3530,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.91919225762048,46.671861992963684,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3531,0,1,,0,2,,0,3,,1,0,None_cut,3.416666666666663,3,2,0,None_cut,3.2083333333333304,3,3,2,,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.92676152914827,46.04690782974147,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
