tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,3f460844e6f422ab_score,player_78d098ad_x,player_78d098ad_y,player_78d098ad_move_target,player_78d098ad_item,player_78d098ad_score,player_78d098ad_cut_speed,player_78d098ad_speed,player_e1b72ad2_x,player_e1b72ad2_y,player_e1b72ad2_move_target,player_e1b72ad2_item,player_e1b72ad2_score,player_e1b72ad2_cut_speed,player_e1b72ad2_speed
3802,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,40.0,,plate,9,1.0,30.0,54.00978408572922,24.023552669096908,,,3,1.0,30.0
3803,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,40.0,,,9,1.0,30.0,55.25969656432534,24.008760919720622,,,3,1.0,30.0
3804,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,40.0,,,9,1.0,30.0,56.50965804813268,24.002155159526897,,,3,1.0,30.0
3805,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,40.0,,,9,1.0,30.0,57.75965803603455,24.001981247976556,,,3,1.0,30.0
3806,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,40.0,,,9,1.0,30.0,59.009658023936424,24.001807336426328,,,3,1.0,30.0
3807,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,40.0,,,9,1.0,30.0,60.2596580118383,24.0016334248761,,,3,1.0,30.0
3808,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,40.0,,,9,1.0,30.0,61.50965799974017,24.001459513325873,,,3,1.0,30.0
3809,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,40.0,,,9,1.0,30.0,62.75965798764204,24.001285601775646,,,3,1.0,30.0
3810,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,40.0,,,9,1.0,30.0,64.00965797554392,24.001111690225418,,,3,1.0,30.0
3811,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,40.0,,,9,1.0,30.0,65.2596579634465,24.00093777867519,,,3,1.0,30.0
3812,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,40.0,,,9,1.0,30.0,66.50965795134908,24.00076386712496,,,3,1.0,30.0
3813,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,40.0,,,9,1.0,30.0,67.75965793925167,24.000589955574732,,,3,1.0,30.0
3814,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,40.0,,,9,1.0,30.0,69.00965792715425,24.000416044024504,,,3,1.0,30.0
3815,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,40.0,,,9,1.0,30.0,70.25965791505683,24.000242132474277,,,3,1.0,30.0
3816,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,40.0,,,9,1.0,30.0,71.50965790295942,24.00006822092405,,,3,1.0,30.0
3817,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,40.0,,,9,1.0,30.0,72.0,24.0,,,3,1.0,30.0
3818,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,40.0,,,9,1.0,30.0,72.0,24.0,,tomato,3,1.0,30.0
3819,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,41.250000000000284,,,9,1.0,30.0,72.0,24.0,,tomato,3,1.0,30.0
3820,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,42.50000000000057,,,9,1.0,30.0,72.0,24.0,,tomato,3,1.0,30.0
3821,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,43.75000000000085,,,9,1.0,30.0,72.0,24.0,,tomato,3,1.0,30.0
3822,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,45.00000000000114,,,9,1.0,30.0,72.0,24.0,,tomato,3,1.0,30.0
3823,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,46.25000000000142,,,9,1.0,30.0,72.0,24.0,,tomato,3,1.0,30.0
3824,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,47.500000000001705,,,9,1.0,30.0,72.0,24.0,,tomato,3,1.0,30.0
3825,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,48.75000000000199,,,9,1.0,30.0,72.0,24.0,,tomato,3,1.0,30.0
3826,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,50.000000000002274,,,9,1.0,30.0,72.0,24.0,,tomato,3,1.0,30.0
3827,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,51.25000000000256,,,9,1.0,30.0,72.0,24.0,,tomato,3,1.0,30.0
3828,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,52.50000000000284,,,9,1.0,30.0,72.0,24.0,,tomato,3,1.0,30.0
3829,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,53.750000000003126,,,9,1.0,30.0,72.0,24.0,,tomato,3,1.0,30.0
3830,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,55.00000000000341,,,9,1.0,30.0,72.0,24.0,,tomato,3,1.0,30.0
3831,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,56.0,,,9,1.0,30.0,72.0,24.0,,tomato,3,1.0,30.0
3832,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,56.0,,tomato_salad,9,1.0,30.0,72.0,24.0,,tomato,3,1.0,30.0
3833,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,56.0,,tomato_salad,9,1.0,30.0,72.0,24.0,,tomato,3,1.0,30.0
3834,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,56.0,,tomato_salad,9,1.0,30.0,72.0,24.0,,tomato,3,1.0,30.0
3835,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,56.0,,tomato_salad,9,1.0,30.0,70.74999999999972,24.0,,tomato,3,1.0,30.0
3836,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,56.0,,tomato_salad,9,1.0,30.0,69.49999999999943,24.0,,tomato,3,1.0,30.0
3837,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,56.0,,tomato_salad,9,1.0,30.0,68.24999999999915,24.0,,tomato,3,1.0,30.0
3838,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,56.0,,tomato_salad,9,1.0,30.0,66.99999999999886,24.0,,tomato,3,1.0,30.0
3839,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,56.0,,tomato_salad,9,1.0,30.0,65.74999999999858,24.0,,tomato,3,1.0,30.0
3840,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,56.0,,tomato_salad,9,1.0,30.0,64.4999999999983,24.0,,tomato,3,1.0,30.0
3841,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,56.0,,tomato_salad,9,1.0,30.0,63.24999999999801,24.0,,tomato,3,1.0,30.0
3842,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,56.0,,tomato_salad,9,1.0,30.0,61.999999999997726,24.0,,tomato,3,1.0,30.0
3843,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,56.0,,tomato_salad,9,1.0,30.0,60.74999999999744,24.0,,tomato,3,1.0,30.0
3844,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,56.0,56.0,,tomato_salad,9,1.0,30.0,59.49999999999716,24.0,,tomato,3,1.0,30.0
3845,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,57.250000000000284,56.0,,tomato_salad,9,1.0,30.0,58.249999999996874,24.0,,tomato,3,1.0,30.0
3846,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,58.50000000000057,56.0,,tomato_salad,9,1.0,30.0,56.99999999999659,24.0,,tomato,3,1.0,30.0
3847,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,59.75000000000085,56.0,,tomato_salad,9,1.0,30.0,55.749999999996305,24.0,,tomato,3,1.0,30.0
3848,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,61.00000000000114,56.0,,tomato_salad,9,1.0,30.0,54.49999999999602,24.0,,tomato,3,1.0,30.0
3849,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,62.25000000000142,56.0,,tomato_salad,9,1.0,30.0,53.24999999999574,24.0,,tomato,3,1.0,30.0
3850,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,63.500000000001705,56.0,,tomato_salad,9,1.0,30.0,51.99999999999545,24.0,,tomato,3,1.0,30.0
3851,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,64.75000000000199,56.0,,tomato_salad,9,1.0,30.0,50.74999999999517,24.0,,tomato,3,1.0,30.0
3852,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,66.00000000000227,56.0,,tomato_salad,9,1.0,30.0,49.499999999994884,24.0,,tomato,3,1.0,30.0
3853,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,67.25000000000256,56.0,,tomato_salad,9,1.0,30.0,48.2499999999946,24.0,,tomato,3,1.0,30.0
3854,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,68.50000000000284,56.0,,tomato_salad,9,1.0,30.0,46.999999999994316,24.0,,tomato,3,1.0,30.0
3855,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,69.75000000000313,56.0,,tomato_salad,9,1.0,30.0,45.74999999999403,24.0,,tomato,3,1.0,30.0
3856,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,71.00000000000341,56.0,,tomato_salad,9,1.0,30.0,44.49999999999375,24.0,,tomato,3,1.0,30.0
3857,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,72.2500000000037,56.0,,tomato_salad,9,1.0,30.0,43.24999999999346,24.0,,tomato,3,1.0,30.0
3858,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,73.50000000000398,56.0,,tomato_salad,9,1.0,30.0,41.99999999999318,24.0,,tomato,3,1.0,30.0
3859,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,74.75000000000426,56.0,,tomato_salad,9,1.0,30.0,40.749999999992895,24.0,,tomato,3,1.0,30.0
3860,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,76.00000000000455,56.0,,tomato_salad,9,1.0,30.0,39.70196048263347,24.49189088134284,,tomato,3,1.0,30.0
3861,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,77.25000000000483,56.0,,tomato_salad,9,1.0,30.0,38.81260420163471,25.37026745516934,,tomato,3,1.0,30.0
3862,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,78.50000000000512,56.0,,tomato_salad,9,1.0,30.0,37.92324792063596,26.24864402899584,,tomato,3,1.0,30.0
3863,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,79.7500000000054,56.0,,tomato_salad,9,1.0,30.0,37.033891639637005,27.12702060282234,,tomato,3,1.0,30.0
3864,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,81.00000000000568,56.0,,tomato_salad,9,1.0,30.0,36.14453535863804,28.00539717664884,,tomato,3,1.0,30.0
3865,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,82.25000000000597,56.0,,tomato_salad,9,1.0,30.0,35.25517907763907,28.883773750475342,,tomato,3,1.0,30.0
3866,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,83.50000000000625,56.0,,tomato_salad,9,1.0,30.0,34.36582279664011,29.762150324301842,,tomato,3,1.0,30.0
3867,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,84.75000000000654,56.0,,tomato_salad,9,1.0,30.0,33.47646651564114,30.640526898128343,,tomato,3,1.0,30.0
3868,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,86.00000000000682,56.0,,tomato_salad,9,1.0,30.0,32.587110234642175,31.518903471954843,,tomato,3,1.0,30.0
3869,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,87.2500000000071,56.0,,tomato_salad,9,1.0,30.0,31.697753953643165,32.39728004578134,,tomato,3,1.0,30.0
3870,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,12,88.0,56.0,,tomato_salad,9,1.0,30.0,30.808397672644055,33.275656619607844,,tomato,3,1.0,30.0
3871,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,88.0,56.0,,,10,1.0,30.0,29.919041391644946,34.154033193434344,,tomato,3,1.0,30.0
3872,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,88.0,56.0,,,10,1.0,30.0,29.029685110645836,35.032409767260845,,tomato,3,1.0,30.0
3873,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,88.0,56.0,,,10,1.0,30.0,28.140328829646727,35.910786341087345,,tomato,3,1.0,30.0
3874,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,88.0,56.0,,,10,1.0,30.0,27.250972548647617,36.789162914913845,,tomato,3,1.0,30.0
3875,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,88.0,56.0,,,10,1.0,30.0,26.361616267648508,37.667539488740346,,tomato,3,1.0,30.0
3876,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,88.0,56.0,,,10,1.0,30.0,25.472259986649725,38.54591606256688,,tomato,3,1.0,30.0
3877,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,88.0,56.0,,,10,1.0,30.0,24.58290370565097,39.424292636393595,,tomato,3,1.0,30.0
3878,0,1,,0,2,None_cut,3.666666666666662,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,13,88.0,56.0,,,10,1.0,30.0,24.0,40.0,,tomato,3,1.0,30.0
