tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,e92af1f6d38f4ee0_score,player_cf795cc2_x,player_cf795cc2_y,player_cf795cc2_move_target,player_cf795cc2_item,player_cf795cc2_score,player_cf795cc2_cut_speed,player_cf795cc2_speed,player_98c2daad_x,player_98c2daad_y,player_98c2daad_move_target,player_98c2daad_item,player_98c2daad_score,player_98c2daad_cut_speed,player_98c2daad_speed
3123,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0,77.99999999999955,,tomato,2,1.0,12.0,56.0,40.0,,,5,0.2,30.0
3124,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0,78.49999999999909,,tomato,2,1.0,12.0,56.0,40.0,,,5,0.2,30.0
3125,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0,78.99999999999864,,tomato,2,1.0,12.0,56.0,40.0,,,5,0.2,30.0
3126,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0,79.49999999999818,,tomato,2,1.0,12.0,56.0,40.0,,,5,0.2,30.0
3127,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0,79.99999999999773,,tomato,2,1.0,12.0,56.0,40.0,,,5,0.2,30.0
3128,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0,80.49999999999727,,tomato,2,1.0,12.0,56.0,40.0,,,5,0.2,30.0
3129,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0,80.99999999999682,,tomato,2,1.0,12.0,56.0,40.0,,,5,0.2,30.0
3130,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0,81.49999999999636,,tomato,2,1.0,12.0,56.0,40.0,,,5,0.2,30.0
3131,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0,81.99999999999591,,tomato,2,1.0,12.0,57.250000000000284,40.0,,,5,0.2,30.0
3132,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0,82.49999999999545,,tomato,2,1.0,12.0,58.50000000000057,40.0,,,5,0.2,30.0
3133,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0,82.999999999995,,tomato,2,1.0,12.0,59.75000000000085,40.0,,,5,0.2,30.0
3134,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0,83.49999999999454,,tomato,2,1.0,12.0,61.00000000000114,40.0,,,5,0.2,30.0
3135,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0,83.99999999999409,,tomato,2,1.0,12.0,62.25000000000142,40.0,,,5,0.2,30.0
3136,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0,84.49999999999363,,tomato,2,1.0,12.0,63.500000000001705,40.0,,,5,0.2,30.0
3137,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0,84.99999999999318,,tomato,2,1.0,12.0,64.75000000000199,40.0,,,5,0.2,30.0
3138,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0,85.49999999999272,,tomato,2,1.0,12.0,66.00000000000227,40.0,,,5,0.2,30.0
3139,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0,85.99999999999227,,tomato,2,1.0,12.0,67.25000000000256,40.0,,,5,0.2,30.0
3140,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0,86.49999999999181,,tomato,2,1.0,12.0,68.50000000000284,40.0,,,5,0.2,30.0
3141,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0,86.99999999999136,,tomato,2,1.0,12.0,69.75000000000313,40.0,,,5,0.2,30.0
3142,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.0,87.4999999999909,,tomato,2,1.0,12.0,71.00000000000341,40.0,,,5,0.2,30.0
3143,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,55.862951843992704,87.94371843039931,,tomato,2,1.0,12.0,72.2500000000037,40.0,,,5,0.2,30.0
3144,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,55.51154631576887,88.29940671349851,,tomato,2,1.0,12.0,73.50000000000398,40.0,,,5,0.2,30.0
3145,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,55.16014078754503,88.65509499659771,,tomato,2,1.0,12.0,74.75000000000426,40.0,,,5,0.2,30.0
3146,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,54.808735259321196,89.01078327969691,,tomato,2,1.0,12.0,76.00000000000455,40.0,,,5,0.2,30.0
3147,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,54.45732973109736,89.36647156279611,,tomato,2,1.0,12.0,77.25000000000483,40.0,,,5,0.2,30.0
3148,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,54.105924202873524,89.7221598458953,,tomato,2,1.0,12.0,78.50000000000512,40.0,,,5,0.2,30.0
3149,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,53.75451867464969,90.0778481289945,,tomato,2,1.0,12.0,79.7500000000054,40.0,,,5,0.2,30.0
3150,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,53.40311314642585,90.4335364120937,,tomato,2,1.0,12.0,81.00000000000568,40.0,,,5,0.2,30.0
3151,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,53.051707618202016,90.7892246951929,,tomato,2,1.0,12.0,82.25000000000597,40.0,,,5,0.2,30.0
3152,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,52.70030208997818,91.1449129782921,,tomato,2,1.0,12.0,83.50000000000625,40.0,,,5,0.2,30.0
3153,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,52.348896561754344,91.5006012613913,,tomato,2,1.0,12.0,84.75000000000654,40.0,,,5,0.2,30.0
3154,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,51.99749103353051,91.8562895444905,,tomato,2,1.0,12.0,86.00000000000682,40.0,,,5,0.2,30.0
3155,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,51.64608550530667,92.21197782758969,,tomato,2,1.0,12.0,87.2500000000071,40.0,,,5,0.2,30.0
3156,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,51.294679977082836,92.56766611068889,,tomato,2,1.0,12.0,88.29803951736653,39.50810911865716,,,5,0.2,30.0
3157,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,50.943274448859,92.92335439378809,,tomato,2,1.0,12.0,89.18739579836529,38.62973254483066,,,5,0.2,30.0
3158,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,50.591868920635164,93.27904267688729,,tomato,2,1.0,12.0,90.07675207936404,37.75135597100416,,,5,0.2,30.0
3159,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,50.24046339241133,93.63473095998648,,tomato,2,1.0,12.0,90.9661083603628,36.87297939717766,,,5,0.2,30.0
3160,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,49.88905786418749,93.99041924308568,,tomato,2,1.0,12.0,91.85546464136155,35.99460282335116,,,5,0.2,30.0
3161,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,49.53765233596366,94.34610752618488,,tomato,2,1.0,12.0,92.7448209223603,35.11622624952466,,,5,0.2,30.0
3162,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,49.18624680773982,94.70179580928408,,tomato,2,1.0,12.0,93.63417720335906,34.23784967569816,,,5,0.2,30.0
3163,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,48.834841279515985,95.05748409238328,,tomato,2,1.0,12.0,94.52353348435781,33.35947310187166,,,5,0.2,30.0
3164,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,48.48343575129215,95.41317237548247,,tomato,2,1.0,12.0,95.41288976535657,32.48109652804516,,,5,0.2,30.0
3165,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,48.13203022306831,95.76886065858167,,tomato,2,1.0,12.0,96.30224604635532,31.602719954218657,,,5,0.2,30.0
3166,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,47.78062469484448,96.12454894168087,,tomato,2,1.0,12.0,97.19160232735408,30.724343380392156,,,5,0.2,30.0
3167,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,47.42921916662064,96.48023722478007,,tomato,2,1.0,12.0,98.08095860835283,29.845966806565656,,,5,0.2,30.0
3168,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,47.077813638396805,96.83592550787927,,tomato,2,1.0,12.0,98.97031488935158,28.967590232739155,,,5,0.2,30.0
3169,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,46.72640811017297,97.19161379097847,,tomato,2,1.0,12.0,99.85967117035034,28.089213658912655,,,5,0.2,30.0
3170,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,46.37500258194913,97.54730207407766,,tomato,2,1.0,12.0,100.7490274513491,27.210837085086226,,,5,0.2,30.0
3171,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,46.0235970537253,97.90299035717686,,tomato,2,1.0,12.0,101.63838373234823,26.33246051126008,,,5,0.2,30.0
3172,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,45.67219152550146,98.25867864027606,,tomato,2,1.0,12.0,102.52774001334755,25.454083937433936,,,5,0.2,30.0
3173,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,45.320785997277625,98.61436692337526,,tomato,2,1.0,12.0,103.41709629434688,24.57570736360779,,,5,0.2,30.0
3174,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,44.96938046905379,98.97005520647446,,tomato,2,1.0,12.0,104.0,24.0,,,5,0.2,30.0
3175,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,44.61797494082995,99.32574348957365,,tomato,2,1.0,12.0,104.0,24.0,,plate,5,0.2,30.0
3176,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,44.26656941260636,99.68143177267285,,tomato,2,1.0,12.0,104.0,24.0,,plate,5,0.2,30.0
3177,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,43.91516388438277,100.03712005577205,,tomato,2,1.0,12.0,104.0,24.0,,plate,5,0.2,30.0
3178,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,43.56375835615918,100.39280833887125,,tomato,2,1.0,12.0,104.0,24.0,,plate,5,0.2,30.0
3179,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,43.21235282793559,100.74849662197045,,tomato,2,1.0,12.0,104.0,24.0,,plate,5,0.2,30.0
3180,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,42.860947299712,101.10418490506964,,tomato,2,1.0,12.0,104.0,24.0,,plate,5,0.2,30.0
3181,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,42.50954177148841,101.45987318816884,,tomato,2,1.0,12.0,104.0,24.0,,plate,5,0.2,30.0
3182,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,42.15813624326482,101.81556147126804,,tomato,2,1.0,12.0,104.0,24.0,,plate,5,0.2,30.0
3183,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,41.806730715041226,102.17124975436724,,tomato,2,1.0,12.0,104.0,24.0,,plate,5,0.2,30.0
3184,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,41.45532518681764,102.52693803746644,,tomato,2,1.0,12.0,104.0,24.0,,plate,5,0.2,30.0
3185,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,41.10391965859405,102.88262632056563,,tomato,2,1.0,12.0,104.0,24.0,,plate,5,0.2,30.0
3186,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,40.75251413037046,103.23831460366483,,tomato,2,1.0,12.0,104.0,24.0,,plate,5,0.2,30.0
3187,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,40.40110860214687,103.59400288676403,,tomato,2,1.0,12.0,104.0,24.0,,plate,5,0.2,30.0
3188,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,40.046970208792864,103.65366328486044,,tomato,2,1.0,12.0,104.0,24.0,,plate,5,0.2,30.0
3189,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,39.68905785883019,103.30452327033396,,tomato,2,1.0,12.0,104.0,24.0,,plate,5,0.2,30.0
3190,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,39.331145508867515,102.95538325580748,,tomato,2,1.0,12.0,104.0,24.0,,plate,5,0.2,30.0
3191,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,38.97323315890484,102.60624324128099,,tomato,2,1.0,12.0,104.0,24.0,,plate,5,0.2,30.0
3192,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,38.615320808942165,102.25710322675451,,tomato,2,1.0,12.0,104.0,24.0,,plate,5,0.2,30.0
3193,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,38.25740845897949,101.90796321222803,,tomato,2,1.0,12.0,104.0,24.0,,plate,5,0.2,30.0
3194,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,37.899496109016816,101.55882319770154,,tomato,2,1.0,12.0,104.0,24.0,,plate,5,0.2,30.0
3195,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,37.54158375905414,101.20968318317506,,tomato,2,1.0,12.0,104.0,24.0,,plate,5,0.2,30.0
3196,0,1,,0,2,None_cut,3.749999999999995,3,0,3,None_cut,3.7916666666666616,3,2,2,tomato,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,37.18367140909147,100.86054316864858,,tomato,2,1.0,12.0,103.11611652351695,24.88388347648305,,plate,5,0.2,30.0
