tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,31c2f906bf4b5aba_score,player_280ec20a_x,player_280ec20a_y,player_280ec20a_move_target,player_280ec20a_item,player_280ec20a_score,player_280ec20a_cut_speed,player_280ec20a_speed,player_2c0b60d8_x,player_2c0b60d8_y,player_2c0b60d8_move_target,player_2c0b60d8_item,player_2c0b60d8_score,player_2c0b60d8_cut_speed,player_2c0b60d8_speed,b44c582ecc2bcec8_score,1d6bb01dfcc74dba_message,f1bed6e5741d2043_score
6173,test,True,0,1,,0,0,0,2,tomato_cut,3.2916666666666634,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,4.0
6174,test,True,0,1,,0,0,0,2,tomato_cut,3.33333333333333,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,4.0
6175,test,True,0,1,,0,0,0,2,tomato_cut,3.3749999999999964,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,4.0
6176,test,True,0,1,,0,0,0,2,tomato_cut,3.416666666666663,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,70.74999999999972,,tomato_salad,2,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,4.0
6177,test,True,0,1,,0,0,0,2,tomato_cut,3.4583333333333295,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,69.49999999999943,,tomato_salad,2,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,4.0
6178,test,True,0,1,,0,0,0,2,tomato_cut,3.499999999999996,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,68.24999999999915,,tomato_salad,2,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,4.0
6179,test,True,0,1,,0,0,0,2,tomato_cut,3.5416666666666625,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,66.99999999999886,,tomato_salad,2,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,4.0
6180,test,True,0,1,,0,0,0,2,tomato_cut,3.583333333333329,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,65.74999999999858,,tomato_salad,2,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,4.0
6181,test,True,0,1,,0,0,0,2,tomato_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,64.4999999999983,,tomato_salad,2,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,4.0
6182,test,True,0,1,,0,0,0,2,tomato_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,63.24999999999801,,tomato_salad,2,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,4.0
6183,test,True,0,1,,0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,61.999999999997726,,tomato_salad,2,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,4.0
6184,test,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,60.74999999999744,,tomato_salad,2,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,4.0
6185,test,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,59.49999999999716,,tomato_salad,2,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,4.0
6186,test,True,0,1,,0,0,0,2,tomato_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,58.249999999996874,,tomato_salad,2,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,4.0
6187,test,True,0,1,,0,0,0,2,tomato_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.99999999999659,,tomato_salad,2,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,4.0
6188,test,True,0,1,,0,0,0,2,tomato_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.31621556657754,55.8798317388366,,tomato_salad,2,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,4.0
6189,test,True,0,1,,0,0,0,2,tomato_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.19459214040404,54.990475457837135,,tomato_salad,2,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,4.0
6190,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.07296871423054,54.10111917683767,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,4.0
6191,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.95134528805704,53.211762895838206,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,4.0
6192,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.82972186188354,52.32240661483874,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,4.0
6193,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.70809843571004,51.433050333839276,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,4.0
6194,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.58647500953654,50.543694052839896,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,4.0
6195,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.46485158336304,49.654337771840936,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,4.0
6196,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.34322815718954,48.76498149084197,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,4.0
6197,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.22160473101623,47.87562520984288,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,4.0
6198,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.09998130484344,46.986268928843415,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,4.0
6199,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.97835787867065,46.09691264784395,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,4.0
6200,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.85673445249786,45.207556366844486,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,4.0
6201,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.73511102632507,44.31820008584502,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,4.0
6202,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.61348760015223,43.428843804845556,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,4.0
6203,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.49186417397894,42.53948752384609,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,4.0
6204,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.37024074780565,41.650131242846626,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,4.0
6205,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.24861732163237,40.76077496184716,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,4.0
6206,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.26074682117606,40.18626191223204,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,4.0
6207,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.51065929977217,40.171470162855755,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,4.0
6208,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.76057177836829,40.15667841347976,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,4.0
6209,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.0104842569644,40.14188666410383,,tomato_salad,2,1.0,30.0,24.0,41.250000000000284,,tomato_cut,2,1.0,30.0,,,4.0
6210,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.26039673556052,40.1270949147279,,tomato_salad,2,1.0,30.0,24.0,42.50000000000057,,tomato_cut,2,1.0,30.0,,,4.0
6211,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.51030921415663,40.11230316535197,,tomato_salad,2,1.0,30.0,24.0,43.75000000000085,,tomato_cut,2,1.0,30.0,,,4.0
6212,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.76022169275275,40.09751141597604,,tomato_salad,2,1.0,30.0,24.0,45.00000000000114,,tomato_cut,2,1.0,30.0,,,4.0
6213,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.01013417134887,40.08271966660011,,tomato_salad,2,1.0,30.0,24.0,46.25000000000142,,tomato_cut,2,1.0,30.0,,,4.0
6214,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.26004664994498,40.06792791722418,,tomato_salad,2,1.0,30.0,24.0,47.500000000001705,,tomato_cut,2,1.0,30.0,,,4.0
6215,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.5099591285411,40.05313616784825,,tomato_salad,2,1.0,30.0,24.0,48.75000000000199,,tomato_cut,2,1.0,30.0,,,4.0
6216,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.75987160713721,40.03834441847232,,tomato_salad,2,1.0,30.0,24.0,50.000000000002274,,tomato_cut,2,1.0,30.0,,,4.0
6217,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.00978408573333,40.02355266909639,,tomato_salad,2,1.0,30.0,24.0,51.25000000000256,,tomato_cut,2,1.0,30.0,,,4.0
6218,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,87.25969656432945,40.00876091972046,,tomato_salad,2,1.0,30.0,24.0,52.50000000000284,,tomato_cut,2,1.0,30.0,,,4.0
6219,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,tomato_salad,2,1.0,30.0,24.0,53.750000000003126,,tomato_cut,2,1.0,30.0,,,4.0
6220,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,55.00000000000341,,tomato_cut,2,1.0,30.0,,,5.0
6221,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,plate,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,56.0,,tomato_cut,2,1.0,30.0,,,5.0
6222,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0,,,5.0
6223,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0,,,5.0
6224,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0,,,5.0
6225,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0,,,5.0
6226,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0,,,5.0
6227,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0,,,5.0
6228,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0,,,5.0
6229,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0,,,5.0
6230,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0,,,5.0
6231,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0,,,5.0
6232,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0,,,5.0
6233,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0,,,5.0
6234,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0,,,5.0
6235,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0,,,5.0
6236,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0,,,5.0
6237,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0,,,5.0
6238,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,89.25000000000028,40.0,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0,,,5.0
