tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,6c99f9cf31f706b7_score,player_622c33c3_x,player_622c33c3_y,player_622c33c3_move_target,player_622c33c3_item,player_622c33c3_score,player_622c33c3_cut_speed,player_622c33c3_speed,player_9410710e_x,player_9410710e_y,player_9410710e_move_target,player_9410710e_item,player_9410710e_score,player_9410710e_cut_speed,player_9410710e_speed
3680,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,56.0,72.0,,,1,1.0,30.0
3681,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,56.0,72.0,,,1,1.0,30.0
3682,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,56.88388347648305,71.11611652351695,,,1,1.0,30.0
3683,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,57.7677669529661,70.2322330470339,,,1,1.0,30.0
3684,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,58.65165042944915,69.34834957055085,,,1,1.0,30.0
3685,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,59.5355339059322,68.4644660940678,,,1,1.0,30.0
3686,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,60.41941738241525,67.58058261758475,,,1,1.0,30.0
3687,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,61.3033008588983,66.6966991411017,,,1,1.0,30.0
3688,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,62.187184335381346,65.81281566461865,,,1,1.0,30.0
3689,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,63.071067811864395,64.9289321881356,,,1,1.0,30.0
3690,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,63.954951288347445,64.04504871165256,,,1,1.0,30.0
3691,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,64.8388347648305,63.161165235169506,,,1,1.0,30.0
3692,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,65.72271824131354,62.277281758686456,,,1,1.0,30.0
3693,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,66.6066017177966,61.39339828220341,,,1,1.0,30.0
3694,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,67.49048519427964,60.50951480572036,,,1,1.0,30.0
3695,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,68.37436867076269,59.62563132923731,,,1,1.0,30.0
3696,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,69.25825214724574,58.74174785275426,,,1,1.0,30.0
3697,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,70.14213562372879,57.85786437627121,,,1,1.0,30.0
3698,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,71.02601910021184,56.97398089978816,,,1,1.0,30.0
3699,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,71.90990257669489,56.09009742330511,,,1,1.0,30.0
3700,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,72.79378605317794,55.20621394682206,,,1,1.0,30.0
3701,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,73.67766952966099,54.32233047033901,,,1,1.0,30.0
3702,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,74.56155300614404,53.43844699385596,,,1,1.0,30.0
3703,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,75.44543648262709,52.55456351737291,,,1,1.0,30.0
3704,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,76.32931995911014,51.67068004088986,,,1,1.0,30.0
3705,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,77.21320343559319,50.786796564406814,,,1,1.0,30.0
3706,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,78.09708691207624,49.902913087923764,,,1,1.0,30.0
3707,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,78.98097038855929,49.019029611440715,,,1,1.0,30.0
3708,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,79.86485386504233,48.135146134957665,,,1,1.0,30.0
3709,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato_cut,1,1.0,30.0,80.74873734152538,47.251262658474616,,,1,1.0,30.0
3710,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,57.250000000000284,40.0,,tomato_cut,1,1.0,30.0,81.63262081800843,46.367379181991566,,,1,1.0,30.0
3711,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,58.50000000000057,40.0,,tomato_cut,1,1.0,30.0,82.51650429449148,45.48349570550852,,,1,1.0,30.0
3712,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,59.75000000000085,40.0,,tomato_cut,1,1.0,30.0,83.40038777097453,44.59961222902547,,,1,1.0,30.0
3713,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.00000000000114,40.0,,tomato_cut,1,1.0,30.0,84.28427124745758,43.71572875254242,,,1,1.0,30.0
3714,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.25000000000142,40.0,,tomato_cut,1,1.0,30.0,85.16815472394063,42.83184527605937,,,1,1.0,30.0
3715,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.500000000001705,40.0,,tomato_cut,1,1.0,30.0,86.05203820042368,41.94796179957632,,,1,1.0,30.0
3716,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.75000000000199,40.0,,tomato_cut,1,1.0,30.0,86.93592167690673,41.06407832309327,,,1,1.0,30.0
3717,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.00000000000227,40.0,,tomato_cut,1,1.0,30.0,87.81980515338978,40.18019484661022,,,1,1.0,30.0
3718,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.25000000000256,40.0,,tomato_cut,1,1.0,30.0,88.70368862987283,39.29631137012717,,,1,1.0,30.0
3719,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.50000000000284,40.0,,tomato_cut,1,1.0,30.0,89.58757210635588,38.41242789364412,,,1,1.0,30.0
3720,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.75000000000313,40.0,,tomato_cut,1,1.0,30.0,90.47145558283893,37.52854441716107,,,1,1.0,30.0
3721,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.00000000000341,40.0,,tomato_cut,1,1.0,30.0,91.35533905932198,36.64466094067802,,,1,1.0,30.0
3722,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.12016826116314,40.31621556657754,,tomato_cut,1,1.0,30.0,92.23922253580503,35.76077746419497,,,1,1.0,30.0
3723,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.0095245421619,41.19459214040404,,tomato_cut,1,1.0,30.0,93.12310601228808,34.876893987711924,,,1,1.0,30.0
3724,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.89888082316065,42.07296871423054,,tomato_cut,1,1.0,30.0,94.00698948877113,33.993010511228874,,,1,1.0,30.0
3725,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.7882371041594,42.95134528805704,,tomato_cut,1,1.0,30.0,94.89087296525418,33.109127034745825,,,1,1.0,30.0
3726,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.67759338515816,43.82972186188354,,tomato_cut,1,1.0,30.0,95.77475644173722,32.225243558262775,,,1,1.0,30.0
3727,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.56694966615692,44.70809843571004,,tomato_cut,1,1.0,30.0,96.65863991822027,31.341360081779726,,,1,1.0,30.0
3728,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.45630594715567,45.58647500953654,,tomato_cut,1,1.0,30.0,97.54252339470332,30.457476605296677,,,1,1.0,30.0
3729,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.34566222815442,46.46485158336304,,tomato_cut,1,1.0,30.0,98.42640687118637,29.573593128813627,,,1,1.0,30.0
3730,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.23501850915318,47.34322815718954,,tomato_cut,1,1.0,30.0,99.31029034766942,28.689709652330578,,,1,1.0,30.0
3731,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.12437479015193,48.22160473101604,,tomato_cut,1,1.0,30.0,100.19417382415247,27.80582617584753,,,1,1.0,30.0
3732,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.01373107115069,49.099981304842544,,tomato_cut,1,1.0,30.0,101.07805730063552,26.92194269936448,,,1,1.0,30.0
3733,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.90308735214998,49.978357878669044,,tomato_cut,1,1.0,30.0,101.96194077711857,26.03805922288143,,,1,1.0,30.0
3734,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.79244363314967,50.856734452495544,,tomato_cut,1,1.0,30.0,102.84582425360162,25.15417574639838,,,1,1.0,30.0
3735,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.68179991414935,51.735111026322045,,tomato_cut,1,1.0,30.0,103.72970773008467,24.27029226991533,,,1,1.0,30.0
3736,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,84.57115619514904,52.613487600148545,,tomato_cut,1,1.0,30.0,104.0,24.0,,,1,1.0,30.0
3737,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,85.46051247614872,53.491864173975046,,tomato_cut,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3738,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,86.34986875714841,54.370240747801546,,tomato_cut,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3739,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.23922503814809,55.248617321628046,,tomato_cut,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3740,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,tomato_cut,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3741,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,tomato_cut,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3742,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,tomato_cut,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3743,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,tomato_cut,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3744,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,tomato_cut,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3745,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,tomato_cut,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3746,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,tomato_cut,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3747,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,tomato_cut,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3748,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,tomato_cut,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3749,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,tomato_cut,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3750,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,tomato_cut,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3751,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,tomato_cut,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3752,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,tomato_cut,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3753,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,tomato_cut,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
3754,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,tomato_cut,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
