tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,54010d86cf75a416_score,player_5429486f_x,player_5429486f_y,player_5429486f_move_target,player_5429486f_item,player_5429486f_score,player_5429486f_cut_speed,player_5429486f_speed,player_58befc84_x,player_58befc84_y,player_58befc84_move_target,player_58befc84_item,player_58befc84_score,player_58befc84_cut_speed,player_58befc84_speed
3555,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,57.00000000000051,,tomato_salad,0,1.0,12.0,56.00140881112329,62.45266306559799,,tomato,2,0.2,30.0
3556,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,57.50000000000077,,tomato_salad,0,1.0,12.0,56.001224360328386,63.70266305198925,,tomato,2,0.2,30.0
3557,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,58.00000000000102,,tomato_salad,0,1.0,12.0,56.00103990953348,64.95266303837997,,tomato,2,0.2,30.0
3558,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,58.50000000000128,,tomato_salad,0,1.0,12.0,56.00085545873858,66.20266302477052,,tomato,2,0.2,30.0
3559,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,59.000000000001535,,tomato_salad,0,1.0,12.0,56.00067100794384,67.45266301116106,,tomato,2,0.2,30.0
3560,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,59.50000000000179,,tomato_salad,0,1.0,12.0,56.000486557149294,68.70266299755161,,tomato,2,0.2,30.0
3561,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,60.000000000002046,,tomato_salad,0,1.0,12.0,56.000302106354745,69.95266298394216,,tomato,2,0.2,30.0
3562,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,60.5000000000023,,tomato_salad,0,1.0,12.0,56.000117655560196,71.20266297033271,,tomato,2,0.2,30.0
3563,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,61.00000000000256,,tomato_salad,0,1.0,12.0,56.00002795062478,72.45266296379884,,tomato,2,0.2,30.0
3564,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,61.500000000002814,,tomato_salad,0,1.0,12.0,56.00002570340544,73.70266296379629,,tomato,2,0.2,30.0
3565,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,62.00000000000307,,tomato_salad,0,1.0,12.0,56.00002345618579,74.95266296379373,,tomato,2,0.2,30.0
3566,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,62.500000000003325,,tomato_salad,0,1.0,12.0,56.00002120896613,76.20266296379117,,tomato,2,0.2,30.0
3567,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,63.00000000000358,,tomato_salad,0,1.0,12.0,56.00001896174648,77.45266296378861,,tomato,2,0.2,30.0
3568,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,63.50000000000384,,tomato_salad,0,1.0,12.0,56.00001671452682,78.70266296378605,,tomato,2,0.2,30.0
3569,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,64.00000000000409,,tomato_salad,0,1.0,12.0,56.00001446730717,79.9526629637835,,tomato,2,0.2,30.0
3570,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,64.50000000000364,,tomato_salad,0,1.0,12.0,56.00001222008751,81.20266296378094,,tomato,2,0.2,30.0
3571,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,65.00000000000318,,tomato_salad,0,1.0,12.0,56.00000997286786,82.45266296377838,,tomato,2,0.2,30.0
3572,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,65.50000000000273,,tomato_salad,0,1.0,12.0,56.0000077256482,83.70266296377582,,tomato,2,0.2,30.0
3573,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,66.00000000000227,,tomato_salad,0,1.0,12.0,56.00000547842855,84.95266296377326,,tomato,2,0.2,30.0
3574,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,66.50000000000182,,tomato_salad,0,1.0,12.0,56.00000323120889,86.2026629637707,,tomato,2,0.2,30.0
3575,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,67.00000000000136,,tomato_salad,0,1.0,12.0,56.00000098398924,87.45266296376815,,tomato,2,0.2,30.0
3576,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,67.50000000000091,,tomato_salad,0,1.0,12.0,55.367516586920146,88.44294749693103,,tomato,2,0.2,30.0
3577,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,68.00000000000045,,tomato_salad,0,1.0,12.0,54.48906690935405,89.33223157076935,,tomato,2,0.2,30.0
3578,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,68.5,,tomato_salad,0,1.0,12.0,53.610617231787955,90.22151564460768,,tomato,2,0.2,30.0
3579,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,68.99999999999955,,tomato_salad,0,1.0,12.0,52.73216755422186,91.110799718446,,tomato,2,0.2,30.0
3580,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,69.49999999999909,,tomato_salad,0,1.0,12.0,51.853717876655764,92.00008379228433,,tomato,2,0.2,30.0
3581,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,69.99999999999864,,tomato_salad,0,1.0,12.0,50.97526819908967,92.88936786612265,,tomato,2,0.2,30.0
3582,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,70.49999999999818,,tomato_salad,0,1.0,12.0,50.09681852152357,93.77865193996098,,tomato,2,0.2,30.0
3583,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,70.99999999999773,,tomato_salad,0,1.0,12.0,49.21836884395748,94.66793601379959,,tomato,2,0.2,30.0
3584,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,71.49999999999727,,tomato_salad,0,1.0,12.0,48.33991916639138,95.55722008763848,,tomato,2,0.2,30.0
3585,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,71.99999999999682,,tomato_salad,0,1.0,12.0,47.46146948882529,96.44650416147736,,tomato,2,0.2,30.0
3586,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.49999999999636,,tomato_salad,0,1.0,12.0,46.58301981125919,97.33578823531624,,tomato,2,0.2,30.0
3587,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,72.99999999999591,,tomato_salad,0,1.0,12.0,45.704570133693096,98.22507230915512,,tomato,2,0.2,30.0
3588,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,73.49999999999545,,tomato_salad,0,1.0,12.0,44.826120456127,99.114356382994,,tomato,2,0.2,30.0
3589,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,73.999999999995,,tomato_salad,0,1.0,12.0,43.947670778560905,100.00364045683288,,tomato,2,0.2,30.0
3590,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,74.49999999999454,,tomato_salad,0,1.0,12.0,43.06922110099481,100.89292453067176,,tomato,2,0.2,30.0
3591,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,74.99999999999409,,tomato_salad,0,1.0,12.0,42.190771423428714,101.78220860451064,,tomato,2,0.2,30.0
3592,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,75.49999999999363,,tomato_salad,0,1.0,12.0,41.31232174586262,102.67149267834952,,tomato,2,0.2,30.0
3593,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,75.99999999999318,,tomato_salad,0,1.0,12.0,40.43387206829652,103.5607767521884,,tomato,2,0.2,30.0
3594,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,76.49999999999272,,tomato_salad,0,1.0,12.0,39.54352418770865,103.16367876323476,,tomato,2,0.2,30.0
3595,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,76.99999999999227,,tomato_salad,0,1.0,12.0,38.64877560189354,102.29079562776882,,tomato,2,0.2,30.0
3596,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,77.49999999999181,,tomato_salad,0,1.0,12.0,37.75402701607843,101.41791249230288,,tomato,2,0.2,30.0
3597,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,77.99999999999136,,tomato_salad,0,1.0,12.0,36.85927843026332,100.54502935683693,,tomato,2,0.2,30.0
3598,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,78.4999999999909,,tomato_salad,0,1.0,12.0,35.964529844448215,99.672146221371,,tomato,2,0.2,30.0
3599,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,78.99999999999045,,tomato_salad,0,1.0,12.0,35.06978125863311,98.79926308590505,,tomato,2,0.2,30.0
3600,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,79.49999999999,,tomato_salad,0,1.0,12.0,34.175032672818,97.92637995043911,,tomato,2,0.2,30.0
3601,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,79.99999999998954,,tomato_salad,0,1.0,12.0,33.28028408700289,97.05349681497317,,tomato,2,0.2,30.0
3602,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,80.49999999998909,,tomato_salad,0,1.0,12.0,32.38553550118778,96.18061367950723,,tomato,2,0.2,30.0
3603,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,80.99999999998863,,tomato_salad,0,1.0,12.0,31.49078691537247,95.30773054404129,,tomato,2,0.2,30.0
3604,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,81.49999999998818,,tomato_salad,0,1.0,12.0,30.59603832955706,94.43484740857535,,tomato,2,0.2,30.0
3605,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,81.99999999998772,,tomato_salad,0,1.0,12.0,29.701289743741953,93.56196427310941,,tomato,2,0.2,30.0
3606,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,82.49999999998727,,tomato_salad,0,1.0,12.0,28.806541157926844,92.68908113764347,,tomato,2,0.2,30.0
3607,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,82.99999999998681,,tomato_salad,0,1.0,12.0,27.911792572111736,91.81619800217753,,tomato,2,0.2,30.0
3608,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,83.49999999998636,,tomato_salad,0,1.0,12.0,27.017043986296628,90.94331486671159,,tomato,2,0.2,30.0
3609,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,83.9999999999859,,tomato_salad,0,1.0,12.0,26.12229540048152,90.07043173124565,,tomato,2,0.2,30.0
3610,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,84.49999999998545,,tomato_salad,0,1.0,12.0,25.22754681466641,89.19754859577915,,tomato,2,0.2,30.0
3611,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,84.999999999985,,tomato_salad,0,1.0,12.0,24.332798228851303,88.32466546031239,,tomato,2,0.2,30.0
3612,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,85.49999999998454,,tomato_salad,0,1.0,12.0,24.185557339184108,87.13131287274356,,tomato,2,0.2,30.0
3613,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,85.99999999998408,,tomato_salad,0,1.0,12.0,24.170229572366544,85.88140685245085,,tomato,2,0.2,30.0
3614,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,86.49999999998363,,tomato_salad,0,1.0,12.0,24.15490180554898,84.63150083215814,,tomato,2,0.2,30.0
3615,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,86.99999999998317,,tomato_salad,0,1.0,12.0,24.139574038731418,83.38159481186543,,tomato,2,0.2,30.0
3616,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,87.49999999998272,,tomato_salad,0,1.0,12.0,24.124246271913854,82.13168879157271,,tomato,2,0.2,30.0
3617,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.137048156007157,87.94371843039113,,tomato_salad,0,1.0,12.0,24.10891850509629,80.88178277128,,tomato,2,0.2,30.0
3618,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.488453684230638,88.29940671349033,,tomato_salad,0,1.0,12.0,24.093590738278728,79.63187675098729,,tomato,2,0.2,30.0
3619,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.83985921245412,88.65509499658953,,tomato_salad,0,1.0,12.0,24.07826297146128,78.38197073069458,,tomato,2,0.2,30.0
3620,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,25.1912647406776,89.01078327968872,,tomato_salad,0,1.0,12.0,24.0629352046439,77.13206471040186,,tomato,2,0.2,30.0
3621,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,25.54267026890108,89.36647156278792,,tomato_salad,0,1.0,12.0,24.047607437826514,75.88215869010915,,tomato,2,0.2,30.0
3622,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,25.89407579712456,89.72215984588712,,tomato_salad,0,1.0,12.0,24.03227967100913,74.63225266981644,,tomato,2,0.2,30.0
3623,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,26.24548132534804,90.07784812898632,,tomato_salad,0,1.0,12.0,24.01695190419175,73.38234664952373,,tomato,2,0.2,30.0
3624,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,26.596886853571522,90.43353641208552,,tomato_salad,0,1.0,12.0,24.002381300124206,72.13243593092655,,tomato,2,0.2,30.0
3625,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,26.948292381795003,90.78922469518471,,tomato_salad,0,1.0,12.0,24.00219678830363,70.88243594454453,,tomato,2,0.2,30.0
3626,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,27.299697910018484,91.14491297828391,,tomato_salad,0,1.0,12.0,24.00201227648305,69.6324359581625,,tomato,2,0.2,30.0
3627,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,27.651103438241964,91.50060126138311,,tomato_salad,0,1.0,12.0,24.001827764662472,68.38243597178048,,tomato,2,0.2,30.0
3628,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,28.002508966465445,91.85628954448231,,tomato_salad,0,1.0,12.0,24.001643252841895,67.13243598539846,,tomato,2,0.2,30.0
3629,0,1,,0,2,None_cut,3.1249999999999916,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,28.353914494688926,92.2119778275815,,tomato_salad,0,1.0,12.0,24.001458741021317,65.88243599901644,,tomato,2,0.2,30.0
