tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,6b29e69efc3a6cfb_score,player_10083e4f_x,player_10083e4f_y,player_10083e4f_move_target,player_10083e4f_item,player_10083e4f_score,player_10083e4f_cut_speed,player_10083e4f_speed,player_436928b2_x,player_436928b2_y,player_436928b2_move_target,player_436928b2_item,player_436928b2_score,player_436928b2_cut_speed,player_436928b2_speed,17866bea40aef4b6_score,4c54124368302dc5_message,038d6051eff8219b_score
6261,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,36.499999999990024,,plate,0,1.0,12.0,87.24999999999801,24.0,,plate,2,0.2,30.0,,,2.0
6262,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,35.99999999998977,,plate,0,1.0,12.0,85.99999999999773,24.0,,plate,2,0.2,30.0,,,2.0
6263,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,35.49999999998951,,plate,0,1.0,12.0,84.74999999999744,24.0,,plate,2,0.2,30.0,,,2.0
6264,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,34.99999999998926,,plate,0,1.0,12.0,83.49999999999716,24.0,,plate,2,0.2,30.0,,,2.0
6265,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,34.499999999989,,plate,0,1.0,12.0,82.24999999999687,24.0,,plate,2,0.2,30.0,,,2.0
6266,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,33.999999999988745,,plate,0,1.0,12.0,80.99999999999659,24.0,,plate,2,0.2,30.0,,,2.0
6267,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,33.49999999998849,,plate,0,1.0,12.0,79.7499999999963,24.0,,plate,2,0.2,30.0,,,2.0
6268,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,32.99999999998823,,plate,0,1.0,12.0,78.49999999999602,24.0,,plate,2,0.2,30.0,,,2.0
6269,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,32.49999999998798,,plate,0,1.0,12.0,77.24999999999574,24.0,,plate,2,0.2,30.0,,,2.0
6270,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,31.999999999987725,,plate,0,1.0,12.0,75.99999999999545,24.0,,plate,2,0.2,30.0,,,2.0
6271,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,31.499999999987825,,plate,0,1.0,12.0,74.74999999999517,24.0,,plate,2,0.2,30.0,,,2.0
6272,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,30.999999999987924,,plate,0,1.0,12.0,73.49999999999488,24.0,,plate,2,0.2,30.0,,,2.0
6273,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,30.499999999988024,,plate,0,1.0,12.0,72.2499999999946,24.0,,plate,2,0.2,30.0,,,2.0
6274,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,29.999999999988123,,plate,0,1.0,12.0,71.34621797023578,24.84324151087344,,plate,2,0.2,30.0,,,2.0
6275,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,29.499999999988223,,plate,0,1.0,12.0,70.45686168923703,25.72161808469994,,plate,2,0.2,30.0,,,2.0
6276,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,28.999999999988322,,plate,0,1.0,12.0,69.56750540823828,26.59999465852644,,plate,2,0.2,30.0,,,2.0
6277,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,28.49999999998842,,plate,0,1.0,12.0,68.67814912723952,27.47837123235294,,plate,2,0.2,30.0,,,2.0
6278,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,27.99999999998852,,plate,0,1.0,12.0,67.78879284624077,28.356747806179442,,plate,2,0.2,30.0,,,2.0
6279,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,27.49999999998862,,plate,0,1.0,12.0,66.89943656524201,29.235124380005942,,plate,2,0.2,30.0,,,2.0
6280,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,26.99999999998872,,plate,0,1.0,12.0,66.01008028424326,30.113500953832443,,plate,2,0.2,30.0,,,2.0
6281,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,26.49999999998882,,plate,0,1.0,12.0,65.1207240032445,30.991877527658943,,plate,2,0.2,30.0,,,2.0
6282,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,25.99999999998892,,plate,0,1.0,12.0,64.23136772224575,31.870254101485443,,plate,2,0.2,30.0,,,2.0
6283,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,25.49999999998902,,plate,0,1.0,12.0,63.34201144124647,32.748630675311944,,plate,2,0.2,30.0,,,2.0
6284,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.999999999989118,,plate,0,1.0,12.0,62.452655160247005,33.627007249138444,,plate,2,0.2,30.0,,,2.0
6285,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.499999999989218,,plate,0,1.0,12.0,61.56329887924754,34.505383822964944,,plate,2,0.2,30.0,,,2.0
6286,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,plate,0,1.0,12.0,60.673942598248075,35.383760396791445,,plate,2,0.2,30.0,,,2.0
6287,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,59.78458631724861,36.262136970617945,,plate,2,0.2,30.0,,,2.0
6288,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,58.895230036249146,37.140513544444445,,plate,2,0.2,30.0,,,2.0
6289,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,58.00587375524984,38.018890118270946,,plate,2,0.2,30.0,,,2.0
6290,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,57.11651747425088,38.897266692097446,,plate,2,0.2,30.0,,,2.0
6291,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.22716119325191,39.77564326592395,,plate,2,0.2,30.0,,,2.0
6292,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,plate,2,0.2,30.0,,,2.0
6293,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6294,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6295,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6296,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6297,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6298,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6299,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6300,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6301,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6302,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6303,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6304,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6305,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6306,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6307,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6308,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6309,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6310,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6311,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6312,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6313,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6314,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6315,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6316,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6317,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6318,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6319,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6320,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6321,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6322,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6323,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6324,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6325,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6326,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6327,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
6328,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,2,0.2,30.0,,,2.0
