tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,0d7bfe2f9ba950ec_score,player_34e6fcec_x,player_34e6fcec_y,player_34e6fcec_move_target,player_34e6fcec_item,player_34e6fcec_score,player_34e6fcec_cut_speed,player_34e6fcec_speed,player_a7b94e15_x,player_a7b94e15_y,player_a7b94e15_move_target,player_a7b94e15_item,player_a7b94e15_score,player_a7b94e15_cut_speed,player_a7b94e15_speed
3462,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3463,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3464,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3465,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3466,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3467,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3468,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,102.74999999999972,24.0,,plate,0,0.5,30.0
3469,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,101.49999999999943,24.0,,plate,0,0.5,30.0
3470,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,100.24999999999915,24.0,,plate,0,0.5,30.0
3471,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,98.99999999999886,24.0,,plate,0,0.5,30.0
3472,0,1,tomato,0,2,,0,3,plate,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,15.0,97.74999999999858,24.0,,plate,0,0.5,30.0
3473,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,96.4999999999983,24.0,,plate,0,0.5,30.0
3474,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,95.24999999999801,24.0,,plate,0,0.5,30.0
3475,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,93.99999999999773,24.0,,plate,0,0.5,30.0
3476,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,92.74999999999744,24.0,,plate,0,0.5,30.0
3477,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,91.49999999999716,24.0,,plate,0,0.5,30.0
3478,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,90.24999999999687,24.0,,plate,0,0.5,30.0
3479,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,88.99999999999659,24.0,,plate,0,0.5,30.0
3480,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,87.7499999999963,24.0,,plate,0,0.5,30.0
3481,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,86.49999999999602,24.0,,plate,0,0.5,30.0
3482,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,85.24999999999574,24.0,,plate,0,0.5,30.0
3483,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,83.99999999999545,24.0,,plate,0,0.5,30.0
3484,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,82.74999999999517,24.0,,plate,0,0.5,30.0
3485,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,81.49999999999488,24.0,,plate,0,0.5,30.0
3486,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,80.2499999999946,24.0,,plate,0,0.5,30.0
3487,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,78.99999999999432,24.0,,plate,0,0.5,30.0
3488,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,77.74999999999403,24.0,,plate,0,0.5,30.0
3489,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,76.49999999999375,24.0,,plate,0,0.5,30.0
3490,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,75.24999999999346,24.0,,plate,0,0.5,30.0
3491,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,73.99999999999318,24.0,,plate,0,0.5,30.0
3492,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.7499999999929,24.0,,plate,0,0.5,30.0
3493,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,plate,0,0.5,30.0
3494,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3495,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3496,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3497,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3498,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3499,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3500,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3501,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3502,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3503,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3504,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3505,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3506,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3507,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3508,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3509,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3510,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3511,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3512,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3513,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3514,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3515,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3516,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3517,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3518,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3519,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3520,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3521,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3522,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3523,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3524,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3525,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3526,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3527,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3528,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3529,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3530,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3531,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3532,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3533,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3534,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3535,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3536,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3537,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
3538,0,1,tomato,0,2,,0,3,tomato,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
