tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,3b4629b435768f1e_score,player_f2b0a017_x,player_f2b0a017_y,player_f2b0a017_move_target,player_f2b0a017_item,player_f2b0a017_score,player_f2b0a017_cut_speed,player_f2b0a017_speed,player_4230d1ad_x,player_4230d1ad_y,player_4230d1ad_move_target,player_4230d1ad_item,player_4230d1ad_score,player_4230d1ad_cut_speed,player_4230d1ad_speed,d671fbd0cae85b48_score,6e7feed32fb99402_message,126a131b47e29000_score
6821,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,42.50000000000057,,tomato_cut,3,1.0,30.0,55.999989383903745,81.50965790004688,,tomato_cut,4,1.0,30.0,,,7.0
6822,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,43.75000000000085,,tomato_cut,3,1.0,30.0,55.99999142849864,82.75965790004574,,tomato_cut,4,1.0,30.0,,,7.0
6823,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,45.00000000000114,,tomato_cut,3,1.0,30.0,55.99999347309353,84.0096579000446,,tomato_cut,4,1.0,30.0,,,7.0
6824,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,46.25000000000142,,tomato_cut,3,1.0,30.0,55.999995517688426,85.25965790004346,,tomato_cut,4,1.0,30.0,,,7.0
6825,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,47.500000000001705,,tomato_cut,3,1.0,30.0,55.99999756228332,86.50965790004233,,tomato_cut,4,1.0,30.0,,,7.0
6826,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,48.75000000000199,,tomato_cut,3,1.0,30.0,55.99999960687821,87.75965790004119,,tomato_cut,4,1.0,30.0,,,7.0
6827,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,50.000000000002274,,tomato_cut,3,1.0,30.0,55.999999711738056,89.00965790004142,,tomato_cut,4,1.0,30.0,,,7.0
6828,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,51.25000000000256,,tomato_cut,3,1.0,30.0,55.99999973577536,90.2596579000417,,tomato_cut,4,1.0,30.0,,,7.0
6829,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,52.50000000000284,,tomato_cut,3,1.0,30.0,55.99999975981267,91.50965790004199,,tomato_cut,4,1.0,30.0,,,7.0
6830,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,53.750000000003126,,tomato_cut,3,1.0,30.0,55.99999978384997,92.75965790004227,,tomato_cut,4,1.0,30.0,,,7.0
6831,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,55.00000000000341,,tomato_cut,3,1.0,30.0,55.99999980788728,94.00965790004255,,tomato_cut,4,1.0,30.0,,,7.0
6832,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_cut,3,1.0,30.0,55.99999983192458,95.25965790004284,,tomato_cut,4,1.0,30.0,,,7.0
6833,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,3,1.0,30.0,55.999999840957,94.00965790004255,,tomato_cut,4,1.0,30.0,,,7.0
6834,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,3,1.0,30.0,55.99999984998942,92.75965790004227,,tomato_cut,4,1.0,30.0,,,7.0
6835,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,3,1.0,30.0,55.99999985902184,91.50965790004199,,tomato_cut,4,1.0,30.0,,,7.0
6836,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,3,1.0,30.0,55.99999986805426,90.2596579000417,,tomato_cut,4,1.0,30.0,,,7.0
6837,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,3,1.0,30.0,55.99999987708668,89.00965790004142,,tomato_cut,4,1.0,30.0,,,7.0
6838,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,3,1.0,30.0,55.9999998861191,87.75965790004113,,tomato_cut,4,1.0,30.0,,,7.0
6839,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,3,1.0,30.0,55.99999989515152,86.50965790004085,,tomato_cut,4,1.0,30.0,,,7.0
6840,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,3,1.0,30.0,55.99999990418394,85.25965790004057,,tomato_cut,4,1.0,30.0,,,7.0
6841,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,3,1.0,30.0,55.99999991321636,84.00965790004028,,tomato_cut,4,1.0,30.0,,,7.0
6842,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,3,1.0,30.0,55.999999922248776,82.75965790004,,tomato_cut,4,1.0,30.0,,,7.0
6843,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,3,1.0,30.0,55.999999931281195,81.50965790003971,,tomato_cut,4,1.0,30.0,,,7.0
6844,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,3,1.0,30.0,55.9999999403139,80.25965790003943,,tomato_cut,4,1.0,30.0,,,7.0
6845,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,3,1.0,30.0,55.99999994934667,79.00965790003914,,tomato_cut,4,1.0,30.0,,,7.0
6846,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,3,1.0,30.0,55.99999995837945,77.75965790003886,,tomato_cut,4,1.0,30.0,,,7.0
6847,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,3,1.0,30.0,55.99999996741222,76.50965790003858,,tomato_cut,4,1.0,30.0,,,7.0
6848,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,3,1.0,30.0,55.999999976445,75.25965790003829,,tomato_cut,4,1.0,30.0,,,7.0
6849,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,3,1.0,30.0,55.99999998547777,74.00965790003801,,tomato_cut,4,1.0,30.0,,,7.0
6850,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,3,1.0,30.0,55.999999994510546,72.75965790003772,,tomato_cut,4,1.0,30.0,,,7.0
6851,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,3,1.0,30.0,55.999999998635865,71.50965790003744,,tomato_cut,4,1.0,30.0,,,7.0
6852,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,3,1.0,30.0,55.999999998746,70.25965790003715,,tomato_cut,4,1.0,30.0,,,7.0
6853,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,3,1.0,30.0,55.99999999885613,69.00965790003687,,tomato_cut,4,1.0,30.0,,,7.0
6854,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,3,1.0,30.0,55.99999999896627,67.75965790003659,,tomato_cut,4,1.0,30.0,,,7.0
6855,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,3,1.0,30.0,55.9999999990764,66.5096579000363,,tomato_cut,4,1.0,30.0,,,7.0
6856,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,3,1.0,30.0,55.999999999186535,65.25965790003602,,tomato_cut,4,1.0,30.0,,,7.0
6857,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,3,1.0,30.0,55.99999999929657,64.00965790003573,,tomato_cut,4,1.0,30.0,,,7.0
6858,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,3,1.0,30.0,55.99999999940635,62.75965790003545,,tomato_cut,4,1.0,30.0,,,7.0
6859,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,3,1.0,30.0,55.99999999951613,61.509657900035165,,tomato_cut,4,1.0,30.0,,,7.0
6860,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,3,1.0,30.0,55.999999999625906,60.25965790003488,,tomato_cut,4,1.0,30.0,,,7.0
6861,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,3,1.0,30.0,55.999999999735685,59.0096579000346,,tomato_cut,4,1.0,30.0,,,7.0
6862,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,3,1.0,30.0,55.999999999845464,57.75965790003431,,tomato_cut,4,1.0,30.0,,,7.0
6863,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,3,1.0,30.0,55.99999999995524,56.50965790003403,,tomato_cut,4,1.0,30.0,,,7.0
6864,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,3,1.0,30.0,56.0,56.0,,tomato_cut,4,1.0,30.0,,,7.0
6865,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,3,1.0,30.0,56.0,56.0,,,4,1.0,30.0,,,7.0
6866,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,3,1.0,30.0,56.0,56.0,,,4,1.0,30.0,,,7.0
6867,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,3,1.0,30.0,56.0,56.0,,,4,1.0,30.0,,,7.0
6868,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,3,1.0,30.0,56.0,56.0,,,4,1.0,30.0,,,7.0
6869,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,3,1.0,30.0,56.0,56.0,,,4,1.0,30.0,,,7.0
6870,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,3,1.0,30.0,56.0,56.0,,,4,1.0,30.0,,,7.0
6871,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,3,1.0,30.0,56.0,56.0,,,4,1.0,30.0,,,7.0
6872,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,3,1.0,30.0,56.0,56.0,,,4,1.0,30.0,,,7.0
6873,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,3,1.0,30.0,56.0,56.0,,,4,1.0,30.0,,,7.0
6874,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,3,1.0,30.0,56.0,56.0,,,4,1.0,30.0,,,7.0
6875,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,3,1.0,30.0,56.0,56.0,,,4,1.0,30.0,,,7.0
6876,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,3,1.0,30.0,56.0,56.0,,,4,1.0,30.0,,,7.0
6877,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,3,1.0,30.0,56.0,56.0,,,4,1.0,30.0,,,7.0
6878,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,3,1.0,30.0,56.0,56.0,,,4,1.0,30.0,,,7.0
6879,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,3,1.0,30.0,56.0,56.0,,,4,1.0,30.0,,,7.0
6880,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,3,1.0,30.0,56.0,56.0,,,4,1.0,30.0,,,7.0
6881,test,True,0,1,None_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,tomato_cut,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato_salad,3,1.0,30.0,56.0,56.0,,,4,1.0,30.0,,,7.0
