tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,0d186cdce58f3164_score,player_63be8bac_x,player_63be8bac_y,player_63be8bac_move_target,player_63be8bac_item,player_63be8bac_score,player_63be8bac_cut_speed,player_63be8bac_speed,player_a29083f5_x,player_a29083f5_y,player_a29083f5_move_target,player_a29083f5_item,player_a29083f5_score,player_a29083f5_cut_speed,player_a29083f5_speed
3756,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.583333333333334,1,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,71.02356847568149,41.15725113762039,,plate,11,0.2,30.0
3757,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,70.134350001202,42.03576721866014,,plate,11,0.2,30.0
3758,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.6666666666666674,1,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,69.2451315267225,42.91428329969989,,plate,11,0.2,30.0
3759,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.7083333333333341,1,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,68.35591305224301,43.79279938073964,,plate,11,0.2,30.0
3760,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.7500000000000009,1,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,67.46669457776352,44.671315461779386,,plate,11,0.2,30.0
3761,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.7916666666666676,1,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,66.57747610328403,45.549831542819135,,plate,11,0.2,30.0
3762,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.8333333333333344,1,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,65.68825762880454,46.42834762385888,,plate,11,0.2,30.0
3763,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.875000000000001,1,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,64.79903915432504,47.30686370489863,,plate,11,0.2,30.0
3764,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.9166666666666679,1,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,63.90982067984555,48.18537978593838,,plate,11,0.2,30.0
3765,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.9583333333333346,1,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,63.02060220536606,49.06389586697813,,plate,11,0.2,30.0
3766,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.0000000000000013,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,62.13138373088657,49.94241194801788,,plate,11,0.2,30.0
3767,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.041666666666668,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,61.24216525640708,50.82092802905757,,plate,11,0.2,30.0
3768,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.0833333333333344,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,60.352946781927585,51.69944411009722,,plate,11,0.2,30.0
3769,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.125000000000001,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,59.46372830744809,52.57796019113686,,plate,11,0.2,30.0
3770,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,58.5745098329686,53.4564762721765,,plate,11,0.2,30.0
3771,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.208333333333334,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,57.68529135848911,54.334992353216144,,plate,11,0.2,30.0
3772,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.2500000000000004,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.79607288400962,55.213508434255786,,plate,11,0.2,30.0
3773,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.291666666666667,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,plate,11,0.2,30.0
3774,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.3333333333333335,2,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,11,0.2,30.0
3775,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.375,2,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,11,0.2,30.0
3776,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.4166666666666665,2,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,11,0.2,30.0
3777,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.458333333333333,2,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,11,0.2,30.0
3778,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.4999999999999996,2,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,11,0.2,30.0
3779,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.541666666666666,2,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,11,0.2,30.0
3780,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.5833333333333326,2,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,11,0.2,30.0
3781,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.624999999999999,2,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,11,0.2,30.0
3782,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.6666666666666656,2,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,11,0.2,30.0
3783,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.708333333333332,2,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,11,0.2,30.0
3784,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.7499999999999987,2,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,11,0.2,30.0
3785,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.791666666666665,2,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,11,0.2,30.0
3786,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.8333333333333317,2,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,11,0.2,30.0
3787,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.8749999999999982,2,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,56.0,,,11,0.2,30.0
3788,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.9166666666666647,2,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,54.749999999999716,,,11,0.2,30.0
3789,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.9583333333333313,2,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,53.49999999999943,,,11,0.2,30.0
3790,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.999999999999998,2,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,52.24999999999915,,,11,0.2,30.0
3791,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,50.99999999999886,,,11,0.2,30.0
3792,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato_cut,3.083333333333331,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,49.74999999999858,,,11,0.2,30.0
3793,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato_cut,3.1249999999999973,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,48.499999999998295,,,11,0.2,30.0
3794,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato_cut,3.166666666666664,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,47.24999999999801,,,11,0.2,30.0
3795,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato_cut,3.2083333333333304,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,45.999999999997726,,,11,0.2,30.0
3796,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato_cut,3.249999999999997,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,44.74999999999744,,,11,0.2,30.0
3797,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato_cut,3.2916666666666634,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,43.49999999999716,,,11,0.2,30.0
3798,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato_cut,3.33333333333333,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,42.249999999996874,,,11,0.2,30.0
3799,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.0,40.99999999999659,,,11,0.2,30.0
3800,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato_cut,3.416666666666663,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,56.31621556657754,39.8798317388366,,,11,0.2,30.0
3801,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato_cut,3.4583333333333295,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,57.19459214040404,38.990475457837135,,,11,0.2,30.0
3802,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato_cut,3.499999999999996,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,58.07296871423054,38.10111917683767,,,11,0.2,30.0
3803,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato_cut,3.5416666666666625,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,58.95134528805704,37.211762895838206,,,11,0.2,30.0
3804,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato_cut,3.583333333333329,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,59.82972186188354,36.32240661483874,,,11,0.2,30.0
3805,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato_cut,3.6249999999999956,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,60.70809843571004,35.433050333839276,,,11,0.2,30.0
3806,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,61.58647500953654,34.543694052839896,,,11,0.2,30.0
3807,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,62.46485158336304,33.654337771840936,,,11,0.2,30.0
3808,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato_cut,3.749999999999995,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,63.34322815718954,32.76498149084197,,,11,0.2,30.0
3809,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato_cut,3.749999999999995,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,64.22160473101623,31.87562520984293,,,11,0.2,30.0
3810,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato_cut,3.749999999999995,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,65.09998130484344,30.98626892884382,,,11,0.2,30.0
3811,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato_cut,3.749999999999995,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,,0,1.0,12.0,65.97835787867065,30.09691264784471,,,11,0.2,30.0
3812,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,tomato_cut,0,1.0,12.0,66.8567344524977,29.2075563668456,,,11,0.2,30.0
3813,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,tomato_cut,0,1.0,12.0,67.73511102632406,28.31820008584649,,,11,0.2,30.0
3814,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,tomato_cut,0,1.0,12.0,68.61348760015042,27.428843804847382,,,11,0.2,30.0
3815,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,tomato_cut,0,1.0,12.0,69.4918641739768,26.539487523848273,,,11,0.2,30.0
3816,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,tomato_cut,0,1.0,12.0,70.37024074780315,25.650131242849163,,,11,0.2,30.0
3817,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,tomato_cut,0,1.0,12.0,71.24861732162951,24.760774961850053,,,11,0.2,30.0
3818,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,,11,0.2,30.0
3819,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,11,0.2,30.0
3820,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,11,0.2,30.0
3821,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,11,0.2,30.0
3822,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,11,0.2,30.0
3823,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,11,0.2,30.0
3824,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,11,0.2,30.0
3825,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,11,0.2,30.0
3826,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,11,0.2,30.0
3827,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,11,0.2,30.0
3828,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,11,0.2,30.0
3829,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,11,0.2,30.0
3830,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,11,0.2,30.0
3831,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,11,24.0,56.0,,tomato_cut,0,1.0,12.0,72.0,24.0,,tomato,11,0.2,30.0
