tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,dcfb81fbdf7a4cdd_score,player_b627f7cf_x,player_b627f7cf_y,player_b627f7cf_move_target,player_b627f7cf_item,player_b627f7cf_score,player_b627f7cf_cut_speed,player_b627f7cf_speed,player_f989a9b0_x,player_f989a9b0_y,player_f989a9b0_move_target,player_f989a9b0_item,player_f989a9b0_score,player_f989a9b0_cut_speed,player_f989a9b0_speed,083e712a9afd63b5_score,bed7811e0a79354d_message,25a8ff24c310024b_score
6311,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,107.25000000001165,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6312,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,108.50000000001194,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6313,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,109.75000000001222,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6314,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,111.0000000000125,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6315,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,112.25000000001279,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6316,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,113.50000000001307,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6317,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,114.75000000001336,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6318,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,116.00000000001364,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6319,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,117.25000000001393,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6320,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,118.50000000001421,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6321,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,119.7500000000145,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6322,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.15675848912626,120.65378202977331,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6323,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.278381915299555,121.54313831077206,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6324,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,53.40000534147284,122.43249459177082,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6325,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,52.52162876764613,123.32185087276957,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6326,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.643252193819414,124.21120715376833,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6327,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.76487561999271,125.10056343476708,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6328,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.886499046165994,125.98991971576584,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6329,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.00812247233928,126.87927599676459,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6330,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,48.12974589851257,127.76863227776334,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6331,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,47.251369324685854,128.6579885587621,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6332,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,46.37299275085915,129.54734483976085,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6333,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,45.494616177032434,130.4367011207596,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6334,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,44.61623960320572,131.32605740175836,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6335,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,43.737863029379014,132.21541368275712,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6336,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.8594864555523,133.10476996375587,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6337,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.98110988172559,133.99412624475463,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6338,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.10273330789887,134.88348252575338,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6339,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.22435673407217,135.77283880675213,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6340,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.330655874381506,134.97004275038694,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6341,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.436316502779846,134.09674034663158,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6342,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.541977131178186,133.22343794287622,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6343,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.647637759576526,132.35013553912086,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6344,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.753298387974866,131.4768331353655,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6345,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.858959016373205,130.60353073161014,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6346,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.964619644771545,129.73022832785477,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6347,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.070280273169885,128.85692592409941,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6348,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.175940901568225,127.98362352034408,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6349,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.281601529966277,127.11032111659014,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6350,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.387262158364262,126.2370187128362,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6351,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.492922786762247,125.36371630908226,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6352,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.59858341516023,124.49041390532832,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6353,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.704244043558518,123.61711150157439,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6354,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.809904671956858,122.74380909782045,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6355,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.915565300355198,121.8705066940665,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6356,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.021225928753537,120.99720429031257,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6357,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.19720842790642,120.09377358568341,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6358,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.181892440735627,118.84386742098994,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6359,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.166576453564833,117.59396125629647,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6360,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.15126046639404,116.344055091603,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6361,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.135944479223244,115.09414892690953,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6362,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.12062849205245,113.84424276221606,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6363,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.105312504881535,112.59433659752258,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6364,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.089996517710556,111.34443043282911,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6365,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.074680530539577,110.09452426813564,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6366,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.059364543368595,108.84461810344217,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6367,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.044048556197616,107.5947119387487,,tomato,2,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,4.0
6368,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.028732569026634,106.34480577405523,,tomato,2,1.0,30.0,134.75000000000114,24.0,,plate,2,1.0,30.0,,,4.0
6369,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.013416581855655,105.09489960936176,,tomato,2,1.0,30.0,133.50000000000227,24.0,,plate,2,1.0,30.0,,,4.0
6370,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00233743931926,103.84496717459072,,tomato,2,1.0,30.0,132.2500000000034,24.0,,plate,2,1.0,30.0,,,4.0
6371,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.002153040128942,102.59496718819165,,tomato,2,1.0,30.0,131.00000000000455,24.0,,plate,2,1.0,30.0,,,4.0
6372,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.001968640938625,101.34496720179257,,tomato,2,1.0,30.0,129.75000000000568,24.0,,plate,2,1.0,30.0,,,4.0
6373,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.001784241748307,100.0949672153935,,tomato,2,1.0,30.0,128.50000000000682,24.0,,plate,2,1.0,30.0,,,4.0
6374,test,False,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00159984255799,98.84496722899442,,tomato,2,1.0,30.0,127.2500000000071,24.0,,plate,2,1.0,30.0,,,4.0
