tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,282cf5ee11cfbdc1_score,player_340a9ec1_x,player_340a9ec1_y,player_340a9ec1_move_target,player_340a9ec1_item,player_340a9ec1_score,player_340a9ec1_cut_speed,player_340a9ec1_speed,player_ed85bc66_x,player_ed85bc66_y,player_ed85bc66_move_target,player_ed85bc66_item,player_ed85bc66_score,player_ed85bc66_cut_speed,player_ed85bc66_speed
4057,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4058,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4059,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4060,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4061,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4062,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4063,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4064,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4065,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4066,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4067,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4068,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4069,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4070,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4071,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4072,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4073,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4074,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4075,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4076,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4077,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.500000000000256,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4078,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,41.00000000000051,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4079,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,41.50000000000077,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4080,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,42.00000000000102,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4081,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,42.50000000000128,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4082,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,43.000000000001535,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4083,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,43.50000000000179,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4084,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,44.000000000002046,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4085,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,44.5000000000023,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4086,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,45.00000000000256,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4087,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,45.500000000002814,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4088,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,46.00000000000307,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4089,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,46.500000000003325,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4090,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,47.00000000000358,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4091,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,47.50000000000384,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4092,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,48.00000000000409,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4093,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,48.50000000000435,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4094,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,49.000000000004604,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4095,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,49.50000000000486,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4096,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,50.000000000005116,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4097,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,50.50000000000537,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4098,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,51.00000000000563,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4099,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,51.50000000000588,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4100,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,52.00000000000614,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4101,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,52.500000000006395,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4102,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,53.00000000000665,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4103,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,53.50000000000691,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4104,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,54.00000000000716,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4105,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,54.50000000000742,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4106,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,55.000000000007674,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4107,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,55.50000000000793,,tomato_cut,1,1.0,12.0,56.0,40.0,,,1,0.2,30.0
4108,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.000000000008185,,tomato_cut,1,1.0,12.0,57.250000000000284,40.0,,,1,0.2,30.0
4109,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.50000000000844,,tomato_cut,1,1.0,12.0,58.50000000000057,40.0,,,1,0.2,30.0
4110,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,57.0000000000087,,tomato_cut,1,1.0,12.0,59.75000000000085,40.0,,,1,0.2,30.0
4111,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,57.50000000000895,,tomato_cut,1,1.0,12.0,61.00000000000114,40.0,,,1,0.2,30.0
4112,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,58.00000000000921,,tomato_cut,1,1.0,12.0,62.25000000000142,40.0,,,1,0.2,30.0
4113,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,58.500000000009464,,tomato_cut,1,1.0,12.0,63.500000000001705,40.0,,,1,0.2,30.0
4114,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,59.00000000000972,,tomato_cut,1,1.0,12.0,64.75000000000199,40.0,,,1,0.2,30.0
4115,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,59.500000000009976,,tomato_cut,1,1.0,12.0,66.00000000000227,40.0,,,1,0.2,30.0
4116,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,60.00000000001023,,tomato_cut,1,1.0,12.0,67.25000000000256,40.0,,,1,0.2,30.0
4117,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,60.50000000001049,,tomato_cut,1,1.0,12.0,68.50000000000284,40.0,,,1,0.2,30.0
4118,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,61.00000000001074,,tomato_cut,1,1.0,12.0,69.75000000000313,40.0,,,1,0.2,30.0
4119,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,61.500000000011,,tomato_cut,1,1.0,12.0,71.00000000000341,40.0,,,1,0.2,30.0
4120,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,62.000000000011255,,tomato_cut,1,1.0,12.0,72.2500000000037,40.0,,,1,0.2,30.0
4121,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,62.50000000001151,,tomato_cut,1,1.0,12.0,73.50000000000398,40.0,,,1,0.2,30.0
4122,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,63.00000000001177,,tomato_cut,1,1.0,12.0,74.75000000000426,40.0,,,1,0.2,30.0
4123,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,63.50000000001202,,tomato_cut,1,1.0,12.0,76.00000000000455,40.0,,,1,0.2,30.0
4124,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,64.00000000001228,,tomato_cut,1,1.0,12.0,77.25000000000483,40.0,,,1,0.2,30.0
4125,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,64.50000000001182,,tomato_cut,1,1.0,12.0,78.50000000000512,40.0,,,1,0.2,30.0
4126,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,65.00000000001137,,tomato_cut,1,1.0,12.0,79.7500000000054,40.0,,,1,0.2,30.0
4127,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,65.50000000001091,,tomato_cut,1,1.0,12.0,81.00000000000568,40.0,,,1,0.2,30.0
4128,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,66.00000000001046,,tomato_cut,1,1.0,12.0,82.25000000000597,40.0,,,1,0.2,30.0
4129,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,66.50000000001,,tomato_cut,1,1.0,12.0,83.50000000000625,40.0,,,1,0.2,30.0
4130,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,67.00000000000955,,tomato_cut,1,1.0,12.0,84.75000000000654,40.0,,,1,0.2,30.0
4131,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999916,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,67.5000000000091,,tomato_cut,1,1.0,12.0,86.00000000000682,40.0,,,1,0.2,30.0
