tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,7cbf536e775fbb86_score,player_514d83b4_x,player_514d83b4_y,player_514d83b4_move_target,player_514d83b4_item,player_514d83b4_score,player_514d83b4_cut_speed,player_514d83b4_speed,player_eac5942a_x,player_eac5942a_y,player_eac5942a_move_target,player_eac5942a_item,player_eac5942a_score,player_eac5942a_cut_speed,player_eac5942a_speed
3782,0,1,,0,2,tomato,2.8499999999999925,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,97.28248557872882,30.717514421271176,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3783,0,1,,0,2,tomato,2.858333333333326,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,96.9289321881356,31.071067811864395,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3784,0,1,,0,2,tomato,2.866666666666659,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,96.57537879754238,31.424621202457615,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3785,0,1,,0,2,tomato,2.8749999999999925,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,96.22182540694916,31.778174593050835,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3786,0,1,,0,2,tomato,2.8833333333333258,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,95.86827201635595,32.131727983644055,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3787,0,1,,0,2,tomato,2.891666666666659,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,95.51471862576273,32.485281374237275,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3788,0,1,,0,2,tomato,2.8999999999999924,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,95.1611652351695,32.838834764830494,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3789,0,1,,0,2,tomato,2.9083333333333257,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,94.80761184457629,33.192388155423714,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3790,0,1,,0,2,tomato,2.916666666666659,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,94.45405845398307,33.545941546016934,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3791,0,1,,0,2,tomato,2.9249999999999923,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,94.10050506338985,33.899494936610154,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3792,0,1,,0,2,tomato,2.9333333333333256,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,93.74695167279663,34.25304832720337,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3793,0,1,,0,2,tomato,2.941666666666659,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,93.3933982822034,34.60660171779659,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3794,0,1,,0,2,tomato,2.949999999999992,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,93.03984489161019,34.96015510838981,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3795,0,1,,0,2,tomato,2.9583333333333255,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,92.68629150101697,35.31370849898303,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3796,0,1,,0,2,tomato,2.966666666666659,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,92.33273811042375,35.66726188957625,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3797,0,1,,0,2,tomato,2.974999999999992,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,91.97918471983053,36.02081528016947,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3798,0,1,,0,2,tomato,2.9833333333333254,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,91.62563132923731,36.37436867076269,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3799,0,1,,0,2,tomato,2.9916666666666587,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,91.27207793864409,36.72792206135591,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3800,0,1,,0,2,tomato,2.999999999999992,2,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,90.91852454805087,37.08147545194913,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3801,0,1,,0,2,tomato_cut,3.0083333333333253,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,90.56497115745765,37.43502884254235,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3802,0,1,,0,2,tomato_cut,3.0166666666666586,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,90.21141776686443,37.78858223313557,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3803,0,1,,0,2,tomato_cut,3.024999999999992,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,89.85786437627121,38.14213562372879,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3804,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,89.50431098567799,38.49568901432201,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3805,0,1,,0,2,tomato_cut,3.0416666666666585,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,89.15075759508477,38.84924240491523,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3806,0,1,,0,2,tomato_cut,3.049999999999992,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.79720420449155,39.20279579550845,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3807,0,1,,0,2,tomato_cut,3.058333333333325,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.44365081389833,39.55634918610167,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3808,0,1,,0,2,tomato_cut,3.0666666666666584,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.04471075017727,39.80221161601552,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3809,0,1,,0,2,tomato_cut,3.0749999999999917,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,87.54474873659103,39.808374810868834,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3810,0,1,,0,2,tomato_cut,3.083333333333325,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,87.04478672300479,39.81453800572215,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3811,0,1,,0,2,tomato_cut,3.0916666666666583,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,86.54482470941855,39.82070120057546,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3812,0,1,,0,2,tomato_cut,3.0999999999999917,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,86.04486269583231,39.82686439542878,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3813,0,1,,0,2,tomato_cut,3.108333333333325,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,85.54490068224607,39.83302759028209,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3814,0,1,,0,2,tomato_cut,3.1166666666666583,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,85.04493866865982,39.83919078513541,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3815,0,1,,0,2,tomato_cut,3.1249999999999916,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,84.54497665507358,39.84535397998872,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3816,0,1,,0,2,tomato_cut,3.133333333333325,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,84.04501464148734,39.85151717484204,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3817,0,1,,0,2,tomato_cut,3.141666666666658,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,83.5450526279011,39.85768036969535,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3818,0,1,,0,2,tomato_cut,3.1499999999999915,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,83.04509061431486,39.86384356454867,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3819,0,1,,0,2,tomato_cut,3.1583333333333248,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,82.54512860072862,39.87000675940198,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3820,0,1,,0,2,tomato_cut,3.166666666666658,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,82.04516658714238,39.876169954255296,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3821,0,1,,0,2,tomato_cut,3.1749999999999914,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,81.54520457355613,39.88233314910861,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3822,0,1,,0,2,tomato_cut,3.1833333333333247,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,81.04524255996989,39.888496343961926,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3823,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,80.54528054638365,39.89465953881524,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3824,0,1,,0,2,tomato_cut,3.1999999999999913,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,80.04531853279741,39.900822733668555,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3825,0,1,,0,2,tomato_cut,3.2083333333333246,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,79.54535651921117,39.90698592852187,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3826,0,1,,0,2,tomato_cut,3.216666666666658,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,79.04539450562493,39.913149123375185,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3827,0,1,,0,2,tomato_cut,3.224999999999991,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,78.54543249203869,39.91931231822871,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3828,0,1,,0,2,tomato_cut,3.2333333333333245,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,78.04547047845244,39.92547551308238,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3829,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,77.5455084648662,39.93163870793605,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3830,0,1,,0,2,tomato_cut,3.249999999999991,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,77.04554645127996,39.93780190278972,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3831,0,1,,0,2,tomato_cut,3.2583333333333244,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,76.54558443769372,39.94396509764339,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3832,0,1,,0,2,tomato_cut,3.2666666666666577,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,76.04562242410748,39.95012829249706,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3833,0,1,,0,2,tomato_cut,3.274999999999991,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,75.54566041052124,39.95629148735073,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3834,0,1,,0,2,tomato_cut,3.2833333333333243,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,75.045698396935,39.9624546822044,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3835,0,1,,0,2,tomato_cut,3.2916666666666576,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,74.54573638334875,39.96861787705807,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3836,0,1,,0,2,tomato_cut,3.299999999999991,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,74.04577436976251,39.97478107191174,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3837,0,1,,0,2,tomato_cut,3.3083333333333242,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,73.54581235617627,39.98094426676541,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3838,0,1,,0,2,tomato_cut,3.3166666666666575,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,73.04585034259003,39.98710746161908,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3839,0,1,,0,2,tomato_cut,3.324999999999991,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.54588832900379,39.99327065647275,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3840,0,1,,0,2,tomato_cut,3.333333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.08921341235464,40.10301158955734,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3841,0,1,,0,2,tomato_cut,3.3416666666666575,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,71.73354172189204,40.4544339118474,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3842,0,1,,0,2,tomato_cut,3.3499999999999908,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,71.3778700314304,40.805856234137465,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3843,0,1,,0,2,tomato_cut,3.358333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,71.02219834096886,41.15727855642753,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3844,0,1,,0,2,tomato_cut,3.3666666666666574,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,70.66652665050732,41.50870087871759,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3845,0,1,,0,2,tomato_cut,3.3749999999999907,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,70.31085496004577,41.86012320100765,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3846,0,1,,0,2,tomato_cut,3.383333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,69.95518326958423,42.211545523297715,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3847,0,1,,0,2,tomato_cut,3.3916666666666573,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,69.59951157912269,42.56296784558778,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3848,0,1,,0,2,tomato_cut,3.3999999999999906,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,69.24383988866114,42.91439016787784,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3849,0,1,,0,2,tomato_cut,3.408333333333324,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,68.88816819819961,43.2658124901679,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3850,0,1,,0,2,tomato_cut,3.416666666666657,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,68.53249650773806,43.617234812457966,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3851,0,1,,0,2,tomato_cut,3.4249999999999905,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,68.17682481727653,43.96865713474803,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3852,0,1,,0,2,tomato_cut,3.4249999999999905,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,67.82115312681498,44.32007945703809,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3853,0,1,,0,2,tomato_cut,3.4249999999999905,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,67.46548143635344,44.67150177932815,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3854,0,1,,0,2,tomato_cut,3.4249999999999905,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,67.1098097458919,45.022924101618216,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3855,0,1,,0,2,None_cut,3.4249999999999905,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,66.75413805543036,45.37434642390828,,plate,3,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
3856,0,1,,0,2,None_cut,3.4249999999999905,3,0,3,None_cut,3.2916666666666576,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,66.39846636496881,45.72576874619834,,plate,3,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
