tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,8b55d997442c5ec8_score,player_7a882870_x,player_7a882870_y,player_7a882870_move_target,player_7a882870_item,player_7a882870_score,player_7a882870_cut_speed,player_7a882870_speed,player_19d3005d_x,player_19d3005d_y,player_19d3005d_move_target,player_19d3005d_item,player_19d3005d_score,player_19d3005d_cut_speed,player_19d3005d_speed
3353,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.54591606256685,25.472259986651327,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3354,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.89726669209745,25.116517474251612,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3355,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.24861732162805,24.760774961851897,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3356,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.59996795115865,24.405032449452182,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3357,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3358,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3359,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3360,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3361,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3362,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3363,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3364,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3365,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3366,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3367,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3368,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3369,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3370,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3371,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3372,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3373,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3374,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3375,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3376,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3377,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.64644660940678,24.35355339059322,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3378,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.29289321881356,24.70710678118644,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3379,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.93933982822034,25.06066017177966,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3380,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.58578643762712,25.41421356237288,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3381,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.2322330470339,25.7677669529661,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3382,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.87867965644068,26.12132034355932,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3383,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.52512626584746,26.47487373415254,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3384,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.17157287525424,26.828427124745758,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3385,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.81801948466102,27.181980515338978,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3386,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.4644660940678,27.535533905932198,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3387,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.11091270347458,27.889087296525418,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3388,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.75735931288136,28.242640687118637,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3389,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.40380592228814,28.596194077711857,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3390,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.05025253169492,28.949747468305077,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3391,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.6966991411017,29.303300858898297,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3392,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.34314575050848,29.656854249491516,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3393,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.98959235991526,30.010407640084736,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3394,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.63603896932204,30.363961030677956,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3395,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.28248557872882,30.717514421271176,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3396,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.9289321881356,31.071067811864395,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3397,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.57537879754238,31.424621202457615,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3398,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.22182540694916,31.778174593050835,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3399,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.868272016355945,32.131727983644055,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3400,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.514718625762725,32.485281374237275,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3401,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.161165235169506,32.838834764830494,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3402,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.807611844576286,33.192388155423714,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3403,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.454058453983066,33.545941546016934,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3404,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.100505063389846,33.899494936610154,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3405,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.74695167279663,34.25304832720337,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3406,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.39339828220341,34.60660171779659,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3407,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.03984489161019,34.96015510838981,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3408,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,60.68629150101697,35.31370849898303,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3409,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,60.33273811042375,35.66726188957625,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3410,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,59.97918471983053,36.02081528016947,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3411,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,59.62563132923731,36.37436867076269,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3412,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,59.27207793864409,36.72792206135591,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3413,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,58.91852454805087,37.08147545194913,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3414,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,58.56497115745765,37.43502884254235,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3415,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,58.21141776686443,37.78858223313557,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3416,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,57.85786437627121,38.14213562372879,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3417,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,57.50431098567799,38.49568901432201,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3418,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,57.15075759508477,38.84924240491523,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3419,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.79720420449155,39.20279579550845,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3420,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.44365081389833,39.55634918610167,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3421,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,tomato,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3422,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,tomato,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3423,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,tomato,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3424,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,tomato,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3425,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,tomato,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3426,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,tomato,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3427,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,tomato,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3428,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,tomato,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3429,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,tomato,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3430,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,tomato,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3431,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,tomato,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
3432,0,1,,0,2,,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,tomato,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.0,,,2,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
