tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,f12ade81e57f1c24_score,player_e08bb2a1_x,player_e08bb2a1_y,player_e08bb2a1_move_target,player_e08bb2a1_item,player_e08bb2a1_score,player_e08bb2a1_cut_speed,player_e08bb2a1_speed,player_d2afa516_x,player_d2afa516_y,player_d2afa516_move_target,player_d2afa516_item,player_d2afa516_score,player_d2afa516_cut_speed,player_d2afa516_speed
3582,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,41.48736686567589,102.49442081605363,,tomato,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
3583,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,41.135971381711876,102.85011902219094,,tomato,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
3584,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.784575897747864,103.20581722832824,,tomato,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
3585,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.43318041378385,103.56151543446555,,tomato,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
3586,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.079721006524785,103.6916434008553,,tomato,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
3587,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,39.72187576226373,103.34243460778151,,tomato,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
3588,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,39.36403051800267,102.99322581470865,,tomato,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
3589,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,39.006185273741615,102.64401702163583,,tomato,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
3590,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,38.64834002948056,102.29480822856301,,tomato,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
3591,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,38.2904947852195,101.94559943549021,,tomato,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
3592,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,37.932649540958444,101.59639064241739,,tomato,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
3593,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,37.57480429669739,101.24718184934457,,tomato,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
3594,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,37.21695905243633,100.89797305627177,,tomato,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
3595,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,36.85911380817527,100.54876426319895,,tomato,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
3596,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,36.501268563914216,100.19955547012613,,tomato,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
3597,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,36.14342331965316,99.85034667705332,,tomato,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
3598,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,35.7855780753921,99.5011378839805,,tomato,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
3599,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,35.427732831131046,99.15192909090769,,tomato,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
3600,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,35.06988758686999,98.80272029783487,,tomato,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
3601,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,34.71204234260893,98.45351150476206,,tomato,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
3602,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,34.354197098347875,98.10430271168924,,tomato,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
3603,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,33.99635185408682,97.75509391861642,,tomato,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
3604,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,33.63850660982576,97.40588512554362,,tomato,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
3605,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,33.280661365564704,97.0566763324708,,tomato,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
3606,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,32.92281612130365,96.70746753939798,,tomato,1,1.0,12.0,87.11611652351695,24.88388347648305,,tomato,1,0.2,30.0
3607,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,32.56497087704259,96.35825874632518,,tomato,1,1.0,12.0,86.2322330470339,25.7677669529661,,tomato,1,0.2,30.0
3608,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,32.20712563278153,96.00904995325236,,tomato,1,1.0,12.0,85.34834957055085,26.65165042944915,,tomato,1,0.2,30.0
3609,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,31.849280388520324,95.6598411601794,,tomato,1,1.0,12.0,84.4644660940678,27.535533905932198,,tomato,1,0.2,30.0
3610,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,31.49143514425891,95.31063236710624,,tomato,1,1.0,12.0,83.58058261758475,28.419417382415247,,tomato,1,0.2,30.0
3611,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,31.1335898999975,94.96142357403308,,tomato,1,1.0,12.0,82.6966991411017,29.303300858898297,,tomato,1,0.2,30.0
3612,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,30.775744655736087,94.61221478095992,,tomato,1,1.0,12.0,81.81281566461865,30.187184335381346,,tomato,1,0.2,30.0
3613,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,30.417899411474675,94.26300598788676,,tomato,1,1.0,12.0,80.9289321881356,31.071067811864395,,tomato,1,0.2,30.0
3614,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,30.060054167213263,93.9137971948136,,tomato,1,1.0,12.0,80.04504871165256,31.954951288347445,,tomato,1,0.2,30.0
3615,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,29.70220892295185,93.56458840174044,,tomato,1,1.0,12.0,79.1611652351695,32.838834764830494,,tomato,1,0.2,30.0
3616,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,29.34436367869044,93.21537960866728,,tomato,1,1.0,12.0,78.27728175868646,33.722718241313544,,tomato,1,0.2,30.0
3617,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,28.986518434429026,92.8661708155941,,tomato,1,1.0,12.0,77.3933982822034,34.60660171779659,,tomato,1,0.2,30.0
3618,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,28.628673190167614,92.51696202252094,,tomato,1,1.0,12.0,76.50951480572036,35.49048519427964,,tomato,1,0.2,30.0
3619,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,28.270827945906202,92.16775322944778,,tomato,1,1.0,12.0,75.62563132923731,36.37436867076269,,tomato,1,0.2,30.0
3620,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,27.91298270164479,91.81854443637462,,tomato,1,1.0,12.0,74.74174785275426,37.25825214724574,,tomato,1,0.2,30.0
3621,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,27.555137457383378,91.46933564330146,,tomato,1,1.0,12.0,73.85786437627121,38.14213562372879,,tomato,1,0.2,30.0
3622,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,27.197292213121965,91.1201268502283,,tomato,1,1.0,12.0,72.97398089978816,39.02601910021184,,tomato,1,0.2,30.0
3623,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,26.839446968860553,90.77091805715514,,tomato,1,1.0,12.0,72.19434681531624,39.95382555869017,,tomato,1,0.2,30.0
3624,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,26.48160172459914,90.42170926408198,,tomato,1,1.0,12.0,72.17920827225925,41.203733885133886,,tomato,1,0.2,30.0
3625,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,26.12375648033773,90.07250047100882,,tomato,1,1.0,12.0,72.16406972920225,42.4536422115776,,tomato,1,0.2,30.0
3626,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,25.765911236076317,89.72329167793566,,tomato,1,1.0,12.0,72.14893118614526,43.70355053802132,,tomato,1,0.2,30.0
3627,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,25.408065991814905,89.3740828848625,,tomato,1,1.0,12.0,72.13379264308827,44.953458864465034,,tomato,1,0.2,30.0
3628,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,25.050220747553492,89.02487409178934,,tomato,1,1.0,12.0,72.11865410003128,46.20336719090875,,tomato,1,0.2,30.0
3629,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.69237550329208,88.67566529871618,,tomato,1,1.0,12.0,72.10351555697429,47.453275517352466,,tomato,1,0.2,30.0
3630,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.334530259030668,88.32645650564301,,tomato,1,1.0,12.0,72.0883770139173,48.70318384379618,,tomato,1,0.2,30.0
3631,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.194748491455474,87.88378046251947,,tomato,1,1.0,12.0,72.0732384708603,49.9530921702399,,tomato,1,0.2,30.0
3632,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.188618532171834,87.38381804033278,,tomato,1,1.0,12.0,72.05809992780331,51.203000496683615,,tomato,1,0.2,30.0
3633,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.182488572888193,86.8838556181461,,tomato,1,1.0,12.0,72.04296138474632,52.45290882312733,,tomato,1,0.2,30.0
3634,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.176358613604553,86.38389319595942,,tomato,1,1.0,12.0,72.02782284168917,53.70281714957105,,tomato,1,0.2,30.0
3635,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.170228654320912,85.88393077377273,,tomato,1,1.0,12.0,72.01268429863147,54.95272547601476,,tomato,1,0.2,30.0
3636,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.16409869503727,85.38396835158605,,tomato,1,1.0,12.0,71.72126494341975,56.08721304982993,,tomato,1,0.2,30.0
3637,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.15796873575363,84.88400592939936,,tomato,1,1.0,12.0,70.84274886238072,56.97643152430942,,tomato,1,0.2,30.0
3638,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.15183877646999,84.38404350721268,,tomato,1,1.0,12.0,69.96423278134168,57.86564999878891,,tomato,1,0.2,30.0
3639,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.14570881718635,83.884081085026,,tomato,1,1.0,12.0,69.08571670030264,58.7548684732684,,tomato,1,0.2,30.0
3640,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.13957885790271,83.38411866283931,,tomato,1,1.0,12.0,68.2072006192636,59.644086947747894,,tomato,1,0.2,30.0
3641,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.13344889861907,82.88415624065263,,tomato,1,1.0,12.0,67.32868453822456,60.533305422227386,,tomato,1,0.2,30.0
3642,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.127318939335428,82.38419381846595,,tomato,1,1.0,12.0,66.45016845718553,61.42252389670688,,tomato,1,0.2,30.0
3643,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.121188980051787,81.88423139627926,,tomato,1,1.0,12.0,65.57165237614649,62.31174237118637,,tomato,1,0.2,30.0
3644,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.115059020768147,81.38426897409258,,tomato,1,1.0,12.0,64.69313629510745,63.20096084566586,,tomato,1,0.2,30.0
3645,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.108929061484506,80.8843065519059,,tomato,1,1.0,12.0,63.81462021406841,64.09017932014535,,tomato,1,0.2,30.0
3646,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.102799102200866,80.38434412971921,,tomato,1,1.0,12.0,62.936104133029374,64.97939779462484,,tomato,1,0.2,30.0
3647,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.096669142917225,79.88438170753253,,tomato,1,1.0,12.0,62.05758805199034,65.86861626910434,,tomato,1,0.2,30.0
3648,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.090539183633584,79.38441928534584,,tomato,1,1.0,12.0,61.1790719709513,66.75783474358383,,tomato,1,0.2,30.0
3649,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.084409224349944,78.88445686315916,,tomato,1,1.0,12.0,60.30055588991177,67.64705321806332,,tomato,1,0.2,30.0
3650,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.078279265066303,78.38449444097247,,tomato,1,1.0,12.0,59.42203980887213,68.53627169254281,,tomato,1,0.2,30.0
3651,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.072149305782663,77.88453201878579,,tomato,1,1.0,12.0,58.543523727832486,69.4254901670223,,tomato,1,0.2,30.0
3652,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.066019346499022,77.3845695965991,,tomato,1,1.0,12.0,57.665007646792844,70.3147086415018,,tomato,1,0.2,30.0
3653,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.05988938721538,76.88460717441242,,tomato,1,1.0,12.0,56.7864915657532,71.20392711598129,,tomato,1,0.2,30.0
3654,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.05375942793174,76.38464475222574,,tomato,1,1.0,12.0,56.18442931909164,72.20856840125788,,tomato,1,0.2,30.0
3655,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0476294686481,75.88468233003906,,tomato,1,1.0,12.0,56.16983147048351,73.4584831594783,,tomato,1,0.2,30.0
3656,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.04149950936446,75.38471990785237,,tomato,1,1.0,12.0,56.155233621875375,74.70839791769873,,tomato,1,0.2,30.0
3657,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.03536955008082,74.88475748566569,,tomato,1,1.0,12.0,56.14063577326724,75.95831267591916,,tomato,1,0.2,30.0
