tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,00d11ae469e68e2c_score,player_f704c1b9_x,player_f704c1b9_y,player_f704c1b9_move_target,player_f704c1b9_item,player_f704c1b9_score,player_f704c1b9_cut_speed,player_f704c1b9_speed,player_10281b26_x,player_10281b26_y,player_10281b26_move_target,player_10281b26_item,player_10281b26_score,player_10281b26_cut_speed,player_10281b26_speed
3359,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,54.545916062566846,102.52774001334835,,,3,1.0,30.0
3360,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,55.424292636393346,103.41709629434803,,,3,1.0,30.0
3361,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,56.311608376973936,103.31936371188569,,,3,1.0,30.0
3362,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,57.205947748575596,102.44606130813175,,,3,1.0,30.0
3363,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,58.100287120177256,101.5727589043778,,,3,1.0,30.0
3364,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,58.99462649177892,100.69945650062387,,,3,1.0,30.0
3365,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,59.88896586338058,99.82615409686993,,,3,1.0,30.0
3366,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,60.78330523498224,98.95285169311599,,,3,1.0,30.0
3367,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,61.6776446065839,98.07954928936205,,,3,1.0,30.0
3368,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,62.57198397818556,97.20624688560811,,,3,1.0,30.0
3369,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,63.46632334978722,96.33294448185417,,,3,1.0,30.0
3370,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,64.36066272138882,95.45964207810023,,,3,1.0,30.0
3371,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,65.25500209299004,94.58633967434629,,,3,1.0,30.0
3372,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,66.14934146459126,93.71303727059235,,,3,1.0,30.0
3373,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,67.0436808361925,92.83973486683841,,,3,1.0,30.0
3374,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,67.93802020779373,91.96643246308447,,,3,1.0,30.0
3375,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,68.83235957939495,91.09313005933053,,,3,1.0,30.0
3376,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,69.72669895099618,90.2198276555766,,,3,1.0,30.0
3377,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,70.6210383225974,89.34652525182265,,,3,1.0,30.0
3378,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,71.51537769419863,88.47322284806872,,,3,1.0,30.0
3379,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,72.40269365922092,87.59281192943969,,,3,1.0,30.0
3380,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,73.28670449173546,86.70905582734004,,,3,1.0,30.0
3381,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,74.17071532425001,85.82529972524038,,,3,1.0,30.0
3382,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,75.05472615676456,84.94154362314073,,,3,1.0,30.0
3383,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,75.9387369892791,84.05778752104108,,,3,1.0,30.0
3384,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,76.82274782179366,83.17403141894142,,,3,1.0,30.0
3385,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,77.7067586543082,82.29027531684177,,,3,1.0,30.0
3386,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,78.59076948682275,81.40651921474212,,,3,1.0,30.0
3387,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,79.4747803193368,80.52276311264247,,,3,1.0,30.0
3388,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,80.35879115185074,79.63900701054281,,,3,1.0,30.0
3389,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,81.24280198436468,78.75525090844316,,,3,1.0,30.0
3390,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,82.12681281687861,77.8714948063435,,,3,1.0,30.0
3391,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,83.01082364939256,76.98773870424385,,,3,1.0,30.0
3392,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,83.8948344819065,76.1039826021442,,,3,1.0,30.0
3393,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,84.77884531442044,75.22022650004455,,,3,1.0,30.0
3394,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,85.66285614693437,74.3364703979449,,,3,1.0,30.0
3395,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,86.54686697944831,73.45271429584524,,,3,1.0,30.0
3396,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,87.43087781196225,72.56895819374559,,,3,1.0,30.0
3397,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,87.81101675925284,71.47283470209238,,,3,1.0,30.0
3398,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,87.82628296207135,70.22292792834868,,,3,1.0,30.0
3399,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,87.84154916488986,68.97302115460498,,,3,1.0,30.0
3400,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,87.85681536770836,67.72311438086128,,,3,1.0,30.0
3401,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,87.87208157052687,66.47320760711757,,,3,1.0,30.0
3402,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,87.88734777334538,65.22330083337387,,,3,1.0,30.0
3403,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,87.90261397616389,63.973394059630145,,,3,1.0,30.0
3404,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,87.91788017898186,62.72348728588573,,,3,1.0,30.0
3405,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,87.93314638179967,61.47358051214132,,,3,1.0,30.0
3406,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,87.94841258461747,60.223673738396904,,,3,1.0,30.0
3407,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,87.96367878743527,58.97376696465249,,,3,1.0,30.0
3408,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,87.97894499025307,57.72386019090808,,,3,1.0,30.0
3409,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,87.99421119307088,56.47395341716366,,,3,1.0,30.0
3410,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,87.99771603153755,55.223973937912184,,,3,1.0,30.0
3411,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,87.99790356211031,53.973973951979225,,,3,1.0,30.0
3412,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,87.99809109268307,52.723973966046266,,,3,1.0,30.0
3413,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,87.99827862325583,51.47397398011331,,,3,1.0,30.0
3414,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,40.0,,,2,1.0,30.0,87.99846615382859,50.22397399418035,,,3,1.0,30.0
3415,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,41.250000000000284,,,2,1.0,30.0,87.99865368440135,48.97397400824739,,,3,1.0,30.0
3416,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,42.50000000000057,,,2,1.0,30.0,87.99884121497344,47.72397402231443,,,3,1.0,30.0
3417,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,43.75000000000085,,,2,1.0,30.0,87.99902874554549,46.47397403638147,,,3,1.0,30.0
3418,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,45.00000000000114,,,2,1.0,30.0,87.99921627611754,45.22397405044851,,,3,1.0,30.0
3419,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,46.25000000000142,,,2,1.0,30.0,87.99940380668959,43.97397406451555,,,3,1.0,30.0
3420,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,47.500000000001705,,,2,1.0,30.0,87.99959133726163,42.72397407858259,,,3,1.0,30.0
3421,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,48.75000000000199,,,2,1.0,30.0,87.99977886783368,41.473974092649634,,,3,1.0,30.0
3422,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,50.000000000002274,,,2,1.0,30.0,87.99996639840573,40.223974106716675,,,3,1.0,30.0
3423,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,51.25000000000256,,,2,1.0,30.0,88.86080759945108,39.32743300990085,,,3,1.0,30.0
3424,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,52.50000000000284,,,2,1.0,30.0,89.73921316111833,38.4381053598017,,,3,1.0,30.0
3425,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,53.750000000003126,,,2,1.0,30.0,90.61761872278558,37.548777709702556,,,3,1.0,30.0
3426,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,55.00000000000341,,,2,1.0,30.0,91.49602428445283,36.65945005960341,,,3,1.0,30.0
3427,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,56.250000000003695,,,2,1.0,30.0,92.37442984612008,35.77012240950426,,,3,1.0,30.0
3428,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,57.50000000000398,,,2,1.0,30.0,93.25283540778733,34.88079475940511,,,3,1.0,30.0
3429,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,58.75000000000426,,,2,1.0,30.0,94.13124096945458,33.991467109305965,,,3,1.0,30.0
3430,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,60.00000000000455,,,2,1.0,30.0,95.00964653112183,33.10213945920682,,,3,1.0,30.0
3431,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.0,61.25000000000483,,,2,1.0,30.0,95.88805209278908,32.21281180910767,,,3,1.0,30.0
