tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,5520d2bc08acecb9_score,player_e42bfb41_x,player_e42bfb41_y,player_e42bfb41_move_target,player_e42bfb41_item,player_e42bfb41_score,player_e42bfb41_cut_speed,player_e42bfb41_speed,player_9dfb96c6_x,player_9dfb96c6_y,player_9dfb96c6_move_target,player_9dfb96c6_item,player_9dfb96c6_score,player_9dfb96c6_cut_speed,player_9dfb96c6_speed
3816,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,33.24999999999119,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3817,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,31.99999999999091,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3818,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,30.74999999999098,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3819,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,29.49999999999105,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3820,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,28.24999999999112,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3821,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,26.999999999991193,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3822,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,25.749999999991264,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3823,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,24.499999999991335,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3824,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,24.0,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3825,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,24.0,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3826,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,24.0,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3827,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,24.0,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3828,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,24.0,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3829,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,24.0,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3830,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,24.0,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3831,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,24.0,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3832,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,24.0,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3833,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,24.0,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3834,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,24.0,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3835,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,24.0,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3836,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,24.0,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3837,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,24.0,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3838,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,24.0,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3839,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,24.0,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3840,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,24.0,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3841,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,24.0,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3842,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,24.0,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3843,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,24.0,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3844,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,24.0,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3845,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,24.0,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3846,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,24.0,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3847,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,24.0,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3848,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,87.11611652351695,24.88388347648305,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3849,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,86.2322330470339,25.7677669529661,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3850,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,85.34834957055085,26.65165042944915,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3851,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,84.4644660940678,27.535533905932198,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3852,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,83.58058261758475,28.419417382415247,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3853,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,82.6966991411017,29.303300858898297,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3854,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,81.81281566461865,30.187184335381346,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3855,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,80.9289321881356,31.071067811864395,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3856,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,80.04504871165256,31.954951288347445,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3857,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,79.1611652351695,32.838834764830494,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3858,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,78.27728175868646,33.722718241313544,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3859,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,77.3933982822034,34.60660171779659,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3860,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,76.50951480572036,35.49048519427964,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3861,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,75.62563132923731,36.37436867076269,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3862,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,74.74174785275426,37.25825214724574,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3863,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,73.85786437627121,38.14213562372879,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3864,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.97398089978816,39.02601910021184,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3865,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,tomato,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3866,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3867,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3868,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3869,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3870,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3871,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3872,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3873,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3874,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3875,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3876,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3877,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3878,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3879,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3880,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3881,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3882,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3883,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,40.0,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3884,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.88388347648305,39.11611652351695,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3885,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,73.7677669529661,38.2322330470339,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3886,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,74.65165042944915,37.34834957055085,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3887,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,75.5355339059322,36.4644660940678,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3888,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,76.41941738241525,35.58058261758475,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3889,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,77.3033008588983,34.6966991411017,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
