tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,e44a3c6dfba5147b_score,player_74f13ebc_x,player_74f13ebc_y,player_74f13ebc_move_target,player_74f13ebc_item,player_74f13ebc_score,player_74f13ebc_cut_speed,player_74f13ebc_speed,player_98edf79d_x,player_98edf79d_y,player_98edf79d_move_target,player_98edf79d_item,player_98edf79d_score,player_98edf79d_cut_speed,player_98edf79d_speed,aff3964da9519d25_score,4667718b15e551b4_message,473cc3d5b2a9a227_score
6658,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,83.7973370361991,39.99997879103387,,plate,1,0.2,30.0,,,1.0
6659,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,82.54733703620165,39.99998103825352,,plate,1,0.2,30.0,,,1.0
6660,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,81.29733703620421,39.99998328547318,,plate,1,0.2,30.0,,,1.0
6661,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,80.04733703620677,39.99998553269283,,plate,1,0.2,30.0,,,1.0
6662,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,78.79733703620933,39.99998777991249,,plate,1,0.2,30.0,,,1.0
6663,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,77.54733703621189,39.99999002713214,,plate,1,0.2,30.0,,,1.0
6664,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,76.29733703621444,39.9999922743518,,plate,1,0.2,30.0,,,1.0
6665,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,75.047337036217,39.99999452157145,,plate,1,0.2,30.0,,,1.0
6666,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,73.79733703621956,39.99999676879111,,plate,1,0.2,30.0,,,1.0
6667,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,72.54733703622212,39.99999901601076,,plate,1,0.2,30.0,,,1.0
6668,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,71.55705250305924,40.632483413080365,,plate,1,0.2,30.0,,,1.0
6669,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,70.66776842922091,41.51093309064717,,plate,1,0.2,30.0,,,1.0
6670,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,69.77848435538259,42.38938276821398,,plate,1,0.2,30.0,,,1.0
6671,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,68.88920028154426,43.26783244578078,,plate,1,0.2,30.0,,,1.0
6672,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,67.99991620770594,44.14628212334759,,plate,1,0.2,30.0,,,1.0
6673,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,67.11063213386761,45.024731800914395,,plate,1,0.2,30.0,,,1.0
6674,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,66.22134806002929,45.9031814784812,,plate,1,0.2,30.0,,,1.0
6675,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,65.33206398619096,46.78163115604774,,plate,1,0.2,30.0,,,1.0
6676,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,64.44277991235263,47.66008083361383,,plate,1,0.2,30.0,,,1.0
6677,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,63.553495838513946,48.53853051117993,,plate,1,0.2,30.0,,,1.0
6678,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,62.66421176467491,49.41698018874657,,plate,1,0.2,30.0,,,1.0
6679,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,61.774927690835874,50.29542986631321,,plate,1,0.2,30.0,,,1.0
6680,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,60.88564361699684,51.17387954387986,,plate,1,0.2,30.0,,,1.0
6681,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,59.9963595431578,52.05232922144651,,plate,1,0.2,30.0,,,1.0
6682,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,59.107075469318765,52.93077889901316,,plate,1,0.2,30.0,,,1.0
6683,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,58.21779139547973,53.809228576579805,,plate,1,0.2,30.0,,,1.0
6684,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,57.32850732164069,54.687678254146455,,plate,1,0.2,30.0,,,1.0
6685,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.43922324780166,55.5661279317131,,plate,1,0.2,30.0,,,1.0
6686,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.18789943411698,56.715740397590366,,plate,1,0.2,30.0,,,1.0
6687,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.172533524872954,57.965645949555125,,plate,1,0.2,30.0,,,1.0
6688,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.15716761562893,59.21555150151988,,plate,1,0.2,30.0,,,1.0
6689,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.1418017063849,60.46545705348464,,plate,1,0.2,30.0,,,1.0
6690,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.12643579714088,61.7153626054494,,plate,1,0.2,30.0,,,1.0
6691,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.11106988789685,62.96526815741416,,plate,1,0.2,30.0,,,1.0
6692,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.09570397865283,64.21517370937904,,plate,1,0.2,30.0,,,1.0
6693,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0803380694088,65.46507926134451,,plate,1,0.2,30.0,,,1.0
6694,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.06497216016478,66.71498481330998,,plate,1,0.2,30.0,,,1.0
6695,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.04960625092075,67.96489036527545,,plate,1,0.2,30.0,,,1.0
6696,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.03424034167659,69.21479591724092,,plate,1,0.2,30.0,,,1.0
6697,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.018874432432206,70.46470146920639,,plate,1,0.2,30.0,,,1.0
6698,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.00350852318782,71.71460702117186,,plate,1,0.2,30.0,,,1.0
6699,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.00225830311742,72.9646003966967,,plate,1,0.2,30.0,,,1.0
6700,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.00207055427517,74.21460038259697,,plate,1,0.2,30.0,,,1.0
6701,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.00188280543292,75.46460036849724,,plate,1,0.2,30.0,,,1.0
6702,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.00169505659067,76.71460035439752,,plate,1,0.2,30.0,,,1.0
6703,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.00150730774842,77.96460034029779,,plate,1,0.2,30.0,,,1.0
6704,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.00131955890636,79.21460032619807,,plate,1,0.2,30.0,,,1.0
6705,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.001131810064464,80.46460031209834,,plate,1,0.2,30.0,,,1.0
6706,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.00094406122257,81.71460029799862,,plate,1,0.2,30.0,,,1.0
6707,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.00075631238067,82.96460028389889,,plate,1,0.2,30.0,,,1.0
6708,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.00056856353878,84.21460026979916,,plate,1,0.2,30.0,,,1.0
6709,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.00038081469688,85.46460025569944,,plate,1,0.2,30.0,,,1.0
6710,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.00019306585499,86.71460024159971,,plate,1,0.2,30.0,,,1.0
6711,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.00002942616286,87.96460022933262,,plate,1,0.2,30.0,,,1.0
6712,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.00002713231917,89.21460022933006,,plate,1,0.2,30.0,,,1.0
6713,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.000024838475476,90.4646002293275,,plate,1,0.2,30.0,,,1.0
6714,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.00002254463178,91.71460022932494,,plate,1,0.2,30.0,,,1.0
6715,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.00002025078809,92.96460022932239,,plate,1,0.2,30.0,,,1.0
6716,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0000179569444,94.21460022931983,,plate,1,0.2,30.0,,,1.0
6717,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.000015663100704,95.46460022931727,,plate,1,0.2,30.0,,,1.0
6718,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.00001336925672,96.71460022931471,,plate,1,0.2,30.0,,,1.0
6719,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.00001107541267,97.96460022931215,,plate,1,0.2,30.0,,,1.0
6720,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.000008781568624,99.2146002293096,,plate,1,0.2,30.0,,,1.0
6721,test,False,0,1,,0.0,0,0,2,None_cut,3.166666666666658,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.000006487724576,100.46460022930704,,plate,1,0.2,30.0,,,1.0
