tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,4c8b20609aa9b4c7_score,player_c2bcb3be_x,player_c2bcb3be_y,player_c2bcb3be_move_target,player_c2bcb3be_item,player_c2bcb3be_score,player_c2bcb3be_cut_speed,player_c2bcb3be_speed,player_f5678f13_x,player_f5678f13_y,player_f5678f13_move_target,player_f5678f13_item,player_f5678f13_score,player_f5678f13_cut_speed,player_f5678f13_speed
4180,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,57.0000000000087,,,2,1.0,12.0,56.0,40.0,,,3,0.2,30.0
4181,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,57.50000000000895,,,2,1.0,12.0,56.0,40.0,,,3,0.2,30.0
4182,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,58.00000000000921,,,2,1.0,12.0,56.0,40.0,,,3,0.2,30.0
4183,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,58.500000000009464,,,2,1.0,12.0,56.0,40.0,,,3,0.2,30.0
4184,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,59.00000000000972,,,2,1.0,12.0,56.0,40.0,,,3,0.2,30.0
4185,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,59.500000000009976,,,2,1.0,12.0,56.0,40.0,,,3,0.2,30.0
4186,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,60.00000000001023,,,2,1.0,12.0,56.0,40.0,,,3,0.2,30.0
4187,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,60.50000000001049,,,2,1.0,12.0,56.0,40.0,,,3,0.2,30.0
4188,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,61.00000000001074,,,2,1.0,12.0,56.0,40.0,,,3,0.2,30.0
4189,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,61.500000000011,,,2,1.0,12.0,57.250000000000284,40.0,,,3,0.2,30.0
4190,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,62.000000000011255,,,2,1.0,12.0,58.50000000000057,40.0,,,3,0.2,30.0
4191,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,62.50000000001151,,,2,1.0,12.0,59.75000000000085,40.0,,,3,0.2,30.0
4192,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,63.00000000001177,,,2,1.0,12.0,61.00000000000114,40.0,,,3,0.2,30.0
4193,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,63.50000000001202,,,2,1.0,12.0,62.25000000000142,40.0,,,3,0.2,30.0
4194,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,64.00000000001228,,,2,1.0,12.0,63.500000000001705,40.0,,,3,0.2,30.0
4195,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,64.50000000001182,,,2,1.0,12.0,64.75000000000199,40.0,,,3,0.2,30.0
4196,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,65.00000000001137,,,2,1.0,12.0,66.00000000000227,40.0,,,3,0.2,30.0
4197,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,65.50000000001091,,,2,1.0,12.0,67.25000000000256,40.0,,,3,0.2,30.0
4198,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,66.00000000001046,,,2,1.0,12.0,68.50000000000284,40.0,,,3,0.2,30.0
4199,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,66.50000000001,,,2,1.0,12.0,69.75000000000313,40.0,,,3,0.2,30.0
4200,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,67.00000000000955,,,2,1.0,12.0,71.00000000000341,40.0,,,3,0.2,30.0
4201,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,67.5000000000091,,,2,1.0,12.0,72.2500000000037,40.0,,,3,0.2,30.0
4202,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,68.00000000000864,,,2,1.0,12.0,73.50000000000398,40.0,,,3,0.2,30.0
4203,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,68.50000000000819,,,2,1.0,12.0,74.75000000000426,40.0,,,3,0.2,30.0
4204,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,69.00000000000773,,,2,1.0,12.0,76.00000000000455,40.0,,,3,0.2,30.0
4205,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,69.50000000000728,,,2,1.0,12.0,77.25000000000483,40.0,,,3,0.2,30.0
4206,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,70.00000000000682,,,2,1.0,12.0,78.50000000000512,40.0,,,3,0.2,30.0
4207,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,70.50000000000637,,,2,1.0,12.0,79.7500000000054,40.0,,,3,0.2,30.0
4208,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,71.00000000000591,,,2,1.0,12.0,81.00000000000568,40.0,,,3,0.2,30.0
4209,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,71.50000000000546,,,2,1.0,12.0,82.25000000000597,40.0,,,3,0.2,30.0
4210,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,72.000000000005,,,2,1.0,12.0,83.50000000000625,40.0,,,3,0.2,30.0
4211,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,72.50000000000455,,,2,1.0,12.0,84.75000000000654,40.0,,,3,0.2,30.0
4212,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,73.00000000000409,,,2,1.0,12.0,86.00000000000682,40.0,,,3,0.2,30.0
4213,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,73.50000000000364,,,2,1.0,12.0,87.2500000000071,40.0,,,3,0.2,30.0
4214,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,74.00000000000318,,,2,1.0,12.0,88.29803951736653,39.50810911865716,,,3,0.2,30.0
4215,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,74.50000000000273,,,2,1.0,12.0,89.18739579836529,38.62973254483066,,,3,0.2,30.0
4216,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,75.00000000000227,,,2,1.0,12.0,90.07675207936404,37.75135597100416,,,3,0.2,30.0
4217,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,75.50000000000182,,,2,1.0,12.0,90.9661083603628,36.87297939717766,,,3,0.2,30.0
4218,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,76.00000000000136,,,2,1.0,12.0,91.85546464136155,35.99460282335116,,,3,0.2,30.0
4219,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,76.50000000000091,,,2,1.0,12.0,92.7448209223603,35.11622624952466,,,3,0.2,30.0
4220,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,77.00000000000045,,,2,1.0,12.0,93.63417720335906,34.23784967569816,,,3,0.2,30.0
4221,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,77.5,,,2,1.0,12.0,94.52353348435781,33.35947310187166,,,3,0.2,30.0
4222,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,77.99999999999955,,,2,1.0,12.0,95.41288976535657,32.48109652804516,,,3,0.2,30.0
4223,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,78.49999999999909,,,2,1.0,12.0,96.30224604635532,31.602719954218657,,,3,0.2,30.0
4224,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,78.99999999999864,,,2,1.0,12.0,97.19160232735408,30.724343380392156,,,3,0.2,30.0
4225,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,79.49999999999818,,,2,1.0,12.0,98.08095860835283,29.845966806565656,,,3,0.2,30.0
4226,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,79.99999999999773,,,2,1.0,12.0,98.97031488935158,28.967590232739155,,,3,0.2,30.0
4227,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,80.49999999999727,,,2,1.0,12.0,99.85967117035034,28.089213658912655,,,3,0.2,30.0
4228,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,80.99999999999682,,,2,1.0,12.0,100.7490274513491,27.210837085086226,,,3,0.2,30.0
4229,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,81.49999999999636,,,2,1.0,12.0,101.63838373234823,26.33246051126008,,,3,0.2,30.0
4230,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,81.99999999999591,,,2,1.0,12.0,102.52774001334755,25.454083937433936,,,3,0.2,30.0
4231,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,82.49999999999545,,,2,1.0,12.0,103.41709629434688,24.57570736360779,,,3,0.2,30.0
4232,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,82.999999999995,,,2,1.0,12.0,104.0,24.0,,,3,0.2,30.0
4233,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,83.49999999999454,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4234,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,83.99999999999409,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4235,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,84.49999999999363,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4236,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,84.99999999999318,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4237,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,85.49999999999272,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4238,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,85.99999999999227,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4239,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,86.49999999999181,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4240,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,86.99999999999136,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4241,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,87.4999999999909,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4242,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.137048156007157,87.94371843039931,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4243,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.488453684230638,88.29940671349851,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4244,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.83985921245412,88.65509499659771,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4245,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,25.1912647406776,89.01078327969691,,,2,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
4246,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,25.54267026890108,89.36647156279611,,,2,1.0,12.0,103.11611652351695,24.88388347648305,,plate,3,0.2,30.0
4247,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,25.89407579712456,89.7221598458953,,,2,1.0,12.0,102.2322330470339,25.7677669529661,,plate,3,0.2,30.0
4248,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,26.24548132534804,90.0778481289945,,,2,1.0,12.0,101.34834957055085,26.65165042944915,,plate,3,0.2,30.0
4249,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,26.596886853571522,90.4335364120937,,,2,1.0,12.0,100.4644660940678,27.535533905932198,,plate,3,0.2,30.0
4250,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,26.948292381795003,90.7892246951929,,,2,1.0,12.0,99.58058261758475,28.419417382415247,,plate,3,0.2,30.0
4251,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,27.299697910018484,91.1449129782921,,,2,1.0,12.0,98.6966991411017,29.303300858898297,,plate,3,0.2,30.0
4252,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,27.651103438241964,91.5006012613913,,,2,1.0,12.0,97.81281566461865,30.187184335381346,,plate,3,0.2,30.0
4253,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,28.002508966465445,91.8562895444905,,,2,1.0,12.0,96.9289321881356,31.071067811864395,,plate,3,0.2,30.0
4254,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,28.353914494688926,92.21197782758969,,,2,1.0,12.0,96.04504871165256,31.954951288347445,,plate,3,0.2,30.0
4255,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,28.705320022912407,92.56766611068889,,,2,1.0,12.0,95.1611652351695,32.838834764830494,,plate,3,0.2,30.0
4256,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666674,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,29.056725551135887,92.92335439378809,,,2,1.0,12.0,94.27728175868646,33.722718241313544,,plate,3,0.2,30.0
