tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,3b41d4538bf03f7a_score,player_6b141d16_x,player_6b141d16_y,player_6b141d16_move_target,player_6b141d16_item,player_6b141d16_score,player_6b141d16_cut_speed,player_6b141d16_speed,player_11f94956_x,player_11f94956_y,player_11f94956_move_target,player_11f94956_item,player_11f94956_score,player_11f94956_cut_speed,player_11f94956_speed
3826,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,94.2804660948129,33.72091698387624,,,2,1.0,30.0
3827,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,95.16428668572296,32.836970626294466,,,2,1.0,30.0
3828,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,96.04810727663364,31.95302426871269,,,2,1.0,30.0
3829,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,96.93192786754435,31.06907791113091,,,2,1.0,30.0
3830,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,97.81574845845503,30.185131553549134,,,2,1.0,30.0
3831,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,98.69956904936572,29.301185195967356,,,2,1.0,30.0
3832,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,99.58338964027642,28.41723883838558,,,2,1.0,30.0
3833,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,100.46721023118711,27.5332924808038,,,2,1.0,30.0
3834,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,101.3510308220978,26.649346123222024,,,2,1.0,30.0
3835,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,102.2348514130085,25.765399765640247,,,2,1.0,30.0
3836,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,103.11867200391919,24.88145340805847,,,2,1.0,30.0
3837,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,,2,1.0,30.0
3838,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
3839,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
3840,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
3841,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
3842,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
3843,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
3844,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
3845,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
3846,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
3847,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
3848,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
3849,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,72.0,,,3,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
3850,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,86.74999999999972,72.0,,,3,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
3851,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,85.49999999999943,72.0,,,3,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
3852,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,84.24999999999915,72.0,,,3,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
3853,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,82.99999999999886,72.0,,,3,1.0,30.0,104.0,24.0,,plate,2,1.0,30.0
3854,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,81.74999999999858,72.0,,,3,1.0,30.0,103.11611652351695,24.88388347648305,,plate,2,1.0,30.0
3855,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,80.4999999999983,72.0,,,3,1.0,30.0,102.2322330470339,25.7677669529661,,plate,2,1.0,30.0
3856,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,79.24999999999801,72.0,,,3,1.0,30.0,101.34834957055085,26.65165042944915,,plate,2,1.0,30.0
3857,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,77.99999999999773,72.0,,,3,1.0,30.0,100.4644660940678,27.535533905932198,,plate,2,1.0,30.0
3858,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,76.74999999999744,72.0,,,3,1.0,30.0,99.58058261758475,28.419417382415247,,plate,2,1.0,30.0
3859,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,75.49999999999716,72.0,,,3,1.0,30.0,98.6966991411017,29.303300858898297,,plate,2,1.0,30.0
3860,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,74.24999999999687,72.0,,,3,1.0,30.0,97.81281566461865,30.187184335381346,,plate,2,1.0,30.0
3861,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.99999999999659,72.0,,,3,1.0,30.0,96.9289321881356,31.071067811864395,,plate,2,1.0,30.0
3862,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,71.87983173883686,72.3162155665778,,,3,1.0,30.0,96.04504871165256,31.954951288347445,,plate,2,1.0,30.0
3863,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,70.9904754578381,73.194592140405,,,3,1.0,30.0,95.1611652351695,32.838834764830494,,plate,2,1.0,30.0
3864,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,70.10111917683935,74.07296871423148,,,3,1.0,30.0,94.27728175868646,33.722718241313544,,plate,2,1.0,30.0
3865,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,69.2117628958406,74.9513452880575,,,3,1.0,30.0,93.3933982822034,34.60660171779659,,plate,2,1.0,30.0
3866,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,68.32240661484184,75.8297218618835,,,3,1.0,30.0,92.50951480572036,35.49048519427964,,plate,2,1.0,30.0
3867,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,67.43305033384308,76.70809843570952,,,3,1.0,30.0,91.62563132923731,36.37436867076269,,plate,2,1.0,30.0
3868,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,66.54369405284433,77.58647500953552,,,3,1.0,30.0,90.74174785275426,37.25825214724574,,plate,2,1.0,30.0
3869,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,65.65433777184558,78.46485158336154,,,3,1.0,30.0,89.85786437627121,38.14213562372879,,plate,2,1.0,30.0
3870,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,64.76498149084682,79.34322815718754,,,3,1.0,30.0,88.97398089978816,39.02601910021184,,plate,2,1.0,30.0
3871,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,63.87562520984797,80.22160473101364,,,3,1.0,30.0,88.04617444130974,39.80565318468376,,plate,2,1.0,30.0
3872,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,62.9862689288485,81.09998130484036,,,3,1.0,30.0,86.79626611486532,39.820791727740755,,plate,2,1.0,30.0
3873,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,62.09691264784904,81.97835787866707,,,3,1.0,30.0,85.54635778842089,39.835930270797746,,plate,2,1.0,30.0
3874,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,61.20755636684957,82.85673445249378,,,3,1.0,30.0,84.29644946197647,39.85106881385474,,plate,2,1.0,30.0
3875,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,60.31820008585011,83.7351110263205,,,3,1.0,30.0,83.04654113553204,39.86620735691173,,plate,2,1.0,30.0
3876,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,59.42884380485064,84.61348760014721,,,3,1.0,30.0,81.79663280908761,39.88134589996872,,plate,2,1.0,30.0
3877,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,58.53948752385118,85.49186417397391,,,3,1.0,30.0,80.54672448264319,39.89648444302571,,plate,2,1.0,30.0
3878,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,57.650131242851714,86.37024074780062,,,3,1.0,30.0,79.29681615619876,39.911622986082705,,plate,2,1.0,30.0
3879,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.76077496185225,87.24861732162734,,,3,1.0,30.0,78.04690782975433,39.9267615291397,,plate,2,1.0,30.0
3880,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,55.87336564840636,88.12895313664029,,,3,1.0,30.0,76.7969995033099,39.94190007219687,,plate,2,1.0,30.0
3881,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,54.989417610610886,89.01277204709544,,,3,1.0,30.0,75.54709117686548,39.95703861525422,,plate,2,1.0,30.0
3882,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,54.10546957281515,89.89659095755059,,,3,1.0,30.0,74.29718285042105,39.972177158311574,,plate,2,1.0,30.0
3883,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,53.22152153501942,90.78040986800573,,,3,1.0,30.0,73.04727452397663,39.98731570136893,,plate,2,1.0,30.0
3884,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,52.33757349722369,91.66422877846088,,,3,1.0,30.0,71.91278695016098,40.27873505658064,,plate,2,1.0,30.0
3885,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,51.45362545942797,92.54804768891603,,,3,1.0,30.0,71.02356847568149,41.15725113762039,,plate,2,1.0,30.0
3886,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,50.569677421632235,93.43186659937118,,,3,1.0,30.0,70.134350001202,42.03576721866014,,plate,2,1.0,30.0
3887,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,49.6857293838365,94.31568550982632,,,3,1.0,30.0,69.2451315267225,42.91428329969989,,plate,2,1.0,30.0
3888,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,48.80178134604077,95.19950442028147,,,3,1.0,30.0,68.35591305224301,43.79279938073964,,plate,2,1.0,30.0
3889,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,47.91783330824504,96.08332333073662,,,3,1.0,30.0,67.46669457776352,44.671315461779386,,plate,2,1.0,30.0
3890,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,47.03388527044931,96.96714224119177,,,3,1.0,30.0,66.57747610328403,45.549831542819135,,plate,2,1.0,30.0
3891,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,46.14993723265358,97.85096115164691,,,3,1.0,30.0,65.68825762880454,46.42834762385888,,plate,2,1.0,30.0
3892,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,45.26598919485785,98.73478006210206,,,3,1.0,30.0,64.79903915432504,47.30686370489863,,plate,2,1.0,30.0
3893,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,44.38204115706212,99.61859897255721,,,3,1.0,30.0,63.90982067984555,48.18537978593838,,plate,2,1.0,30.0
3894,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,43.498093119266386,100.50241788301236,,,3,1.0,30.0,63.02060220536606,49.06389586697813,,plate,2,1.0,30.0
3895,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,42.61414508147066,101.3862367934675,,,3,1.0,30.0,62.13138373088657,49.94241194801788,,plate,2,1.0,30.0
3896,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,41.73019704367493,102.27005570392265,,,3,1.0,30.0,61.24216525640708,50.82092802905757,,plate,2,1.0,30.0
3897,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.846249005879194,103.1538746143778,,,3,1.0,30.0,60.352946781927585,51.69944411009722,,plate,2,1.0,30.0
3898,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,39.959575173784,103.58086661253756,,,3,1.0,30.0,59.46372830744809,52.57796019113686,,plate,2,1.0,30.0
3899,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,39.065143311759556,102.70765893724123,,,3,1.0,30.0,58.5745098329686,53.4564762721765,,plate,2,1.0,30.0
3900,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,38.17071144973511,101.8344512619449,,,3,1.0,30.0,57.68529135848911,54.334992353216144,,plate,2,1.0,30.0
