tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,440b5453697342bb_score,player_0938c932_x,player_0938c932_y,player_0938c932_move_target,player_0938c932_item,player_0938c932_score,player_0938c932_cut_speed,player_0938c932_speed,player_aadf9acf_x,player_aadf9acf_y,player_aadf9acf_move_target,player_aadf9acf_item,player_aadf9acf_score,player_aadf9acf_cut_speed,player_aadf9acf_speed,9322ce5643c5b3af_score,89882485bf7c1c13_message,c010a93b5fc4afc8_score
6501,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.0000000000091,24.0,,plate,4,1.0,12.0,29.762150324301842,34.36582279664011,,,0,0.2,30.0,,,4.0
6502,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,125.50000000000955,24.0,,plate,4,1.0,12.0,30.640526898128343,33.47646651564114,,,0,0.2,30.0,,,4.0
6503,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,125.00000000001,24.0,,plate,4,1.0,12.0,31.518903471954843,32.587110234642175,,,0,0.2,30.0,,,4.0
6504,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.50000000001046,24.0,,plate,4,1.0,12.0,32.39728004578134,31.697753953643165,,,0,0.2,30.0,,,4.0
6505,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.00000000001091,24.0,,plate,4,1.0,12.0,33.275656619607844,30.808397672644055,,,0,0.2,30.0,,,4.0
6506,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.50000000001137,24.0,,plate,4,1.0,12.0,34.154033193434344,29.919041391644946,,,0,0.2,30.0,,,4.0
6507,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.00000000001182,24.0,,plate,4,1.0,12.0,35.032409767260845,29.029685110645836,,,0,0.2,30.0,,,4.0
6508,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.50000000001228,24.0,,plate,4,1.0,12.0,35.910786341087345,28.140328829646727,,,0,0.2,30.0,,,4.0
6509,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.00000000001273,24.0,,plate,4,1.0,12.0,36.789162914913845,27.250972548647617,,,0,0.2,30.0,,,4.0
6510,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.50000000001319,24.0,,plate,4,1.0,12.0,37.667539488740346,26.361616267648508,,,0,0.2,30.0,,,4.0
6511,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.00000000001364,24.0,,plate,4,1.0,12.0,38.54591606256688,25.472259986649725,,,0,0.2,30.0,,,4.0
6512,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.5000000000141,24.0,,plate,4,1.0,12.0,39.424292636393595,24.58290370565097,,,0,0.2,30.0,,,4.0
6513,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.05628156960569,24.137048156007157,,plate,4,1.0,12.0,40.51072931689117,24.1833035623608,,,0,0.2,30.0,,,4.0
6514,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.70059328650649,24.488453684230638,,plate,4,1.0,12.0,41.76064179548729,24.168511812984512,,,0,0.2,30.0,,,4.0
6515,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.34490500340729,24.83985921245412,,plate,4,1.0,12.0,43.010554274083404,24.153720063608226,,,0,0.2,30.0,,,4.0
6516,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.9892167203081,25.1912647406776,,plate,4,1.0,12.0,44.26046675267952,24.13892831423194,,,0,0.2,30.0,,,4.0
6517,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.6335284372089,25.54267026890108,,plate,4,1.0,12.0,45.510379231275635,24.124136564855654,,,0,0.2,30.0,,,4.0
6518,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.2778401541097,25.89407579712456,,plate,4,1.0,12.0,46.76029170987175,24.109344815479368,,,0,0.2,30.0,,,4.0
6519,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.9221518710105,26.24548132534804,,plate,4,1.0,12.0,48.01020418846787,24.09455306610308,,,0,0.2,30.0,,,4.0
6520,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.5664635879113,26.596886853571522,,plate,4,1.0,12.0,49.26011666706398,24.079761316726795,,,0,0.2,30.0,,,4.0
6521,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.2107753048121,26.948292381795003,,plate,4,1.0,12.0,50.5100291456601,24.06496956735051,,,0,0.2,30.0,,,4.0
6522,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.8550870217129,27.299697910018484,,plate,4,1.0,12.0,51.759941624256214,24.050177817974223,,,0,0.2,30.0,,,4.0
6523,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.4993987386137,27.651103438241964,,plate,4,1.0,12.0,53.00985410285233,24.035386068597937,,,0,0.2,30.0,,,4.0
6524,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.14371045551451,28.002508966465445,,plate,4,1.0,12.0,54.259766581448446,24.02059431922165,,,0,0.2,30.0,,,4.0
6525,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.78802217241531,28.353914494688926,,plate,4,1.0,12.0,55.50967906004456,24.00580256984539,,,0,0.2,30.0,,,4.0
6526,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.43233388931611,28.705320022912407,,plate,4,1.0,12.0,56.75965804571305,24.002120377216816,,,0,0.2,30.0,,,4.0
6527,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.07664560621691,29.056725551135887,,plate,4,1.0,12.0,58.009658033614926,24.00194646566651,,,0,0.2,30.0,,,4.0
6528,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.72095732311772,29.408131079359368,,plate,4,1.0,12.0,59.2596580215168,24.001772554116283,,,0,0.2,30.0,,,4.0
6529,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.36526904001852,29.75953660758285,,plate,4,1.0,12.0,60.50965800941867,24.001598642566055,,,0,0.2,30.0,,,4.0
6530,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.00958075691932,30.11094213580633,,plate,4,1.0,12.0,61.759657997320545,24.001424731015828,,,0,0.2,30.0,,,4.0
6531,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.65389247382012,30.46234766402981,,plate,4,1.0,12.0,63.00965798522242,24.0012508194656,,,0,0.2,30.0,,,4.0
6532,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.29820419072092,30.81375319225329,,plate,4,1.0,12.0,64.25965797312443,24.001076907915373,,,0,0.2,30.0,,,4.0
6533,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.94251590762173,31.16515872047677,,plate,4,1.0,12.0,65.50965796102702,24.00090299636514,,,0,0.2,30.0,,,4.0
6534,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.58682762452253,31.516564248700252,,plate,4,1.0,12.0,66.7596579489296,24.000729084814914,,,0,0.2,30.0,,,4.0
6535,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.23113934142333,31.867969776923733,,plate,4,1.0,12.0,68.00965793683218,24.000555173264686,,,0,0.2,30.0,,,4.0
6536,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.87545105832413,32.21937530514744,,plate,4,1.0,12.0,69.25965792473477,24.00038126171446,,,0,0.2,30.0,,,4.0
6537,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.51976277522493,32.57078083337127,,plate,4,1.0,12.0,70.50965791263735,24.00020735016423,,,0,0.2,30.0,,,4.0
6538,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.16407449212574,32.92218636159511,,plate,4,1.0,12.0,71.75965790053993,24.000033438614004,,,0,0.2,30.0,,,4.0
6539,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.80838620902654,33.273591889818945,,plate,4,1.0,12.0,73.00965790005495,24.000024519340897,,,0,0.2,30.0,,,4.0
6540,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.45269792592734,33.62499741804278,,plate,4,1.0,12.0,74.25965790005381,24.000022474746004,,,0,0.2,30.0,,,4.0
6541,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.09700964282814,33.97640294626662,,plate,4,1.0,12.0,75.50965790005267,24.00002043015111,,,0,0.2,30.0,,,4.0
6542,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.74132135972894,34.32780847449045,,plate,4,1.0,12.0,76.75965790005154,24.000018385556217,,,0,0.2,30.0,,,4.0
6543,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.38563307662974,34.67921400271429,,plate,4,1.0,12.0,78.0096579000504,24.000016340961324,,,0,0.2,30.0,,,4.0
6544,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.02994479353055,35.030619530938125,,plate,4,1.0,12.0,79.25965790004926,24.00001429636643,,,0,0.2,30.0,,,4.0
6545,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.67425651043135,35.38202505916196,,plate,4,1.0,12.0,80.50965790004813,24.000012251771537,,,0,0.2,30.0,,,4.0
6546,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.31856822733215,35.7334305873858,,plate,4,1.0,12.0,81.75965790004699,24.000010207176643,,,0,0.2,30.0,,,4.0
6547,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.96287994423295,36.08483611560963,,plate,4,1.0,12.0,83.00965790004585,24.00000816258175,,,0,0.2,30.0,,,4.0
6548,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.60719166113375,36.43624164383347,,plate,4,1.0,12.0,84.25965790004472,24.000006117986953,,,0,0.2,30.0,,,4.0
6549,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.25150337803456,36.787647172057305,,plate,4,1.0,12.0,85.50965790004358,24.000004073392237,,,0,0.2,30.0,,,4.0
6550,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.89581509493536,37.13905270028114,,plate,4,1.0,12.0,86.75965790004244,24.00000202879752,,,0,0.2,30.0,,,4.0
6551,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.54012681183616,37.49045822850498,,plate,4,1.0,12.0,88.0,24.0,,,0,0.2,30.0,,,4.0
6552,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.18443852873696,37.84186375672881,,plate,4,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,4.0
6553,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.82875024563776,38.19326928495265,,plate,4,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,4.0
6554,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.47306196253857,38.544674813176485,,plate,4,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,4.0
6555,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.11737367943937,38.89608034140032,,plate,4,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,4.0
6556,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.76168539634017,39.24748586962416,,plate,4,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,4.0
6557,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.40599711324097,39.59889139784799,,plate,4,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,4.0
6558,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.98971348132497,39.80526396924033,,plate,4,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,4.0
6559,test,True,0,1,tomato,0.09999999999999999,0,0,2,None_cut,3.133333333333325,3,1,0,None_cut,3.3499999999999908,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.48975055818576,39.81135293357964,,plate,4,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,4.0
