tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,6e07b15efe68d7b5_score,player_c27eed6b_x,player_c27eed6b_y,player_c27eed6b_move_target,player_c27eed6b_item,player_c27eed6b_score,player_c27eed6b_cut_speed,player_c27eed6b_speed,player_049469d6_x,player_049469d6_y,player_049469d6_move_target,player_049469d6_item,player_049469d6_score,player_049469d6_cut_speed,player_049469d6_speed,3968fed5eb8c4b67_score,a6df5ed073fdf6ca_message,341403a8e454c6e6_score
5398,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5399,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5400,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5401,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5402,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5403,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5404,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5405,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5406,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5407,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5408,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5409,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5410,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5411,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5412,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5413,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5414,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5415,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5416,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5417,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5418,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5419,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5420,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5421,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5422,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5423,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5424,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5425,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5426,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.19999999999277,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5427,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.449999999993054,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5428,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.69999999999334,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5429,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.94999999999362,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5430,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.199999999993906,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5431,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.44999999999419,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5432,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.699999999994475,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5433,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.94999999999476,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,3,1.0,30.0,,,4.0
5434,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.19999999999504,24.0,,tomato,1,1.0,30.0,46.20336719090875,24.11865410003119,,tomato_salad,3,1.0,30.0,,,4.0
5435,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.44999999999533,24.0,,tomato,1,1.0,30.0,47.453275517352466,24.103515556974024,,tomato_salad,3,1.0,30.0,,,4.0
5436,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.69999999999561,24.0,,tomato,1,1.0,30.0,48.70318384379618,24.08837701391686,,tomato_salad,3,1.0,30.0,,,4.0
5437,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.9499999999959,24.0,,tomato,1,1.0,30.0,49.9530921702399,24.073238470859692,,tomato_salad,3,1.0,30.0,,,4.0
5438,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.19999999999618,24.0,,tomato,1,1.0,30.0,51.203000496683615,24.058099927802527,,tomato_salad,3,1.0,30.0,,,4.0
5439,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.44999999999646,24.0,,tomato,1,1.0,30.0,52.45290882312733,24.04296138474536,,tomato_salad,3,1.0,30.0,,,4.0
5440,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.69999999999675,24.0,,tomato,1,1.0,30.0,53.70281714957105,24.027822841688195,,tomato_salad,3,1.0,30.0,,,4.0
5441,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.94999999999703,24.0,,tomato,1,1.0,30.0,54.95272547601476,24.01268429863103,,tomato_salad,3,1.0,30.0,,,4.0
5442,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.19999999999732,24.0,,tomato,1,1.0,30.0,55.80266313799649,24.002390089352158,,tomato_salad,3,1.0,30.0,,,4.0
5443,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.4499999999976,24.0,,tomato,1,1.0,30.0,55.80266313799649,24.002390089352158,,tomato_salad,3,1.0,30.0,,,4.0
5444,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.69999999999789,24.0,,tomato,1,1.0,30.0,55.80266313799649,24.002390089352158,,tomato_salad,3,1.0,30.0,,,4.0
5445,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.94999999999817,24.0,,tomato,1,1.0,30.0,55.80266313799649,24.002390089352158,,tomato_salad,3,1.0,30.0,,,4.0
5446,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.19999999999845,24.0,,tomato,1,1.0,30.0,55.80266313799649,24.002390089352158,,tomato_salad,3,1.0,30.0,,,4.0
5447,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.44999999999874,24.0,,tomato,1,1.0,30.0,57.05266312438775,24.002205638557253,,tomato_salad,3,1.0,30.0,,,4.0
5448,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.69999999999902,24.0,,tomato,1,1.0,30.0,58.30266311077901,24.00202118776235,,tomato_salad,3,1.0,30.0,,,4.0
5449,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.9499999999993,24.0,,tomato,1,1.0,30.0,59.55266309717027,24.001836736967444,,tomato_salad,3,1.0,30.0,,,4.0
5450,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.19999999999959,24.0,,tomato,1,1.0,30.0,60.80266308356153,24.00165228617254,,tomato_salad,3,1.0,30.0,,,4.0
5451,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,87.44999999999987,24.0,,tomato,1,1.0,30.0,62.052663069952786,24.00146783537771,,tomato_salad,3,1.0,30.0,,,4.0
5452,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,63.302663056344045,24.001283384582983,,tomato_salad,3,1.0,30.0,,,4.0
5453,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,64.55266304273499,24.001098933788256,,tomato_salad,3,1.0,30.0,,,4.0
5454,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,65.80266302912554,24.00091448299353,,tomato_salad,3,1.0,30.0,,,4.0
5455,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,67.05266301551609,24.000730032198803,,tomato_salad,3,1.0,30.0,,,4.0
5456,test,True,0,1,tomato,1.3333333333333335,1,0,2,None_cut,3.8749999999999947,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,68.30266300190664,24.000545581404076,,tomato_salad,3,1.0,30.0,,,4.0
