tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,4e21469edf330d11_score,player_81f1160d_x,player_81f1160d_y,player_81f1160d_move_target,player_81f1160d_item,player_81f1160d_score,player_81f1160d_cut_speed,player_81f1160d_speed,player_f61b9550_x,player_f61b9550_y,player_f61b9550_move_target,player_f61b9550_item,player_f61b9550_score,player_f61b9550_cut_speed,player_f61b9550_speed
3797,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,98.16999007446866,29.830860638259466,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
3798,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,98.5235176708181,29.477281455303867,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
3799,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,98.87704526716753,29.123702272348268,,,0,1.0,12.0,56.0,56.0,,,4,0.2,30.0
3800,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,99.23057286351697,28.77012308939267,,,0,1.0,12.0,56.0,54.749999999999716,,,4,0.2,30.0
3801,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,99.5841004598664,28.41654390643707,,,0,1.0,12.0,56.0,53.49999999999943,,,4,0.2,30.0
3802,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,99.93762805621584,28.06296472348147,,,0,1.0,12.0,56.0,52.24999999999915,,,4,0.2,30.0
3803,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,100.29115565256527,27.709385540525872,,,0,1.0,12.0,56.0,50.99999999999886,,,4,0.2,30.0
3804,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,100.6446832489147,27.355806357570273,,,0,1.0,12.0,56.0,49.74999999999858,,,4,0.2,30.0
3805,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,100.99821084526414,27.002227174614674,,,0,1.0,12.0,56.0,48.499999999998295,,,4,0.2,30.0
3806,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,101.35173844161358,26.648647991659075,,,0,1.0,12.0,56.0,47.24999999999801,,,4,0.2,30.0
3807,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,101.70526603796301,26.295068808703476,,,0,1.0,12.0,56.0,45.999999999997726,,,4,0.2,30.0
3808,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,102.05879363431245,25.941489625747877,,,0,1.0,12.0,56.0,44.74999999999744,,,4,0.2,30.0
3809,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,102.41232123066189,25.58791044279228,,,0,1.0,12.0,56.0,43.49999999999716,,,4,0.2,30.0
3810,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,102.76584882701133,25.23433125983668,,,0,1.0,12.0,56.0,42.249999999996874,,,4,0.2,30.0
3811,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,103.11937642336075,24.88075207688108,,,0,1.0,12.0,56.0,40.99999999999659,,,4,0.2,30.0
3812,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,103.47290401971019,24.52717289392548,,,0,1.0,12.0,56.31621556657754,39.8798317388366,,,4,0.2,30.0
3813,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,,0,1.0,12.0,57.19459214040404,38.990475457837135,,,4,0.2,30.0
3814,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,58.07296871423054,38.10111917683767,,,4,0.2,30.0
3815,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,58.95134528805704,37.211762895838206,,,4,0.2,30.0
3816,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,59.82972186188354,36.32240661483874,,,4,0.2,30.0
3817,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,60.70809843571004,35.433050333839276,,,4,0.2,30.0
3818,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,61.58647500953654,34.543694052839896,,,4,0.2,30.0
3819,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,62.46485158336304,33.654337771840936,,,4,0.2,30.0
3820,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,63.34322815718954,32.76498149084197,,,4,0.2,30.0
3821,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,64.22160473101623,31.87562520984293,,,4,0.2,30.0
3822,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,65.09998130484344,30.98626892884382,,,4,0.2,30.0
3823,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,65.97835787867065,30.09691264784471,,,4,0.2,30.0
3824,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,66.8567344524977,29.2075563668456,,,4,0.2,30.0
3825,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,67.73511102632406,28.31820008584649,,,4,0.2,30.0
3826,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,68.61348760015042,27.428843804847382,,,4,0.2,30.0
3827,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,69.4918641739768,26.539487523848273,,,4,0.2,30.0
3828,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,70.37024074780315,25.650131242849163,,,4,0.2,30.0
3829,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,71.24861732162951,24.760774961850053,,,4,0.2,30.0
3830,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,72.0,24.0,,,4,0.2,30.0
3831,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3832,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3833,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3834,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3835,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3836,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3837,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3838,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3839,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3840,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3841,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3842,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3843,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3844,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3845,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3846,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3847,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3848,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,71.11611652351695,24.88388347648305,,tomato,4,0.2,30.0
3849,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,70.2322330470339,25.7677669529661,,tomato,4,0.2,30.0
3850,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,69.34834957055085,26.65165042944915,,tomato,4,0.2,30.0
3851,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,68.4644660940678,27.535533905932198,,tomato,4,0.2,30.0
3852,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,67.58058261758475,28.419417382415247,,tomato,4,0.2,30.0
3853,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,66.6966991411017,29.303300858898297,,tomato,4,0.2,30.0
3854,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,65.81281566461865,30.187184335381346,,tomato,4,0.2,30.0
3855,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,64.9289321881356,31.071067811864395,,tomato,4,0.2,30.0
3856,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,64.04504871165256,31.954951288347445,,tomato,4,0.2,30.0
3857,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,63.161165235169506,32.838834764830494,,tomato,4,0.2,30.0
3858,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,62.277281758686456,33.722718241313544,,tomato,4,0.2,30.0
3859,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,61.39339828220341,34.60660171779659,,tomato,4,0.2,30.0
3860,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,60.50951480572036,35.49048519427964,,tomato,4,0.2,30.0
3861,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,59.62563132923731,36.37436867076269,,tomato,4,0.2,30.0
3862,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,58.74174785275426,37.25825214724574,,tomato,4,0.2,30.0
3863,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,57.85786437627121,38.14213562372879,,tomato,4,0.2,30.0
3864,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,56.97398089978816,39.02601910021184,,tomato,4,0.2,30.0
3865,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,56.19434681531624,39.95382555869017,,tomato,4,0.2,30.0
3866,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,56.179208272259245,41.203733885133886,,tomato,4,0.2,30.0
3867,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,56.164069729202254,42.4536422115776,,tomato,4,0.2,30.0
3868,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,56.14893118614526,43.70355053802132,,tomato,4,0.2,30.0
3869,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,56.13379264308827,44.953458864465034,,tomato,4,0.2,30.0
3870,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,56.11865410003128,46.20336719090875,,tomato,4,0.2,30.0
3871,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,56.10351555697429,47.453275517352466,,tomato,4,0.2,30.0
3872,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1999999999999913,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,104.0,24.0,,plate,0,1.0,12.0,56.088377013917295,48.70318384379618,,tomato,4,0.2,30.0
