tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,d36e8da02821da21_score,player_d06e049d_x,player_d06e049d_y,player_d06e049d_move_target,player_d06e049d_item,player_d06e049d_score,player_d06e049d_cut_speed,player_d06e049d_speed,player_470227e3_x,player_470227e3_y,player_470227e3_move_target,player_470227e3_item,player_470227e3_score,player_470227e3_cut_speed,player_470227e3_speed
3933,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,32.12500000000185,,tomato,2,1.0,15.0,84.32240661484184,27.82972186188354,,plate,4,0.5,30.0
3934,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,32.75000000000199,,tomato,2,1.0,15.0,83.43305033384308,28.708098435710042,,plate,4,0.5,30.0
3935,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,33.37500000000213,,tomato,2,1.0,15.0,82.54369405284433,29.586475009536542,,plate,4,0.5,30.0
3936,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,34.000000000002274,,tomato,2,1.0,15.0,81.65433777184558,30.464851583363043,,plate,4,0.5,30.0
3937,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,34.625000000002416,,tomato,2,1.0,15.0,80.76498149084682,31.343228157189543,,plate,4,0.5,30.0
3938,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,35.25000000000256,,tomato,2,1.0,15.0,79.87562520984807,32.22160473101604,,plate,4,0.5,30.0
3939,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,35.8750000000027,,tomato,2,1.0,15.0,78.98626892884931,33.099981304842544,,plate,4,0.5,30.0
3940,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,36.50000000000284,,tomato,2,1.0,15.0,78.09691264785002,33.978357878669044,,plate,4,0.5,30.0
3941,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,37.125000000002984,,tomato,2,1.0,15.0,77.20755636685033,34.856734452495544,,plate,4,0.5,30.0
3942,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,37.750000000003126,,tomato,2,1.0,15.0,76.31820008585065,35.735111026322045,,plate,4,0.5,30.0
3943,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,38.37500000000327,,tomato,2,1.0,15.0,75.42884380485096,36.613487600148545,,plate,4,0.5,30.0
3944,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,39.00000000000341,,tomato,2,1.0,15.0,74.53948752385128,37.491864173975046,,plate,4,0.5,30.0
3945,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,39.62500000000355,,tomato,2,1.0,15.0,73.65013124285159,38.370240747801546,,plate,4,0.5,30.0
3946,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,tomato,2,1.0,15.0,72.76077496185191,39.248617321628046,,plate,4,0.5,30.0
3947,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,plate,4,0.5,30.0
3948,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3949,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3950,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3951,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3952,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3953,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3954,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3955,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3956,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3957,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3958,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3959,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3960,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3961,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3962,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3963,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3964,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3965,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3966,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3967,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3968,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3969,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3970,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3971,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3972,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3973,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3974,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3975,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3976,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3977,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3978,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3979,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3980,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3981,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3982,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3983,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3984,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3985,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3986,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,72.0,40.0,,tomato,4,0.5,30.0
3987,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,73.25000000000028,40.0,,tomato,4,0.5,30.0
3988,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,74.50000000000057,40.0,,tomato,4,0.5,30.0
3989,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,75.75000000000085,40.0,,tomato,4,0.5,30.0
3990,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,40.0,,,2,1.0,15.0,77.00000000000114,40.0,,tomato,4,0.5,30.0
3991,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,39.37499999999986,,,2,1.0,15.0,78.25000000000142,40.0,,tomato,4,0.5,30.0
3992,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,38.749999999999716,,,2,1.0,15.0,79.5000000000017,40.0,,tomato,4,0.5,30.0
3993,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,38.124999999999574,,,2,1.0,15.0,80.75000000000199,40.0,,tomato,4,0.5,30.0
3994,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,37.49999999999943,,,2,1.0,15.0,82.00000000000227,40.0,,tomato,4,0.5,30.0
3995,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,36.87499999999929,,,2,1.0,15.0,83.25000000000256,40.0,,tomato,4,0.5,30.0
3996,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,36.24999999999915,,,2,1.0,15.0,84.50000000000284,40.0,,tomato,4,0.5,30.0
3997,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,35.624999999999005,,,2,1.0,15.0,85.75000000000313,40.0,,tomato,4,0.5,30.0
3998,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,34.99999999999886,,,2,1.0,15.0,87.00000000000341,40.0,,tomato,4,0.5,30.0
3999,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,34.37499999999872,,,2,1.0,15.0,88.12016826116314,39.68378443342246,,tomato,4,0.5,30.0
4000,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,33.74999999999858,,,2,1.0,15.0,89.0095245421619,38.80540785959596,,tomato,4,0.5,30.0
4001,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,33.12499999999844,,,2,1.0,15.0,89.89888082316065,37.92703128576946,,tomato,4,0.5,30.0
4002,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,32.499999999998295,,,2,1.0,15.0,90.7882371041594,37.04865471194296,,tomato,4,0.5,30.0
4003,0,1,,0,2,,0,3,,1,0,None_cut,3.083333333333338,3,2,0,None_cut,3.9999999999999942,3,3,2,plate,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.0,31.874999999998153,,,2,1.0,15.0,91.67759338515816,36.17027813811646,,tomato,4,0.5,30.0
