tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,619a467c1e2f62ad_score,player_db0cb1e1_x,player_db0cb1e1_y,player_db0cb1e1_move_target,player_db0cb1e1_item,player_db0cb1e1_score,player_db0cb1e1_cut_speed,player_db0cb1e1_speed,player_e97c8041_x,player_e97c8041_y,player_e97c8041_move_target,player_e97c8041_item,player_e97c8041_score,player_e97c8041_cut_speed,player_e97c8041_speed
3821,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,101.49999999999943,40.0,,tomato,10,0.2,30.0
3822,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,100.24999999999915,40.0,,tomato,10,0.2,30.0
3823,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,98.99999999999886,40.0,,tomato,10,0.2,30.0
3824,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,97.74999999999858,40.0,,tomato,10,0.2,30.0
3825,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,96.4999999999983,40.0,,tomato,10,0.2,30.0
3826,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,95.24999999999801,40.0,,tomato,10,0.2,30.0
3827,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,93.99999999999773,40.0,,tomato,10,0.2,30.0
3828,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,92.74999999999744,40.0,,tomato,10,0.2,30.0
3829,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,91.49999999999716,40.0,,tomato,10,0.2,30.0
3830,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,90.24999999999687,40.0,,tomato,10,0.2,30.0
3831,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,88.99999999999659,40.0,,tomato,10,0.2,30.0
3832,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,87.7499999999963,40.0,,tomato,10,0.2,30.0
3833,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,86.49999999999602,40.0,,tomato,10,0.2,30.0
3834,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,85.24999999999574,40.0,,tomato,10,0.2,30.0
3835,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,83.99999999999545,40.0,,tomato,10,0.2,30.0
3836,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,82.74999999999517,40.0,,tomato,10,0.2,30.0
3837,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,81.49999999999488,40.0,,tomato,10,0.2,30.0
3838,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,80.2499999999946,40.0,,tomato,10,0.2,30.0
3839,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,78.99999999999432,40.0,,tomato,10,0.2,30.0
3840,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,77.74999999999403,40.0,,tomato,10,0.2,30.0
3841,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,76.49999999999375,40.0,,tomato,10,0.2,30.0
3842,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,75.24999999999346,40.0,,tomato,10,0.2,30.0
3843,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,73.99999999999318,40.0,,tomato,10,0.2,30.0
3844,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,72.7499999999929,40.0,,tomato,10,0.2,30.0
3845,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,71.49999999999261,40.0,,tomato,10,0.2,30.0
3846,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,70.24999999999233,40.0,,tomato,10,0.2,30.0
3847,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,68.99999999999204,40.0,,tomato,10,0.2,30.0
3848,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,67.74999999999176,40.0,,tomato,10,0.2,30.0
3849,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,66.49999999999147,40.0,,tomato,10,0.2,30.0
3850,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,65.24999999999119,40.0,,tomato,10,0.2,30.0
3851,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,63.999999999990905,40.0,,tomato,10,0.2,30.0
3852,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,62.74999999999062,40.0,,tomato,10,0.2,30.0
3853,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,61.49999999999034,40.0,,tomato,10,0.2,30.0
3854,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,60.24999999999005,40.0,,tomato,10,0.2,30.0
3855,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,58.99999999998977,40.0,,tomato,10,0.2,30.0
3856,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,57.749999999989484,40.0,,tomato,10,0.2,30.0
3857,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,56.4999999999892,40.0,,tomato,10,0.2,30.0
3858,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,tomato,10,0.2,30.0
3859,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,10,0.2,30.0
3860,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,10,0.2,30.0
3861,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,10,0.2,30.0
3862,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,10,0.2,30.0
3863,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,10,0.2,30.0
3864,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,10,0.2,30.0
3865,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,10,0.2,30.0
3866,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,10,0.2,30.0
3867,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,10,0.2,30.0
3868,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,10,0.2,30.0
3869,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,10,0.2,30.0
3870,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,10,0.2,30.0
3871,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,10,0.2,30.0
3872,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,55.499999999999744,,,0,1.0,12.0,56.0,40.0,,,10,0.2,30.0
3873,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,54.99999999999949,,,0,1.0,12.0,56.0,40.0,,,10,0.2,30.0
3874,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,54.49999999999923,,,0,1.0,12.0,56.0,40.0,,,10,0.2,30.0
3875,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,53.99999999999898,,,0,1.0,12.0,56.0,40.0,,,10,0.2,30.0
3876,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,53.49999999999872,,,0,1.0,12.0,56.0,40.0,,,10,0.2,30.0
3877,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,52.999999999998465,,,0,1.0,12.0,57.250000000000284,40.0,,,10,0.2,30.0
3878,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,52.49999999999821,,,0,1.0,12.0,58.50000000000057,40.0,,,10,0.2,30.0
3879,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,51.999999999997954,,,0,1.0,12.0,59.75000000000085,40.0,,,10,0.2,30.0
3880,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,51.4999999999977,,,0,1.0,12.0,61.00000000000114,40.0,,,10,0.2,30.0
3881,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,50.99999999999744,,,0,1.0,12.0,62.25000000000142,40.0,,,10,0.2,30.0
3882,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,50.499999999997186,,,0,1.0,12.0,63.500000000001705,40.0,,,10,0.2,30.0
3883,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,49.99999999999693,,,0,1.0,12.0,64.75000000000199,40.0,,,10,0.2,30.0
3884,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,49.499999999996675,,,0,1.0,12.0,66.00000000000227,40.0,,,10,0.2,30.0
3885,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,48.99999999999642,,,0,1.0,12.0,67.25000000000256,40.0,,,10,0.2,30.0
3886,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,48.49999999999616,,,0,1.0,12.0,68.50000000000284,40.0,,,10,0.2,30.0
3887,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,47.99999999999591,,,0,1.0,12.0,69.75000000000313,40.0,,,10,0.2,30.0
3888,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,47.49999999999565,,,0,1.0,12.0,71.00000000000341,40.0,,,10,0.2,30.0
3889,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,46.999999999995396,,,0,1.0,12.0,72.2500000000037,40.0,,,10,0.2,30.0
3890,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,46.49999999999514,,,0,1.0,12.0,73.50000000000398,40.0,,,10,0.2,30.0
3891,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,45.999999999994884,,,0,1.0,12.0,74.75000000000426,40.0,,,10,0.2,30.0
3892,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,45.49999999999463,,,0,1.0,12.0,76.00000000000455,40.0,,,10,0.2,30.0
3893,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,44.99999999999437,,,0,1.0,12.0,77.25000000000483,40.0,,,10,0.2,30.0
3894,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,44.49999999999412,,,0,1.0,12.0,78.50000000000512,40.0,,,10,0.2,30.0
3895,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,43.99999999999386,,,0,1.0,12.0,79.7500000000054,40.0,,,10,0.2,30.0
3896,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,43.499999999993605,,,0,1.0,12.0,81.00000000000568,40.0,,,10,0.2,30.0
