tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,48d554423cab3228_score,player_9b23bad9_x,player_9b23bad9_y,player_9b23bad9_move_target,player_9b23bad9_item,player_9b23bad9_score,player_9b23bad9_cut_speed,player_9b23bad9_speed,player_98a02ccd_x,player_98a02ccd_y,player_98a02ccd_move_target,player_98a02ccd_item,player_98a02ccd_score,player_98a02ccd_cut_speed,player_98a02ccd_speed
3148,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,57.7677669529661,86.2322330470339,,tomato_salad,2,1.0,12.0,24.0,53.49999999999943,,,0,0.2,30.0
3149,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,58.12132034355932,85.87867965644068,,tomato_salad,2,1.0,12.0,24.0,52.24999999999915,,,0,0.2,30.0
3150,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,58.47487373415254,85.52512626584746,,tomato_salad,2,1.0,12.0,24.0,50.99999999999886,,,0,0.2,30.0
3151,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,58.82842712474576,85.17157287525424,,tomato_salad,2,1.0,12.0,24.0,49.74999999999858,,,0,0.2,30.0
3152,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,59.18198051533898,84.81801948466102,,tomato_salad,2,1.0,12.0,24.0,48.499999999998295,,,0,0.2,30.0
3153,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,59.5355339059322,84.4644660940678,,tomato_salad,2,1.0,12.0,24.0,47.24999999999801,,,0,0.2,30.0
3154,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,59.88908729652542,84.11091270347458,,tomato_salad,2,1.0,12.0,24.0,45.999999999997726,,,0,0.2,30.0
3155,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,60.24264068711864,83.75735931288136,,tomato_salad,2,1.0,12.0,24.0,44.74999999999744,,,0,0.2,30.0
3156,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,60.59619407771186,83.40380592228814,,tomato_salad,2,1.0,12.0,24.0,43.49999999999716,,,0,0.2,30.0
3157,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,60.94974746830508,83.05025253169492,,tomato_salad,2,1.0,12.0,24.0,42.249999999996874,,,0,0.2,30.0
3158,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.3033008588983,82.6966991411017,,tomato_salad,2,1.0,12.0,24.0,40.99999999999659,,,0,0.2,30.0
3159,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.656854249491516,82.34314575050848,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3160,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.010407640084736,81.98959235991526,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3161,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.363961030677956,81.63603896932204,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3162,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.717514421271176,81.28248557872882,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3163,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.071067811864395,80.9289321881356,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3164,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.424621202457615,80.57537879754238,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3165,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.778174593050835,80.22182540694916,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3166,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.13172798364405,79.86827201635595,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3167,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.48528137423727,79.51471862576273,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3168,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.8388347648305,79.1611652351695,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3169,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.19238815542371,78.80761184457629,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3170,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.54594154601693,78.45405845398307,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3171,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.89949493661015,78.10050506338985,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3172,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.25304832720337,77.74695167279663,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3173,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.6066017177966,77.3933982822034,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3174,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.96015510838981,77.03984489161019,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3175,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.31370849898303,76.68629150101697,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3176,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.66726188957625,76.33273811042375,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3177,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.02081528016947,75.97918471983053,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3178,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.37436867076269,75.62563132923731,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3179,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.72792206135591,75.27207793864409,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3180,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.08147545194913,74.91852454805087,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3181,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.43502884254235,74.56497115745765,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3182,0,1,,0,2,None_cut,3.216666666666658,3,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.78858223313557,74.21141776686443,,tomato_salad,2,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3183,0,1,,0,2,tomato,0.0,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.14213562372879,73.85786437627121,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3184,0,1,,0,2,tomato,0.008333333333333333,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.49568901432201,73.50431098567799,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3185,0,1,,0,2,tomato,0.016666666666666666,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.84924240491523,73.15075759508477,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3186,0,1,,0,2,tomato,0.025,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.20279579550845,72.79720420449155,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3187,0,1,,0,2,tomato,0.03333333333333333,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.55634918610167,72.44365081389833,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3188,0,1,,0,2,tomato,0.041666666666666664,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.90990257669489,72.09009742330511,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3189,0,1,,0,2,tomato,0.049999999999999996,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.26345596728811,71.73654403271189,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3190,0,1,,0,2,tomato,0.05833333333333333,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.61700935788133,71.38299064211867,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3191,0,1,,0,2,tomato,0.06666666666666667,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.97056274847455,71.02943725152545,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3192,0,1,,0,2,tomato,0.075,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.32411613906777,70.67588386093223,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3193,0,1,,0,2,tomato,0.08333333333333333,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.67766952966099,70.32233047033901,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3194,0,1,,0,2,tomato,0.09166666666666666,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.03122292025421,69.96877707974579,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3195,0,1,,0,2,tomato,0.09999999999999999,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.38477631084743,69.61522368915257,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3196,0,1,,0,2,tomato,0.10833333333333332,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.73832970144065,69.26167029855935,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3197,0,1,,0,2,tomato,0.11666666666666665,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.09188309203387,68.90811690796613,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3198,0,1,,0,2,tomato,0.12499999999999999,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.44543648262709,68.55456351737291,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3199,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.79898987322031,68.20101012677969,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3200,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.15254326381353,67.84745673618647,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3201,0,1,,0,2,tomato,0.15,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.50609665440675,67.49390334559325,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3202,0,1,,0,2,tomato,0.15,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.85965004499997,67.14034995500003,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3203,0,1,,0,2,tomato,0.15,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.21320343559319,66.78679656440681,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3204,0,1,,0,2,tomato,0.15,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.5667568261864,66.4332431738136,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3205,0,1,,0,2,tomato,0.15,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.92031021677963,66.07968978322037,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3206,0,1,,0,2,tomato,0.15833333333333333,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.27386360737285,65.72613639262715,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3207,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.62741699796607,65.37258300203393,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3208,0,1,,0,2,tomato,0.175,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.98097038855929,65.01902961144071,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3209,0,1,,0,2,tomato,0.18333333333333332,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.3345237791525,64.6654762208475,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3210,0,1,,0,2,tomato,0.19166666666666665,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.68807716974572,64.31192283025428,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3211,0,1,,0,2,tomato,0.19999999999999998,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.04163056033894,63.958369439661055,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3212,0,1,,0,2,tomato,0.20833333333333331,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.39518395093216,63.604816049067836,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3213,0,1,,0,2,tomato,0.21666666666666665,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.74873734152538,63.251262658474616,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3214,0,1,,0,2,tomato,0.22499999999999998,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.1022907321186,62.897709267881396,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3215,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.45584412271182,62.544155877288176,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3216,0,1,,0,2,tomato,0.24166666666666664,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.80939751330504,62.19060248669496,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3217,0,1,,0,2,tomato,0.24999999999999997,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.16295090389826,61.83704909610174,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3218,0,1,,0,2,tomato,0.2583333333333333,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.51650429449148,61.48349570550852,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3219,0,1,,0,2,tomato,0.26666666666666666,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.8700576850847,61.1299423149153,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3220,0,1,,0,2,tomato,0.275,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.22361107567792,60.77638892432208,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3221,0,1,,0,2,tomato,0.2833333333333334,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.57716446627114,60.42283553372886,,tomato_salad,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
