tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,93bc35c5d26cef21_score,player_8ad82f58_x,player_8ad82f58_y,player_8ad82f58_move_target,player_8ad82f58_item,player_8ad82f58_score,player_8ad82f58_cut_speed,player_8ad82f58_speed,player_a143bd25_x,player_a143bd25_y,player_a143bd25_move_target,player_a143bd25_item,player_a143bd25_score,player_a143bd25_cut_speed,player_a143bd25_speed
3084,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,46.62499999999787,,,2,1.0,15.0,56.09708531016696,103.52913618732163,,,0,0.5,30.0
3085,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,45.999999999997726,,,2,1.0,15.0,56.99141637518014,102.65582527696284,,,0,0.5,30.0
3086,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,45.374999999997584,,,2,1.0,15.0,57.88574744019331,101.78251436660406,,,0,0.5,30.0
3087,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,44.74999999999744,,,2,1.0,15.0,58.78007850520649,100.90920345624528,,,0,0.5,30.0
3088,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,44.1249999999973,,,2,1.0,15.0,59.674409570219666,100.0358925458865,,,0,0.5,30.0
3089,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,43.49999999999716,,,2,1.0,15.0,60.56874063523284,99.16258163552772,,,0,0.5,30.0
3090,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,42.874999999997016,,,2,1.0,15.0,61.46307170024602,98.28927072516893,,,0,0.5,30.0
3091,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,42.249999999996874,,,2,1.0,15.0,62.357402765259195,97.41595981481015,,,0,0.5,30.0
3092,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,41.62499999999673,,,2,1.0,15.0,63.25173383027237,96.54264890445137,,,0,0.5,30.0
3093,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.99999999999659,,,2,1.0,15.0,64.14606489528543,95.66933799409259,,,0,0.5,30.0
3094,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.37499999999645,,,2,1.0,15.0,65.0403959602979,94.7960270837338,,,0,0.5,30.0
3095,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,39.749999999996305,,,2,1.0,15.0,65.93472702531037,93.92271617337502,,,0,0.5,30.0
3096,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,39.12499999999616,,,2,1.0,15.0,66.82905809032283,93.04940526301624,,,0,0.5,30.0
3097,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,38.49999999999602,,,2,1.0,15.0,67.7233891553353,92.17609435265746,,,0,0.5,30.0
3098,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,37.87499999999588,,,2,1.0,15.0,68.61772022034776,91.30278344229868,,,0,0.5,30.0
3099,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,37.24999999999574,,,2,1.0,15.0,69.51205128536023,90.4294725319399,,,0,0.5,30.0
3100,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,36.624999999995595,,,2,1.0,15.0,70.4063823503727,89.55616162158111,,,0,0.5,30.0
3101,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,35.99999999999545,,,2,1.0,15.0,71.30071341538516,88.68285071122222,,,0,0.5,30.0
3102,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,35.37499999999531,,,2,1.0,15.0,72.19050354148916,87.8049438798779,,,0,0.5,30.0
3103,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,34.74999999999517,,,2,1.0,15.0,73.07451429080093,86.92118769455237,,,0,0.5,30.0
3104,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,34.124999999995026,,,2,1.0,15.0,73.95852504011334,86.03743150922685,,,0,0.5,30.0
3105,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,33.499999999994884,,,2,1.0,15.0,74.84253578942577,85.15367532390133,,,0,0.5,30.0
3106,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,32.87499999999474,,,2,1.0,15.0,75.72654653873818,84.2699191385758,,,0,0.5,30.0
3107,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,32.2499999999946,,,2,1.0,15.0,76.61055728805059,83.38616295325028,,,0,0.5,30.0
3108,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,31.624999999994458,,,2,1.0,15.0,77.494568037363,82.50240676792475,,,0,0.5,30.0
3109,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,30.999999999994316,,,2,1.0,15.0,78.3785787866754,81.61865058259923,,,0,0.5,30.0
3110,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,30.374999999994174,,,2,1.0,15.0,79.26258953598781,80.7348943972737,,,0,0.5,30.0
3111,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,29.74999999999403,,,2,1.0,15.0,80.14660028530022,79.85113821194818,,,0,0.5,30.0
3112,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,29.12499999999389,,,2,1.0,15.0,81.03061103461265,78.96738202662266,,,0,0.5,30.0
3113,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,28.499999999993747,,,2,1.0,15.0,81.91462178392506,78.08362584129713,,,0,0.5,30.0
3114,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,27.874999999993605,,,2,1.0,15.0,82.79863253323747,77.19986965597161,,,0,0.5,30.0
3115,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,27.249999999993463,,,2,1.0,15.0,83.68264328254988,76.31611347064609,,,0,0.5,30.0
3116,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,26.62499999999332,,,2,1.0,15.0,84.56665403186229,75.43235728532056,,,0,0.5,30.0
3117,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,25.99999999999318,,,2,1.0,15.0,85.45066478117471,74.54860109999504,,,0,0.5,30.0
3118,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,25.374999999993037,,,2,1.0,15.0,86.33467553048712,73.66484491466952,,,0,0.5,30.0
3119,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.749999999992895,,,2,1.0,15.0,87.21868627979953,72.78108872934399,,,0,0.5,30.0
3120,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,,2,1.0,15.0,87.80732463440819,71.7728413531307,,,0,0.5,30.0
3121,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,87.82259304635676,70.52293460637057,,,0,0.5,30.0
3122,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,87.83786145830592,69.27302785961044,,,0,0.5,30.0
3123,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,87.85312987025509,68.0231211128503,,,0,0.5,30.0
3124,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,87.86839828220425,66.77321436609017,,,0,0.5,30.0
3125,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,87.88366669415342,65.52330761933004,,,0,0.5,30.0
3126,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,87.89893510610258,64.27340087256991,,,0,0.5,30.0
3127,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,87.91420351805175,63.023494125809776,,,0,0.5,30.0
3128,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,87.92947193000091,61.773587379049644,,,0,0.5,30.0
3129,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,87.94474034195008,60.52368063228951,,,0,0.5,30.0
3130,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,87.96000875389925,59.27377388552938,,,0,0.5,30.0
3131,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,87.97527716584841,58.02386713876925,,,0,0.5,30.0
3132,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,87.99054557779758,56.773960392009116,,,0,0.5,30.0
3133,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,87.99767034322123,55.52400329610026,,,0,0.5,30.0
3134,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,87.9978579282713,54.27400331017583,,,0,0.5,30.0
3135,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,87.99804551332137,53.024003324251396,,,0,0.5,30.0
3136,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,87.99823309837144,51.77400333832696,,,0,0.5,30.0
3137,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,87.99842068342151,50.52400335240253,,,0,0.5,30.0
3138,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,87.99860826847159,49.2740033664781,,,0,0.5,30.0
3139,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,87.99879585352166,48.024003380553665,,,0,0.5,30.0
3140,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,87.99898343857193,46.77400339462923,,,0,0.5,30.0
3141,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,87.99917102362271,45.5240034087048,,,0,0.5,30.0
3142,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,87.99935860867349,44.27400342278037,,,0,0.5,30.0
3143,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,87.99954619372427,43.024003436855935,,,0,0.5,30.0
3144,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,87.99973377877505,41.7740034509315,,,0,0.5,30.0
3145,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,87.99992136382583,40.52400346500707,,,0,0.5,30.0
3146,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,88.64998965546204,39.54090041880332,,,0,0.5,30.0
3147,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,89.5283944115742,38.65157197304197,,,0,0.5,30.0
3148,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,90.4067991676861,37.76224352728062,,,0,0.5,30.0
3149,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,91.28520392379728,36.87291508151927,,,0,0.5,30.0
3150,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,92.16360867990846,35.983586635757916,,,0,0.5,30.0
3151,0,1,,0,2,tomato_cut,0,3,tomato_cut,1,0,None_cut,3.8958333333333437,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,24.0,,tomato,2,1.0,15.0,93.04201343601964,35.094258189996566,,,0,0.5,30.0
