tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,6cd460573c624b6b_score,player_b3228c38_x,player_b3228c38_y,player_b3228c38_move_target,player_b3228c38_item,player_b3228c38_score,player_b3228c38_cut_speed,player_b3228c38_speed,player_43f6ad55_x,player_43f6ad55_y,player_43f6ad55_move_target,player_43f6ad55_item,player_43f6ad55_score,player_43f6ad55_cut_speed,player_43f6ad55_speed
3944,0,1,,0,2,tomato,1.4833333333333305,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3945,0,1,,0,2,tomato,1.4916666666666638,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3946,0,1,,0,2,tomato,1.4999999999999971,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3947,0,1,,0,2,tomato,1.5083333333333304,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3948,0,1,,0,2,tomato,1.5166666666666637,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3949,0,1,,0,2,tomato,1.524999999999997,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3950,0,1,,0,2,tomato,1.5333333333333303,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3951,0,1,,0,2,tomato,1.5416666666666636,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3952,0,1,,0,2,tomato,1.549999999999997,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3953,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3954,0,1,,0,2,tomato,1.5666666666666635,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3955,0,1,,0,2,tomato,1.5749999999999968,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3956,0,1,,0,2,tomato,1.5833333333333302,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3957,0,1,,0,2,tomato,1.5916666666666635,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3958,0,1,,0,2,tomato,1.5999999999999968,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3959,0,1,,0,2,tomato,1.60833333333333,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3960,0,1,,0,2,tomato,1.6166666666666634,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3961,0,1,,0,2,tomato,1.6249999999999967,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3962,0,1,,0,2,tomato,1.63333333333333,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3963,0,1,,0,2,tomato,1.6416666666666633,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3964,0,1,,0,2,tomato,1.6499999999999966,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3965,0,1,,0,2,tomato,1.6583333333333299,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3966,0,1,,0,2,tomato,1.6666666666666632,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3967,0,1,,0,2,tomato,1.6749999999999965,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3968,0,1,,0,2,tomato,1.6833333333333298,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3969,0,1,,0,2,tomato,1.691666666666663,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.0,72.0,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3970,0,1,,0,2,tomato,1.6999999999999964,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.35355339059322,71.64644660940678,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3971,0,1,,0,2,tomato,1.7083333333333297,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.70710678118644,71.29289321881356,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3972,0,1,,0,2,tomato,1.716666666666663,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,57.06066017177966,70.93933982822034,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3973,0,1,,0,2,tomato,1.7249999999999963,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,57.41421356237288,70.58578643762712,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3974,0,1,,0,2,tomato,1.7333333333333296,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,57.7677669529661,70.2322330470339,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3975,0,1,,0,2,tomato,1.741666666666663,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,58.12132034355932,69.87867965644068,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3976,0,1,,0,2,tomato,1.7499999999999962,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,58.47487373415254,69.52512626584746,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3977,0,1,,0,2,tomato,1.7583333333333295,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,58.82842712474576,69.17157287525424,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3978,0,1,,0,2,tomato,1.7666666666666628,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,59.18198051533898,68.81801948466102,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3979,0,1,,0,2,tomato,1.7749999999999961,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,59.5355339059322,68.4644660940678,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3980,0,1,,0,2,tomato,1.7833333333333294,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,59.88908729652542,68.11091270347458,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3981,0,1,,0,2,tomato,1.7916666666666627,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,60.24264068711864,67.75735931288136,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3982,0,1,,0,2,tomato,1.799999999999996,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,60.59619407771186,67.40380592228814,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3983,0,1,,0,2,tomato,1.8083333333333294,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,60.94974746830508,67.05025253169492,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3984,0,1,,0,2,tomato,1.8166666666666627,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,61.3033008588983,66.6966991411017,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3985,0,1,,0,2,tomato,1.824999999999996,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,61.656854249491516,66.34314575050848,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3986,0,1,,0,2,tomato,1.8333333333333293,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,62.010407640084736,65.98959235991526,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3987,0,1,,0,2,tomato,1.8416666666666626,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,62.363961030677956,65.63603896932204,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3988,0,1,,0,2,tomato,1.8499999999999959,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,62.717514421271176,65.28248557872882,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3989,0,1,,0,2,tomato,1.8583333333333292,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,63.071067811864395,64.9289321881356,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3990,0,1,,0,2,tomato,1.8666666666666625,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,63.424621202457615,64.57537879754238,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3991,0,1,,0,2,tomato,1.8749999999999958,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,63.778174593050835,64.22182540694916,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3992,0,1,,0,2,tomato,1.883333333333329,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,64.13172798364405,63.868272016355945,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3993,0,1,,0,2,tomato,1.8916666666666624,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,64.48528137423727,63.514718625762725,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3994,0,1,,0,2,tomato,1.8999999999999957,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,64.8388347648305,63.161165235169506,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3995,0,1,,0,2,tomato,1.908333333333329,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,65.19238815542371,62.807611844576286,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3996,0,1,,0,2,tomato,1.9166666666666623,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,65.54594154601693,62.454058453983066,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3997,0,1,,0,2,tomato,1.9249999999999956,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,65.89949493661015,62.100505063389846,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3998,0,1,,0,2,tomato,1.933333333333329,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,66.25304832720337,61.74695167279663,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
3999,0,1,,0,2,tomato,1.9416666666666622,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,66.6066017177966,61.39339828220341,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
4000,0,1,,0,2,tomato,1.9499999999999955,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,66.96015510838981,61.03984489161019,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
4001,0,1,,0,2,tomato,1.9583333333333288,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,67.31370849898303,60.68629150101697,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
4002,0,1,,0,2,tomato,1.9666666666666621,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,67.66726188957625,60.33273811042375,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
4003,0,1,,0,2,tomato,1.9749999999999954,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,68.02081528016947,59.97918471983053,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
4004,0,1,,0,2,tomato,1.9833333333333287,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,68.37436867076269,59.62563132923731,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
4005,0,1,,0,2,tomato,1.991666666666662,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,68.72792206135591,59.27207793864409,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
4006,0,1,,0,2,tomato,1.9999999999999953,1,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,69.08147545194913,58.91852454805087,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
4007,0,1,,0,2,tomato,2.008333333333329,2,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,69.43502884254235,58.56497115745765,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
4008,0,1,,0,2,tomato,2.016666666666662,2,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,69.78858223313557,58.21141776686443,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
4009,0,1,,0,2,tomato,2.0249999999999955,2,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,70.14213562372879,57.85786437627121,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
4010,0,1,,0,2,tomato,2.0333333333333288,2,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,70.49568901432201,57.50431098567799,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
4011,0,1,,0,2,tomato,2.041666666666662,2,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,70.84924240491523,57.15075759508477,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
4012,0,1,,0,2,tomato,2.0499999999999954,2,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,71.20279579550845,56.79720420449155,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
4013,0,1,,0,2,tomato,2.0583333333333287,2,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,71.55634918610167,56.44365081389833,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
4014,0,1,,0,2,tomato,2.066666666666662,2,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,71.90990257669489,56.09009742330511,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
4015,0,1,,0,2,tomato,2.0749999999999953,2,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.26345596728811,55.73654403271189,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
4016,0,1,,0,2,tomato,2.0833333333333286,2,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.61700935788133,55.38299064211867,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
4017,0,1,,0,2,tomato,2.091666666666662,2,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.97056274847455,55.02943725152545,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
4018,0,1,,0,2,tomato,2.099999999999995,2,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,73.32411613906777,54.67588386093223,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
4019,0,1,,0,2,tomato,2.1083333333333285,2,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,73.67766952966099,54.32233047033901,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
4020,0,1,,0,2,tomato,2.116666666666662,2,0,3,None_cut,3.1749999999999914,3,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,74.03122292025421,53.96877707974579,,,1,1.0,12.0,24.0,40.0,,,4,0.2,30.0
