tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,1e0820810043726d_score,player_ee722195_x,player_ee722195_y,player_ee722195_move_target,player_ee722195_item,player_ee722195_score,player_ee722195_cut_speed,player_ee722195_speed,player_b9d95bf8_x,player_b9d95bf8_y,player_b9d95bf8_move_target,player_b9d95bf8_item,player_b9d95bf8_score,player_b9d95bf8_cut_speed,player_b9d95bf8_speed
3640,0,1,,0,2,tomato,2.1333333333333284,2,0,3,None_cut,3.6166666666666565,3,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.828750245652316,38.193269284939454,,plate,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3641,0,1,,0,2,tomato,2.1416666666666617,2,0,3,None_cut,3.6166666666666565,3,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.47306196255312,38.54467481316304,,plate,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3642,0,1,,0,2,tomato,2.149999999999995,2,0,3,None_cut,3.6166666666666565,3,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.11737367945392,38.896080341386636,,plate,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3643,0,1,,0,2,tomato,2.1583333333333283,2,0,3,None_cut,3.6166666666666565,3,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.76168539635472,39.24748586961022,,plate,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3644,0,1,,0,2,tomato,2.1666666666666616,2,0,3,None_cut,3.6166666666666565,3,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.40599711325552,39.59889139783381,,plate,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3645,0,1,,0,2,tomato,2.174999999999995,2,0,3,None_cut,3.6166666666666565,3,2,2,,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,plate,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3646,0,1,,0,2,tomato,2.1833333333333282,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3647,0,1,,0,2,tomato,2.1916666666666615,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3648,0,1,,0,2,tomato,2.199999999999995,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3649,0,1,,0,2,tomato,2.208333333333328,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3650,0,1,,0,2,tomato,2.2166666666666615,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3651,0,1,,0,2,tomato,2.2249999999999948,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3652,0,1,,0,2,tomato,2.233333333333328,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3653,0,1,,0,2,tomato,2.2416666666666614,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3654,0,1,,0,2,tomato,2.2499999999999947,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3655,0,1,,0,2,tomato,2.258333333333328,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3656,0,1,,0,2,tomato,2.2666666666666613,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3657,0,1,,0,2,tomato,2.2749999999999946,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3658,0,1,,0,2,tomato,2.283333333333328,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3659,0,1,,0,2,tomato,2.291666666666661,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3660,0,1,,0,2,tomato,2.2999999999999945,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3661,0,1,,0,2,tomato,2.308333333333328,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3662,0,1,,0,2,tomato,2.316666666666661,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3663,0,1,,0,2,tomato,2.3249999999999944,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.35355339059322,39.64644660940678,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3664,0,1,,0,2,tomato,2.3333333333333277,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.70710678118644,39.29289321881356,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3665,0,1,,0,2,tomato,2.341666666666661,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.06066017177966,38.93933982822034,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3666,0,1,,0,2,tomato,2.3499999999999943,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.41421356237288,38.58578643762712,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3667,0,1,,0,2,tomato,2.3583333333333276,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.7677669529661,38.2322330470339,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3668,0,1,,0,2,tomato,2.366666666666661,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,58.12132034355932,37.87867965644068,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3669,0,1,,0,2,tomato,2.3749999999999942,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,58.47487373415254,37.52512626584746,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3670,0,1,,0,2,tomato,2.3833333333333275,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,58.82842712474576,37.17157287525424,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3671,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,59.18198051533898,36.81801948466102,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3672,0,1,,0,2,tomato,2.399999999999994,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,59.5355339059322,36.4644660940678,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3673,0,1,,0,2,tomato,2.4083333333333274,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,59.88908729652542,36.11091270347458,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3674,0,1,,0,2,tomato,2.4166666666666607,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,60.24264068711864,35.75735931288136,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3675,0,1,,0,2,tomato,2.424999999999994,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,60.59619407771186,35.40380592228814,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3676,0,1,,0,2,tomato,2.4333333333333274,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,60.94974746830508,35.05025253169492,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3677,0,1,,0,2,tomato,2.4416666666666607,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.3033008588983,34.6966991411017,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3678,0,1,,0,2,tomato,2.449999999999994,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.656854249491516,34.343145750508484,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3679,0,1,,0,2,tomato,2.4583333333333273,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.010407640084736,33.989592359915264,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3680,0,1,,0,2,tomato,2.4666666666666606,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.363961030677956,33.636038969322044,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3681,0,1,,0,2,tomato,2.474999999999994,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.717514421271176,33.282485578728824,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3682,0,1,,0,2,tomato,2.483333333333327,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.071067811864395,32.928932188135605,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3683,0,1,,0,2,tomato,2.4916666666666605,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.424621202457615,32.575378797542385,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3684,0,1,,0,2,tomato,2.499999999999994,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.778174593050835,32.221825406949165,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3685,0,1,,0,2,tomato,2.508333333333327,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,64.13172798364405,31.868272016355945,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3686,0,1,,0,2,tomato,2.5166666666666604,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,64.48528137423727,31.514718625762725,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3687,0,1,,0,2,tomato,2.5249999999999937,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,64.8388347648305,31.161165235169506,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3688,0,1,,0,2,tomato,2.533333333333327,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,65.19238815542371,30.807611844576286,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3689,0,1,,0,2,tomato,2.5416666666666603,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,65.54594154601693,30.454058453983066,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3690,0,1,,0,2,tomato,2.5499999999999936,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,65.89949493661015,30.100505063389846,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3691,0,1,,0,2,tomato,2.558333333333327,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.25304832720337,29.746951672796627,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3692,0,1,,0,2,tomato,2.56666666666666,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.6066017177966,29.393398282203407,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3693,0,1,,0,2,tomato,2.5749999999999935,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.96015510838981,29.039844891610187,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3694,0,1,,0,2,tomato,2.583333333333327,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.31370849898303,28.686291501016967,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3695,0,1,,0,2,tomato,2.59166666666666,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.66726188957625,28.332738110423747,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3696,0,1,,0,2,tomato,2.5999999999999934,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.02081528016947,27.979184719830528,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3697,0,1,,0,2,tomato,2.6083333333333267,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.37436867076269,27.625631329237308,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3698,0,1,,0,2,tomato,2.61666666666666,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.72792206135591,27.272077938644088,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3699,0,1,,0,2,tomato,2.6249999999999933,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.08147545194913,26.91852454805087,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3700,0,1,,0,2,tomato,2.6333333333333266,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.43502884254235,26.56497115745765,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3701,0,1,,0,2,tomato,2.64166666666666,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.78858223313557,26.21141776686443,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3702,0,1,,0,2,tomato,2.6499999999999932,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,70.14213562372879,25.85786437627121,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3703,0,1,,0,2,tomato,2.6583333333333266,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,70.49568901432201,25.50431098567799,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3704,0,1,,0,2,tomato,2.66666666666666,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,70.84924240491523,25.15075759508477,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3705,0,1,,0,2,tomato,2.674999999999993,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.20279579550845,24.79720420449155,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3706,0,1,,0,2,tomato,2.6833333333333265,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.55634918610167,24.44365081389833,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3707,0,1,,0,2,tomato,2.6916666666666598,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3708,0,1,,0,2,tomato,2.699999999999993,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3709,0,1,,0,2,tomato,2.7083333333333264,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3710,0,1,,0,2,tomato,2.7166666666666597,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3711,0,1,,0,2,tomato,2.724999999999993,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3712,0,1,,0,2,tomato,2.7333333333333263,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3713,0,1,,0,2,tomato,2.7416666666666596,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3714,0,1,,0,2,tomato,2.749999999999993,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3715,0,1,,0,2,tomato,2.758333333333326,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3716,0,1,,0,2,tomato,2.7666666666666595,2,0,3,None_cut,3.6166666666666565,3,2,2,plate,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,3,1.0,12.0,24.0,40.0,,,1,0.2,30.0
