tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,d6ce564be7313bda_score,player_54c8d17c_x,player_54c8d17c_y,player_54c8d17c_move_target,player_54c8d17c_item,player_54c8d17c_score,player_54c8d17c_cut_speed,player_54c8d17c_speed,player_2b65cc1d_x,player_2b65cc1d_y,player_2b65cc1d_move_target,player_2b65cc1d_item,player_2b65cc1d_score,player_2b65cc1d_cut_speed,player_2b65cc1d_speed
3636,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,68.35591305224301,43.79279938073964,,plate,9,1.0,30.0
3637,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,67.46669457776352,44.671315461779386,,plate,9,1.0,30.0
3638,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,66.57747610328403,45.549831542819135,,plate,9,1.0,30.0
3639,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,65.68825762880454,46.42834762385888,,plate,9,1.0,30.0
3640,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,64.79903915432504,47.30686370489863,,plate,9,1.0,30.0
3641,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,63.90982067984555,48.18537978593838,,plate,9,1.0,30.0
3642,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,63.02060220536606,49.06389586697813,,plate,9,1.0,30.0
3643,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,62.13138373088657,49.94241194801788,,plate,9,1.0,30.0
3644,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,61.24216525640708,50.82092802905757,,plate,9,1.0,30.0
3645,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,60.352946781927585,51.69944411009722,,plate,9,1.0,30.0
3646,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,59.46372830744809,52.57796019113686,,plate,9,1.0,30.0
3647,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,58.5745098329686,53.4564762721765,,plate,9,1.0,30.0
3648,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,57.68529135848911,54.334992353216144,,plate,9,1.0,30.0
3649,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.79607288400962,55.213508434255786,,plate,9,1.0,30.0
3650,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,plate,9,1.0,30.0
3651,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,,9,1.0,30.0
3652,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,,9,1.0,30.0
3653,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,,9,1.0,30.0
3654,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,,9,1.0,30.0
3655,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,,9,1.0,30.0
3656,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,,9,1.0,30.0
3657,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,,9,1.0,30.0
3658,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,,9,1.0,30.0
3659,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,,9,1.0,30.0
3660,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,,9,1.0,30.0
3661,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,,9,1.0,30.0
3662,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,,9,1.0,30.0
3663,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,,9,1.0,30.0
3664,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,,9,1.0,30.0
3665,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,,9,1.0,30.0
3666,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,,9,1.0,30.0
3667,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,,9,1.0,30.0
3668,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,,9,1.0,30.0
3669,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,,9,1.0,30.0
3670,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,,9,1.0,30.0
3671,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,,9,1.0,30.0
3672,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,56.0,,,9,1.0,30.0
3673,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,54.749999999999716,,,9,1.0,30.0
3674,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,53.49999999999943,,,9,1.0,30.0
3675,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,52.24999999999915,,,9,1.0,30.0
3676,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,50.99999999999886,,,9,1.0,30.0
3677,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,49.74999999999858,,,9,1.0,30.0
3678,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,48.499999999998295,,,9,1.0,30.0
3679,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,47.24999999999801,,,9,1.0,30.0
3680,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,45.999999999997726,,,9,1.0,30.0
3681,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,44.74999999999744,,,9,1.0,30.0
3682,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,43.49999999999716,,,9,1.0,30.0
3683,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,42.249999999996874,,,9,1.0,30.0
3684,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.0,40.99999999999659,,,9,1.0,30.0
3685,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,56.31621556657754,39.8798317388366,,,9,1.0,30.0
3686,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,57.19459214040404,38.990475457837135,,,9,1.0,30.0
3687,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,58.07296871423054,38.10111917683767,,,9,1.0,30.0
3688,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,58.95134528805704,37.211762895838206,,,9,1.0,30.0
3689,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,59.82972186188354,36.32240661483874,,,9,1.0,30.0
3690,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,60.70809843571004,35.433050333839276,,,9,1.0,30.0
3691,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,61.58647500953654,34.543694052839896,,,9,1.0,30.0
3692,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,62.46485158336304,33.654337771840936,,,9,1.0,30.0
3693,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,63.34322815718954,32.76498149084197,,,9,1.0,30.0
3694,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,64.22160473101623,31.87562520984293,,,9,1.0,30.0
3695,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,65.09998130484344,30.98626892884382,,,9,1.0,30.0
3696,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,65.97835787867065,30.09691264784471,,,9,1.0,30.0
3697,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,66.8567344524977,29.2075563668456,,,9,1.0,30.0
3698,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,67.73511102632406,28.31820008584649,,,9,1.0,30.0
3699,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,68.61348760015042,27.428843804847382,,,9,1.0,30.0
3700,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,69.4918641739768,26.539487523848273,,,9,1.0,30.0
3701,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,70.37024074780315,25.650131242849163,,,9,1.0,30.0
3702,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,71.24861732162951,24.760774961850053,,,9,1.0,30.0
3703,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,72.0,24.0,,,9,1.0,30.0
3704,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
3705,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
3706,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
3707,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
3708,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
3709,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
3710,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
3711,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
3712,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
3713,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
3714,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,24.0,40.0,,,1,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
