tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,91e0f7087dd7e64b_score,player_a33720bc_x,player_a33720bc_y,player_a33720bc_move_target,player_a33720bc_item,player_a33720bc_score,player_a33720bc_cut_speed,player_a33720bc_speed,player_59c4b247_x,player_59c4b247_y,player_59c4b247_move_target,player_59c4b247_item,player_59c4b247_score,player_59c4b247_cut_speed,player_59c4b247_speed
3773,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.1666666666666665,1,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3774,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.2083333333333333,1,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3775,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.25,1,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3776,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.2916666666666667,1,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3777,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3778,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.3750000000000002,1,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3779,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.416666666666667,1,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3780,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333337,1,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3781,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.5000000000000004,1,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3782,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.5416666666666672,1,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3783,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.583333333333334,1,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3784,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3785,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6666666666666674,1,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3786,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.7083333333333341,1,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3787,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.7500000000000009,1,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3788,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.7916666666666676,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3789,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.8333333333333344,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3790,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.875000000000001,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3791,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.9166666666666679,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3792,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.9583333333333346,1,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3793,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.0000000000000013,2,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3794,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.041666666666668,2,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3795,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.0833333333333344,2,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3796,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.125000000000001,2,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3797,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.1666666666666674,2,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3798,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3799,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.2500000000000004,2,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3800,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.291666666666667,2,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3801,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.3333333333333335,2,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3802,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.375,2,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3803,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.4166666666666665,2,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3804,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.458333333333333,2,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3805,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.4999999999999996,2,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3806,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.541666666666666,2,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3807,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.5833333333333326,2,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3808,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.624999999999999,2,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3809,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.6666666666666656,2,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3810,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.708333333333332,2,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3811,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.7499999999999987,2,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3812,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.791666666666665,2,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3813,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.8333333333333317,2,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3814,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.8749999999999982,2,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3815,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.9166666666666647,2,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3816,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.9583333333333313,2,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,plate,6,0.5,30.0
3817,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.999999999999998,2,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3818,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.0416666666666643,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3819,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.083333333333331,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3820,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.1249999999999973,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3821,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.166666666666664,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3822,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.2083333333333304,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3823,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.249999999999997,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3824,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.2916666666666634,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3825,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.33333333333333,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3826,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.3749999999999964,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3827,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.416666666666663,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3828,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.4583333333333295,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3829,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.499999999999996,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3830,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.5416666666666625,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3831,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.583333333333329,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3832,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.6249999999999956,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3833,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.666666666666662,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3834,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.7083333333333286,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3835,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.749999999999995,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3836,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3837,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3838,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3839,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.916666666666661,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3840,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3841,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3842,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3843,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3844,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3845,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3846,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3847,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3848,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
3849,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.0,24.0,,,0,1.0,15.0,72.0,88.0,,,6,0.5,30.0
