tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,fe91304808d4b13e_score,player_33813f04_x,player_33813f04_y,player_33813f04_move_target,player_33813f04_item,player_33813f04_score,player_33813f04_cut_speed,player_33813f04_speed,player_893a980b_x,player_893a980b_y,player_893a980b_move_target,player_893a980b_item,player_893a980b_score,player_893a980b_cut_speed,player_893a980b_speed,8100ec429f0080c6_score,d8563a256e29ba24_message,c2875acddb397d2c_score
6285,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,2.4999999999999996,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,97.25000000000028,24.0,,plate,3,1.0,30.0,,,5.0
6286,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,2.541666666666666,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,96.0,24.0,,plate,3,1.0,30.0,,,5.0
6287,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,2.5833333333333326,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,94.74999999999972,24.0,,plate,3,1.0,30.0,,,5.0
6288,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,2.624999999999999,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,93.49999999999943,24.0,,plate,3,1.0,30.0,,,5.0
6289,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,2.6666666666666656,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,92.24999999999915,24.0,,plate,3,1.0,30.0,,,5.0
6290,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,2.708333333333332,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,90.99999999999886,24.0,,plate,3,1.0,30.0,,,5.0
6291,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,2.7499999999999987,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,89.74999999999858,24.0,,plate,3,1.0,30.0,,,5.0
6292,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,2.791666666666665,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,88.4999999999983,24.0,,plate,3,1.0,30.0,,,5.0
6293,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,2.8333333333333317,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,87.24999999999801,24.0,,plate,3,1.0,30.0,,,5.0
6294,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,2.8749999999999982,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,85.99999999999773,24.0,,plate,3,1.0,30.0,,,5.0
6295,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,2.9166666666666647,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,84.74999999999744,24.0,,plate,3,1.0,30.0,,,5.0
6296,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,2.9583333333333313,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,83.49999999999716,24.0,,plate,3,1.0,30.0,,,5.0
6297,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato,2.999999999999998,2,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,82.24999999999687,24.0,,plate,3,1.0,30.0,,,5.0
6298,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,80.99999999999659,24.0,,plate,3,1.0,30.0,,,5.0
6299,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.083333333333331,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,79.7499999999963,24.0,,plate,3,1.0,30.0,,,5.0
6300,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.1249999999999973,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,78.49999999999602,24.0,,plate,3,1.0,30.0,,,5.0
6301,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.166666666666664,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,77.24999999999574,24.0,,plate,3,1.0,30.0,,,5.0
6302,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.2083333333333304,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,75.99999999999545,24.0,,plate,3,1.0,30.0,,,5.0
6303,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,74.74999999999517,24.0,,plate,3,1.0,30.0,,,5.0
6304,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.2916666666666634,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,73.49999999999488,24.0,,plate,3,1.0,30.0,,,5.0
6305,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,72.2499999999946,24.0,,plate,3,1.0,30.0,,,5.0
6306,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.3749999999999964,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,71.34621797023578,24.84324151087344,,plate,3,1.0,30.0,,,5.0
6307,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.416666666666663,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,70.45686168923703,25.72161808469994,,plate,3,1.0,30.0,,,5.0
6308,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,69.56750540823828,26.59999465852644,,plate,3,1.0,30.0,,,5.0
6309,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.499999999999996,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,68.67814912723952,27.47837123235294,,plate,3,1.0,30.0,,,5.0
6310,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.5416666666666625,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,67.78879284624077,28.356747806179442,,plate,3,1.0,30.0,,,5.0
6311,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.583333333333329,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,66.89943656524201,29.235124380005942,,plate,3,1.0,30.0,,,5.0
6312,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.6249999999999956,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,66.01008028424326,30.113500953832443,,plate,3,1.0,30.0,,,5.0
6313,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,65.1207240032445,30.991877527658943,,plate,3,1.0,30.0,,,5.0
6314,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,64.23136772224575,31.870254101485443,,plate,3,1.0,30.0,,,5.0
6315,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,63.34201144124647,32.748630675311944,,plate,3,1.0,30.0,,,5.0
6316,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,62.452655160247005,33.627007249138444,,plate,3,1.0,30.0,,,5.0
6317,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,61.56329887924754,34.505383822964944,,plate,3,1.0,30.0,,,5.0
6318,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,60.673942598248075,35.383760396791445,,plate,3,1.0,30.0,,,5.0
6319,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.916666666666661,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,59.78458631724861,36.262136970617945,,plate,3,1.0,30.0,,,5.0
6320,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.9583333333333277,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,58.895230036249146,37.140513544444445,,plate,3,1.0,30.0,,,5.0
6321,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,3.9999999999999942,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,58.00587375524984,38.018890118270946,,plate,3,1.0,30.0,,,5.0
6322,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,57.11651747425088,38.897266692097446,,plate,3,1.0,30.0,,,5.0
6323,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,56.22716119325191,39.77564326592395,,plate,3,1.0,30.0,,,5.0
6324,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,56.0,40.0,,plate,3,1.0,30.0,,,5.0
6325,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,56.0,40.0,,,3,1.0,30.0,,,5.0
6326,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,56.0,40.0,,,3,1.0,30.0,,,5.0
6327,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,56.0,40.0,,,3,1.0,30.0,,,5.0
6328,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,56.0,40.0,,,3,1.0,30.0,,,5.0
6329,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,56.0,40.0,,,3,1.0,30.0,,,5.0
6330,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,56.0,40.0,,,3,1.0,30.0,,,5.0
6331,test,True,0,1,None_cut,3.749999999999995,3,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,2,1.0,30.0,56.0,40.0,,,3,1.0,30.0,,,5.0
6332,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,2,1.0,30.0,56.0,40.0,,,3,1.0,30.0,,,5.0
6333,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,2,1.0,30.0,56.0,40.0,,,3,1.0,30.0,,,5.0
6334,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,2,1.0,30.0,56.0,40.0,,,3,1.0,30.0,,,5.0
6335,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,2,1.0,30.0,56.0,40.0,,,3,1.0,30.0,,,5.0
6336,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,2,1.0,30.0,56.0,40.0,,,3,1.0,30.0,,,5.0
6337,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,2,1.0,30.0,56.0,40.0,,,3,1.0,30.0,,,5.0
6338,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,2,1.0,30.0,56.0,40.0,,,3,1.0,30.0,,,5.0
6339,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,2,1.0,30.0,56.0,40.0,,,3,1.0,30.0,,,5.0
6340,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,2,1.0,30.0,56.0,40.0,,,3,1.0,30.0,,,5.0
6341,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,2,1.0,30.0,56.0,40.0,,,3,1.0,30.0,,,5.0
6342,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,2,1.0,30.0,56.0,40.0,,,3,1.0,30.0,,,5.0
6343,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,2,1.0,30.0,56.0,40.0,,,3,1.0,30.0,,,5.0
6344,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,2,1.0,30.0,56.0,40.0,,,3,1.0,30.0,,,5.0
6345,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,2,1.0,30.0,56.0,40.0,,,3,1.0,30.0,,,5.0
6346,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,2,1.0,30.0,56.0,40.0,,,3,1.0,30.0,,,5.0
6347,test,True,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,2,1.0,30.0,56.0,40.0,,,3,1.0,30.0,,,5.0
