tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,76de0e8c134808cd_score,player_dc41b1e2_x,player_dc41b1e2_y,player_dc41b1e2_move_target,player_dc41b1e2_item,player_dc41b1e2_score,player_dc41b1e2_cut_speed,player_dc41b1e2_speed,player_d6a5beb9_x,player_d6a5beb9_y,player_d6a5beb9_move_target,player_d6a5beb9_item,player_d6a5beb9_score,player_d6a5beb9_cut_speed,player_d6a5beb9_speed
3712,0,1,,0,2,,0,3,,1,0,tomato,2.4166666666666665,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,31.605472563636248,31.69757008296567,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3713,0,1,,0,2,,0,3,,1,0,tomato,2.4166666666666665,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,31.166198495799655,31.252976680713644,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3714,0,1,,0,2,,0,3,,1,0,tomato,2.4166666666666665,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,30.726924427963063,30.80838327846162,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3715,0,1,,0,2,,0,3,,1,0,tomato,2.4166666666666665,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,30.28765036012647,30.363789876209594,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3716,0,1,,0,2,,0,3,,1,0,tomato,2.4166666666666665,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,29.848376292289878,29.91919647395757,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3717,0,1,,0,2,,0,3,,1,0,tomato,2.4166666666666665,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,29.409102224453285,29.474603071705545,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3718,0,1,,0,2,,0,3,,1,0,tomato,2.4166666666666665,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,28.969828156616693,29.03000966945352,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3719,0,1,,0,2,,0,3,,1,0,tomato,2.4166666666666665,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,28.5305540887801,28.585416267201495,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3720,0,1,,0,2,,0,3,,1,0,tomato,2.4166666666666665,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,28.091280020943508,28.14082286494947,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3721,0,1,,0,2,,0,3,,1,0,tomato,2.4166666666666665,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,27.652005953106915,27.696229462697445,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3722,0,1,,0,2,,0,3,,1,0,tomato,2.4166666666666665,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,27.212731885270323,27.25163606044542,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3723,0,1,,0,2,,0,3,,1,0,tomato,2.4166666666666665,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,26.77345781743373,26.807042658193396,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3724,0,1,,0,2,,0,3,,1,0,tomato,2.4166666666666665,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,26.334183749597138,26.36244925594137,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3725,0,1,,0,2,,0,3,,1,0,tomato,2.4166666666666665,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,25.894909681760545,25.917855853689325,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3726,0,1,,0,2,,0,3,,1,0,tomato,2.4166666666666665,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,25.455635613923953,25.473262451437243,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3727,0,1,,0,2,,0,3,,1,0,tomato,2.4166666666666665,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,25.01636154608736,25.02866904918516,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3728,0,1,,0,2,,0,3,,1,0,tomato,2.4166666666666665,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.577087478250768,24.58407564693308,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3729,0,1,,0,2,,0,3,,1,0,tomato,2.4166666666666665,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3730,0,1,,0,2,,0,3,,1,0,tomato,2.4166666666666665,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3731,0,1,,0,2,,0,3,,1,0,tomato,2.458333333333333,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3732,0,1,,0,2,,0,3,,1,0,tomato,2.4999999999999996,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3733,0,1,,0,2,,0,3,,1,0,tomato,2.541666666666666,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3734,0,1,,0,2,,0,3,,1,0,tomato,2.5833333333333326,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3735,0,1,,0,2,,0,3,,1,0,tomato,2.624999999999999,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3736,0,1,,0,2,,0,3,,1,0,tomato,2.6666666666666656,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3737,0,1,,0,2,,0,3,,1,0,tomato,2.708333333333332,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3738,0,1,,0,2,,0,3,,1,0,tomato,2.7499999999999987,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3739,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3740,0,1,,0,2,,0,3,,1,0,tomato,2.8333333333333317,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3741,0,1,,0,2,,0,3,,1,0,tomato,2.8749999999999982,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3742,0,1,,0,2,,0,3,,1,0,tomato,2.9166666666666647,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,88.0,72.0,,tomato,0,0.5,30.0
3743,0,1,,0,2,,0,3,,1,0,tomato,2.9583333333333313,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,86.74999999999972,72.0,,tomato,0,0.5,30.0
3744,0,1,,0,2,,0,3,,1,0,tomato,2.999999999999998,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,85.49999999999943,72.0,,tomato,0,0.5,30.0
3745,0,1,,0,2,,0,3,,1,0,tomato_cut,3.0416666666666643,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,84.24999999999915,72.0,,tomato,0,0.5,30.0
3746,0,1,,0,2,,0,3,,1,0,tomato_cut,3.083333333333331,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,82.99999999999886,72.0,,tomato,0,0.5,30.0
3747,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,81.74999999999858,72.0,,tomato,0,0.5,30.0
3748,0,1,,0,2,,0,3,,1,0,tomato_cut,3.166666666666664,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,80.4999999999983,72.0,,tomato,0,0.5,30.0
3749,0,1,,0,2,,0,3,,1,0,tomato_cut,3.2083333333333304,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,79.24999999999801,72.0,,tomato,0,0.5,30.0
3750,0,1,,0,2,,0,3,,1,0,tomato_cut,3.249999999999997,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,77.99999999999773,72.0,,tomato,0,0.5,30.0
3751,0,1,,0,2,,0,3,,1,0,tomato_cut,3.2916666666666634,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,76.74999999999744,72.0,,tomato,0,0.5,30.0
3752,0,1,,0,2,,0,3,,1,0,tomato_cut,3.33333333333333,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,75.49999999999716,72.0,,tomato,0,0.5,30.0
3753,0,1,,0,2,,0,3,,1,0,tomato_cut,3.3749999999999964,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,74.24999999999687,72.0,,tomato,0,0.5,30.0
3754,0,1,,0,2,,0,3,,1,0,tomato_cut,3.416666666666663,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,72.99999999999659,72.0,,tomato,0,0.5,30.0
3755,0,1,,0,2,,0,3,,1,0,tomato_cut,3.4583333333333295,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,72.0,72.0,,tomato,0,0.5,30.0
3756,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3757,0,1,,0,2,,0,3,,1,0,tomato_cut,3.5416666666666625,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3758,0,1,,0,2,,0,3,,1,0,tomato_cut,3.583333333333329,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3759,0,1,,0,2,,0,3,,1,0,tomato_cut,3.6249999999999956,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3760,0,1,,0,2,,0,3,,1,0,tomato_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3761,0,1,,0,2,,0,3,,1,0,tomato_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3762,0,1,,0,2,,0,3,,1,0,tomato_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3763,0,1,,0,2,,0,3,,1,0,tomato_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3764,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3765,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3766,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3767,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3768,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3769,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3770,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3771,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3772,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3773,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3774,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3775,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3776,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3777,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3778,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3779,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3780,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3781,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3782,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3783,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
3784,0,1,,0,2,,0,3,,1,0,None_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_salad,3,4,tomato,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,2,1.0,15.0,72.0,72.0,,,0,0.5,30.0
