tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,c491135a605b2e20_score,player_46c5916f_x,player_46c5916f_y,player_46c5916f_move_target,player_46c5916f_item,player_46c5916f_score,player_46c5916f_cut_speed,player_46c5916f_speed,player_8158af8c_x,player_8158af8c_y,player_8158af8c_move_target,player_8158af8c_item,player_8158af8c_score,player_8158af8c_cut_speed,player_8158af8c_speed,9b014be8cab0c1c7_score,ae1cf4633400025e_message,eea443cfb65cfbb7_score
6626,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6627,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6628,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6629,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6630,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6631,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6632,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6633,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6634,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6635,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,70.74999999999972,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6636,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,69.49999999999943,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6637,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,68.24999999999915,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6638,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,66.99999999999886,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6639,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,65.74999999999858,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6640,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,64.4999999999983,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6641,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,63.24999999999801,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6642,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,61.999999999997726,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6643,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,60.74999999999744,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6644,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,59.49999999999716,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6645,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,58.249999999996874,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6646,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.99999999999659,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6647,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,55.749999999996305,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6648,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,54.49999999999602,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6649,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,53.24999999999574,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6650,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,51.99999999999545,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6651,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,50.74999999999517,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6652,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,49.499999999994884,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6653,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,48.2499999999946,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6654,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,46.999999999994316,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6655,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,45.74999999999403,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6656,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,44.49999999999375,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6657,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,43.24999999999346,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6658,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,41.99999999999318,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6659,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,43.24999999999346,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6660,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,44.49999999999375,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6661,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,45.74999999999403,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6662,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,46.999999999994316,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6663,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,48.2499999999946,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6664,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,49.499999999994884,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6665,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,50.74999999999517,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6666,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,51.99999999999545,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6667,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,53.24999999999574,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6668,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,54.49999999999602,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6669,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,55.749999999996305,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6670,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.99999999999659,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6671,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,58.249999999996874,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6672,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,59.49999999999716,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6673,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,60.74999999999744,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6674,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,61.999999999997726,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6675,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,63.24999999999801,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6676,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,64.4999999999983,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6677,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,65.74999999999858,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6678,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,66.99999999999886,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6679,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,68.24999999999915,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6680,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,69.49999999999943,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6681,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,70.74999999999972,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6682,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6683,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,73.25000000000028,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6684,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,74.50000000000057,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6685,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,75.75000000000085,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6686,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,77.00000000000114,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
6687,test,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,78.25000000000142,,,1,1.0,30.0,136.0,24.0,,plate,4,1.0,30.0,,,5.0
