tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,2b3135bf58414cb7_score,player_1b1a764a_x,player_1b1a764a_y,player_1b1a764a_move_target,player_1b1a764a_item,player_1b1a764a_score,player_1b1a764a_cut_speed,player_1b1a764a_speed,player_75861fb8_x,player_75861fb8_y,player_75861fb8_move_target,player_75861fb8_item,player_75861fb8_score,player_75861fb8_cut_speed,player_75861fb8_speed
4181,0,1,,0,2,tomato,0.05833333333333333,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,80.99999999998863,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4182,0,1,,0,2,tomato,0.06666666666666667,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,81.49999999998818,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4183,0,1,,0,2,tomato,0.075,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,81.99999999998772,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4184,0,1,,0,2,tomato,0.08333333333333333,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,82.49999999998727,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4185,0,1,,0,2,tomato,0.09166666666666666,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,82.99999999998681,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4186,0,1,,0,2,tomato,0.09999999999999999,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,83.49999999998636,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4187,0,1,,0,2,tomato,0.10833333333333332,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,83.9999999999859,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4188,0,1,,0,2,tomato,0.11666666666666665,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,84.49999999998545,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4189,0,1,,0,2,tomato,0.12499999999999999,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,84.999999999985,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4190,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,85.49999999998454,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4191,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,85.99999999998408,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4192,0,1,,0,2,tomato,0.15,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,86.49999999998363,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4193,0,1,,0,2,tomato,0.15833333333333333,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,86.99999999998317,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4194,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,87.49999999998272,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4195,0,1,,0,2,tomato,0.175,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.137048156007157,87.94371843039113,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4196,0,1,,0,2,tomato,0.18333333333333332,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.488453684230638,88.29940671349033,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4197,0,1,,0,2,tomato,0.19166666666666665,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.83985921245412,88.65509499658953,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4198,0,1,,0,2,tomato,0.19999999999999998,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,25.1912647406776,89.01078327968872,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4199,0,1,,0,2,tomato,0.20833333333333331,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,25.54267026890108,89.36647156278792,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4200,0,1,,0,2,tomato,0.21666666666666665,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,25.89407579712456,89.72215984588712,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4201,0,1,,0,2,tomato,0.22499999999999998,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,26.24548132534804,90.07784812898632,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4202,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,26.596886853571522,90.43353641208552,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4203,0,1,,0,2,tomato,0.24166666666666664,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,26.948292381795003,90.78922469518471,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4204,0,1,,0,2,tomato,0.24999999999999997,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,27.299697910018484,91.14491297828391,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4205,0,1,,0,2,tomato,0.2583333333333333,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,27.651103438241964,91.50060126138311,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4206,0,1,,0,2,tomato,0.26666666666666666,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,28.002508966465445,91.85628954448231,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4207,0,1,,0,2,tomato,0.275,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,28.353914494688926,92.2119778275815,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4208,0,1,,0,2,tomato,0.2833333333333334,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,28.705320022912407,92.5676661106807,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4209,0,1,,0,2,tomato,0.29166666666666674,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,29.056725551135887,92.9233543937799,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4210,0,1,,0,2,tomato,0.3000000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,29.408131079359368,93.2790426768791,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4211,0,1,,0,2,tomato,0.30833333333333346,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,29.75953660758285,93.6347309599783,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4212,0,1,,0,2,tomato,0.3166666666666668,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,30.11094213580633,93.9904192430775,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4213,0,1,,0,2,tomato,0.3250000000000002,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,30.46234766402981,94.3461075261767,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4214,0,1,,0,2,tomato,0.33333333333333354,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,30.81375319225329,94.7017958092759,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4215,0,1,,0,2,tomato,0.3416666666666669,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,31.16515872047677,95.05748409237509,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4216,0,1,,0,2,tomato,0.35000000000000026,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,31.516564248700252,95.41317237547429,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4217,0,1,,0,2,tomato,0.3583333333333336,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,31.867969776923733,95.76886065857349,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4218,0,1,,0,2,tomato,0.366666666666667,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,32.21937530514744,96.12454894167269,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4219,0,1,,0,2,tomato,0.37500000000000033,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,32.57078083337127,96.48023722477188,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4220,0,1,,0,2,tomato,0.3833333333333337,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,32.92218636159511,96.83592550787108,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4221,0,1,,0,2,tomato,0.39166666666666705,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,33.273591889818945,97.19161379097028,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4222,0,1,,0,2,tomato,0.4000000000000004,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,33.62499741804278,97.54730207406948,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4223,0,1,,0,2,tomato,0.40833333333333377,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,33.97640294626662,97.90299035716868,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4224,0,1,,0,2,tomato,0.41666666666666713,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,34.32780847449045,98.25867864026787,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4225,0,1,,0,2,tomato,0.4250000000000005,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,34.67921400271429,98.61436692336707,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4226,0,1,,0,2,tomato,0.43333333333333385,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,35.030619530938125,98.97005520646627,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4227,0,1,,0,2,tomato,0.4416666666666672,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,35.38202505916196,99.32574348956547,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4228,0,1,,0,2,tomato,0.45000000000000057,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,35.733430587385556,99.68143177266467,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4229,0,1,,0,2,tomato,0.4583333333333339,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,36.08483611560914,100.03712005576386,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4230,0,1,,0,2,tomato,0.4666666666666673,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,36.43624164383273,100.39280833886306,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4231,0,1,,0,2,tomato,0.47500000000000064,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,36.787647172056325,100.74849662196226,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4232,0,1,,0,2,tomato,0.483333333333334,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,37.13905270027991,101.10418490506146,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4233,0,1,,0,2,tomato,0.49166666666666736,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,37.490458228503506,101.45987318816066,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4234,0,1,,0,2,tomato,0.5000000000000007,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,37.84186375672709,101.81556147125985,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4235,0,1,,0,2,tomato,0.508333333333334,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,38.19326928495069,102.17124975435905,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4236,0,1,,0,2,tomato,0.5166666666666673,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,38.544674813174275,102.52693803745825,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4237,0,1,,0,2,tomato,0.5250000000000006,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,38.89608034139786,102.88262632055745,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4238,0,1,,0,2,tomato,0.5333333333333339,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,39.24748586962146,103.23831460365665,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4239,0,1,,0,2,tomato,0.5416666666666672,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,39.598891397845044,103.59400288675585,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4240,0,1,,0,2,tomato,0.5500000000000005,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,39.95302979119935,103.65366328485226,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4241,0,1,,0,2,tomato,0.5583333333333338,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.310942141162734,103.30452327032577,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4242,0,1,,0,2,tomato,0.5666666666666671,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.66885449112612,102.95538325579929,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4243,0,1,,0,2,tomato,0.5750000000000004,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,41.026766841089504,102.60624324127281,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4244,0,1,,0,2,tomato,0.5833333333333337,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,41.38467919105289,102.25710322674632,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4245,0,1,,0,2,tomato,0.591666666666667,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,41.742591541016274,101.90796321221984,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4246,0,1,,0,2,tomato,0.6000000000000003,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,42.10050389097966,101.55882319769336,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4247,0,1,,0,2,tomato,0.6083333333333336,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,42.458416240943045,101.20968318316687,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4248,0,1,,0,2,tomato,0.6166666666666669,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,42.81632859090643,100.86054316864039,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4249,0,1,,0,2,tomato,0.6250000000000002,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,43.174240940869815,100.5114031541139,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4250,0,1,,0,2,tomato,0.6333333333333335,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,43.5321532908332,100.16226313958742,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4251,0,1,,0,2,tomato,0.6416666666666668,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,43.890065640796585,99.81312312506094,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4252,0,1,,0,2,tomato,0.6500000000000001,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,44.24797799075997,99.46398311053446,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4253,0,1,,0,2,tomato,0.6583333333333334,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,44.60589034072327,99.11484309600797,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4254,0,1,,0,2,tomato,0.6666666666666667,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,44.963802690685945,98.76570308148149,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4255,0,1,,0,2,tomato,0.675,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,45.32171504064862,98.416563066955,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4256,0,1,,0,2,tomato,0.6833333333333333,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,45.679627390611294,98.06742305242852,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4257,0,1,,0,2,tomato,0.6916666666666667,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,46.03753974057397,97.71828303790204,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4258,0,1,,0,2,tomato,0.7,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,46.395452090536644,97.36914302337556,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4259,0,1,,0,2,tomato,0.7083333333333333,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,46.75336444049932,97.02000300884907,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4260,0,1,,0,2,tomato,0.7166666666666666,0,0,3,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,47.11127679046199,96.67086299432259,,,2,1.0,12.0,24.0,40.0,,,3,0.2,30.0
