tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,a321d74b26a7b8cc_score,player_8b96d76e_x,player_8b96d76e_y,player_8b96d76e_move_target,player_8b96d76e_item,player_8b96d76e_score,player_8b96d76e_cut_speed,player_8b96d76e_speed,player_5718437c_x,player_5718437c_y,player_5718437c_move_target,player_5718437c_item,player_5718437c_score,player_5718437c_cut_speed,player_5718437c_speed
4080,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,53.49999999999943,,tomato_cut,1,1.0,30.0,56.0,40.0,,,5,1.0,30.0
4081,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,52.24999999999915,,tomato_cut,1,1.0,30.0,56.0,40.0,,,5,1.0,30.0
4082,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,50.99999999999886,,tomato_cut,1,1.0,30.0,56.0,40.0,,,5,1.0,30.0
4083,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,49.74999999999858,,tomato_cut,1,1.0,30.0,56.0,40.0,,,5,1.0,30.0
4084,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,48.499999999998295,,tomato_cut,1,1.0,30.0,56.0,40.0,,,5,1.0,30.0
4085,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,47.24999999999801,,tomato_cut,1,1.0,30.0,56.0,40.0,,,5,1.0,30.0
4086,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,45.999999999997726,,tomato_cut,1,1.0,30.0,56.0,40.0,,,5,1.0,30.0
4087,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,44.74999999999744,,tomato_cut,1,1.0,30.0,56.0,40.0,,,5,1.0,30.0
4088,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,43.49999999999716,,tomato_cut,1,1.0,30.0,56.0,40.0,,,5,1.0,30.0
4089,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,42.249999999996874,,tomato_cut,1,1.0,30.0,56.0,40.0,,,5,1.0,30.0
4090,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.99999999999659,,tomato_cut,1,1.0,30.0,56.0,40.0,,,5,1.0,30.0
4091,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.31621556657754,39.8798317388366,,tomato_cut,1,1.0,30.0,56.0,40.0,,,5,1.0,30.0
4092,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,25.19459214040404,38.990475457837135,,tomato_cut,1,1.0,30.0,56.0,40.0,,,5,1.0,30.0
4093,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,26.07296871423054,38.10111917683767,,tomato_cut,1,1.0,30.0,56.0,40.0,,,5,1.0,30.0
4094,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,26.95134528805704,37.211762895838206,,tomato_cut,1,1.0,30.0,55.11611652351695,39.11611652351695,,,5,1.0,30.0
4095,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,27.82972186188354,36.32240661483874,,tomato_cut,1,1.0,30.0,54.2322330470339,38.2322330470339,,,5,1.0,30.0
4096,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,28.708098435710042,35.433050333839276,,tomato_cut,1,1.0,30.0,53.34834957055085,37.34834957055085,,,5,1.0,30.0
4097,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,29.586475009536542,34.543694052839896,,tomato_cut,1,1.0,30.0,52.4644660940678,36.4644660940678,,,5,1.0,30.0
4098,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,30.464851583363043,33.654337771840936,,tomato_cut,1,1.0,30.0,51.58058261758475,35.58058261758475,,,5,1.0,30.0
4099,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,31.343228157189543,32.76498149084197,,tomato_cut,1,1.0,30.0,50.6966991411017,34.6966991411017,,,5,1.0,30.0
4100,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,32.22160473101604,31.875625209842987,,tomato_cut,1,1.0,30.0,49.812815664618654,33.812815664618654,,,5,1.0,30.0
4101,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,33.099981304842544,30.986268928843877,,tomato_cut,1,1.0,30.0,48.928932188135605,32.928932188135605,,,5,1.0,30.0
4102,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,33.978357878669044,30.096912647844768,,tomato_cut,1,1.0,30.0,48.045048711652555,32.045048711652555,,,5,1.0,30.0
4103,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,34.856734452495544,29.207556366845658,,tomato_cut,1,1.0,30.0,47.161165235169506,31.161165235169506,,,5,1.0,30.0
4104,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,35.735111026322045,28.31820008584655,,tomato_cut,1,1.0,30.0,46.277281758686456,30.277281758686456,,,5,1.0,30.0
4105,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,36.613487600148545,27.42884380484744,,tomato_cut,1,1.0,30.0,45.39339828220341,29.393398282203407,,,5,1.0,30.0
4106,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,37.491864173975046,26.53948752384833,,tomato_cut,1,1.0,30.0,44.50951480572036,28.509514805720357,,,5,1.0,30.0
4107,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,38.370240747801546,25.650131242849476,,tomato_cut,1,1.0,30.0,43.62563132923731,27.625631329237308,,,5,1.0,30.0
4108,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,39.24861732162825,24.76077496185072,,tomato_cut,1,1.0,30.0,42.74174785275426,26.74174785275426,,,5,1.0,30.0
4109,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,40.132740502653945,24.505975807363065,,tomato_cut,1,1.0,30.0,41.85786437627121,25.85786437627121,,,5,1.0,30.0
4110,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,41.027079874255605,25.37927821111736,,tomato_cut,1,1.0,30.0,40.97398089978816,24.97398089978816,,,5,1.0,30.0
4111,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,41.921419245857265,26.252580614871654,,tomato_cut,1,1.0,30.0,40.088805099494266,24.300921192559585,,,5,1.0,30.0
4112,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,42.815758617458926,27.12588301862595,,tomato_cut,1,1.0,30.0,39.19415225792085,25.173902459863825,,,5,1.0,30.0
4113,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,43.710097989060586,27.999185422380243,,tomato_cut,1,1.0,30.0,38.29949941634743,26.046883727168066,,,5,1.0,30.0
4114,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,44.604437360662246,28.872487826134538,,tomato_cut,1,1.0,30.0,37.40484657477391,26.919864994472306,,,5,1.0,30.0
4115,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,45.498776732263906,29.745790229888833,,tomato_cut,1,1.0,30.0,36.51019373320007,27.792846261776546,,,5,1.0,30.0
4116,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,46.393116103865566,30.619092633643127,,tomato_cut,1,1.0,30.0,35.6155408916262,28.665827529080786,,,5,1.0,30.0
4117,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,47.287455475467226,31.492395037397422,,tomato_cut,1,1.0,30.0,34.720888050052345,29.538808796385027,,,5,1.0,30.0
4118,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,48.181794847068886,32.36569744115157,,tomato_cut,1,1.0,30.0,33.82623520847849,30.411790063689267,,,5,1.0,30.0
4119,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,49.076134218670546,33.23899984490551,,tomato_cut,1,1.0,30.0,32.93158236690463,31.284771330993507,,,5,1.0,30.0
4120,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,49.970473590272206,34.11230224865945,,tomato_cut,1,1.0,30.0,32.036929525330834,32.157752598297684,,,5,1.0,30.0
4121,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,50.86481296187387,34.985604652413386,,tomato_cut,1,1.0,30.0,31.142276683757075,33.03073386560157,,,5,1.0,30.0
4122,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,51.75915233347553,35.858907056167375,,tomato_cut,1,1.0,30.0,30.2476238421833,33.903715132905454,,,5,1.0,30.0
4123,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,52.65349170507719,36.732209459921606,,tomato_cut,1,1.0,30.0,29.35297100060953,34.77669640020934,,,5,1.0,30.0
4124,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,53.54783107667885,37.60551186367584,,tomato_cut,1,1.0,30.0,28.458318159035755,35.6496776675135,,,5,1.0,30.0
4125,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,54.44217044828051,38.47881426743007,,tomato_cut,1,1.0,30.0,27.563665317461982,36.52265893481782,,,5,1.0,30.0
4126,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,55.33650981988217,39.35211667118429,,tomato_cut,1,1.0,30.0,26.66901247588821,37.39564020212214,,,5,1.0,30.0
4127,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,56.401523370704155,39.81341062306423,,tomato_cut,1,1.0,30.0,25.774359634314436,38.268621469426456,,,5,1.0,30.0
4128,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,57.65143394901483,39.82836208541367,,tomato_cut,1,1.0,30.0,24.879706792740663,39.141602736730775,,,5,1.0,30.0
4129,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,58.901344527325506,39.84331354776312,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4130,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,60.15125510563618,39.85826501011256,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4131,0,1,,0,2,tomato,0.08333333333333333,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,61.40116568394686,39.873216472462005,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4132,0,1,,0,2,tomato,0.125,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,62.65107626225753,39.88816793481145,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4133,0,1,,0,2,tomato,0.16666666666666666,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,63.90098684056821,39.90311939716089,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4134,0,1,,0,2,tomato,0.20833333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,65.15089741887888,39.91807085951034,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4135,0,1,,0,2,tomato,0.24999999999999997,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,66.40080799718956,39.93302232185978,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4136,0,1,,0,2,tomato,0.29166666666666663,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,67.65071857550024,39.947973784209225,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4137,0,1,,0,2,tomato,0.3333333333333333,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,68.90062915381091,39.96292524655867,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4138,0,1,,0,2,tomato,0.375,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,70.15053973212159,39.97787670890825,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4139,0,1,,0,2,tomato,0.4166666666666667,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,71.40045031043226,39.99282817125804,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4140,0,1,,0,2,tomato,0.45833333333333337,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,72.40513163618331,40.59496168928793,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4141,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,73.29441096072983,41.47341617469668,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4142,0,1,,0,2,tomato,0.5416666666666666,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,74.18369028527636,42.35187066010543,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4143,0,1,,0,2,tomato,0.5833333333333333,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,75.07296960982288,43.230325145514186,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4144,0,1,,0,2,tomato,0.6249999999999999,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,75.9622489343694,44.10877963092294,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4145,0,1,,0,2,tomato,0.6666666666666665,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,76.85152825891592,44.98723411633169,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4146,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,77.74080758346244,45.865688601740445,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4147,0,1,,0,2,tomato,0.7499999999999998,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,78.63008690800896,46.7441430871492,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4148,0,1,,0,2,tomato,0.7916666666666664,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,79.5193662325547,47.62259757255795,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4149,0,1,,0,2,tomato,0.833333333333333,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,80.40864555710017,48.5010520579667,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4150,0,1,,0,2,tomato,0.8749999999999997,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,81.29792488164564,49.379506543375456,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4151,0,1,,0,2,tomato,0.9166666666666663,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,82.18720420619111,50.25796102878421,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4152,0,1,,0,2,tomato,0.9583333333333329,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,83.07648353073658,51.13641551419296,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4153,0,1,,0,2,tomato,0.9999999999999996,0,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,83.96576285528205,52.014869999601714,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4154,0,1,,0,2,tomato,1.0416666666666663,1,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,84.85504217982752,52.89332448501047,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
4155,0,1,,0,2,tomato,1.083333333333333,1,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,85.744321504373,53.77177897041922,,tomato_cut,1,1.0,30.0,24.0,40.0,,,5,1.0,30.0
