tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,e478e72b3bb853c0_score,player_7a1d24fb_x,player_7a1d24fb_y,player_7a1d24fb_move_target,player_7a1d24fb_item,player_7a1d24fb_score,player_7a1d24fb_cut_speed,player_7a1d24fb_speed,player_46820551_x,player_46820551_y,player_46820551_move_target,player_46820551_item,player_46820551_score,player_46820551_cut_speed,player_46820551_speed,3284caf7de673929_score,e22dfb645001a75e_message,e0eec521a53e3f6c_score
6359,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.26014412630513,54.755094736152934,,plate,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6360,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.90444656053565,55.10649086832582,,plate,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6361,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.54874899476618,55.457887000498715,,plate,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6362,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6363,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6364,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6365,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6366,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6367,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6368,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6369,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6370,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6371,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6372,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6373,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6374,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6375,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6376,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6377,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6378,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6379,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6380,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6381,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6382,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6383,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6384,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6385,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6386,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6387,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6388,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,55.499999999999744,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6389,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,54.99999999999949,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6390,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,54.49999999999923,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6391,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,53.99999999999898,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6392,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,53.49999999999872,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6393,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,52.999999999998465,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6394,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,52.49999999999821,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6395,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,51.999999999997954,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6396,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,51.4999999999977,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6397,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,50.99999999999744,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6398,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,50.499999999997186,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6399,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,49.99999999999693,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6400,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,49.499999999996675,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6401,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,48.99999999999642,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6402,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,48.49999999999616,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6403,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,47.99999999999591,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6404,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,47.49999999999565,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6405,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,46.999999999995396,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6406,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,46.49999999999514,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6407,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,45.999999999994884,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6408,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,45.49999999999463,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6409,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,44.99999999999437,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6410,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,44.49999999999412,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6411,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,43.99999999999386,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6412,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,43.499999999993605,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6413,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,42.99999999999335,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6414,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,42.49999999999309,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6415,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,41.99999999999284,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6416,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,41.49999999999258,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6417,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.999999999992326,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6418,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.49999999999207,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6419,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,tomato,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6420,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,tomato,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6421,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,tomato,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6422,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,tomato,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6423,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,tomato,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
6424,test,True,0,1,None_cut,3.224999999999991,3,0,2,,0.0,0,1,0,None_cut,3.324999999999991,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,tomato,1,1.0,12.0,136.0,24.0,,plate,3,0.2,30.0,,,4.0
