tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,d7ddde4b0e533b50_score,player_c151fb93_x,player_c151fb93_y,player_c151fb93_move_target,player_c151fb93_item,player_c151fb93_score,player_c151fb93_cut_speed,player_c151fb93_speed,player_9fe73dda_x,player_9fe73dda_y,player_9fe73dda_move_target,player_9fe73dda_item,player_9fe73dda_score,player_9fe73dda_cut_speed,player_9fe73dda_speed
2165,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,24.0,88.0,,,1,1.0,30.0
2166,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,24.0,88.0,,,1,1.0,30.0
2167,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,72.0,,,3,1.0,30.0,24.0,88.0,,,1,1.0,30.0
2168,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,86.74999999999972,72.0,,,3,1.0,30.0,24.0,88.0,,,1,1.0,30.0
2169,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,85.49999999999943,72.0,,,3,1.0,30.0,24.0,88.0,,,1,1.0,30.0
2170,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,84.24999999999915,72.0,,,3,1.0,30.0,24.0,88.0,,,1,1.0,30.0
2171,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,82.99999999999886,72.0,,,3,1.0,30.0,24.0,88.0,,,1,1.0,30.0
2172,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,81.74999999999858,72.0,,,3,1.0,30.0,24.0,88.0,,,1,1.0,30.0
2173,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,80.4999999999983,72.0,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2174,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,79.24999999999801,72.0,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2175,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,77.99999999999773,72.0,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2176,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,76.74999999999744,72.0,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2177,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,75.49999999999716,72.0,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2178,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,74.24999999999687,72.0,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2179,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.99999999999659,72.0,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2180,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.87983173883686,72.3162155665778,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2181,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,70.9904754578381,73.194592140405,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2182,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,70.10111917683935,74.07296871423148,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2183,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.2117628958406,74.9513452880575,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2184,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.32240661484184,75.8297218618835,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2185,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.43305033384308,76.70809843570952,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2186,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.54369405284433,77.58647500953552,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2187,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,65.65433777184558,78.46485158336154,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2188,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,64.76498149084682,79.34322815718754,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2189,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.87562520984797,80.22160473101364,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2190,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.9862689288485,81.09998130484036,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2191,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.09691264784904,81.97835787866707,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2192,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.20755636684957,82.85673445249378,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2193,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,60.31820008585011,83.7351110263205,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2194,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,59.42884380485064,84.61348760014721,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2195,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,58.53948752385118,85.49186417397391,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2196,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.650131242851714,86.37024074780062,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2197,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.76077496185225,87.24861732162734,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2198,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2199,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2200,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,24.0,88.0,,tomato_salad,1,1.0,30.0
2201,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,24.88388347648305,88.88388347648305,,tomato_salad,1,1.0,30.0
2202,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,25.7677669529661,89.7677669529661,,tomato_salad,1,1.0,30.0
2203,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,26.65165042944915,90.65165042944915,,tomato_salad,1,1.0,30.0
2204,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,27.535533905932198,91.5355339059322,,tomato_salad,1,1.0,30.0
2205,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,28.419417382415247,92.41941738241525,,tomato_salad,1,1.0,30.0
2206,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,29.303300858898297,93.3033008588983,,tomato_salad,1,1.0,30.0
2207,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,30.187184335381346,94.18718433538135,,tomato_salad,1,1.0,30.0
2208,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,31.071067811864395,95.0710678118644,,tomato_salad,1,1.0,30.0
2209,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,31.954951288347445,95.95495128834744,,tomato_salad,1,1.0,30.0
2210,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,32.838834764830494,96.8388347648305,,tomato_salad,1,1.0,30.0
2211,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,33.722718241313544,97.72271824131354,,tomato_salad,1,1.0,30.0
2212,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,34.60660171779659,98.6066017177966,,tomato_salad,1,1.0,30.0
2213,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,35.49048519427964,99.49048519427964,,tomato_salad,1,1.0,30.0
2214,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,36.37436867076269,100.37436867076269,,tomato_salad,1,1.0,30.0
2215,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,37.25825214724574,101.25825214724574,,tomato_salad,1,1.0,30.0
2216,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,38.14213562372879,102.14213562372879,,tomato_salad,1,1.0,30.0
2217,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,39.02601910021184,103.02601910021184,,tomato_salad,1,1.0,30.0
2218,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,39.95382555869017,103.80565318468376,,tomato_salad,1,1.0,30.0
2219,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,41.203733885133886,103.82079172774075,,tomato_salad,1,1.0,30.0
2220,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,42.4536422115776,103.83593027079775,,tomato_salad,1,1.0,30.0
2221,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,43.70355053802132,103.85106881385474,,tomato_salad,1,1.0,30.0
2222,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,44.953458864465034,103.86620735691173,,tomato_salad,1,1.0,30.0
2223,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,46.20336719090875,103.88134589996872,,tomato_salad,1,1.0,30.0
2224,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,47.453275517352466,103.89648444302571,,tomato_salad,1,1.0,30.0
2225,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,48.70318384379618,103.9116229860827,,tomato_salad,1,1.0,30.0
2226,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,49.9530921702399,103.9267615291397,,tomato_salad,1,1.0,30.0
2227,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,51.203000496683615,103.94190007219669,,tomato_salad,1,1.0,30.0
2228,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,52.45290882312733,103.95703861525368,,tomato_salad,1,1.0,30.0
2229,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,53.70281714957105,103.97217715831083,,tomato_salad,1,1.0,30.0
2230,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,54.95272547601476,103.98731570136853,,tomato_salad,1,1.0,30.0
2231,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,56.0872550381394,103.71652727089011,,tomato_salad,1,1.0,30.0
2232,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,88.0,,,3,1.0,30.0,56.97660472608601,102.83814402164748,,tomato_salad,1,1.0,30.0
2233,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,86.74999999999972,,,3,1.0,30.0,57.865954414032615,101.95976077240485,,tomato_salad,1,1.0,30.0
2234,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,85.49999999999943,,,3,1.0,30.0,58.75530410197922,101.08137752316222,,tomato_salad,1,1.0,30.0
2235,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,84.24999999999915,,,3,1.0,30.0,59.644653789925826,100.20299427391959,,tomato_salad,1,1.0,30.0
2236,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,82.99999999999886,,,3,1.0,30.0,60.53400347787243,99.32461102467695,,tomato_salad,1,1.0,30.0
2237,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,81.74999999999858,,,3,1.0,30.0,61.42335316581904,98.44622777543432,,tomato_salad,1,1.0,30.0
2238,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,80.4999999999983,,,3,1.0,30.0,62.31270285376564,97.56784452619169,,tomato_salad,1,1.0,30.0
2239,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,79.24999999999801,,,3,1.0,30.0,63.20205254171225,96.68946127694906,,tomato_salad,1,1.0,30.0
2240,0,1,,0,2,None_cut,3.9583333333333277,3,0,3,None_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,77.99999999999773,,,3,1.0,30.0,64.09140222965885,95.81107802770643,,tomato_salad,1,1.0,30.0
