tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,fa58fbb5e538276c_score,player_12178d43_x,player_12178d43_y,player_12178d43_move_target,player_12178d43_item,player_12178d43_score,player_12178d43_cut_speed,player_12178d43_speed,player_21d3b850_x,player_21d3b850_y,player_21d3b850_move_target,player_21d3b850_item,player_21d3b850_score,player_21d3b850_cut_speed,player_21d3b850_speed
3961,0,1,,0,2,tomato_cut,3.0416666666666643,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
3962,0,1,,0,2,tomato_cut,3.083333333333331,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
3963,0,1,,0,2,tomato_cut,3.1249999999999973,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
3964,0,1,,0,2,tomato_cut,3.166666666666664,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
3965,0,1,,0,2,tomato_cut,3.2083333333333304,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
3966,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
3967,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
3968,0,1,,0,2,tomato_cut,3.33333333333333,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
3969,0,1,,0,2,tomato_cut,3.3749999999999964,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
3970,0,1,,0,2,tomato_cut,3.416666666666663,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
3971,0,1,,0,2,tomato_cut,3.4583333333333295,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,41.250000000000284,,,6,1.0,30.0
3972,0,1,,0,2,tomato_cut,3.499999999999996,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,42.50000000000057,,,6,1.0,30.0
3973,0,1,,0,2,tomato_cut,3.5416666666666625,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,43.75000000000085,,,6,1.0,30.0
3974,0,1,,0,2,tomato_cut,3.583333333333329,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,45.00000000000114,,,6,1.0,30.0
3975,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,46.25000000000142,,,6,1.0,30.0
3976,0,1,,0,2,tomato_cut,3.666666666666662,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,47.500000000001705,,,6,1.0,30.0
3977,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,48.75000000000199,,,6,1.0,30.0
3978,0,1,,0,2,tomato_cut,3.749999999999995,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,50.000000000002274,,,6,1.0,30.0
3979,0,1,,0,2,tomato_cut,3.7916666666666616,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,51.25000000000256,,,6,1.0,30.0
3980,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,52.50000000000284,,,6,1.0,30.0
3981,0,1,,0,2,tomato_cut,3.8749999999999947,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,53.750000000003126,,,6,1.0,30.0
3982,0,1,,0,2,tomato_cut,3.916666666666661,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,55.00000000000341,,,6,1.0,30.0
3983,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,56.250000000003695,,,6,1.0,30.0
3984,0,1,,0,2,tomato_cut,3.9999999999999942,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,57.50000000000398,,,6,1.0,30.0
3985,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,58.75000000000426,,,6,1.0,30.0
3986,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,60.00000000000455,,,6,1.0,30.0
3987,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,61.25000000000483,,,6,1.0,30.0
3988,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,62.500000000005116,,,6,1.0,30.0
3989,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,63.7500000000054,,,6,1.0,30.0
3990,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,65.00000000000568,,,6,1.0,30.0
3991,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,66.25000000000597,,,6,1.0,30.0
3992,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,67.50000000000625,,,6,1.0,30.0
3993,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,68.75000000000654,,,6,1.0,30.0
3994,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,70.00000000000682,,,6,1.0,30.0
3995,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,71.2500000000071,,,6,1.0,30.0
3996,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,72.50000000000739,,,6,1.0,30.0
3997,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,73.75000000000767,,,6,1.0,30.0
3998,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,75.00000000000796,,,6,1.0,30.0
3999,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,76.25000000000824,,,6,1.0,30.0
4000,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,77.50000000000853,,,6,1.0,30.0
4001,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,78.75000000000881,,,6,1.0,30.0
4002,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,80.0000000000091,,,6,1.0,30.0
4003,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,81.25000000000938,,,6,1.0,30.0
4004,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,82.50000000000966,,,6,1.0,30.0
4005,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,83.75000000000995,,,6,1.0,30.0
4006,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,85.00000000001023,,,6,1.0,30.0
4007,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,86.25000000001052,,,6,1.0,30.0
4008,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,87.5000000000108,,,6,1.0,30.0
4009,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,,6,1.0,30.0
4010,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,tomato_cut,6,1.0,30.0
4011,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,tomato_cut,6,1.0,30.0
4012,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,tomato_cut,6,1.0,30.0
4013,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,tomato_cut,6,1.0,30.0
4014,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,tomato_cut,6,1.0,30.0
4015,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,tomato_cut,6,1.0,30.0
4016,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,tomato_cut,6,1.0,30.0
4017,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,,0,1.0,30.0,56.0,88.0,,tomato_cut,6,1.0,30.0
4018,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,tomato_cut,6,1.0,30.0
4019,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,tomato_cut,6,1.0,30.0
4020,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,tomato_cut,6,1.0,30.0
4021,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,tomato_cut,6,1.0,30.0
4022,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,tomato_cut,6,1.0,30.0
4023,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,tomato_cut,6,1.0,30.0
4024,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,tomato_cut,6,1.0,30.0
4025,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,tomato_cut,6,1.0,30.0
4026,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,tomato_cut,6,1.0,30.0
4027,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,tomato_cut,6,1.0,30.0
4028,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,tomato_cut,6,1.0,30.0
4029,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,tomato_cut,6,1.0,30.0
4030,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,tomato_cut,6,1.0,30.0
4031,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,tomato_cut,6,1.0,30.0
4032,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,tomato_cut,6,1.0,30.0
4033,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,tomato_cut,6,1.0,30.0
4034,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,88.0,,tomato_cut,6,1.0,30.0
4035,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,86.74999999999972,,tomato_cut,6,1.0,30.0
4036,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,85.49999999999943,,tomato_cut,6,1.0,30.0
4037,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,84.24999999999915,,tomato_cut,6,1.0,30.0
4038,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,82.99999999999886,,tomato_cut,6,1.0,30.0
4039,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,81.74999999999858,,tomato_cut,6,1.0,30.0
4040,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,plate,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,80.4999999999983,,tomato_cut,6,1.0,30.0
