tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,8b90388d2891ba80_score,player_9bbbbad2_x,player_9bbbbad2_y,player_9bbbbad2_move_target,player_9bbbbad2_item,player_9bbbbad2_score,player_9bbbbad2_cut_speed,player_9bbbbad2_speed,player_cfeae09b_x,player_cfeae09b_y,player_cfeae09b_move_target,player_cfeae09b_item,player_cfeae09b_score,player_cfeae09b_cut_speed,player_cfeae09b_speed,c94bfa61358d2a87_score,acc9f81c8792391f_message,d4a0e16604d314e9_score
3784,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.3040849025615,24.000000000046988,,,0,1.0,12.0,124.50951480571506,35.4904851942827,,plate,0,0.2,30.0,,,0.0
3785,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.80408490256104,24.00000000004539,,,0,1.0,12.0,123.62563132923201,36.37436867076619,,plate,0,0.2,30.0,,,0.0
3786,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.30408490256059,24.00000000004379,,,0,1.0,12.0,122.74174785274896,37.25825214724968,,plate,0,0.2,30.0,,,0.0
3787,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.80408490256013,24.000000000042192,,,0,1.0,12.0,121.85786437626591,38.14213562373317,,plate,0,0.2,30.0,,,0.0
3788,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.30408490255968,24.000000000040593,,,0,1.0,12.0,120.97398089978286,39.02601910021666,,plate,0,0.2,30.0,,,0.0
3789,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.80408490255923,24.000000000038995,,,0,1.0,12.0,120.04617444130444,39.805653184688964,,plate,0,0.2,30.0,,,0.0
3790,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.30408490255877,24.000000000037396,,,0,1.0,12.0,118.79626611486002,39.820791727745956,,plate,0,0.2,30.0,,,0.0
3791,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.80408490255832,24.000000000035797,,,0,1.0,12.0,117.54635778841559,39.83593027080295,,plate,0,0.2,30.0,,,0.0
3792,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,125.30408490255786,24.0000000000342,,,0,1.0,12.0,116.29644946197116,39.85106881385981,,plate,0,0.2,30.0,,,0.0
3793,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,125.8040849025574,24.0000000000326,,,0,1.0,12.0,115.04654113552674,39.866207356916455,,plate,0,0.2,30.0,,,0.0
3794,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.30408490255695,24.000000000031,,,0,1.0,12.0,113.79663280908231,39.8813458999731,,plate,0,0.2,30.0,,,0.0
3795,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.8040849025565,24.000000000029402,,,0,1.0,12.0,112.54672448263788,39.896484443029735,,plate,0,0.2,30.0,,,0.0
3796,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,127.30408490255604,24.000000000027804,,,0,1.0,12.0,111.29681615619346,39.91162298608638,,plate,0,0.2,30.0,,,0.0
3797,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,127.80408490255559,24.000000000026205,,,0,1.0,12.0,110.04690782974903,39.92676152914302,,plate,0,0.2,30.0,,,0.0
3798,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.30408490255513,24.000000000024606,,,0,1.0,12.0,108.7969995033046,39.94190007219966,,plate,0,0.2,30.0,,,0.0
3799,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.80408490255468,24.000000000023007,,,0,1.0,12.0,107.54709117686018,39.9570386152563,,plate,0,0.2,30.0,,,0.0
3800,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,129.30408490255422,24.00000000002141,,,0,1.0,12.0,106.29718285041575,39.972177158312945,,plate,0,0.2,30.0,,,0.0
3801,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,129.80408490255377,24.00000000001981,,,0,1.0,12.0,105.04727452397132,39.98731570136958,,plate,0,0.2,30.0,,,0.0
3802,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,130.3040849025533,24.00000000001821,,,0,1.0,12.0,103.79733686634414,39.99766893490247,,plate,0,0.2,30.0,,,0.0
3803,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,130.80408490255286,24.000000000016612,,,0,1.0,12.0,102.54733687995359,39.997853385697375,,plate,0,0.2,30.0,,,0.0
3804,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,131.3040849025524,24.000000000015014,,,0,1.0,12.0,101.29733689356304,39.99803783649228,,plate,0,0.2,30.0,,,0.0
3805,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,131.80408490255195,24.000000000013415,,,0,1.0,12.0,100.0473369071725,39.998222287287184,,plate,0,0.2,30.0,,,0.0
3806,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,132.3040849025515,24.000000000011816,,,0,1.0,12.0,98.79733692078194,39.99840673808209,,plate,0,0.2,30.0,,,0.0
3807,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,132.80408490255104,24.000000000010218,,,0,1.0,12.0,97.5473369343914,39.99859118887699,,plate,0,0.2,30.0,,,0.0
3808,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,133.30408490255058,24.00000000000862,,,0,1.0,12.0,96.29733694800085,39.9987756396719,,plate,0,0.2,30.0,,,0.0
3809,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,133.80408490255013,24.00000000000702,,,0,1.0,12.0,95.0473369616103,39.9989600904668,,plate,0,0.2,30.0,,,0.0
3810,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,134.30408490254968,24.00000000000542,,,0,1.0,12.0,93.79733697521975,39.99914454126161,,plate,0,0.2,30.0,,,0.0
3811,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,134.80408490254922,24.000000000003823,,,0,1.0,12.0,92.5473369888292,39.99932899205616,,plate,0,0.2,30.0,,,0.0
3812,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,135.30408490254877,24.000000000002224,,,0,1.0,12.0,91.29733700243865,39.999513442850706,,plate,0,0.2,30.0,,,0.0
3813,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,,0,1.0,12.0,90.0473370160481,39.999697893645255,,plate,0,0.2,30.0,,,0.0
3814,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,88.79733702965756,39.999882344439804,,plate,0,0.2,30.0,,,0.0
3815,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,87.54733703619142,39.99997204937522,,plate,0,0.2,30.0,,,0.0
3816,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,86.29733703619398,39.99997429659456,,plate,0,0.2,30.0,,,0.0
3817,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,85.04733703619654,39.99997654381421,,plate,0,0.2,30.0,,,0.0
3818,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,83.7973370361991,39.99997879103387,,plate,0,0.2,30.0,,,0.0
3819,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,82.54733703620165,39.99998103825352,,plate,0,0.2,30.0,,,0.0
3820,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,81.29733703620421,39.99998328547318,,plate,0,0.2,30.0,,,0.0
3821,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,80.04733703620677,39.99998553269283,,plate,0,0.2,30.0,,,0.0
3822,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,78.79733703620933,39.99998777991249,,plate,0,0.2,30.0,,,0.0
3823,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,77.54733703621189,39.99999002713214,,plate,0,0.2,30.0,,,0.0
3824,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,76.29733703621444,39.9999922743518,,plate,0,0.2,30.0,,,0.0
3825,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,75.047337036217,39.99999452157145,,plate,0,0.2,30.0,,,0.0
3826,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,73.79733703621956,39.99999676879111,,plate,0,0.2,30.0,,,0.0
3827,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,72.54733703622212,39.99999901601076,,plate,0,0.2,30.0,,,0.0
3828,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,71.29733703622263,39.99999966494488,,plate,0,0.2,30.0,,,0.0
3829,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,70.04733703622234,39.99999969232351,,plate,0,0.2,30.0,,,0.0
3830,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,68.79733703622206,39.999999719702146,,plate,0,0.2,30.0,,,0.0
3831,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,67.54733703622178,39.99999974708078,,plate,0,0.2,30.0,,,0.0
3832,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,66.29733703622149,39.99999977445941,,plate,0,0.2,30.0,,,0.0
3833,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,65.04733703622121,39.999999801838044,,plate,0,0.2,30.0,,,0.0
3834,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,63.797337036220924,39.99999982921668,,plate,0,0.2,30.0,,,0.0
3835,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,62.54733703622064,39.99999985659531,,plate,0,0.2,30.0,,,0.0
3836,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,61.297337036220355,39.99999988397394,,plate,0,0.2,30.0,,,0.0
3837,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,60.04733703622007,39.999999911352575,,plate,0,0.2,30.0,,,0.0
3838,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,58.79733703621979,39.99999993873099,,plate,0,0.2,30.0,,,0.0
3839,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,57.5473370362195,39.999999966109264,,plate,0,0.2,30.0,,,0.0
3840,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,56.29733703621922,39.99999999348754,,plate,0,0.2,30.0,,,0.0
3841,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,plate,0,0.2,30.0,,,0.0
3842,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,0.0
3843,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,0.0
3844,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,0.0
3845,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,0.0
3846,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,0.0
3847,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,0.0
3848,test,True,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,tomato,0.9416666666666658,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,0.0
