tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,fa1765f789d7e85b_score,player_e664e774_x,player_e664e774_y,player_e664e774_move_target,player_e664e774_item,player_e664e774_score,player_e664e774_cut_speed,player_e664e774_speed,player_f3cd20a1_x,player_f3cd20a1_y,player_f3cd20a1_move_target,player_f3cd20a1_item,player_f3cd20a1_score,player_f3cd20a1_cut_speed,player_f3cd20a1_speed
3499,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,93.42252389671597,34.450168457180865,,,1,0.2,30.0
3500,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,94.31174237119546,33.57165237614112,,,1,0.2,30.0
3501,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,95.20096084567496,32.69313629510137,,,1,0.2,30.0
3502,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,96.09017932015445,31.814620214061698,,,1,0.2,30.0
3503,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,96.97939779463394,30.936104133022305,,,1,0.2,30.0
3504,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,97.86861626911343,30.05758805198291,,,1,0.2,30.0
3505,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,98.75783474359292,29.179071970943518,,,1,0.2,30.0
3506,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,99.64705321807241,28.300555889904125,,,1,0.2,30.0
3507,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,100.5362716925519,27.4220398088646,,,1,0.2,30.0
3508,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,101.4254901670314,26.54352372782485,,,1,0.2,30.0
3509,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,102.31470864151089,25.665007646785103,,,1,0.2,30.0
3510,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,103.20392711599006,24.786491565745354,,,1,0.2,30.0
3511,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,104.0,24.0,,,1,0.2,30.0
3512,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3513,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3514,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3515,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3516,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3517,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3518,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3519,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3520,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3521,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3522,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3523,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3524,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
3525,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,102.74999999999972,24.0,,plate,1,0.2,30.0
3526,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,tomato_salad,3,1.0,12.0,101.49999999999943,24.0,,plate,1,0.2,30.0
3527,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.500000000000256,72.0,,tomato_salad,3,1.0,12.0,100.24999999999915,24.0,,plate,1,0.2,30.0
3528,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.00000000000051,72.0,,tomato_salad,3,1.0,12.0,98.99999999999886,24.0,,plate,1,0.2,30.0
3529,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.50000000000077,72.0,,tomato_salad,3,1.0,12.0,97.74999999999858,24.0,,plate,1,0.2,30.0
3530,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,58.00000000000102,72.0,,tomato_salad,3,1.0,12.0,96.4999999999983,24.0,,plate,1,0.2,30.0
3531,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,58.50000000000128,72.0,,tomato_salad,3,1.0,12.0,95.24999999999801,24.0,,plate,1,0.2,30.0
3532,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,59.000000000001535,72.0,,tomato_salad,3,1.0,12.0,93.99999999999773,24.0,,plate,1,0.2,30.0
3533,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,59.50000000000179,72.0,,tomato_salad,3,1.0,12.0,92.74999999999744,24.0,,plate,1,0.2,30.0
3534,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,60.000000000002046,72.0,,tomato_salad,3,1.0,12.0,91.49999999999716,24.0,,plate,1,0.2,30.0
3535,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,60.5000000000023,72.0,,tomato_salad,3,1.0,12.0,90.24999999999687,24.0,,plate,1,0.2,30.0
3536,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.00000000000256,72.0,,tomato_salad,3,1.0,12.0,88.99999999999659,24.0,,plate,1,0.2,30.0
3537,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.500000000002814,72.0,,tomato_salad,3,1.0,12.0,87.7499999999963,24.0,,plate,1,0.2,30.0
3538,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.00000000000307,72.0,,tomato_salad,3,1.0,12.0,86.49999999999602,24.0,,plate,1,0.2,30.0
3539,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.500000000003325,72.0,,tomato_salad,3,1.0,12.0,85.24999999999574,24.0,,plate,1,0.2,30.0
3540,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.00000000000358,72.0,,tomato_salad,3,1.0,12.0,83.99999999999545,24.0,,plate,1,0.2,30.0
3541,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.50000000000384,72.0,,tomato_salad,3,1.0,12.0,82.74999999999517,24.0,,plate,1,0.2,30.0
3542,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,64.00000000000409,72.0,,tomato_salad,3,1.0,12.0,81.49999999999488,24.0,,plate,1,0.2,30.0
3543,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,64.50000000000364,72.0,,tomato_salad,3,1.0,12.0,80.2499999999946,24.0,,plate,1,0.2,30.0
3544,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,65.00000000000318,72.0,,tomato_salad,3,1.0,12.0,78.99999999999432,24.0,,plate,1,0.2,30.0
3545,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,65.50000000000273,72.0,,tomato_salad,3,1.0,12.0,77.74999999999403,24.0,,plate,1,0.2,30.0
3546,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.00000000000227,72.0,,tomato_salad,3,1.0,12.0,76.49999999999375,24.0,,plate,1,0.2,30.0
3547,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.50000000000182,72.0,,tomato_salad,3,1.0,12.0,75.24999999999346,24.0,,plate,1,0.2,30.0
3548,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.00000000000136,72.0,,tomato_salad,3,1.0,12.0,73.99999999999318,24.0,,plate,1,0.2,30.0
3549,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.50000000000091,72.0,,tomato_salad,3,1.0,12.0,72.7499999999929,24.0,,plate,1,0.2,30.0
3550,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.00000000000045,72.0,,tomato_salad,3,1.0,12.0,71.70196048263347,24.49189088134284,,plate,1,0.2,30.0
3551,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.5,72.0,,tomato_salad,3,1.0,12.0,70.81260420163471,25.37026745516934,,plate,1,0.2,30.0
3552,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.99999999999955,72.0,,tomato_salad,3,1.0,12.0,69.92324792063596,26.24864402899584,,plate,1,0.2,30.0
3553,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.49999999999909,72.0,,tomato_salad,3,1.0,12.0,69.0338916396372,27.12702060282234,,plate,1,0.2,30.0
3554,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.99999999999864,72.0,,tomato_salad,3,1.0,12.0,68.14453535863845,28.00539717664884,,plate,1,0.2,30.0
3555,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,70.49999999999818,72.0,,tomato_salad,3,1.0,12.0,67.2551790776397,28.883773750475342,,plate,1,0.2,30.0
3556,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,70.99999999999773,72.0,,tomato_salad,3,1.0,12.0,66.36582279664094,29.762150324301842,,plate,1,0.2,30.0
3557,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.49999999999727,72.0,,tomato_salad,3,1.0,12.0,65.47646651564219,30.640526898128343,,plate,1,0.2,30.0
3558,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.99999999999682,72.0,,tomato_salad,3,1.0,12.0,64.58711023464343,31.518903471954843,,plate,1,0.2,30.0
3559,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.49999999999636,72.0,,tomato_salad,3,1.0,12.0,63.69775395364444,32.39728004578134,,plate,1,0.2,30.0
3560,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.99999999999591,72.0,,tomato_salad,3,1.0,12.0,62.80839767264497,33.275656619607844,,plate,1,0.2,30.0
3561,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,73.49999999999545,72.0,,tomato_salad,3,1.0,12.0,61.91904139164551,34.154033193434344,,plate,1,0.2,30.0
3562,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,73.999999999995,72.0,,tomato_salad,3,1.0,12.0,61.02968511064632,35.032409767260845,,plate,1,0.2,30.0
3563,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,74.49999999999454,72.0,,tomato_salad,3,1.0,12.0,60.14032882964735,35.910786341087345,,plate,1,0.2,30.0
3564,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,74.99999999999409,72.0,,tomato_salad,3,1.0,12.0,59.25097254864839,36.789162914913845,,plate,1,0.2,30.0
3565,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,75.49999999999363,72.0,,tomato_salad,3,1.0,12.0,58.361616267649424,37.667539488740346,,plate,1,0.2,30.0
3566,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,75.99999999999318,72.0,,tomato_salad,3,1.0,12.0,57.47225998665046,38.545916062566846,,plate,1,0.2,30.0
3567,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,76.49999999999272,72.0,,tomato_salad,3,1.0,12.0,56.582903705651496,39.424292636393346,,plate,1,0.2,30.0
3568,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,76.99999999999227,72.0,,tomato_salad,3,1.0,12.0,56.0,40.0,,plate,1,0.2,30.0
3569,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,77.49999999999181,72.0,,tomato_salad,3,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3570,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,77.99999999999136,72.0,,tomato_salad,3,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3571,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,78.4999999999909,72.0,,tomato_salad,3,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3572,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,78.99999999999045,72.0,,tomato_salad,3,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3573,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,79.49999999999,72.0,,tomato_salad,3,1.0,12.0,56.0,40.0,,,1,0.2,30.0
3574,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,79.99999999998954,72.0,,tomato_salad,3,1.0,12.0,56.0,40.0,,,1,0.2,30.0
