tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,c9df4aeb99167dda_score,player_c0983c61_x,player_c0983c61_y,player_c0983c61_move_target,player_c0983c61_item,player_c0983c61_score,player_c0983c61_cut_speed,player_c0983c61_speed,player_98027992_x,player_98027992_y,player_98027992_move_target,player_98027992_item,player_98027992_score,player_98027992_cut_speed,player_98027992_speed
4187,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,28.375000000000995,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4188,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,29.000000000001137,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4189,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,29.62500000000128,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4190,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,30.25000000000142,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4191,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,30.875000000001563,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4192,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,31.500000000001705,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4193,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,32.12500000000185,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4194,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,32.75000000000199,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4195,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,33.37500000000213,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4196,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,34.000000000002274,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4197,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,34.625000000002416,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4198,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,35.25000000000256,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4199,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,35.8750000000027,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4200,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,36.50000000000284,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4201,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,37.125000000002984,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4202,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,37.750000000003126,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4203,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,38.37500000000327,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4204,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,39.00000000000341,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4205,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,39.62500000000355,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4206,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,tomato,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4207,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4208,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4209,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4210,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4211,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4212,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4213,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4214,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4215,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4216,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4217,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4218,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4219,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4220,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4221,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4222,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4223,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4224,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4225,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4226,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4227,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4228,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4229,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4230,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4231,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4232,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4233,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4234,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4235,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4236,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4237,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4238,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4239,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4240,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4241,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4242,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4243,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4244,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4245,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4246,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4247,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4248,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4249,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4250,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4251,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4252,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4253,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4254,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4255,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4256,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4257,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4258,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4259,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4260,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
4261,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.5416666666666745,3,3,2,tomato,3,3,tomato_salad,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.0,40.0,,,2,1.0,15.0,88.0,56.0,,,0,0.5,30.0
