tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,ca6d370505a3071a_score,player_518a76b4_x,player_518a76b4_y,player_518a76b4_move_target,player_518a76b4_item,player_518a76b4_score,player_518a76b4_cut_speed,player_518a76b4_speed,player_d96d0d8f_x,player_d96d0d8f_y,player_d96d0d8f_move_target,player_d96d0d8f_item,player_d96d0d8f_score,player_d96d0d8f_cut_speed,player_d96d0d8f_speed
4189,0,1,,0,2,tomato,2.3249999999999944,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,102.17124975435905,25.806730715051152,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4190,0,1,,0,2,tomato,2.3333333333333277,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,102.52693803745825,25.455325186827316,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4191,0,1,,0,2,tomato,2.341666666666661,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,102.88262632055745,25.10391965860348,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4192,0,1,,0,2,tomato,2.3499999999999943,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,103.23831460365665,24.752514130379645,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4193,0,1,,0,2,tomato,2.3583333333333276,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,103.59400288675585,24.40110860215581,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4194,0,1,,0,2,tomato,2.366666666666661,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4195,0,1,,0,2,tomato,2.3749999999999942,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4196,0,1,,0,2,tomato,2.3833333333333275,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4197,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4198,0,1,,0,2,tomato,2.399999999999994,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4199,0,1,,0,2,tomato,2.4083333333333274,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4200,0,1,,0,2,tomato,2.4166666666666607,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4201,0,1,,0,2,tomato,2.424999999999994,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4202,0,1,,0,2,tomato,2.4333333333333274,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4203,0,1,,0,2,tomato,2.4416666666666607,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4204,0,1,,0,2,tomato,2.449999999999994,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4205,0,1,,0,2,tomato,2.4583333333333273,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4206,0,1,,0,2,tomato,2.4666666666666606,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4207,0,1,,0,2,tomato,2.474999999999994,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4208,0,1,,0,2,tomato,2.483333333333327,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4209,0,1,,0,2,tomato,2.4916666666666605,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,103.64644660940678,24.35355339059322,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4210,0,1,,0,2,tomato,2.499999999999994,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,103.29289321881356,24.70710678118644,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4211,0,1,,0,2,tomato,2.508333333333327,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,102.93933982822034,25.06066017177966,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4212,0,1,,0,2,tomato,2.5166666666666604,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,102.58578643762712,25.41421356237288,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4213,0,1,,0,2,tomato,2.5249999999999937,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,102.2322330470339,25.7677669529661,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4214,0,1,,0,2,tomato,2.533333333333327,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,101.87867965644068,26.12132034355932,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4215,0,1,,0,2,tomato,2.5416666666666603,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,101.52512626584746,26.47487373415254,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4216,0,1,,0,2,tomato,2.5499999999999936,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,101.17157287525424,26.828427124745758,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4217,0,1,,0,2,tomato,2.558333333333327,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,100.81801948466102,27.181980515338978,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4218,0,1,,0,2,tomato,2.56666666666666,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,100.4644660940678,27.535533905932198,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4219,0,1,,0,2,tomato,2.5749999999999935,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,100.11091270347458,27.889087296525418,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4220,0,1,,0,2,tomato,2.583333333333327,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,99.75735931288136,28.242640687118637,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4221,0,1,,0,2,tomato,2.59166666666666,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,99.40380592228814,28.596194077711857,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4222,0,1,,0,2,tomato,2.5999999999999934,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,99.05025253169492,28.949747468305077,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4223,0,1,,0,2,tomato,2.6083333333333267,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,98.6966991411017,29.303300858898297,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4224,0,1,,0,2,tomato,2.61666666666666,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,98.34314575050848,29.656854249491516,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4225,0,1,,0,2,tomato,2.6249999999999933,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,97.98959235991526,30.010407640084736,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4226,0,1,,0,2,tomato,2.6333333333333266,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,97.63603896932204,30.363961030677956,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4227,0,1,,0,2,tomato,2.64166666666666,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,97.28248557872882,30.717514421271176,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4228,0,1,,0,2,tomato,2.6499999999999932,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,96.9289321881356,31.071067811864395,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4229,0,1,,0,2,tomato,2.6583333333333266,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,96.57537879754238,31.424621202457615,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4230,0,1,,0,2,tomato,2.66666666666666,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,96.22182540694916,31.778174593050835,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4231,0,1,,0,2,tomato,2.674999999999993,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,95.86827201635595,32.131727983644055,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4232,0,1,,0,2,tomato,2.6833333333333265,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,95.51471862576273,32.485281374237275,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4233,0,1,,0,2,tomato,2.6916666666666598,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,95.1611652351695,32.838834764830494,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4234,0,1,,0,2,tomato,2.699999999999993,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,94.68347706512725,32.98653043911253,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4235,0,1,,0,2,tomato,2.7083333333333264,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,94.20578889508499,33.13422611339456,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4236,0,1,,0,2,tomato,2.7166666666666597,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,93.72810072504274,33.281921787676595,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4237,0,1,,0,2,tomato,2.724999999999993,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,93.25041255500048,33.42961746195863,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4238,0,1,,0,2,tomato,2.7333333333333263,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,92.77272438495822,33.57731313624066,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4239,0,1,,0,2,tomato,2.7416666666666596,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,92.29503621491597,33.725008810522695,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4240,0,1,,0,2,tomato,2.749999999999993,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,91.81734804487371,33.87270448480473,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4241,0,1,,0,2,tomato,2.758333333333326,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,91.33965987483145,34.02040015908676,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4242,0,1,,0,2,tomato,2.7666666666666595,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,90.8619717047892,34.168095833368795,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4243,0,1,,0,2,tomato,2.774999999999993,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,90.38428353474694,34.31579150765058,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4244,0,1,,0,2,tomato,2.783333333333326,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,89.90659536470469,34.46348718193221,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4245,0,1,,0,2,tomato,2.7916666666666594,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,89.42890719466243,34.61118285621383,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4246,0,1,,0,2,tomato,2.7999999999999927,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.95121902462017,34.75887853049546,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4247,0,1,,0,2,tomato,2.808333333333326,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.47353085457792,34.90657420477709,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4248,0,1,,0,2,tomato,2.8166666666666593,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,87.99584268453566,35.054269879058715,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4249,0,1,,0,2,tomato,2.8249999999999926,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,87.5181545144934,35.20196555334034,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4250,0,1,,0,2,tomato,2.833333333333326,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,87.04046634445115,35.349661227621965,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4251,0,1,,0,2,tomato,2.8416666666666592,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,86.56277817440889,35.49735690190359,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4252,0,1,,0,2,tomato,2.8499999999999925,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,86.08509000436663,35.645052576185215,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4253,0,1,,0,2,tomato,2.858333333333326,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,85.60740183432438,35.79274825046684,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4254,0,1,,0,2,tomato,2.866666666666659,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,85.12971366428212,35.94044392474847,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4255,0,1,,0,2,tomato,2.8749999999999925,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,84.65202549423987,36.08813959903009,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4256,0,1,,0,2,tomato,2.8833333333333258,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,84.17433732419761,36.23583527331172,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4257,0,1,,0,2,tomato,2.891666666666659,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,83.69664915415535,36.38353094759335,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4258,0,1,,0,2,tomato,2.8999999999999924,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,83.2189609841131,36.53122662187497,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4259,0,1,,0,2,tomato,2.9083333333333257,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,82.74127281407084,36.6789222961566,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4260,0,1,,0,2,tomato,2.916666666666659,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,82.26358464402858,36.82661797043823,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4261,0,1,,0,2,tomato,2.9249999999999923,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,81.78589647398633,36.97431364471985,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4262,0,1,,0,2,tomato,2.9333333333333256,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,81.30820830394407,37.12200931900148,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
4263,0,1,,0,2,tomato,2.941666666666659,2,0,3,None_cut,3.433333333333324,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,80.83052013390181,37.269704993283106,,plate,3,1.0,12.0,24.0,40.0,,,2,0.2,30.0
