tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,3ca26eb00a8710d7_score,player_88d0e9ea_x,player_88d0e9ea_y,player_88d0e9ea_move_target,player_88d0e9ea_item,player_88d0e9ea_score,player_88d0e9ea_cut_speed,player_88d0e9ea_speed,player_877fb03b_x,player_877fb03b_y,player_877fb03b_move_target,player_877fb03b_item,player_877fb03b_score,player_877fb03b_cut_speed,player_877fb03b_speed
4037,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,65.89949493661015,30.100505063389846,,,1,1.0,12.0,24.0,40.0,,tomato_cut,3,0.2,30.0
4038,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.25304832720337,29.746951672796627,,,1,1.0,12.0,24.0,40.0,,tomato_cut,3,0.2,30.0
4039,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.6066017177966,29.393398282203407,,,1,1.0,12.0,24.0,40.0,,tomato_cut,3,0.2,30.0
4040,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.96015510838981,29.039844891610187,,,1,1.0,12.0,24.0,40.0,,tomato_cut,3,0.2,30.0
4041,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.31370849898303,28.686291501016967,,,1,1.0,12.0,24.0,40.0,,tomato_cut,3,0.2,30.0
4042,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.66726188957625,28.332738110423747,,,1,1.0,12.0,24.0,40.0,,tomato_cut,3,0.2,30.0
4043,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.02081528016947,27.979184719830528,,,1,1.0,12.0,24.0,40.0,,tomato_cut,3,0.2,30.0
4044,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.37436867076269,27.625631329237308,,,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4045,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.72792206135591,27.272077938644088,,,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4046,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.08147545194913,26.91852454805087,,,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4047,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.43502884254235,26.56497115745765,,,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4048,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.78858223313557,26.21141776686443,,,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4049,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,70.14213562372879,25.85786437627121,,,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4050,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,70.49568901432201,25.50431098567799,,,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4051,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,70.84924240491523,25.15075759508477,,,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4052,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.20279579550845,24.79720420449155,,,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4053,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.55634918610167,24.44365081389833,,,1,1.0,12.0,24.0,40.0,,tomato_salad,3,0.2,30.0
4054,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,,1,1.0,12.0,24.0,40.0,,tomato_salad,3,0.2,30.0
4055,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,tomato_salad,3,0.2,30.0
4056,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,tomato_salad,3,0.2,30.0
4057,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,tomato_salad,3,0.2,30.0
4058,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,tomato_salad,3,0.2,30.0
4059,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,tomato_salad,3,0.2,30.0
4060,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,tomato_salad,3,0.2,30.0
4061,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,tomato_salad,3,0.2,30.0
4062,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,tomato_salad,3,0.2,30.0
4063,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4064,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4065,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4066,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4067,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4068,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4069,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4070,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4071,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4072,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4073,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4074,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4075,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4076,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4077,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4078,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4079,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4080,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4081,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4082,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4083,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4084,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.50000000000045,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4085,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.00000000000091,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4086,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,70.50000000000136,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4087,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,70.00000000000182,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4088,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.50000000000227,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4089,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.00000000000273,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4090,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.50000000000318,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4091,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.00000000000364,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4092,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.50000000000409,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4093,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.00000000000455,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4094,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.500000000005,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4095,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.00000000000546,24.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4096,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,65.50000000000591,24.0,,tomato,1,1.0,12.0,24.88388347648305,39.11611652351695,,,3,0.2,30.0
4097,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,65.00000000000637,24.0,,tomato,1,1.0,12.0,25.7677669529661,38.2322330470339,,,3,0.2,30.0
4098,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,64.50000000000682,24.0,,tomato,1,1.0,12.0,26.65165042944915,37.34834957055085,,,3,0.2,30.0
4099,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,64.00000000000728,24.0,,tomato,1,1.0,12.0,27.535533905932198,36.4644660940678,,,3,0.2,30.0
4100,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.50000000000702,24.0,,tomato,1,1.0,12.0,28.419417382415247,35.58058261758475,,,3,0.2,30.0
4101,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.000000000006764,24.0,,tomato,1,1.0,12.0,29.303300858898297,34.6966991411017,,,3,0.2,30.0
4102,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.50000000000651,24.0,,tomato,1,1.0,12.0,30.187184335381346,33.812815664618654,,,3,0.2,30.0
4103,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.00000000000625,24.0,,tomato,1,1.0,12.0,31.071067811864395,32.928932188135605,,,3,0.2,30.0
4104,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.500000000006,24.0,,tomato,1,1.0,12.0,31.954951288347445,32.045048711652555,,,3,0.2,30.0
4105,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.00000000000574,24.0,,tomato,1,1.0,12.0,32.838834764830494,31.161165235169506,,,3,0.2,30.0
4106,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,60.500000000005485,24.0,,tomato,1,1.0,12.0,33.722718241313544,30.277281758686456,,,3,0.2,30.0
4107,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,60.00000000000523,24.0,,tomato,1,1.0,12.0,34.60660171779659,29.393398282203407,,,3,0.2,30.0
4108,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,59.500000000004974,24.0,,tomato,1,1.0,12.0,35.49048519427964,28.509514805720357,,,3,0.2,30.0
4109,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,59.00000000000472,24.0,,tomato,1,1.0,12.0,36.37436867076269,27.625631329237308,,,3,0.2,30.0
4110,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,None_cut,3.166666666666658,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,58.50000000000446,24.0,,tomato,1,1.0,12.0,37.25825214724574,26.74174785275426,,,3,0.2,30.0
