tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,d695caff657b08d1_score,player_3dc25d5e_x,player_3dc25d5e_y,player_3dc25d5e_move_target,player_3dc25d5e_item,player_3dc25d5e_score,player_3dc25d5e_cut_speed,player_3dc25d5e_speed,player_8e0f7d92_x,player_8e0f7d92_y,player_8e0f7d92_move_target,player_8e0f7d92_item,player_8e0f7d92_score,player_8e0f7d92_cut_speed,player_8e0f7d92_speed,64d953e6405a43eb_score,16f5debf317c3c6c_message,b22d52751c9f2da3_score
6715,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,,8,1.0,30.0,58.75000000000426,24.0,,,1,1.0,30.0,,,9.0
6716,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,,8,1.0,30.0,60.00000000000455,24.0,,,1,1.0,30.0,,,9.0
6717,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,,8,1.0,30.0,61.25000000000483,24.0,,,1,1.0,30.0,,,9.0
6718,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,,8,1.0,30.0,62.500000000005116,24.0,,,1,1.0,30.0,,,9.0
6719,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,,8,1.0,30.0,63.7500000000054,24.0,,,1,1.0,30.0,,,9.0
6720,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,,8,1.0,30.0,65.00000000000568,24.0,,,1,1.0,30.0,,,9.0
6721,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.74999999999972,40.0,,,8,1.0,30.0,66.25000000000597,24.0,,,1,1.0,30.0,,,9.0
6722,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.49999999999943,40.0,,,8,1.0,30.0,67.50000000000625,24.0,,,1,1.0,30.0,,,9.0
6723,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,100.24999999999915,40.0,,,8,1.0,30.0,68.75000000000654,24.0,,,1,1.0,30.0,,,9.0
6724,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.99999999999886,40.0,,,8,1.0,30.0,70.00000000000682,24.0,,,1,1.0,30.0,,,9.0
6725,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.74999999999858,40.0,,,8,1.0,30.0,71.2500000000071,24.0,,,1,1.0,30.0,,,9.0
6726,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.4999999999983,40.0,,,8,1.0,30.0,72.50000000000739,24.0,,,1,1.0,30.0,,,9.0
6727,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,95.24999999999801,40.0,,,8,1.0,30.0,73.75000000000767,24.0,,,1,1.0,30.0,,,9.0
6728,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.99999999999773,40.0,,,8,1.0,30.0,75.00000000000796,24.0,,,1,1.0,30.0,,,9.0
6729,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,92.74999999999744,40.0,,,8,1.0,30.0,76.25000000000824,24.0,,,1,1.0,30.0,,,9.0
6730,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,91.49999999999716,40.0,,,8,1.0,30.0,77.50000000000853,24.0,,,1,1.0,30.0,,,9.0
6731,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,90.24999999999687,40.0,,,8,1.0,30.0,78.75000000000881,24.0,,,1,1.0,30.0,,,9.0
6732,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.99999999999659,40.0,,,8,1.0,30.0,80.0000000000091,24.0,,,1,1.0,30.0,,,9.0
6733,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,87.7499999999963,40.0,,,8,1.0,30.0,81.25000000000938,24.0,,,1,1.0,30.0,,,9.0
6734,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.49999999999602,40.0,,,8,1.0,30.0,82.50000000000966,24.0,,,1,1.0,30.0,,,9.0
6735,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.24999999999574,40.0,,,8,1.0,30.0,83.75000000000995,24.0,,,1,1.0,30.0,,,9.0
6736,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.99999999999545,40.0,,,8,1.0,30.0,85.00000000001023,24.0,,,1,1.0,30.0,,,9.0
6737,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.74999999999517,40.0,,,8,1.0,30.0,86.25000000001052,24.0,,,1,1.0,30.0,,,9.0
6738,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.49999999999488,40.0,,,8,1.0,30.0,87.5000000000108,24.0,,,1,1.0,30.0,,,9.0
6739,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.2499999999946,40.0,,,8,1.0,30.0,88.0,24.0,,,1,1.0,30.0,,,9.0
6740,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.99999999999432,40.0,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6741,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.74999999999403,40.0,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6742,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.49999999999375,40.0,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6743,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.24999999999346,40.0,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6744,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.99999999999318,40.0,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6745,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.7499999999929,40.0,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6746,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.70196048263347,40.49189088134284,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6747,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.81260420163471,41.37026745516934,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6748,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.92324792063596,42.24864402899584,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6749,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.0338916396372,43.12702060282234,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6750,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.14453535863845,44.00539717664884,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6751,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.2551790776397,44.88377375047534,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6752,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.36582279664094,45.76215032430184,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6753,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.47646651564219,46.64052689812834,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6754,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.58711023464343,47.51890347195484,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6755,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.69775395364444,48.39728004578134,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6756,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.80839767264497,49.275656619607844,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6757,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.91904139164551,50.154033193434344,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6758,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.02968511064632,51.032409767260845,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6759,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.14032882964735,51.910786341087345,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6760,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.25097254864839,52.789162914913845,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6761,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.361616267649424,53.667539488740346,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6762,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.47225998665046,54.545916062566846,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6763,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.582903705651496,55.424292636393346,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6764,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.18330356236123,56.51072931689083,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6765,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.168511812984946,57.76064179548695,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6766,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.15372006360866,59.01055427408306,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6767,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.13892831423237,60.26046675267918,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6768,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.12413656485609,61.510379231275294,,,8,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0,,,9.0
6769,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.1093448154798,62.76029170987141,,,8,1.0,30.0,86.74999999999972,24.0,,tomato,1,1.0,30.0,,,9.0
6770,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.094553066103515,64.01020418846753,,,8,1.0,30.0,85.49999999999943,24.0,,tomato,1,1.0,30.0,,,9.0
6771,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.07976131672723,65.26011666706364,,,8,1.0,30.0,84.24999999999915,24.0,,tomato,1,1.0,30.0,,,9.0
6772,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.06496956735094,66.51002914565976,,,8,1.0,30.0,82.99999999999886,24.0,,tomato,1,1.0,30.0,,,9.0
6773,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.05017781797466,67.75994162425587,,,8,1.0,30.0,81.74999999999858,24.0,,tomato,1,1.0,30.0,,,9.0
6774,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.03538606859837,69.00985410285199,,,8,1.0,30.0,80.4999999999983,24.0,,tomato,1,1.0,30.0,,,9.0
