tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,261a5eee84d5378d_score,player_481e8dc7_x,player_481e8dc7_y,player_481e8dc7_move_target,player_481e8dc7_item,player_481e8dc7_score,player_481e8dc7_cut_speed,player_481e8dc7_speed,player_0c3a4ff1_x,player_0c3a4ff1_y,player_0c3a4ff1_move_target,player_0c3a4ff1_item,player_0c3a4ff1_score,player_0c3a4ff1_cut_speed,player_0c3a4ff1_speed,4f0473f807b3f6f1_score,55d425817e7691a7_message,c0a22da13632282c_score
5905,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00002382922597,85.40747354522287,,tomato,0,1.0,30.0,68.37436867076269,43.62563132923731,,,3,1.0,30.0,,,3.0
5906,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000021607589407,84.15747354522543,,tomato,0,1.0,30.0,69.25825214724574,42.74174785275426,,,3,1.0,30.0,,,3.0
5907,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000019385952843,82.90747354522799,,tomato,0,1.0,30.0,70.14213562372879,41.85786437627121,,,3,1.0,30.0,,,3.0
5908,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00001716431628,81.65747354523054,,tomato,0,1.0,30.0,71.02601910021184,40.97398089978816,,,3,1.0,30.0,,,3.0
5909,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000014942679716,80.4074735452331,,tomato,0,1.0,30.0,71.90990257669489,40.09009742330511,,,3,1.0,30.0,,,3.0
5910,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000012721043152,79.15747354523566,,tomato,0,1.0,30.0,72.79378605317794,39.20621394682206,,,3,1.0,30.0,,,3.0
5911,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00001049940659,77.90747354523822,,tomato,0,1.0,30.0,73.67766952966099,38.32233047033901,,,3,1.0,30.0,,,3.0
5912,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000008277770156,76.65747354524078,,tomato,0,1.0,30.0,74.56155300614404,37.43844699385596,,,3,1.0,30.0,,,3.0
5913,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000605613377,75.40747354524333,,tomato,0,1.0,30.0,75.44543648262709,36.55456351737291,,,3,1.0,30.0,,,3.0
5914,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000003834497385,74.15747354524589,,tomato,0,1.0,30.0,76.32931995911014,35.67068004088986,,,3,1.0,30.0,,,3.0
5915,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000001612861,72.90747354524845,,tomato,0,1.0,30.0,77.21320343559319,34.786796564406814,,,3,1.0,30.0,,,3.0
5916,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000335027217,71.65747354524979,,tomato,0,1.0,30.0,78.09708691207624,33.902913087923764,,,3,1.0,30.0,,,3.0
5917,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000030828061,70.4074735452495,,tomato,0,1.0,30.0,78.98097038855929,33.019029611440715,,,3,1.0,30.0,,,3.0
5918,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000281534007,69.15747354524922,,tomato,0,1.0,30.0,79.86485386504233,32.135146134957665,,,3,1.0,30.0,,,3.0
5919,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000254787402,67.90747354524893,,tomato,0,1.0,30.0,80.74873734152538,31.251262658474616,,,3,1.0,30.0,,,3.0
5920,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000228040797,66.65747354524865,,tomato,0,1.0,30.0,81.63262081800843,30.367379181991566,,,3,1.0,30.0,,,3.0
5921,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000201294192,65.40747354524837,,tomato,0,1.0,30.0,82.51650429449148,29.483495705508517,,,3,1.0,30.0,,,3.0
5922,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000174547587,64.15747354524808,,tomato,0,1.0,30.0,83.40038777097453,28.599612229025468,,,3,1.0,30.0,,,3.0
5923,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000147800982,62.9074735452478,,tomato,0,1.0,30.0,84.28427124745758,27.715728752542418,,,3,1.0,30.0,,,3.0
5924,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000121054377,61.65747354524751,,tomato,0,1.0,30.0,85.16815472394063,26.83184527605937,,,3,1.0,30.0,,,3.0
5925,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000094307772,60.40747354524723,,tomato,0,1.0,30.0,86.05203820042368,25.94796179957632,,,3,1.0,30.0,,,3.0
5926,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000067561167,59.157473545246944,,tomato,0,1.0,30.0,86.93592167690673,25.06407832309327,,,3,1.0,30.0,,,3.0
5927,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000040814562,57.90747354524666,,tomato,0,1.0,30.0,88.0,24.0,,,3,1.0,30.0,,,3.0
5928,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000014068053,56.657473545246376,,tomato,0,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,3.0
5929,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000003969095,55.40747354524609,,tomato,0,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,3.0
5930,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000000364722,54.15747354524581,,tomato,0,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,3.0
5931,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000003325344,52.90747354524552,,tomato,0,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,3.0
5932,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000003003464,51.65747354524524,,tomato,0,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,3.0
5933,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000000268141,50.407473545244954,,tomato,0,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,3.0
5934,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000002359357,49.15747354524467,,tomato,0,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,3.0
5935,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000002037304,47.907473545244386,,tomato,0,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,3.0
5936,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000000171525,46.6574735452441,,tomato,0,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,3.0
5937,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000001393197,45.40747354524382,,tomato,0,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,3.0
5938,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000001071143,44.15747354524353,,tomato,0,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,3.0
5939,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000000074909,42.90747354524325,,tomato,0,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,3.0
5940,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000000427036,41.657473545242965,,tomato,0,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,3.0
5941,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000000104983,40.40747354524268,,tomato,0,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,3.0
5942,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,3.0
5943,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.0,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,3.0
5944,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.041666666666666664,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,3.0
5945,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.08333333333333333,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,3.0
5946,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.125,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,3,1.0,30.0,,,3.0
5947,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.16666666666666666,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,87.11611652351695,24.88388347648305,,tomato,3,1.0,30.0,,,3.0
5948,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.20833333333333331,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,86.2322330470339,25.7677669529661,,tomato,3,1.0,30.0,,,3.0
5949,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.24999999999999997,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,85.34834957055085,26.65165042944915,,tomato,3,1.0,30.0,,,3.0
5950,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.29166666666666663,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,84.4644660940678,27.535533905932198,,tomato,3,1.0,30.0,,,3.0
5951,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.3333333333333333,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,83.58058261758475,28.419417382415247,,tomato,3,1.0,30.0,,,3.0
5952,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.375,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,82.6966991411017,29.303300858898297,,tomato,3,1.0,30.0,,,3.0
5953,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.4166666666666667,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,81.81281566461865,30.187184335381346,,tomato,3,1.0,30.0,,,3.0
5954,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.45833333333333337,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,80.9289321881356,31.071067811864395,,tomato,3,1.0,30.0,,,3.0
5955,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.5,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,80.04504871165256,31.954951288347445,,tomato,3,1.0,30.0,,,3.0
5956,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.5416666666666666,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,79.1611652351695,32.838834764830494,,tomato,3,1.0,30.0,,,3.0
5957,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.5833333333333333,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,78.27728175868646,33.722718241313544,,tomato,3,1.0,30.0,,,3.0
5958,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.6249999999999999,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,77.3933982822034,34.60660171779659,,tomato,3,1.0,30.0,,,3.0
5959,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.6666666666666665,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,76.50951480572036,35.49048519427964,,tomato,3,1.0,30.0,,,3.0
5960,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.7083333333333331,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,75.62563132923731,36.37436867076269,,tomato,3,1.0,30.0,,,3.0
5961,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,74.74174785275426,37.25825214724574,,tomato,3,1.0,30.0,,,3.0
5962,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.7916666666666664,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,73.85786437627121,38.14213562372879,,tomato,3,1.0,30.0,,,3.0
5963,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.833333333333333,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,72.97398089978816,39.02601910021184,,tomato,3,1.0,30.0,,,3.0
5964,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.8749999999999997,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,72.09009742330511,39.90990257669489,,tomato,3,1.0,30.0,,,3.0
5965,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.9166666666666663,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,71.20621394682206,40.79378605317794,,tomato,3,1.0,30.0,,,3.0
5966,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.9583333333333329,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,70.32233047033901,41.67766952966099,,tomato,3,1.0,30.0,,,3.0
5967,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.9999999999999996,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,69.43844699385596,42.56155300614404,,tomato,3,1.0,30.0,,,3.0
