tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,649d22291af2f4f6_score,player_c7e5316c_x,player_c7e5316c_y,player_c7e5316c_move_target,player_c7e5316c_item,player_c7e5316c_score,player_c7e5316c_cut_speed,player_c7e5316c_speed,player_699a5e30_x,player_699a5e30_y,player_699a5e30_move_target,player_699a5e30_item,player_699a5e30_score,player_699a5e30_cut_speed,player_699a5e30_speed,19b2cdc44e817e0f_score,40f7348b403924d3_message,bc0968f46c048d59_score
6414,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.8344016331821,128.61796510058383,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6415,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.93962542982072,127.74511027536994,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6416,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.04484922645967,126.87225545015627,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6417,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.150073023098624,125.99940062494261,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6418,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.255296819737577,125.12654579972894,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6419,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.36052061637653,124.25369097451528,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6420,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.465744413015482,123.38083614930162,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6421,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.570968209654435,122.50798132408795,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6422,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.676192006293387,121.63512649887429,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6423,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.78141580293234,120.76227167366062,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6424,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.194413849853184,119.75744933242679,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6425,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.17899264729737,118.50754446144121,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6426,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.163571444741542,117.25763959045564,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6427,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.14815024218571,116.00773471947006,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6428,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.132729039629883,114.75782984848449,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6429,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.117307837074055,113.50792497749892,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6430,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.101886634518223,112.25802010651334,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6431,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.086465431962395,111.00811523552777,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6432,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.071044229406564,109.7582103645422,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6433,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.055623026850736,108.50830549355662,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6434,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.040201824294908,107.25840062257105,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6435,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.024780621739076,106.00849575158547,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6436,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.009359419183248,104.7585908805999,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6437,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00231715807786,103.50863369632995,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6438,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00213039452284,102.25863371028188,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6439,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.001943630967787,101.00863372423382,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6440,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00175686741259,99.75863373818575,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6441,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00157010385739,98.50863375213768,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6442,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00138334030219,97.25863376608962,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6443,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00119657674699,96.00863378004155,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6444,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.001009813191793,94.75863379399348,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6445,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000823049636594,93.50863380794542,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6446,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000636286081395,92.25863382189735,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6447,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000449522526196,91.00863383584928,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6448,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000262758970997,89.75863384980121,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6449,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0000759954158,88.50863386375315,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6450,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000027608258275,87.25863386724305,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6451,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00002534656664,86.0086338672456,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6452,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000023084875007,84.75863386724816,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6453,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000020823183373,83.50863386725072,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6454,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00001856149174,82.25863386725328,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6455,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0000162998002,81.00863386725584,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6456,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000014038108745,79.7586338672584,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6457,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00001177641729,78.50863386726095,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6458,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000009514725832,77.25863386726351,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6459,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000007253034376,76.00863386726607,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6460,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000499134292,74.75863386726863,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6461,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000002729651463,73.50863386727119,,tomato,2,1.0,30.0,56.0,88.0,,,0,1.0,30.0,,,2.0
6462,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000467960007,72.25863386727374,,tomato,2,1.0,30.0,56.0,86.74999999999972,,,0,1.0,30.0,,,2.0
6463,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000328855943,71.0086338672736,,tomato,2,1.0,30.0,56.0,85.49999999999943,,,0,1.0,30.0,,,2.0
6464,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000301467008,69.75863386727332,,tomato,2,1.0,30.0,56.0,84.24999999999915,,,0,1.0,30.0,,,2.0
6465,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000274078072,68.50863386727303,,tomato,2,1.0,30.0,56.0,82.99999999999886,,,0,1.0,30.0,,,2.0
6466,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000246689137,67.25863386727275,,tomato,2,1.0,30.0,56.0,81.74999999999858,,,0,1.0,30.0,,,2.0
6467,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0000002193002,66.00863386727247,,tomato,2,1.0,30.0,56.0,80.4999999999983,,,0,1.0,30.0,,,2.0
6468,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000191911266,64.75863386727218,,tomato,2,1.0,30.0,56.0,79.24999999999801,,,0,1.0,30.0,,,2.0
6469,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000016452233,63.5086338672719,,tomato,2,1.0,30.0,56.0,77.99999999999773,,,0,1.0,30.0,,,2.0
6470,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000137133394,62.25863386727161,,tomato,2,1.0,30.0,56.0,76.74999999999744,,,0,1.0,30.0,,,2.0
6471,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000010974446,61.00863386727133,,tomato,2,1.0,30.0,56.0,75.49999999999716,,,0,1.0,30.0,,,2.0
6472,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000082355523,59.758633867271044,,tomato,2,1.0,30.0,56.0,74.24999999999687,,,0,1.0,30.0,,,2.0
6473,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000054966694,58.50863386727076,,tomato,2,1.0,30.0,56.0,72.99999999999659,,,0,1.0,30.0,,,2.0
6474,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000027577936,57.258633867270476,,tomato,2,1.0,30.0,56.0,71.7499999999963,,,0,1.0,30.0,,,2.0
6475,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000004247717,56.00863386727019,,tomato,2,1.0,30.0,56.0,70.49999999999602,,,0,1.0,30.0,,,2.0
6476,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000003915893,54.75863386726991,,tomato,2,1.0,30.0,56.0,69.24999999999574,,,0,1.0,30.0,,,2.0
6477,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000000358407,53.50863386726962,,tomato,2,1.0,30.0,56.0,67.99999999999545,,,0,1.0,30.0,,,2.0
6478,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000000325242,52.25863386726934,,tomato,2,1.0,30.0,56.0,66.74999999999517,,,0,1.0,30.0,,,2.0
