tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,49c9d9e85ec093c9_score,player_6c6d026c_x,player_6c6d026c_y,player_6c6d026c_move_target,player_6c6d026c_item,player_6c6d026c_score,player_6c6d026c_cut_speed,player_6c6d026c_speed,player_d1cd465b_x,player_d1cd465b_y,player_d1cd465b_move_target,player_d1cd465b_item,player_d1cd465b_score,player_d1cd465b_cut_speed,player_d1cd465b_speed
4068,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,9,1.0,30.0
4069,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,9,1.0,30.0
4070,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,9,1.0,30.0
4071,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,9,1.0,30.0
4072,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,9,1.0,30.0
4073,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,9,1.0,30.0
4074,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,9,1.0,30.0
4075,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,9,1.0,30.0
4076,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,9,1.0,30.0
4077,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,,9,1.0,30.0
4078,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,9,1.0,30.0
4079,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,9,1.0,30.0
4080,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,9,1.0,30.0
4081,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,9,1.0,30.0
4082,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,9,1.0,30.0
4083,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,9,1.0,30.0
4084,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,9,1.0,30.0
4085,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,9,1.0,30.0
4086,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,9,1.0,30.0
4087,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,9,1.0,30.0
4088,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,9,1.0,30.0
4089,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,9,1.0,30.0
4090,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,9,1.0,30.0
4091,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,9,1.0,30.0
4092,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,9,1.0,30.0
4093,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,9,1.0,30.0
4094,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,9,1.0,30.0
4095,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,9,1.0,30.0
4096,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,9,1.0,30.0
4097,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,9,1.0,30.0
4098,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,9,1.0,30.0
4099,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,9,1.0,30.0
4100,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,9,1.0,30.0
4101,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,9,1.0,30.0
4102,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,56.88388347648305,39.11611652351695,,tomato_salad,9,1.0,30.0
4103,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,57.7677669529661,38.2322330470339,,tomato_salad,9,1.0,30.0
4104,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,58.65165042944915,37.34834957055085,,tomato_salad,9,1.0,30.0
4105,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,59.5355339059322,36.4644660940678,,tomato_salad,9,1.0,30.0
4106,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,60.41941738241525,35.58058261758475,,tomato_salad,9,1.0,30.0
4107,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,61.3033008588983,34.6966991411017,,tomato_salad,9,1.0,30.0
4108,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,62.187184335381346,33.812815664618654,,tomato_salad,9,1.0,30.0
4109,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,63.071067811864395,32.928932188135605,,tomato_salad,9,1.0,30.0
4110,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,63.954951288347445,32.045048711652555,,tomato_salad,9,1.0,30.0
4111,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,64.8388347648305,31.161165235169506,,tomato_salad,9,1.0,30.0
4112,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,65.72271824131354,30.277281758686456,,tomato_salad,9,1.0,30.0
4113,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,66.6066017177966,29.393398282203407,,tomato_salad,9,1.0,30.0
4114,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,67.49048519427964,28.509514805720357,,tomato_salad,9,1.0,30.0
4115,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,68.37436867076269,27.625631329237308,,tomato_salad,9,1.0,30.0
4116,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,69.25825214724574,26.74174785275426,,tomato_salad,9,1.0,30.0
4117,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,70.14213562372879,25.85786437627121,,tomato_salad,9,1.0,30.0
4118,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,71.02601910021184,24.97398089978816,,tomato_salad,9,1.0,30.0
4119,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato_salad,9,1.0,30.0
4120,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato_salad,9,1.0,30.0
4121,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato_salad,9,1.0,30.0
4122,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato_salad,9,1.0,30.0
4123,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato_salad,9,1.0,30.0
4124,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato_salad,9,1.0,30.0
4125,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato_salad,9,1.0,30.0
4126,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato_salad,9,1.0,30.0
4127,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
4128,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
4129,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
4130,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
4131,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
4132,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
4133,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
4134,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
4135,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
4136,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
4137,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
4138,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
4139,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
4140,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
4141,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
4142,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
4143,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
4144,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
4145,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
4146,0,1,,0,2,None_cut,3.5416666666666625,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,9,24.0,40.0,,,0,1.0,30.0,72.0,24.0,,tomato,9,1.0,30.0
