tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,635d5db9c74d4a12_score,player_00019c5a_x,player_00019c5a_y,player_00019c5a_move_target,player_00019c5a_item,player_00019c5a_score,player_00019c5a_cut_speed,player_00019c5a_speed,player_37af36eb_x,player_37af36eb_y,player_37af36eb_move_target,player_37af36eb_item,player_37af36eb_score,player_37af36eb_cut_speed,player_37af36eb_speed,c4b7d3d7b9cb11ef_score,1dfd5700d589033a_message,40051cfb14e09f95_score
5495,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.7500000000054,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5496,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.00000000000568,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5497,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.25000000000597,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5498,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.50000000000625,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5499,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.75000000000654,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5500,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.00000000000682,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5501,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,87.2500000000071,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5502,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.50000000000739,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5503,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,89.75000000000767,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5504,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,91.00000000000796,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5505,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,92.25000000000824,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5506,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.50000000000853,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5507,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,94.75000000000881,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5508,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.0000000000091,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5509,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.25000000000938,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5510,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.50000000000966,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5511,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.75000000000995,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5512,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.00000000001023,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5513,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.25000000001052,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5514,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.5000000000108,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5515,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.75000000001108,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5516,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.00000000001137,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5517,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.25000000001165,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5518,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.50000000001194,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5519,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.75000000001222,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5520,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.0000000000125,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5521,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.25000000001279,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5522,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.50000000001307,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5523,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.75000000001336,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5524,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.00000000001364,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5525,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.25000000001393,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5526,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.50000000001421,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5527,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.7500000000145,40.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5528,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.65378202977331,39.15675848912626,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5529,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.54313831077206,38.278381915299555,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5530,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.43249459177082,37.40000534147284,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5531,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.32185087276957,36.52162876764613,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5532,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.21120715376833,35.643252193819414,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5533,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,125.10056343476708,34.76487561999271,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5534,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,125.98991971576584,33.886499046165994,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5535,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.87927599676459,33.00812247233928,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5536,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,127.76863227776334,32.12974589851257,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5537,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.6579885587621,31.251369324685733,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5538,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,129.54734483976085,30.372992750858877,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5539,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,130.4367011207596,29.49461617703202,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5540,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,131.32605740175836,28.616239603205166,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5541,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,132.21541368275712,27.73786302937831,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5542,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,133.10476996375587,26.859486455551455,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5543,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,133.99412624475463,25.98110988172474,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5544,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,134.88348252575338,25.10273330789824,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5545,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,135.77283880675213,24.224356734071804,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5546,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5547,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5548,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5549,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5550,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5551,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5552,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5553,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5554,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5555,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5556,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5557,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5558,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5559,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5560,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5561,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
5562,test,False,0,1,None_cut,3.8749999999999947,3,0,2,,0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,4,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,4.0
