tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,06d20821cd4a44b7_score,player_24a458af_x,player_24a458af_y,player_24a458af_move_target,player_24a458af_item,player_24a458af_score,player_24a458af_cut_speed,player_24a458af_speed,player_bda21d11_x,player_bda21d11_y,player_bda21d11_move_target,player_bda21d11_item,player_bda21d11_score,player_bda21d11_cut_speed,player_bda21d11_speed
3937,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,72.0,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3938,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,72.0,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3939,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,72.0,,,5,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
3940,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,72.0,,,5,1.0,30.0,72.0,25.24999999999993,,tomato,0,1.0,30.0
3941,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,72.0,,,5,1.0,30.0,72.0,26.499999999999858,,tomato,0,1.0,30.0
3942,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,72.0,,,5,1.0,30.0,72.0,27.749999999999787,,tomato,0,1.0,30.0
3943,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,72.0,,,5,1.0,30.0,72.0,28.999999999999716,,tomato,0,1.0,30.0
3944,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,72.0,,,5,1.0,30.0,72.0,30.249999999999645,,tomato,0,1.0,30.0
3945,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,72.0,,,5,1.0,30.0,72.0,31.499999999999574,,tomato,0,1.0,30.0
3946,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,72.0,,,5,1.0,30.0,72.0,32.749999999999716,,tomato,0,1.0,30.0
3947,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,72.0,,,5,1.0,30.0,72.0,34.0,,tomato,0,1.0,30.0
3948,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,72.0,,,5,1.0,30.0,72.0,35.250000000000284,,tomato,0,1.0,30.0
3949,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,72.0,,,5,1.0,30.0,72.0,36.50000000000057,,tomato,0,1.0,30.0
3950,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,72.0,,,5,1.0,30.0,72.0,37.75000000000085,,tomato,0,1.0,30.0
3951,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,72.0,,,5,1.0,30.0,72.0,39.00000000000114,,tomato,0,1.0,30.0
3952,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,72.0,,,5,1.0,30.0,72.0,40.25000000000142,,tomato,0,1.0,30.0
3953,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,72.0,,,5,1.0,30.0,72.0,41.500000000001705,,tomato,0,1.0,30.0
3954,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,72.0,,,5,1.0,30.0,72.0,42.75000000000199,,tomato,0,1.0,30.0
3955,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,70.74999999999972,,,5,1.0,30.0,72.0,44.000000000002274,,tomato,0,1.0,30.0
3956,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,69.49999999999943,,,5,1.0,30.0,72.0,45.25000000000256,,tomato,0,1.0,30.0
3957,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,68.24999999999915,,,5,1.0,30.0,72.0,46.50000000000284,,tomato,0,1.0,30.0
3958,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,66.99999999999886,,,5,1.0,30.0,72.0,47.750000000003126,,tomato,0,1.0,30.0
3959,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,65.74999999999858,,,5,1.0,30.0,72.0,49.00000000000341,,tomato,0,1.0,30.0
3960,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,64.4999999999983,,,5,1.0,30.0,72.0,50.250000000003695,,tomato,0,1.0,30.0
3961,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,63.24999999999801,,,5,1.0,30.0,72.0,51.50000000000398,,tomato,0,1.0,30.0
3962,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,61.999999999997726,,,5,1.0,30.0,72.0,52.75000000000426,,tomato,0,1.0,30.0
3963,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,60.74999999999744,,,5,1.0,30.0,72.0,54.00000000000455,,tomato,0,1.0,30.0
3964,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,59.49999999999716,,,5,1.0,30.0,72.0,55.25000000000483,,tomato,0,1.0,30.0
3965,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,58.249999999996874,,,5,1.0,30.0,72.0,56.500000000005116,,tomato,0,1.0,30.0
3966,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.99999999999659,,,5,1.0,30.0,72.0,57.7500000000054,,tomato,0,1.0,30.0
3967,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato_salad,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,5,1.0,30.0,72.0,59.000000000005684,,tomato,0,1.0,30.0
3968,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,5,1.0,30.0,72.0,60.25000000000597,,tomato,0,1.0,30.0
3969,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,5,1.0,30.0,72.0,61.50000000000625,,tomato,0,1.0,30.0
3970,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,5,1.0,30.0,72.0,62.75000000000654,,tomato,0,1.0,30.0
3971,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,5,1.0,30.0,72.0,64.00000000000682,,tomato,0,1.0,30.0
3972,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,5,1.0,30.0,72.0,65.2500000000071,,tomato,0,1.0,30.0
3973,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,5,1.0,30.0,72.0,66.50000000000739,,tomato,0,1.0,30.0
3974,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,5,1.0,30.0,72.0,67.75000000000767,,tomato,0,1.0,30.0
3975,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,5,1.0,30.0,72.0,69.00000000000796,,tomato,0,1.0,30.0
3976,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,5,1.0,30.0,72.0,70.25000000000824,,tomato,0,1.0,30.0
3977,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,5,1.0,30.0,72.0,71.50000000000853,,tomato,0,1.0,30.0
3978,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,5,1.0,30.0,72.0,72.75000000000881,,tomato,0,1.0,30.0
3979,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,5,1.0,30.0,72.0,74.0000000000091,,tomato,0,1.0,30.0
3980,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,5,1.0,30.0,72.0,75.25000000000938,,tomato,0,1.0,30.0
3981,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,5,1.0,30.0,72.0,76.50000000000966,,tomato,0,1.0,30.0
3982,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,5,1.0,30.0,72.0,77.75000000000995,,tomato,0,1.0,30.0
3983,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,5,1.0,30.0,72.0,79.00000000001023,,tomato,0,1.0,30.0
3984,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,5,1.0,30.0,72.0,80.25000000001052,,tomato,0,1.0,30.0
3985,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,5,1.0,30.0,72.0,81.5000000000108,,tomato,0,1.0,30.0
3986,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,5,1.0,30.0,72.0,82.75000000001108,,tomato,0,1.0,30.0
3987,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,5,1.0,30.0,72.0,84.00000000001137,,tomato,0,1.0,30.0
3988,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,5,1.0,30.0,72.0,85.25000000001165,,tomato,0,1.0,30.0
3989,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,tomato_salad,5,1.0,30.0,72.0,86.50000000001194,,tomato,0,1.0,30.0
3990,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,73.25000000000028,56.0,,tomato_salad,5,1.0,30.0,72.0,87.75000000001222,,tomato,0,1.0,30.0
3991,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,74.50000000000057,56.0,,tomato_salad,5,1.0,30.0,72.0,88.0,,tomato,0,1.0,30.0
3992,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,75.75000000000085,56.0,,tomato_salad,5,1.0,30.0,72.0,88.0,,,0,1.0,30.0
3993,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,77.00000000000114,56.0,,tomato_salad,5,1.0,30.0,72.0,88.0,,,0,1.0,30.0
3994,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,78.25000000000142,56.0,,tomato_salad,5,1.0,30.0,72.0,88.0,,,0,1.0,30.0
3995,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,79.5000000000017,56.0,,tomato_salad,5,1.0,30.0,72.0,88.0,,,0,1.0,30.0
3996,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,80.75000000000199,56.0,,tomato_salad,5,1.0,30.0,72.0,88.0,,,0,1.0,30.0
3997,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,82.00000000000227,56.0,,tomato_salad,5,1.0,30.0,72.0,88.0,,,0,1.0,30.0
3998,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,83.25000000000256,56.0,,tomato_salad,5,1.0,30.0,72.0,88.0,,,0,1.0,30.0
3999,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,84.50000000000284,56.0,,tomato_salad,5,1.0,30.0,72.0,88.0,,,0,1.0,30.0
4000,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,85.75000000000313,56.0,,tomato_salad,5,1.0,30.0,72.0,88.0,,,0,1.0,30.0
4001,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,87.00000000000341,56.0,,tomato_salad,5,1.0,30.0,72.0,88.0,,,0,1.0,30.0
4002,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.0,56.0,,tomato_salad,5,1.0,30.0,72.0,88.0,,,0,1.0,30.0
4003,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,6,1.0,30.0,72.0,88.0,,,0,1.0,30.0
4004,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,6,1.0,30.0,72.0,88.0,,,0,1.0,30.0
4005,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,6,1.0,30.0,72.0,88.0,,,0,1.0,30.0
4006,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,6,1.0,30.0,72.0,88.0,,,0,1.0,30.0
4007,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,88.0,56.0,,,6,1.0,30.0,72.0,88.0,,,0,1.0,30.0
