tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,ed75a78a747a4816_score,player_e8521d04_x,player_e8521d04_y,player_e8521d04_move_target,player_e8521d04_item,player_e8521d04_score,player_e8521d04_cut_speed,player_e8521d04_speed,player_bea759d7_x,player_bea759d7_y,player_bea759d7_move_target,player_bea759d7_item,player_bea759d7_score,player_bea759d7_cut_speed,player_bea759d7_speed,ed9fe14b8a111079_score,aa5087460927f6b4_message,658dfed52bd94555_score
6013,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,89.25000000000028,40.0,,,9,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,9.0
6014,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,90.50000000000057,40.0,,,9,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,9.0
6015,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,91.75000000000085,40.0,,,9,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,9.0
6016,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.00000000000114,40.0,,,9,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,9.0
6017,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,94.25000000000142,40.0,,,9,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,9.0
6018,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,95.5000000000017,40.0,,,9,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,9.0
6019,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.75000000000199,40.0,,,9,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,9.0
6020,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.00000000000227,40.0,,,9,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,9.0
6021,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.25000000000256,40.0,,,9,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,9.0
6022,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,100.50000000000284,40.0,,,9,1.0,30.0,24.0,54.749999999999716,,,0,1.0,30.0,,,9.0
6023,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.75000000000313,40.0,,,9,1.0,30.0,24.0,53.49999999999943,,,0,1.0,30.0,,,9.0
6024,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.00000000000341,40.0,,,9,1.0,30.0,24.0,52.24999999999915,,,0,1.0,30.0,,,9.0
6025,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.2500000000037,40.0,,,9,1.0,30.0,24.0,50.99999999999886,,,0,1.0,30.0,,,9.0
6026,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.50000000000398,40.0,,,9,1.0,30.0,24.0,49.74999999999858,,,0,1.0,30.0,,,9.0
6027,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.75000000000426,40.0,,,9,1.0,30.0,24.0,48.499999999998295,,,0,1.0,30.0,,,9.0
6028,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.00000000000455,40.0,,,9,1.0,30.0,24.0,47.24999999999801,,,0,1.0,30.0,,,9.0
6029,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.25000000000483,40.0,,,9,1.0,30.0,24.0,45.999999999997726,,,0,1.0,30.0,,,9.0
6030,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.50000000000512,40.0,,,9,1.0,30.0,24.0,44.74999999999744,,,0,1.0,30.0,,,9.0
6031,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.7500000000054,40.0,,,9,1.0,30.0,24.0,43.49999999999716,,,0,1.0,30.0,,,9.0
6032,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.00000000000568,40.0,,,9,1.0,30.0,24.0,42.249999999996874,,,0,1.0,30.0,,,9.0
6033,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.25000000000597,40.0,,,9,1.0,30.0,24.0,40.99999999999659,,,0,1.0,30.0,,,9.0
6034,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.50000000000625,40.0,,,9,1.0,30.0,24.31621556657754,39.8798317388366,,,0,1.0,30.0,,,9.0
6035,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.75000000000654,40.0,,,9,1.0,30.0,25.19459214040404,38.990475457837135,,,0,1.0,30.0,,,9.0
6036,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.00000000000682,40.0,,,9,1.0,30.0,26.07296871423054,38.10111917683767,,,0,1.0,30.0,,,9.0
6037,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.2500000000071,40.0,,,9,1.0,30.0,26.95134528805704,37.211762895838206,,,0,1.0,30.0,,,9.0
6038,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.29803951736653,39.50810911865716,,,9,1.0,30.0,27.82972186188354,36.32240661483874,,,0,1.0,30.0,,,9.0
6039,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.18739579836529,38.62973254483066,,,9,1.0,30.0,28.708098435710042,35.433050333839276,,,0,1.0,30.0,,,9.0
6040,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.07675207936404,37.75135597100416,,,9,1.0,30.0,29.586475009536542,34.543694052839896,,,0,1.0,30.0,,,9.0
6041,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.9661083603628,36.87297939717766,,,9,1.0,30.0,30.464851583363043,33.654337771840936,,,0,1.0,30.0,,,9.0
6042,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.85546464136155,35.99460282335116,,,9,1.0,30.0,31.343228157189543,32.76498149084197,,,0,1.0,30.0,,,9.0
6043,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.7448209223603,35.11622624952466,,,9,1.0,30.0,32.22160473101604,31.875625209842987,,,0,1.0,30.0,,,9.0
6044,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,125.63417720335906,34.23784967569816,,,9,1.0,30.0,33.099981304842544,30.986268928843877,,,0,1.0,30.0,,,9.0
6045,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.52353348435781,33.35947310187166,,,9,1.0,30.0,33.978357878669044,30.096912647844768,,,0,1.0,30.0,,,9.0
6046,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,127.41288976535657,32.48109652804516,,,9,1.0,30.0,34.856734452495544,29.207556366845658,,,0,1.0,30.0,,,9.0
6047,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.30224604635532,31.602719954218657,,,9,1.0,30.0,35.735111026322045,28.31820008584655,,,0,1.0,30.0,,,9.0
6048,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,129.19160232735408,30.724343380392156,,,9,1.0,30.0,36.613487600148545,27.42884380484744,,,0,1.0,30.0,,,9.0
6049,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,130.08095860835283,29.845966806565656,,,9,1.0,30.0,37.491864173975046,26.53948752384833,,,0,1.0,30.0,,,9.0
6050,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,130.97031488935158,28.967590232739155,,,9,1.0,30.0,38.370240747801546,25.650131242849476,,,0,1.0,30.0,,,9.0
6051,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,131.85967117035034,28.089213658912655,,,9,1.0,30.0,39.24861732162825,24.76077496185072,,,0,1.0,30.0,,,9.0
6052,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,132.7490274513491,27.210837085086226,,,9,1.0,30.0,40.26074682117195,24.186261912236056,,,0,1.0,30.0,,,9.0
6053,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,133.63838373234785,26.33246051126008,,,9,1.0,30.0,41.510659299768065,24.17147016285977,,,0,1.0,30.0,,,9.0
6054,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,134.5277400133466,25.454083937433936,,,9,1.0,30.0,42.76057177836418,24.156678413483483,,,0,1.0,30.0,,,9.0
6055,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,135.41709629434553,24.57570736360819,,,9,1.0,30.0,44.0104842569603,24.141886664107197,,,0,1.0,30.0,,,9.0
6056,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,,9,1.0,30.0,45.26039673555641,24.12709491473091,,,0,1.0,30.0,,,9.0
6057,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,9,1.0,30.0,46.51030921415253,24.112303165354625,,,0,1.0,30.0,,,9.0
6058,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,9,1.0,30.0,47.760221692748644,24.09751141597834,,,0,1.0,30.0,,,9.0
6059,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,9,1.0,30.0,49.01013417134476,24.082719666602053,,,0,1.0,30.0,,,9.0
6060,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,9,1.0,30.0,50.260046649940875,24.067927917225767,,,0,1.0,30.0,,,9.0
6061,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,9,1.0,30.0,51.50995912853699,24.05313616784948,,,0,1.0,30.0,,,9.0
6062,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,9,1.0,30.0,52.75987160713311,24.038344418473194,,,0,1.0,30.0,,,9.0
6063,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,9,1.0,30.0,54.00978408572922,24.023552669096908,,,0,1.0,30.0,,,9.0
6064,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,9,1.0,30.0,55.25969656432534,24.008760919720622,,,0,1.0,30.0,,,9.0
6065,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,9,1.0,30.0,56.50965804813268,24.002155159526897,,,0,1.0,30.0,,,9.0
6066,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,9,1.0,30.0,57.75965803603455,24.001981247976556,,,0,1.0,30.0,,,9.0
6067,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,9,1.0,30.0,59.009658023936424,24.001807336426328,,,0,1.0,30.0,,,9.0
6068,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,9,1.0,30.0,60.2596580118383,24.0016334248761,,,0,1.0,30.0,,,9.0
6069,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,9,1.0,30.0,61.50965799974017,24.001459513325873,,,0,1.0,30.0,,,9.0
6070,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,9,1.0,30.0,62.75965798764204,24.001285601775646,,,0,1.0,30.0,,,9.0
6071,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,9,1.0,30.0,64.00965797554392,24.001111690225418,,,0,1.0,30.0,,,9.0
6072,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,9,1.0,30.0,65.2596579634465,24.00093777867519,,,0,1.0,30.0,,,9.0
6073,test,True,0,1,tomato,1.7916666666666676,1,0,2,None_cut,3.583333333333329,3,1,0,None_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,9,1.0,30.0,66.50965795134908,24.00076386712496,,,0,1.0,30.0,,,9.0
